"specimen","mean_LMA","lat","lon"
"Coula_edulis_2517891794",8.84422532246805,-1.06722,11.18722
"Couma_guianensis_1927856196",5.6736549816483,0.17,-51.62
"Couma_guianensis_1928240739",6.69180438763432,-10.1769,-75.3297
"Couma_guianensis_2447313956",4.20343613084225,2.87,-54.05
"Couma_guianensis_2447363132",5.40683667473305,3.92,-51.8
"Craibia_zimmermannii_2243146198",3.71876362402014,-3.416667,38.333333
"Craibia_zimmermannii_4072354021",6.17925780232564,-18.559825,34.340472
"Crassula_arborescens_1261339780",7.84393178656814,32.666667,-117.166667
"Crassula_multicava_1319788310",9.72892641377657,22.1129,-159.673
"Crassula_multicava_1936234483",6.53850439805005,41.5183,-8.7864
"Crassula_multicava_4520876433",6.37082159764052,-41.30734,174.77355
"Cremastosperma_napoense_1228330849",3.61754987007802,0.1303,-77.5556
"Cremastosperma_napoense_2592209076",3.61825676630622,-0.72,-77.6
"Cremastosperma_napoense_2592239003",1.61584542563952,-0.73,-77.58
"Cremastosperma_panamense_1838430856",4.59689686575104,9.31667,-78.9167
"Cremastosperma_panamense_2515029597",3.6328115849963,9.43333,-78.58333
"Cremastosperma_panamense_2517055572",8.76536574530381,9.36667,-78.56667
"Cremastosperma_panamense_2517310519",4.0915842969606,9.26667,-79.96667
"Cremastosperma_panamense_2592229572",4.2073038326967,8.8494,-80.6481
"Cremastosperma_yamayakatense_1929055062",4.58364206392467,-5.054167,-78.343889
"Crinodendron_patagua_1697944839",7.57824123703507,46.4126,0.591703
"Crinodendron_patagua_1697944851",5.97150277085255,34.0522,-118.244
"Crinodendron_patagua_1701748093",7.95793685737981,-35.8156,-70.8906
"Crinodendron_patagua_2451546047",6.88195548708693,37.335189,-121.88118
"Crinodendron_patagua_2883316062",5.85189474357447,-38.560667,177.719333
"Crispiloba_disperma_2575489421",4.80788635123543,-17.466667,145.75
"Crossopetalum_ilicifolium_122931148",6.06938547127945,25.609,-80.4987
"Crossopetalum_ilicifolium_1930702779",6.10348010556838,18.210785,-71.102413
"Crossopetalum_ilicifolium_1931107673",6.93443450520435,18.512915,-72.289529
"Crossopetalum_ilicifolium_2572982927",6.50881681993672,24.676311,-81.362824
"Crossopetalum_ilicifolium_3329399623",5.74469608272137,26.217756,-77.210517
"Crossopetalum_ilicifolium_3382036302",5.73982967687965,25.5506,-80.3856
"Crossopetalum_rhacoma_1927899317",6.72455844257752,17.25815,-66.80083
"Crossopetalum_rhacoma_1927912426",4.67267930301489,18.371511,-65.63077
"Crossopetalum_rhacoma_1927915248",6.73706312523907,17.938719,-66.941592
"Crossopetalum_rhacoma_1929665359",4.27723718794947,18.0881,-67.9211
"Crossopetalum_rhacoma_1929930238",6.22132963544968,17.976972,-66.672993
"Crossosoma_californicum_1928653782",7.15804964562398,33.335,-118.4339
"Crossosoma_californicum_1929198976",5.56274224085926,33.43,-118.52
"Crossosoma_californicum_1930401183",5.95329024124466,33.392924,-118.452857
"Crossosoma_californicum_3053393678",4.2451089824441,32.8882,-118.4986
"Crossostylis_grandiflora_1828832337",7.94992675903071,-20.85222,165.00972
"Crossostylis_grandiflora_1844985405",7.80474620695907,-22.22472,166.65139
"Crossostylis_grandiflora_3923912311",4.02897940542563,-20.5142,164.76718
"Crossostylis_grandiflora_438975462",8.82229644015232,-21.72579,166.36797
"Crossostylis_grandiflora_730909445",5.32719369045721,-20.46444,164.33222
"Crotalaria_laburnifolia_1840319310",7.98040581847962,-3.25,29.3
"Crotalaria_laburnifolia_2651254839",13.1891270311336,-18.605669,35.094069
"Crotalaria_laburnifolia_3033564670",8.64566010235344,-20.406238,28.512158
"Crotalaria_lebrunii_1839405166",7.3665153905233,8.916667,1.916667
"Crotalaria_lebrunii_4129448205",12.4004653721306,8.58,-4.13
"Crypteronia_griffithii_2514454422",2.81527833408002,1.58333,110.2
"Crypteronia_griffithii_2516289138",2.18163445099083,4.53333,115.15
"Crypteronia_griffithii_3762880565",3.61357258110497,4.19808,114.04189
"Cryptocarya_alba_1936617560",4.69837844162194,-36.1167,-71.2167
"Cryptocarya_alba_1936690669",5.37266576002143,-35.8167,-72.5
"Cryptocarya_alba_1936693082",4.10005745097907,-36.4,-72.7667
"Cryptocarya_alba_4073022856",5.51892533022378,-36.866667,-72.983333
"Cryptocarya_alba_4073106817",5.30404521062014,-39.266667,-71.966667
"Cryptocarya_bidwillii_2515100839",5.01670171666598,-24.65833,151.345
"Cryptocarya_bidwillii_2592210965",6.67181467831798,-25.6278,151.999
"Cryptocarya_bidwillii_2592261399",7.1452974401652,-27.07,152.08
"Cryptocarya_bidwillii_437211330",7.30355008101193,-20.35,148.7
"Cryptocarya_botelhensis_1928007139",7.67385065701238,-24.06272,-47.96283
"Cryptocarya_botelhensis_1928351494",11.0953398116487,-23.34317,-45.15508
"Cryptocarya_botelhensis_1931196087",6.05102524849674,-24.06506,-47.9653
"Cryptocarya_botelhensis_1931343593",9.66022559045885,-24.13631,-47.99156
"Cryptocarya_botelhensis_4603317652",10.5161609003631,-24.062778,-47.962778
"Cryptocarya_corrugata_2514080991",8.65529619975265,-17.45,145.46667
"Cryptocarya_corrugata_2514083653",6.89708514139128,-16.58333,145.3
"Cryptocarya_corrugata_2514084007",6.52831491906313,-16.96667,145.61667
"Cryptocarya_corrugata_2515101999",10.2572706406467,-16.55,145.28333
"Cryptocarya_corrugata_3446227382",8.63267455669988,-17.11808,145.63314
"Cryptocarya_densiflora_1019617292",6.84452103652793,-5.73194,145.25222
"Cryptocarya_densiflora_2516910261",6.46846601719085,5.00528,115.87139
"Cryptocarya_densiflora_3446235388",6.47787840758955,-17.11983,145.63319
"Cryptocarya_densiflora_4178144457",6.89897286235663,-5.7222,145.2714
"Cryptocarya_gracilis_1802475707",4.77820184507018,-20.83222,165.00694
"Cryptocarya_gracilis_2449844291",4.53878238161084,-20.48194,164.68944
"Cryptocarya_gracilis_3799725302",5.74084545408638,-21.37,165.32889
"Cryptocarya_gracilis_3804454305",7.72568411298918,-20.73449,164.74133
"Cryptocarya_gracilis_4463023301",6.29212445980078,-20.65194,164.71667
"Cryptocarya_gracilis_4463024302",6.66716612411829,-20.48889,164.68722
"Cryptocarya_guillauminii_2449844146",6.93465957502464,-21.77806,166.29917
"Cryptocarya_guillauminii_2573308771",7.31142947673193,-21.85583,166.43917
"Cryptocarya_guillauminii_2575227110",6.25823660713123,-21.44444,165.75389
"Cryptocarya_guillauminii_3804456304",8.48911726108106,-21.99708,166.67992
"Cryptocarya_guillauminii_4077285315",7.44192688444693,-22.03802,166.46225
"Cryptocarya_oubatchensis_1265084124",8.86419153550624,-20.89667,165.01833
"Cryptocarya_oubatchensis_1828832332",7.55482422745982,-20.83444,165.00722
"Cryptocarya_oubatchensis_4130425306",8.07029125764817,-21.17943,165.3019
"Cryptocarya_oubatchensis_4463024303",9.42295422907192,-20.48889,164.68722
"Cryptocarya_pluricostata_1802475729",5.39348978232065,-20.85194,165.00944
"Cryptocarya_pluricostata_1914117395",7.0138429429404,-22.17722,166.50806
"Cryptocarya_pluricostata_3416566305",7.25067566675424,-20.74805,164.68476
"Cryptocarya_pluricostata_731720414",9.0714020482132,-20.74333,164.77306
"Cryptocarya_saccharata_2514950572",8.25752915488159,-17.45,145.46667
"Cryptocarya_saccharata_2515050976",6.9074270191732,-18.2,145.75
"Cryptocarya_saccharata_2515065516",7.28502219586711,-18.96667,146.15
"Cryptocarya_saccharata_2516824418",8.23279429926562,-17.70472,145.51722
"Cryptocarya_saccharata_2517067427",7.5114279928032,-16.25,145.03333
"Cryptocarya_subtriplinervia_2517064059",10.5888030247108,-24.76667,46.7
"Cryptocarya_subtriplinervia_2517853943",9.8203437807182,-24.75,46.75
"Cryptocarya_subtriplinervia_2556488161",9.67736733702587,-15.63333,49.96667
"Cryptocarya_subtriplinervia_2592313404",5.37854137455573,-24.67,46.87
"Cryptocarya_subtriplinervia_3762878592",8.10975758757171,-18.85123,48.30825
"Cryptocarya_subtriplinervia_3762881598",11.5855996251377,-17.93115,49.20343
"Cryptocarya_subtriplinervia_4011305336",11.0986012899815,-24.666667,46.866667
"Ctenolophon_englerianus_1455728843",8.50976910803249,-0.69806,9.47639
"Ctenolophon_englerianus_1929839555",4.85728109267943,0.55,9.43
"Ctenolophon_englerianus_2515832817",6.41654127918573,-2.5,9.73333
"Ctenolophon_englerianus_2517381906",5.04783714761741,-1.88333,9.85
"Ctenolophon_englerianus_4129372004",6.49701503852771,0.58,9.37
"Cuervea_kappleriana_1929798158",6.01756038501164,8.6756,-83.4778
"Cuervea_kappleriana_1930868598",7.33655965242419,-0.95,-49.933333
"Cuervea_kappleriana_1931033140",4.77135394086459,-0.200052,-57.315416
"Cuervea_kappleriana_1931177201",4.50269638668922,-0.9844,-49.9381
"Cuphea_hyssopifolia_1927802473",6.38183997551984,6.8287,158.1752
"Curatella_americana_1930548537",10.1690347926486,-11.1664,-37.2561
"Curatella_americana_1931309414",4.55818214180571,-11.38594,-37.41886
"Curtisia_dentata_1840036768",6.70131496396038,-30.559444,22.937499
"Curtisia_dentata_1928184428",9.69159970357428,-30.0053,23.875
"Curtisia_dentata_2235733934",8.73314284702242,-26.3,31.17
"Curtisia_dentata_2516041100",9.12008552363664,-26.3,31.16667
"Curtisia_dentata_2517426737",7.16700489591444,-19.11667,32.78333
"Curtisia_dentata_2517768337",6.26907368485714,-22.9615,30.01417
"Curtisia_dentata_667390704",8.84262402795697,-34.00511,18.3924
"Cyanea_angustifolia_1319044146",17.3174037988055,21.16,-156.84
"Cyanea_angustifolia_1322689986",12.5799319989354,0,0
"Cyanea_angustifolia_1929840367",24.8618325086399,21.17,-156.839997
"Cyathocalyx_sumatranus_2592279958",3.36202440316949,2.92,97.95
"Cyathostegia_matthewsii_1424454189",5.72568794252074,-4.145833,-79.437778
"Cyclea_barbata_2515016424",7.67410318955841,14.78917,100.83917
"Cyclea_barbata_2515138320",11.4597177323601,18.76667,99.25
"Cyclea_barbata_2516733864",4.87373562101485,15.41667,105.45
"Cyclea_barbata_3467575301",6.39994705941752,13.67528,104.05
"Cyclea_polypetala_3969803996",9.81539673764463,26.7701,98.8877
"Cyclea_polypetala_3969873010",6.71045923768263,26.4736,98.8156
"Cyclea_polypetala_4058682037",6.8537571325244,19.232708,109.851257
"Cymbopetalum_torulosum_2516016613",2.99443226986812,11.05917,-84.37583
"Cymbopetalum_torulosum_2592230853",3.83371788833971,10.52,-84.4
"Cymbopetalum_torulosum_3763005634",3.19185063825593,9.73333,-84.23611
"Cyphostemma_buchananii_1319882553",7.35592079149048,-2.9,37.5
"Cyphostemma_macrocarpum_1320396543",3.35417561866287,-12.3244,49.3381
"Cyphostemma_macrocarpum_1322729122",3.90150027901048,-12.9563,49.1167
"Cyphostemma_microdipterum_1318847092",5.87763984059375,-21.0744,47.2106
"Cyphostemma_microdipterum_1320653059",9.74441765264794,-18.8502,48.2891
"Cyphostemma_microdipterum_1426345393",9.28540432898206,-17.640556,48.639444
"Cyphostemma_microdipterum_3762889595",6.00682211445294,-18.85123,48.30825
"Cyrilla_racemiflora_1929378319",12.0685712843276,5.25756,-59.51122
"Cyrilla_racemiflora_3897109903",9.35353841216333,30.43042,-86.655398
"Cyrilla_racemiflora_4132083329",6.60537385755321,31.3509,-83.1841
"Cyrilla_racemiflora_4526013321",6.2197794979847,28.36,-81.65
"Cyrilla_racemiflora_4598144404",7.11660432442492,18.72955,-70.37579
"Cyrillopsis_paraensis_1455940575",5.38104997787434,4.08,-52.67
"Cyrillopsis_paraensis_1456124512",4.43040663701135,5.43333,-58.7667
"Cyrillopsis_paraensis_1456403645",4.59506910594499,4.21481,-56.5983
"Dacryodes_nitens_1928335380",8.52440410728295,-1.7225,-51.4311
"Dacryodes_nitens_1928363839",4.95683833401278,2.2119,-54.4244
"Dacryodes_nitens_1931026710",4.98692996347541,5,-52.63
"Dactyladenia_staudtii_730815634",3.4895587701109,5.01667,8.8
"Dactylocladus_stenostachys_1451073461",5.49036308113908,-2.2,114.6
"Dactylocladus_stenostachys_2514413429",4.43740723630285,5.3,115.61667
"Dactylocladus_stenostachys_2516291123",6.31951132026813,1.43333,110.73333
"Dactylocladus_stenostachys_4020503522",7.05301275156615,-2.03333,113.78333
"Dalbergia_sericea_1988322848",7.04162470263539,28.187326,85.34782
"Dalbergia_sericea_1988323690",9.57270777172877,29.1,80.67
"Dalbergiella_nyasae_1840242005",3.55851952451683,-19,32.833333
"Dalbergiella_nyasae_2243164568",4.25269979294176,0,0
"Dalrympelea_pomifera_3868336355",4.27706549032163,25.31589,95.53367
"Dalrympelea_pomifera_3868370348",4.94522120964836,27.68575,97.89742
"Dalrympelea_pomifera_3868371348",3.2165314198222,27.47186,97.94614
"Dalrympelea_pomifera_3868384353",5.98658229276335,27.53742,97.00844
"Dalrympelea_pomifera_3969610728",4.09831413482976,27.7112,98.3472
"Dapania_pentandra_1839548632",5.2048777360044,-15.376388,49.629444
"Dapania_pentandra_1840252406",5.00656077590451,-18.916667,48.416667
"Dapania_pentandra_1840252536",5.81972613671721,-21.25,47.45
"Dapania_pentandra_731381539",3.83327036440856,-14.49861,49.56194
"Dapania_racemosa_2284360630",4.66299767565994,3.67,97.67
"Daphnandra_micrantha_2514072962",7.21677230654665,-27.36667,152.8
"Daphnandra_micrantha_2517209533",7.04298465364825,-20.75,148.46667
"Daphnandra_micrantha_2575424379",7.25271236386846,-27.356667,152.905
"Daphnandra_micrantha_2575425425",6.68964882211373,-27.328056,152.755833
"Daphnandra_micrantha_2575491796",6.52388574134522,-27.971944,153.218333
"Daphne_laureola_1840505803",10.9919841635064,50.520555,3.650277
"Daphne_laureola_2244176328",7.59304986151007,47.58111,7.73056
"Daphne_laureola_2575347706",5.45623996625157,47.229163,8.585613
"Daphne_laureola_2575348572",5.50164065864491,47.233896,8.56632
"Daphne_laureola_2575349990",8.32924509470866,47.242343,8.578211
"Daphniphyllum_calycinum_1019630577",6.6436022397245,21.09622,105.95236
"Daphniphyllum_calycinum_1019637284",6.04544385655495,21.12486,106.00296
"Daphniphyllum_calycinum_2516233315",11.5522590465132,23.33333,114
"Daphniphyllum_calycinum_438475245",6.12680714952025,21.108,105.65
"Daphniphyllum_calycinum_439141601",6.48295656587646,21.14413,105.96915
"Daphniphyllum_calycinum_439486687",6.04493899154305,21.14599,105.94666
"Daphniphyllum_macropodum_1697312225",12.6766600439579,44.376176,146.038933
"Daphniphyllum_macropodum_1839956241",4.40593358716718,50.865833,4.292499
"Daphniphyllum_macropodum_2514273558",9.98919810868177,24.24,120.90133
"Daphniphyllum_macropodum_2859122970",8.47257028923837,38.91039,-76.966086
"Daphniphyllum_macropodum_3969807735",8.14360454059561,26.4,110.8
"Daphniphyllum_macropodum_4073067735",7.53925215472995,24.166667,121.366667
"Daphniphyllum_macropodum_4522300170",10.8862837768514,31.1779,130.937698
"Daphnopsis_philippiana_1929015957",4.56874423487125,18.1619,-66.5756
"Daphnopsis_philippiana_1930119819",5.20864023454322,18.27217,-65.82933
"Daphnopsis_philippiana_1930348590",3.50420469037162,18.3208,-65.8153
"Darlingia_darlingiana_2515191032",6.15672117631493,-16.59222,145.34861
"Darlingia_darlingiana_2517215486",6.19888970865282,-17.21667,145.7
"Darlingia_darlingiana_4020489659",8.52633100767426,-17.12056,145.63222
"Davidia_involucrata_1988089070",8.89902931241781,49.25,-123.233333
"Davidia_involucrata_2235915754",15.7555376336814,28.27,98.5
"Davidia_involucrata_2461264787",8.30848626185234,30.41194,102.61389
"Davidia_involucrata_2464658147",10.9911862208557,40.85,-73.88
"Daviesia_latifolia_1931170398",4.55076607745495,-38.359533,144.997167
"Daviesia_latifolia_1936255195",6.85441577899139,-41.7667,147.3167
"Davilla_alata_1456345494",16.8088605759229,5.01,-53.01
"Davilla_alata_438970979",6.65250517412967,5,-52.9
"Davilla_angustifolia_1928103508",7.95740798487544,-11.806683,-41.14492
"Davilla_angustifolia_1928670414",8.20125194853537,-12.4222527,-41.7703654
"Davilla_angustifolia_1929527818",10.192706195053,-12.15,-44.99
"Davilla_angustifolia_1930713534",7.33226688476134,-18.2531773,-43.6004898
"Davilla_cearensis_1928924457",10.3534909780973,-6.306111,-48.463056
"Davilla_cearensis_1929564410",6.1645022098475,-3.7206118,-38.542958
"Davilla_cearensis_1929633416",6.5096003517363,-6.235,-48.463333
"Davilla_cearensis_1929692759",4.89127919457764,-3.743611,-38.573611
"Davilla_cearensis_1931313459",9.59127397594538,-3.758889,-49.510556
"Davilla_cuspidulata_1927890209",11.3955349313633,-15,-58.75
"Davilla_cuspidulata_1928101482",12.7944672014327,-2.5,-61
"Davilla_cuspidulata_1928778917",6.16778113845384,-0.9414,-61.9156
"Davilla_cuspidulata_1929872876",6.2673985957092,-3.345023,-64.823928
"Davilla_cuspidulata_1930745353",6.9215907907078,-1.42,-61.58
"Davilla_glaziovii_1928855127",8.25692037130852,-22.8219,-43.5247
"Davilla_glaziovii_3413891302",6.91379944604413,-22.823611,-43.524167
"Davilla_grandiflora_1929816070",5.62836187517036,-15.75,-48.3
"Davilla_grandiflora_1930253553",5.92395672925698,-16.4192,-39.2022
"Davilla_grandiflora_1931043190",8.1090693635614,-15.373333,-55.849722
"Davilla_kunthii_1928617094",9.6496363571164,6.47653,-76.32764
"Davilla_kunthii_1929771233",6.24455688635523,-11.3986,-37.4261
"Davilla_kunthii_1930599247",5.31387643915841,-6.502222,-34.976944
"Davilla_kunthii_1931329166",6.66889324261,-11.3817,-37.4206
"Davilla_kunthii_2464654096",8.40175724851418,1.4417,-75.8644
"Davilla_latifolia_1927999672",4.74066119511659,-22.516667,-43.233333
"Davilla_latifolia_1928355270",6.49229269652093,-20.343889,-40.521667
"Davilla_nitida_3912827200",6.6529335944814,-5.800833,-52.570556
"Davilla_nitida_3912832095",10.9246389548115,-5.850278,-52.560556
"Davilla_nitida_4079374724",5.52310895127367,-15.648333,-57.208889
"Davilla_nitida_4444401001",8.55782865897254,-5.85028,-52.56056
"Davilla_rugosa_1929647975",7.46623140645112,-17.7969,-39.6064
"Davilla_rugosa_4131126368",7.04241429066288,-22.545278,-42.300556
"Davilla_rugosa_4428562324",8.00254315685495,-22.563056,-42.284722
"Davilla_rugosa_4537174526",12.8549641459544,-22.511389,-42.275556
"Davilla_rugosa_4537174709",7.00115754784778,-22.956389,-43.275278
"Davilla_sellowiana_1927983622",6.5747352448917,-22.4222,-43.2908
"Davilla_sellowiana_1944827785",5.40803870939249,-10.8339,-52.8731
"Davilla_sellowiana_3704829314",7.86536965750975,-22.461667,-44.607222
"Davilla_strigosa_1929628919",3.95437582089898,-6.5,-50.27
"Decaisnea_insignis_1840485813",8.22714265103625,50.341111,5.156667
"Decaisnea_insignis_1840485885",6.99840905453406,50.935833,4.329444
"Decaisnea_insignis_1840485951",3.9495880865615,50.816388,4.426388
"Decaisnea_insignis_2514034086",5.71223122420387,52.19207,4.47314
"Decaisnea_insignis_2579623406",7.82815990290879,51.968,5.678
"Decaisnea_insignis_4064846348",3.07929907424473,33.57036,107.80702
"Decarydendron_ranomafanensis_2517430372",6.9615235371459,-18.12444,48.57167
"Decarydendron_ranomafanensis_2592305486",5.77462374503727,-21.25,47.45
"Decarydendron_ranomafanensis_437349282",8.85733961497993,-18.79444,48.41333
"Decarydendron_ranomafanensis_438013951",6.675088987688,-14.76667,49.5
"Decarydendron_ranomafanensis_4519454522",8.38487180906462,-14.236667,49.384722
"Deeringia_amaranthoides_1320158761",11.9265891704561,21.7554,93.4271
"Deeringia_amaranthoides_1929522109",7.60376937542889,25.345276,96.825859
"Deeringia_amaranthoides_2426878584",11.6812637634163,-28.1889,153.428
"Deeringia_amaranthoides_4058663330",8.96781285421674,21.67394,106.37906
"Deeringia_amaranthoides_4403908517",6.5789108297134,-10.4508,105.552
"Degeneria_vitiensis_1930685235",13.1018071590306,-17.565312,177.957266
"Degeneria_vitiensis_2513100234",11.5436988352152,-17.5,177.96667
"Degeneria_vitiensis_2514032136",9.25925860388729,-17.66667,177.66667
"Degeneria_vitiensis_2597549744",10.6191030656446,-16.62444,-179.38778
"Degeneria_vitiensis_3968556632",5.31280687775992,-17.912507,178.368222
"Dendrobangia_boliviana_1929041059",7.66180724012948,-0.95,-49.93
"Dendrobangia_boliviana_1929208667",5.69590834117654,-2.88,-59.97
"Dendrobangia_boliviana_1929937737",8.92097911364319,-2.41625,-59.74583
"Dendrobangia_boliviana_1930544296",7.60087706635128,-0.95,-49.933333
"Dendrobangia_boliviana_1931121125",5.42165533276223,-9.1,-63.22
"Dendromecon_harfordii_2270187038",4.46562444079922,34.013,-119.796
"Dendromecon_harfordii_2270539824",7.11917759342139,34.00293,-119.65519
"Dendromecon_harfordii_2575154980",8.10087667369474,34.005,-119.751
"Dendromecon_harfordii_3053343285",6.98942250988636,33.9893,-120.0698
"Dendromecon_harfordii_3053455237",5.61576149918753,33.9859,-119.6923
"Desbordesia_glaucescens_1934859971",8.28764525171739,-0.76583,10.59611
"Desbordesia_glaucescens_4129377226",6.05482114053355,-2.6,10.58
"Desbordesia_glaucescens_4129379917",7.10461060819179,-0.5,11.55
"Desbordesia_glaucescens_4129387322",5.73392238473143,-2.53,10.5
"Desbordesia_glaucescens_4129401462",8.46305078596868,-2.58,10.57
"Desfontainia_spinosa_1823450875",8.17881861782146,-9.1839,-74.14
"Desfontainia_spinosa_1927876610",11.2342797309103,6.61531,-76.16272
"Desfontainia_spinosa_2235911723",9.18462389753883,-4.485,-79.1472
"Desfontainia_spinosa_2236194004",7.17744526958842,-42.3875,-72.4011
"Desfontainia_spinosa_2595748258",8.00266541918982,-4.485,-79.147222
"Deutzia_glabrata_1989713382",7.22079996231295,38.643283,127.360108
"Deutzia_glabrata_1989713446",6.44685742707776,38.607406,128.120186
"Deutzia_glabrata_1989713457",4.86354131191159,40.283606,125.566942
"Deutzia_glabrata_2005769736",6.63895759142182,38.65617,128.10439
"Deutzia_glabrata_4064848650",6.3319547972567,42.39972,128.49361
"Deutzia_parviflora_1989713439",6.39370022895706,40.966581,126.599729
"Deutzia_parviflora_2573015269",7.21815329402804,29.346443,116.198733
"Deutzia_parviflora_2609512441",6.30226233351,36.56705,127.861891
"Deutzia_parviflora_4064848636",6.82841795052346,40.088444,-75.221011
"Deutzia_parviflora_4064848792",6.75495120961269,37.388889,128.056944
"Deutzia_pulchra_1988135004",5.91509223037548,49.25,-123.233333
"Deutzia_pulchra_2549490155",8.88349126151618,22.6147,120.724
"Deutzia_pulchra_3969573287",6.66736182912368,17.993333,120.675
"Deutzia_pulchra_3969584486",6.6599131158043,16.933333,121.163333
"Deutzia_pulchra_3969763183",7.26130263457157,18.027833,120.609833
"Deutzia_uniflora_2514101793",10.4102006033202,36.85,127.2175
"Deutzia_uniflora_2549477735",8.45039525908386,36.85,127.225
"Diacidia_galphimioides_1928694283",4.65264256795503,1,-70.08
"Diacidia_galphimioides_1931322699",5.0282360303971,1.375,-70.95
"Diacidia_galphimioides_3060564522",6.23300189049133,4.75,-67.666667
"Diacidia_galphimioides_3060573579",6.97734585018216,4.340278,-67.736667
"Diacidia_galphimioides_3060574846",5.29786403857779,4.333333,-67.75
"Dialium_schlechteri_1840150470",6.10610464868172,-27.639999,32.158333
"Dianthus_anticarius_2521385532",18.4487971542866,33.2055,-5.0233
"Diapensia_lapponica_1927790495",6.00022005124549,61.035933,-149.118228
"Dicarpellum_baillonianum_1265112455",6.69233490522238,-20.61667,164.78139
"Dicarpellum_baillonianum_1265112478",8.28225319869191,-20.62556,164.78111
"Dicarpellum_baillonianum_1802475666",6.95212986195291,-20.835,165.00722
"Dicarpellum_baillonianum_438160250",6.07424601422381,-20.82026,165.21051
"Dicarpellum_baillonianum_439493001",6.0127671181454,-20.81993,165.22922
"Dicella_julianii_1927862218",6.21742323729185,0.597056,-66.117786
"Dicella_julianii_1930212961",6.8850912799714,-0.4142,-65.0192
"Dicella_julianii_1930249665",4.71139404256867,-7.8,-72.8
"Dicella_julianii_2397747488",5.98780169229978,-10.1911,-61.9817
"Dicella_julianii_3762895715",6.30274926239946,-0.67814,-76.4014
"Dichostemma_glaucescens_1265094203",7.37244275238661,-0.81639,10.52278
"Dichostemma_glaucescens_1455713268",5.33552842921211,-0.75944,1.57278
"Dichostemma_glaucescens_1839871845",4.87631423081779,0.595833,25.2625
"Dichostemma_glaucescens_1934860086",5.83723682670252,-1.0575,13.29472
"Diclinanona_calycina_1927794169",5.71761655860742,-7.75,-72.65
"Diclinanona_calycina_1930628701",7.53902766058351,-2.883333,-59.966667
"Diclinanona_calycina_1931250929",6.5264877528149,2.697556,-68.031722
"Diclinanona_tessmannii_1228632687",3.94003062621668,-4,-75
"Diclinanona_tessmannii_1929286486",2.29263191785282,-3.5,-68.95
"Diclinanona_tessmannii_1929554548",3.26215333142623,-4.5258,-71.5508
"Diclinanona_tessmannii_1930038616",4.89417335188363,-4.372257,-70.009459
"Diclinanona_tessmannii_1930565244",6.18053333004062,-3.75626,-73.282456
"Didymeles_integrifolia_1927951598",5.057611059628,-15.45,49.87
"Didymeles_integrifolia_3762881599",11.9011156962136,-17.93115,49.20343
"Didymeles_integrifolia_438987163",8.89914168737779,-15.43306,49.84361
"Didymeles_integrifolia_439320768",8.5650051289697,-15.45,49.86667
"Didymeles_perrieri_2517547712",8.36283615623407,-12.53333,49.16667
"Didymeles_perrieri_2517657354",8.57948118119969,-12.56667,49.16667
"Didymeles_perrieri_2517841832",7.02037312373346,-24.58389,47.21222
"Didymeles_perrieri_437245156",9.72121681143964,-12.61667,49.15
"Didymeles_perrieri_437246755",8.08218788624144,-12.53333,49.18333
"Didymeles_perrieri_437945300",7.29488707921393,-21.37972,47.59972
"Didymeles_perrieri_438243579",7.33486820716216,-12.51667,49.15
"Didymeles_perrieri_438913089",8.78834002042386,-22.48333,46.96833
"Diervilla_sessilifolia_3395310320",11.7067145469681,35.1493,-83.9759
"Diervilla_sessilifolia_4415444337",4.32155616201829,35.080089,-83.294731
"Dillenia_aurea_2516806119",6.70126595344352,18.81625,98.89181
"Dillenia_aurea_4130369222",10.7225255332067,0,0
"Dillenia_indica_4130384233",10.0156371901857,19.87,99.631
"Dillenia_philippinensis_1319842825",9.82106637593407,22.22,-159.58
"Dillenia_philippinensis_3969573798",12.2913743617126,14.15,122.033333
"Dillenia_philippinensis_3969574242",8.38631655457885,14.13323,121.19904
"Dillenia_suffruticosa_1457766838",6.0483345568815,25.675,-80.268333
"Dilobeia_thouarsii_437736214",9.81828684012031,-21.27372,47.43517
"Diogoa_zenkeri_1840196293",3.74031133107066,1.078333,11.853333
"Diogoa_zenkeri_2517694620",6.8020518192744,-2.72025,13.60261
"Diogoa_zenkeri_2517746059",6.49587553318267,-1.18028,10.3225
"Diogoa_zenkeri_2517891889",5.28624710815513,-0.72028,10.59944
"Dionysia_balsamea_47758525",14.4633897758435,0,0
"Dioscoreophyllum_volkensii_1840308753",14.1918231201645,8.4,1.766667
"Dioscoreophyllum_volkensii_1934859675",7.37803683588243,10.31056,-14.37361
"Dioscoreophyllum_volkensii_4876280410",17.3165341688128,6.124999,-10.355
"Diospyros_maingayi_2609490560",4.6652006916041,-0.55,100.33
"Dipelta_yunnanensis_1836715046",6.13936111225922,28.3,98.72
"Dipelta_yunnanensis_1836720402",7.33976852572003,25.87,100.03
"Dipelta_yunnanensis_1988127932",4.53192000269108,49.25,-123.233333
"Dipelta_yunnanensis_3969710754",7.68545244886884,25.7445,98.6855
"Dipelta_yunnanensis_4064849708",6.14904851869412,33.395833,107.937222
"Dipentodon_sinicus_1929326094",5.39128353316107,25.94886,98.3717
"Dipentodon_sinicus_1929716225",6.84810162275018,25.938295,98.377347
"Dipentodon_sinicus_1930640675",7.64035915556194,26.139101,98.573906
"Dipentodon_sinicus_2446899680",4.81140242614232,23.14444,104.79667
