"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs.type","recordedByIDs.value","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","recordedByIDs","coordinateUncertaintyInMeters","identifiedByIDs.type","identifiedByIDs.value","occurrenceRemarks","informationWithheld","identificationRemarks","gadm","distanceFromCentroidInMeters","projectId","individualCount","elevation","elevationAccuracy","institutionKey","preparations","recordNumber","nomenclaturalCode","institutionID","ownerInstitutionCode","networkKeys","gadm.level0.gid","gadm.level0.name","collectionKey","fieldNumber","otherCatalogNumbers","habitat","http...unknown.org.recordID","associatedTaxa","locality","county","taxonRemarks","locationID","rights","higherClassification","collectionID","reproductiveCondition","georeferenceRemarks","http...unknown.org.recordEnteredBy","disposition","previousIdentifications","language","type","higherGeography","municipality","islandGroup","island","lifeStage","dynamicProperties","verbatimElevation","locationRemarks","eventRemarks","associatedOccurrences","nomenclaturalStatus","bibliographicCitation","organismID","accessRights","georeferencedDate","georeferenceSources","georeferencedBy","georeferenceVerificationStatus","georeferenceProtocol","media_url"
"1457811124","Eugenia foetida Pers.",25.675,-80.268333,"cdc,cdround,gass84,colmano,inmafu","b89d52a2-861d-4388-adad-c0da3d55fc78","8483a1f0-1032-11db-ae00-b8a03c50a862","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2024-08-05T04:01:24.363+00:00","2024-08-05T04:07:05.093+00:00",2274,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Florida",2008,1,3,"2008-01-03",3,3,NA,"2024-08-05T04:07:05.093+00:00","http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:232837","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"c536c441-70c7-45be-860c-36b31a929f3b","none","none",TRUE,NA,"J. Richard Abbott",NA,"WGS84","Magnoliopsida","US",NA,NA,"none","NORTH_AMERICA","United States of America","NORTH_AMERICA","University of Florida","c536c441-70c7-45be-860c-36b31a929f3b",NA,"3 January 2008","Miami, Coral Gables, Fairchild Tropical Botanic Garden, 10901 Old Cutler Road.",NA,"1457811124","c536c441-70c7-45be-860c-36b31a929f3b",NA,"232837","FLAS",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,"location information not given for endangered species",NA,NA,NA,NA,NA,NA,NA,"2bfdf57f-35bd-450a-b830-a5189c2d836d","Preserved herbarium specimen","24046","ICN","University of Florida Herbarium","FLAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Miami-Dade County",NA,NA,NA,NA,NA,"Fruit (mature)",NA,NA,"FLASCAT","[Orig. id.:] Eugenia foetida Pers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coral Gables: Fairchild Tropical Botanic Garden",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.floridamuseum.ufl.edu/Herbarium/dc470718-5f1f-45f4-85fa-11c30c9384e5"
"1503264165","Eugenia foetida Pers.",26.9167,-81.9167,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:12.753+00:00",398,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC","2011-07-01T00:00:00","NORTH_AMERICA","Florida",2008,8,4,"2008-08-04",217,217,NA,"2024-01-29T12:47:12.753+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"A815961C-BBD3-4D18-A4EB-37ABD03A1ADF","none","none",FALSE,NA,"E. Gandy, J. Garner","B. F. Hansen","WGS84","Magnoliopsida","US",NA,NA,"none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"A815961C-BBD3-4D18-A4EB-37ABD03A1ADF",NA,NA,"Pine Island-LL26.  T46S, R22E, Sec. 1, SE¼ of NW¼ of SE¼.","Herb","1503264165","A815961C-BBD3-4D18-A4EB-37ABD03A1ADF",NA,"259021","USF",NA,NA,"95796","Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efc9e42f-509d-47fe-a30a-1bbd7ac8ba31",NA,"CH0044","ICN","urn:lsid:biocol.org:col:15638",NA,NA,NA,NA,NA,NA,NA,"Shell mound.",NA,NA,"Charlotte Harbor Preserve State Park, Pine Island-LL26.  T46S, R22E, Sec. 1, SE¼ of NW¼ of SE¼.","Lee Co.",NA,NA,NA,"Plantae | Dicots | Myrtaceae",NA,"Flower",NA,NA,NA,NA,"en","PhysicalObject","USA|Florida|Lee Co.","Charlotte Harbor Preserve State Park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/259021.jpg"
"3762881359","Eugenia foetida Pers.",25.75822,-80.19682,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:23.073+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Florida",2008,12,2,"2008-12-02",337,337,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:23.073+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=29220452","http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"29220452","none","none",FALSE,NA,NA,NA,"WGS84","Magnoliopsida","US",NA,NA,"none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"29220452",NA,"12/02/2008",NA,"Plants","3762881359","0e2f2da5-d992-40cd-bdf0-ef0c2612821f","47823","ASU0321494","ASU",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,"Tree",NA,NA,NA,NA,NA,NA,1,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"CSP08032","Tropical Dry Forest, soil order: Entisol","0e2f2da5-d992-40cd-bdf0-ef0c2612821f",NA,"Simpson Park",NA,NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"MAP: 1487, MAT: 24.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/CSP08/CSP08032_lg.jpg"
"1503255390","Eugenia foetida Pers.",26.4381,-81.8068,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:12.202+00:00",398,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Florida",2007,9,19,"2007-09-19",262,262,NA,"2024-01-29T12:47:12.202+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"9313AA53-D3D9-41DE-B901-61A43E26DDA2","none","none",FALSE,NA,"S. W. Braem, Giguere",NA,"WGS84","Magnoliopsida","US",NA,NA,"none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"9313AA53-D3D9-41DE-B901-61A43E26DDA2",NA,NA,"Dog Key. T46S, R24E, Sec. 28.","Herb","1503255390","9313AA53-D3D9-41DE-B901-61A43E26DDA2",NA,"248158","USF",NA,NA,"66425","Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efc9e42f-509d-47fe-a30a-1bbd7ac8ba31",NA,"EB0011","ICN","urn:lsid:biocol.org:col:15638",NA,NA,NA,NA,NA,NA,NA,"Sand mound.",NA,NA,"Estero Bay Preserve State Park, Dog Key. T46S, R24E, Sec. 28.","Lee Co.",NA,NA,NA,"Plantae | Dicots | Myrtaceae",NA,NA,NA,NA,NA,NA,"en","PhysicalObject","USA|Florida|Lee Co.","Estero Bay Preserve State Park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/248158.jpg"
"1320580479","Eugenia foetida Pers.",18.28,-71,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:26.454+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Independencia",2006,6,8,"2006-06-08",159,159,"2019-01-09T23:52:00.000+00:00","2024-08-02T12:41:26.454+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"http://n2t.net/ark:/65665/3956ce202-592f-494f-9f21-6f103e45da69","none","none",FALSE,"NMNH Extant Biology","W. Greuter & R. Rankin Rodriguez",NA,"WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3956ce202-592f-494f-9f21-6f103e45da69",NA,"08 Jun 2006",NA,"US","1320580479","http://n2t.net/ark:/65665/3956ce202-592f-494f-9f21-6f103e45da69",NA,"US 3518051","US",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,"none",NA,NA,1,455,5,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"26534",NA,"urn:lsid:biocol.org:col:15463",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,"Bosque seco y cauce de rio seco con pedregales calizos.",NA,NA,"oeste de Puerto Escondido, barranco ""Rabo de Gato"".",NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,"West Indies - Neotropics, Dominican Republic, Independencia, Hispaniola",NA,NA,"Hispaniola","Flowering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m35a117247-0d7c-4016-86f2-25a091ac25f3"
"912399673","Eugenia foetida Pers.",18.425278,-68.884445,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:31.909+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA",NA,2006,6,26,"2006-06-26T00:00",177,177,NA,"2024-08-02T01:15:31.909+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"K000478761","none","none",FALSE,NA,"Rico, L.; Malcolm-Tompkins, P.; Zappi, D.C.; Ulian, T.",NA,"WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","EUROPE",NA,"K000478761",NA,NA,NA,"Herbarium","912399673","http://specimens.kew.org/herbarium/K000478761",NA,"K000478761","K",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,"1985",NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,"Vegetación secundaria de bosque seco con cactáceas, Lantana y Bursera simaruba; suelo profundo arcilloso, amarillento, profundo ( ca. 30 cm.), pedregozo en un 50 %, roca cáliza.",NA,NA,"Entrada de camino de Boca de Chavón hacia Sta. Cruz de Gato",NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arbusto de 3 m; flores de color crema, con muy poco de aroma, agradable.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/8fec31fb2d8bbd94b4ed2c7a6a4e06d1.jpg"
"1318369405","Eugenia foetida Pers.",17.5834,-66.5235,"gass84,preneglon,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:58.030+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,NA,"Guánica",2005,7,16,"2005-07-16",197,197,"2019-01-10T00:27:00.000+00:00","2024-08-02T12:38:58.030+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"http://n2t.net/ark:/65665/3339e2bd8-7ad2-448b-8d5d-1bee8aef6fbe","none","none",FALSE,"NMNH Extant Biology","O. Monsegur",NA,"WGS84","Magnoliopsida","PR",NA,NA,"none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3339e2bd8-7ad2-448b-8d5d-1bee8aef6fbe",NA,"16 Jul 2005",NA,"US","1318369405","http://n2t.net/ark:/65665/3339e2bd8-7ad2-448b-8d5d-1bee8aef6fbe",NA,"US 3528481","US",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,"none",NA,NA,1,216,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"405",NA,"urn:lsid:biocol.org:col:15463",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,"Guánica Forest Reserve. Lomas de Seboruco, road 334, to the forest main office. Along the road.","Carenero",NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,"West Indies - Neotropics, Puerto Rico, Guánica, Carenero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m31818e1ab-e91f-4fbc-a512-9d45103c7645"
"1321153792","Eugenia foetida Pers.",18.3329,-68.8118,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:54.252+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA",NA,2004,5,27,"2004-05-27",148,148,"2019-01-10T10:35:00.000+00:00","2024-08-02T12:39:54.252+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"http://n2t.net/ark:/65665/3aebe1422-ab43-40ed-9c67-0eeff5299160","none","none",FALSE,"NMNH Extant Biology","P. Acevedo-Rodriguez, R. G. García & S. Marten","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","WGS84","Magnoliopsida","DO",NA,NA,"none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3aebe1422-ab43-40ed-9c67-0eeff5299160",NA,"27 May 2004",NA,"US","1321153792","http://n2t.net/ark:/65665/3aebe1422-ab43-40ed-9c67-0eeff5299160",NA,"US 3589933","US",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"14032",NA,"urn:lsid:biocol.org:col:15463",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,"Dry coastal forest on limestone substrate with scanty soil.",NA,NA,"Provincia Altagracia: Reserva del Este.",NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,"West Indies - Neotropics, Dominican Republic, Hispaniola",NA,NA,"Hispaniola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m38ed4bdd7-2745-432a-b0f7-e4bf348b6f2c"
"1503245631","Eugenia foetida Pers.",27.9517,-80.5019,"cdc,gass84,incomis","af1b4db0-c8ce-4a95-b700-8a6a02bed9d6","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2024-01-26T19:01:55.931+00:00","2024-01-29T12:47:14.289+00:00",398,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA","Florida",2003,1,14,"2003-01-14",14,14,NA,"2024-01-29T12:47:14.289+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"E65FC0E3-6A17-4805-99E0-0211F4F746CC","none","none",FALSE,NA,"T. MacClendon, K.R. Weichman, J. Tear, P. Lowry, J. Ritter, K. Zarillo, S. Kennedy",NA,"WGS84","Magnoliopsida","US",NA,NA,"none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"E65FC0E3-6A17-4805-99E0-0211F4F746CC",NA,NA,"EELs Maritime Hammock.","Herb","1503245631","E65FC0E3-6A17-4805-99E0-0211F4F746CC",NA,"235614","USF",NA,NA,"66748","Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"efc9e42f-509d-47fe-a30a-1bbd7ac8ba31",NA,"122","ICN","urn:lsid:biocol.org:col:15638",NA,NA,NA,NA,NA,NA,NA,"Maritime hammock; sandy soil with organic [matter].",NA,NA,"EELs Maritime Hammock.","Brevard Co.",NA,NA,NA,"Plantae | Dicots | Myrtaceae",NA,NA,NA,NA,NA,NA,"en","PhysicalObject","USA|Florida|Brevard Co.",NA,NA,NA,NA,"{""habit"":""Common; erect shrub to 4 m, shiny green leaves with green persistent fruit.""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/USF/235614.jpg"
"1319894063","Eugenia foetida Pers.",17.5902,-66.5264,"gass84,preneglon,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:31.133+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,NA,"Guánica",2003,9,12,"2003-09-12",255,255,"2019-01-10T00:06:00.000+00:00","2024-08-02T12:39:31.133+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"http://n2t.net/ark:/65665/37714a0fb-77b4-4304-bb28-e31cc7ae4733","none","none",FALSE,"NMNH Extant Biology","O. Monsegur",NA,"WGS84","Magnoliopsida","PR",NA,NA,"none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/37714a0fb-77b4-4304-bb28-e31cc7ae4733",NA,"12 Sep 2003",NA,"US","1319894063","http://n2t.net/ark:/65665/37714a0fb-77b4-4304-bb28-e31cc7ae4733",NA,"US 3534949","US",NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,"none",NA,NA,1,150,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e",NA,"104",NA,"urn:lsid:biocol.org:col:15463",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,"Sector Lomas de Seboruco. Guánica Forest Reserve. From road 334 on Las Cobanitas Trail. On the first turn to the left on the main trail to a small Trichillia triacanta population.","Carenero",NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,"West Indies - Neotropics, Puerto Rico, Guánica, Carenero",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m34dbdc331-3296-4fd4-941b-9843d7041c71"
"2516889794","Eugenia foetida Pers.",24.71528,-77.78111,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:43.488+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5417751,6,7707728,220,690,5014,3177662,5417751,5417751,"Eugenia foetida Pers.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia foetida","Eugenia","foetida","SPECIES","ACCEPTED","LC",NA,"NORTH_AMERICA",NA,2002,7,22,"2002-07-22",203,203,NA,"2024-07-18T23:54:43.488+00:00",NA,"http://creativecommons.org/licenses/by-nc-sa/4.0/",FALSE,"L.3925872@BRAHMS","none","none",FALSE,NA,"Goldman D",NA,"WGS84","Magnoliopsida","BS",NA,NA,"none","LATIN_AMERICA","Bahamas","EUROPE","Naturalis Biodiversity Center","L.3925872@BRAHMS",NA,NA,NA,"Botany","2516889794","https://data.biodiversitydata.nl/naturalis/specimen/L.3925872",NA,"L.3925872",NA,NA,NA,NA,"Eugenia foetida Pers.","none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92",NA,"Goldman, D 2498","ICN","Naturalis Biodiversity Center",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,NA,"""Cactus Coppice"" just S. of Andros Town, Andros Island.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3925872/format/large"
