"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","networkKeys","infraspecificEpithet","elevation","institutionKey","collectionKey","preparations","institutionID","fieldNotes","fieldNumber","eventRemarks","county","datasetID","otherCatalogNumbers","recordNumber","eventID","habitat","nomenclaturalCode","locality","language","type","verbatimIdentification","ownerInstitutionCode","accessRights","higherClassification","collectionID","gadm","typeStatus","recordedByIDs.type","recordedByIDs.value","georeferenceSources","locationRemarks","identifiedByIDs.type","identifiedByIDs.value","individualCount","nomenclaturalStatus","bibliographicCitation","typifiedName","elevationAccuracy","municipality","occurrenceRemarks","dynamicProperties","verbatimElevation","georeferenceProtocol","media_url","license"
"437651208","Gossia clusioides subsp. bleuensis N.Snow",-22.10376,166.70263,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:52.779+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10790018,6,7707728,220,690,5014,3177469,7698418,10790018,"Gossia clusioides subsp. bleuensis N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1951,2,22,"1951-02-22",53,53,"2007-10-09T16:15:39.000+00:00","2024-07-31T15:50:52.779+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402729","none","none",TRUE,NA,"Guillaumin, A.|Baumann-Bodenheim, M.G.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402729",NA,NA,"Rivière Bleue","P","437651208","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402729",NA,"P00402729","MNHN",NA,NA,NA,"Gossia clusioides subsp. bleuensis N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","bleuensis",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle",NA,"Mission Franco-Suisse/10873",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PARATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441420818601aeFFtxsifZrvXRU5","http://creativecommons.org/publicdomain/zero/1.0/"
"436985951","Gossia clusioides subsp. bleuensis N.Snow",-22.15,166.7,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:56.678+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10790018,6,7707728,220,690,5014,3177469,7698418,10790018,"Gossia clusioides subsp. bleuensis N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1951,3,31,"1951-03-31",90,90,"2020-08-04T18:06:02.000+00:00","2024-07-31T15:50:56.678+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402730","none","none",TRUE,NA,"Guillaumin, A.|Baumann-Bodenheim, M.G.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402730",NA,NA,"Bon secours","P","436985951","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402730",NA,"P00402730","MNHN",NA,NA,NA,"Gossia clusioides subsp. bleuensis N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","bleuensis",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle",NA,"Mission Franco-Suisse/11847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PARATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441420818685F9EN6uL0HlBsFet3","http://creativecommons.org/publicdomain/zero/1.0/"
"438649929","Gossia clusioides subsp. bleuensis N.Snow",-22.11667,166.65,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:56.678+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10790018,6,7707728,220,690,5014,3177469,7698418,10790018,"Gossia clusioides subsp. bleuensis N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1951,6,23,"1951-06-23",174,174,"2015-09-16T12:37:08.000+00:00","2024-07-31T15:50:56.678+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402727","none","none",TRUE,NA,"Baumann-Bodenheim, M.G.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402727",NA,NA,"Haute rivière blanche: Mois de Mai","P","438649929","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402727",NA,"P00402727","MNHN",NA,NA,NA,"Gossia clusioides subsp. bleuensis N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","bleuensis",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle",NA,"14045",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PARATYPE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441420818412GsD1ONWsNZl14dZP","http://creativecommons.org/publicdomain/zero/1.0/"
"437915040","Gossia clusioides subsp. callmanderiana N.Snow",-22.30635,166.70135,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:12.609+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10725462,6,7707728,220,690,5014,3177469,7698418,10725462,"Gossia clusioides subsp. callmanderiana N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1945,4,28,"1945-04-28",118,118,"2015-09-04T19:42:22.000+00:00","2024-07-31T15:50:12.609+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402721","none","none",TRUE,NA,"Virot, R.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402721",NA,NA,"Rive Nord de la baie N'Go","P","437915040","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402721",NA,"P00402721","MNHN",NA,NA,NA,"Gossia clusioides subsp. callmanderiana N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","callmanderiana",50,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 0.50m à 1,50m; Fleurs blanc-rosé","1537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PARATYPE",NA,NA,NA,"Exposition Sud",NA,NA,NA,NA,NA,NA,NA,NA,"Reçu de M.R. Virot en 1949",NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14414208180181krncdmO7BUc5hmd","http://creativecommons.org/publicdomain/zero/1.0/"
"437984229","Gossia clusioides subsp. callmanderiana N.Snow",-22.30635,166.70135,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:12.659+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10725462,6,7707728,220,690,5014,3177469,7698418,10725462,"Gossia clusioides subsp. callmanderiana N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1945,4,28,"1945-04-28",118,118,"2015-09-03T19:56:13.000+00:00","2024-07-31T15:50:12.659+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402748","none","none",TRUE,NA,"Virot, R.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402748",NA,NA,"Rive Nord de la baie N'Go","P","437984229","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402748",NA,"P00402748","MNHN",NA,NA,NA,"Gossia clusioides subsp. callmanderiana N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","callmanderiana",50,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 0.50m à 1,50m; Fleurs blanc-rosé","1537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PARATYPE",NA,NA,NA,"Exposition Sud",NA,NA,NA,NA,NA,NA,NA,NA,"Reçu de M.R. Virot en 1949",NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441418110798l3rIni33tbryBfwr","http://creativecommons.org/publicdomain/zero/1.0/"
"438983590","Gossia clusioides subsp. callmanderiana N.Snow",-22.30635,166.70135,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:11.508+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10725462,6,7707728,220,690,5014,3177469,7698418,10725462,"Gossia clusioides subsp. callmanderiana N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1945,4,28,"1945-04-28",118,118,"2015-09-03T19:56:20.000+00:00","2024-07-31T15:50:11.508+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402749","none","none",TRUE,NA,"Virot, R.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402749",NA,NA,"Rive Nord de la baie N'Go","P","438983590","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402749",NA,"P00402749","MNHN",NA,NA,NA,"Gossia clusioides subsp. callmanderiana N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","callmanderiana",50,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 0.50m à 1,50m; Fleurs blanc-rosé","1537",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PARATYPE",NA,NA,NA,"Exposition Sud",NA,NA,NA,NA,NA,NA,NA,NA,"Reçu de M.R. Virot en 1949",NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441418110938NaxrB3NfQk75Medp","http://creativecommons.org/publicdomain/zero/1.0/"
"4520864218","Gossia clusioides subsp. ploumensis (Däniker) N.Snow",-22.304979,166.708775,"","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140","8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:24.114+00:00",29,"PRESERVED_SPECIMEN","PRESENT",11041312,6,7707728,220,690,5014,3177469,7698418,11041312,"Gossia clusioides subsp. ploumensis (Däniker) N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,"2005-06-27T00:00:00",NA,"OCEANIA","Grand Terre, Province Sud",1945,4,28,"1945-04-28",118,118,"2023-04-28T00:35:10.000+00:00","2024-07-30T01:23:24.114+00:00","https://collections.tepapa.govt.nz/object/1388485",FALSE,"tepapa:collection/object/1388485","none","none",TRUE,"WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","Robert Virot","Dr Neil Snow","WGS84","Magnoliopsida","NC",NA,NA,"OCEANIA","New Caledonia","OCEANIA","Museum of New Zealand Te Papa Tongarewa","tepapa:collection/object/1388485",NA,"28 Apr 1945",NA,"WELT","4520864218","tepapa:collection/object/1388485",NA,"SP102117","NMNZ",NA,NA,"tepapa:collection/identification/1388485/74069","Gossia clusioides subsp. ploumensis (Däniker) N.Snow",NA,"ploumensis",50,"2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",NA,"https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","[Map co-ordinates are derived, and only approximate.]",NA,NA,NA,"tepapa:collection/dataset/plants",NA,"1537","tepapa:collection/fieldcollection/265575","Sud [South].  Maquis serpentineux [Serpentine scrub]","ICBN","Rive Nord de la Baie Ngo. [River North of Ngo Bay.]","en","PhysicalObject","Gossia clusioides subsp. ploumensis (Däniker) N.Snow","NMNZ","https://data.tepapa.govt.nz/docs/","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Gossia | clusioides | ploumensis","https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550",NA,NA,"WIKIDATA","https://www.wikidata.org/wiki/Q6109540",NA,NA,"WIKIDATA","https://www.wikidata.org/wiki/Q19002284",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/707016/preview","http://creativecommons.org/publicdomain/zero/1.0/"
"436988773","Gossia clusioides subsp. clusioides",-22.16869,166.96109,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:55.781+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10670489,6,7707728,220,690,5014,3177469,7698418,10670489,"Gossia clusioides subsp. clusioides","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1916,3,NA,"1916-03",NA,NA,"2015-09-03T19:56:11.000+00:00","2024-07-31T15:50:55.781+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402728","none","none",FALSE,NA,"Franc, I.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402728",NA,NA,"Yaté","P","436988773","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402728",NA,"P00402728","MNHN",NA,NA,NA,"Gossia clusioides subsp. clusioides","17abcf75-2f1e-46dd-bf75-a5b21dd02655","clusioides",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbre de 10 mètres","2084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441420818496C3qdxvmBr67FzraU","http://creativecommons.org/publicdomain/zero/1.0/"
"437322129","Gossia clusioides subsp. clusioides",-22.22236,166.52136,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.152+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10670489,6,7707728,220,690,5014,3177469,7698418,10670489,"Gossia clusioides subsp. clusioides","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1869,5,17,"1869-05-17",137,137,"2015-09-04T19:42:22.000+00:00","2024-07-31T15:50:13.152+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402723","none","none",FALSE,NA,"Balansa, B.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402723",NA,NA,"Rives d'un ruisseau situé dans la partie supérieure du bassin de Boulari","P","437322129","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402723",NA,"P00402723","MNHN",NA,NA,NA,"Gossia clusioides subsp. clusioides","17abcf75-2f1e-46dd-bf75-a5b21dd02655","clusioides",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbrisseau de 3-4 mètres de hauteur","1490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441420818133E70pJujjH4mjzkJZ","http://creativecommons.org/publicdomain/zero/1.0/"
"437246918","Gossia clusioides subsp. maoyana N.Snow",-22.22236,166.52136,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:12.568+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10898437,6,7707728,220,690,5014,3177469,7698418,10898437,"Gossia clusioides subsp. maoyana N.Snow","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1869,5,17,"1869-05-17",137,137,"2015-09-03T19:56:12.000+00:00","2024-07-31T15:50:12.568+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402745","none","none",FALSE,NA,"Balansa, B.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402745",NA,NA,"Rives d'un ruisseau situé dans la partie supérieure du bassin de Boulari","P","437246918","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402745",NA,"P00402745","MNHN",NA,NA,NA,"Gossia clusioides subsp. maoyana N.Snow","17abcf75-2f1e-46dd-bf75-a5b21dd02655","maoyana",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbrisseau de 3-4 mètres de hauteur","1490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14414027613539MruOB0aKpDHrlnX","http://creativecommons.org/publicdomain/zero/1.0/"
"694588756","Gossia clusioides subsp. clusioides",-22.22236,166.52136,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:37.464+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10670489,6,7707728,220,690,5014,3177469,7698418,10670489,"Gossia clusioides subsp. clusioides","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,1869,5,17,"1869-05-17",137,137,"2017-03-09T18:54:40.000+00:00","2024-07-31T15:50:37.464+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093917","none","none",FALSE,NA,"Balansa, B.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093917",NA,NA,"Rives d'un ruisseau situé dans la partie supérieure du bassin de Boulari","P","694588756","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093917",NA,"P05093917","MNHN",NA,NA,NA,"Gossia clusioides subsp. clusioides","17abcf75-2f1e-46dd-bf75-a5b21dd02655","clusioides",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbrisseau de 3-4 mètres de hauteur","1490",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421045903ninvJ8AyzZJqckV9","http://creativecommons.org/publicdomain/zero/1.0/"
"439319964","Gossia clusioides subsp. clusioides",-21.51868,165.96479,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:53.200+00:00",549,"PRESERVED_SPECIMEN","PRESENT",10670489,6,7707728,220,690,5014,3177469,7698418,10670489,"Gossia clusioides subsp. clusioides","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia clusioides","Gossia","clusioides","SUBSPECIES","ACCEPTED",NA,NA,NA,"OCEANIA",NA,NA,NA,NA,NA,NA,NA,"2015-09-03T19:56:11.000+00:00","2024-07-31T15:50:53.200+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402740","none","none",FALSE,NA,"Vieillard, E.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402740",NA,NA,"Bois de la plaine ; Kanala","P","439319964","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00402740",NA,"P00402740","MNHN",NA,NA,NA,"Gossia clusioides subsp. clusioides","17abcf75-2f1e-46dd-bf75-a5b21dd02655","clusioides",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbre moyen","2597",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441420929642o7ndEWdvfq7WzYM4","http://creativecommons.org/publicdomain/zero/1.0/"
