"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","distanceFromCentroidInMeters","identifiedByIDs.type","identifiedByIDs.value","projectId","individualCount","elevation","elevationAccuracy","recordedByIDs.type","recordedByIDs.value","institutionKey","collectionKey","recordNumber","habitat","http...unknown.org.recordID","locality","county","disposition","rights","http...unknown.org.recordEnteredBy","verbatimElevation","higherClassification","collectionID","gadm","preparations","institutionID","nomenclaturalCode","ownerInstitutionCode","reproductiveCondition","nomenclaturalStatus","fieldNumber","type","bibliographicCitation","identificationRemarks","otherCatalogNumbers","locationRemarks","previousIdentifications","networkKeys","municipality","fieldNotes","higherGeography","island","dynamicProperties","georeferencedBy","georeferenceVerificationStatus","identificationQualifier","georeferenceSources","associatedTaxa","associatedOccurrences","georeferenceProtocol","organismID","locationID","accessRights","language","georeferencedDate","georeferenceRemarks","typeStatus","typifiedName","datasetID","media_url","license"
"2884934350","Psidium friedrichsthalianum (O.Berg) Nied.",33.368742,-111.932588,"cdc,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:22.721+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,10,"NORTH_AMERICA","Arizona",1993,9,20,"1993-09-20",263,263,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:22.721+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25184918",FALSE,"25184918","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"25184918",NA,NA,NA,NA,"Plants","2884934350","d4b4207c-5734-43cd-8783-78cb9222469c","34288",NA,"ASU",NA,"Voucher for essential oil study and DNA voucher for A. Salywon dissertation 2003; Cultivated tree in pot; seed from San Jose, Costa Rica",NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,1100,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7864","Grown from seeds collected in San Jose, Costa Rica.","d4b4207c-5734-43cd-8783-78cb9222469c","Tempe, 5843 S. College","Maricopa",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Landrum",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Voucher for study of essential oils; see report in J. of Essent. Oil Res. 7:187-190. 1995.",NA,NA,NA,"GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/202006/sheet_5387_1592261026_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270514494","Psidium friedrichsthalianum (O.Berg) Nied.",17.8975,-96.5311,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:13.726+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,50000,"NORTH_AMERICA","Oaxaca",1991,5,1,"1991-05-01",121,121,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:13.726+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1915092",FALSE,"1915092","none","none",TRUE,NA,"J. Ismael Calzada","L. R. Landrum","WGS84","Magnoliopsida","MX","none","none","LATIN_AMERICA","Mexico","NORTH_AMERICA",NA,"1915092",NA,NA,NA,NA,"Plants","2270514494","b1900fc0-db07-40b8-861f-179bcb7541a7","34288","ASU0052897","ASU",NA,"Arbol de 10-15 m, flor botones verdes, fr. verde.",NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,400,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","16867","Suelo negro rocoso.","b1900fc0-db07-40b8-861f-179bcb7541a7","Mpio. San Felipe Usila, Poblado de Santiago TIatepusco.",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Kim 2011_03_24",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"274577",NA,NA,NA,NA,NA,NA,NA,NA,"fscoburn","reviewed - high confidence",NA,"georef batch tool 2012-11-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0052/ASU0052897_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270482616","Psidium friedrichsthalianum (O.Berg) Nied.",9.98,-84.08,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.636+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC","2003-01-01T00:00:00",NA,"NORTH_AMERICA","Heredia",1989,9,8,"1989-09-08",251,251,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.636+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124507",FALSE,"1124507","none","none",FALSE,NA,"L. R. Landrum; S. S. Landrum","L. R. Landrum","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","NORTH_AMERICA",NA,"1124507",NA,NA,NA,NA,"Plants","2270482616","69c79d89-2ef7-4268-94f2-1887e225d225","34288","ASU0007293","ASU",NA,"Planted by seed. Bark smooth and scaley. Petal white, sl. fleshy, peduncle reddish, hypanthium and calyx green, stamen and style white, stigma green. Fruits green, turning yellow.",NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","6555",NA,"69c79d89-2ef7-4268-94f2-1887e225d225","Santo Domingo, Los Angeles. 600 m E of Escuela Cristobal Colon. Front yard of Alicia Barquero Rodriguez.",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,"fr, fl",NA,NA,NA,NA,NA,"162084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=319743d9-62c2-40ce-8922-40434c3067f3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0007/ASU0007293_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270481405","Psidium friedrichsthalianum (O.Berg) Nied.",9.901,-83.685,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.818+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Cartago",1989,9,12,"1989-09-12",255,255,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.818+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125193",FALSE,"1125193","none","none",FALSE,NA,"L. R. Landrum; S.S. Landrum","L.R. Landrum, 2003.","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","NORTH_AMERICA",NA,"1125193",NA,NA,NA,NA,"Plants","2270481405","0488a690-99c5-4ed5-9ae4-0b933d738dd6","34288","ASU0007292","ASU",NA,"Tree ca. 2.5m high.",NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,650,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","6570","Collection of Psidium.","0488a690-99c5-4ed5-9ae4-0b933d738dd6","Turrialba, Catie. On Hwy 10. Orogin Costa Rica, La Marina.",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160305",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0007/ASU0007292_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270481218","Psidium friedrichsthalianum (O.Berg) Nied.",9.901,-83.685,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.984+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Cartago",1989,9,12,"1989-09-12",255,255,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.984+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125194",FALSE,"1125194","none","none",FALSE,NA,"L. R. Landrum; S.S. Landrum","L.R. Landrum, 2003.","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","NORTH_AMERICA",NA,"1125194",NA,NA,NA,NA,"Plants","2270481218","84134590-b84e-4446-af48-87a35ba77c40","34288","ASU0007295","ASU",NA,"Tree ca. 2m high.",NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,650,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","6565","Collection of Psidium.","84134590-b84e-4446-af48-87a35ba77c40","Turrialba, Catie. On hwy 10.",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"160340",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0007/ASU0007295_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270484585","Psidium friedrichsthalianum (O.Berg) Nied.",9.958,-84.056,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.796+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC","2007-01-01T00:00:00",NA,"NORTH_AMERICA","San Jose",1988,7,23,"1988-07-23",205,205,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.796+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125541",FALSE,"1125541","none","none",TRUE,NA,"Dobbler, P.","L. R. Landrum, 2007","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","NORTH_AMERICA",NA,"1125541",NA,NA,NA,NA,"Plants","2270484585","b5b12550-d6d7-4786-b444-67b3595d587f","34288","ASU0007291","ASU",NA,NA,NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","600",NA,"b5b12550-d6d7-4786-b444-67b3595d587f","Moravia, 100 m al S del Club La Guaria.",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","Les",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,"flowers",NA,NA,NA,NA,NA,"266140",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0007/ASU0007291_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270483864","Psidium friedrichsthalianum (O.Berg) Nied.",5.65,-75.9,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.857+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC","1990-01-01T00:00:00",5000,"SOUTH_AMERICA","Antioquia",1988,8,24,"1988-08-24",237,237,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.857+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125192",FALSE,"1125192","none","none",FALSE,NA,"Ramiro Fonnegra; J. Betancur, F. J. Roldan, Eyder Ortiz","L. R. Landrum","WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA",NA,"1125192",NA,NA,NA,NA,"Plants","2270483864","788f4b94-4ee0-46d1-9d2e-2c187a93147f","34288","ASU0006710","ASU",NA,"Arbol de 6 m de altura, flor blanca, boton floral verde, fruto joven verde. Guayabo agrio.",NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","2473",NA,"788f4b94-4ee0-46d1-9d2e-2c187a93147f","Mpio. de Andes. 12.5 km de Andes hacia el Corregimiento de Taparto, Vereda California, Apiario California.",NA,NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,"flower; fruit",NA,NA,NA,NA,NA,"167805",NA,NA,NA,NA,NA,NA,NA,"Arbol de 6 mts de altura; flor blanca, boton flora","jssharpe","reviewed - high confidence",NA,"georef batch tool 2012-07-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet//201405/ASU0006710_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1258668749","Psidium friedrichsthalianum (O.Berg) Nied.",15.267778,-86.994722,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:16:10.228+00:00",340,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Yoro",1987,5,22,"1987-05-22",142,142,"2013-12-17T10:39:00.000+00:00","2024-08-02T20:16:10.228+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:1441094","none","none",FALSE,"Tropicos","Steve Blackmore|Mary Chorley","L.R. Landrum, 1992 (ASU)","WGS84","Magnoliopsida","HN","none","none","LATIN_AMERICA","Honduras","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:1441094",NA,NA,NA,NA,"Tropicos","1258668749","urn:catalog:MO:Tropicos:1441094","22102111","1441094","MO",NA,NA,NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,1,750,NA,NA,NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,"Blackmore 4048",NA,NA,"Near Puente Grande, on a tributary of the Río Agua (Río Puente Grande).","Yoro",NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,"ICNafp","MOBOT",NA,"No opinion","23","PhysicalObject","http://www.tropicos.org/Specimen/1441094",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100525000/5414C1C7-E90E-44E3-9DAB-85514C05B11C.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2236168376","Psidium friedrichsthalianum (O.Berg) Nied.",6.67,-76.38,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:46.707+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Antioquia",1987,11,23,"1987-11-23",327,327,"2022-11-02T20:08:00.000+00:00","2024-08-02T12:41:46.707+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3f17d5572-4e29-4e57-8cfa-5afeae03207e","none","none",TRUE,"NMNH Extant Biology","R. Callejas, R. Fonnegra, F. J. Roldán & A. Arbeláez Alvarez",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3f17d5572-4e29-4e57-8cfa-5afeae03207e",NA,NA,NA,NA,"US","2236168376","http://n2t.net/ark:/65665/3f17d5572-4e29-4e57-8cfa-5afeae03207e",NA,"US 3265480","US",NA,NA,NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,1,1080,120,NA,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","5848",NA,NA,"Municipio Frontino: Vereda San Andrés, vía Dabeida-Fuemia, 18-33 Kms.",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,NA,"South America - Neotropics, Colombia, Antioquia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m392a4c274-2e1a-41d6-9577-08bbd04f7048","http://creativecommons.org/publicdomain/zero/1.0/"
"1260486411","Psidium friedrichsthalianum (O.Berg) Nied.",13.62777,-85.04416,"gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:16:06.366+00:00",340,"PRESERVED_SPECIMEN","PRESENT",5420358,6,7707728,220,690,5014,3187232,5420358,5420358,"Psidium friedrichsthalianum (O.Berg) Nied.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium friedrichsthalianum","Psidium","friedrichsthalianum","SPECIES","ACCEPTED","LC","2004-01-01T00:00:00",NA,"NORTH_AMERICA","Atlántico Norte",1983,4,1,"1983-04-01",91,91,"2020-02-01T04:34:00.000+00:00","2024-08-02T20:16:06.366+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:310378","none","none",FALSE,"Tropicos","F. Ortiz","L.R. Landrum","WGS84","Magnoliopsida","NI","none","none","LATIN_AMERICA","Nicaragua","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:310378",NA,NA,NA,NA,"Tropicos","1260486411","urn:catalog:MO:Tropicos:310378","22102111","310378","MO",NA,NA,NA,NA,"Psidium friedrichsthalianum (O.Berg) Nied.",NA,NA,NA,NA,3,320,NA,NA,NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,"Ortiz 1318",NA,NA,"Quipó",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,"ICNafp","MOBOT",NA,"No opinion","83-11","PhysicalObject","http://www.tropicos.org/Specimen/310378",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100525000/B8F7FAF8-B1C7-4A44-BD4E-C59E5F76744B.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
