"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","elevation","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","identifiedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","identifier.1","catalogNumber","institutionID","institutionCode","fieldNotes","fieldNumber","gbifID","verbatimLocality","collectionCode","occurrenceID","name","county","occurrenceRemarks","gadm","dateIdentified","references","datasetID","datasetName","otherCatalogNumbers","rightsHolder","recordNumber","eventID","habitat","nomenclaturalCode","verbatimEventDate","locality","language","type","verbatimIdentification","ownerInstitutionCode","accessRights","higherClassification","collectionID","identificationID","recordedByIDs.type","recordedByIDs.value","georeferenceSources","identifiedByIDs.type","identifiedByIDs.value","locationRemarks","dynamicProperties","municipality","elevationAccuracy","verbatimElevation","eventRemarks","individualCount","higherGeography","media_url","license"
"4520877453","Archirhodomyrtus turbinata (Schltr.) Burret",-22.11403,166.60552,"","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140",NA,"8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:24.102+00:00",29,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",800,"OCEANIA","Grand Terre, Province Sud",1979,12,16,"1979-12-16",350,350,"2023-04-28T00:35:09.000+00:00","2024-07-30T01:23:24.102+00:00",FALSE,"tepapa:collection/object/1387490","none","none","2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",TRUE,"Gordon McPherson","Dr Neil Snow",NA,"WGS84","Magnoliopsida","NC",NA,NA,"OCEANIA","New Caledonia","OCEANIA","tepapa:collection/object/1387490","SP102080","https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","NMNZ","[Map co-ordinates are derived, and only approximate.] | Original altitude: ca 800m.",NA,"4520877453",NA,"WELT","tepapa:collection/object/1387490","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,"2004-09-01T00:00:00","https://collections.tepapa.govt.nz/object/1387490","tepapa:collection/dataset/plants","WELT Herbarium at Museum of New Zealand Te Papa Tongarewa",NA,"Museum of New Zealand Te Papa Tongarewa","2253","tepapa:collection/fieldcollection/265506","Maquis [Scrub].","ICBN","16 Dec 1979","ca 20 air-km NE [North East] of Noumea, Montagne des Sources reserve.","en","PhysicalObject","Archirhodomyrtus turbinata (Schltr.) Burret","NMNZ","https://data.tepapa.govt.nz/docs/","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Archirhodomyrtus | turbinata","https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550","tepapa:collection/identification/1387490/74027","WIKIDATA","https://www.wikidata.org/wiki/Q2167790",NA,"WIKIDATA","https://www.wikidata.org/wiki/Q19002284",NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/705794/preview","http://creativecommons.org/licenses/by/4.0/"
"1212579497","Archirhodomyrtus turbinata (Schltr.) Burret",-22.24167,166.91972,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:21.893+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",250,"OCEANIA",NA,1971,2,9,"1971-02-09",40,40,"2016-02-04T15:50:05.000+00:00","2024-07-31T15:50:21.893+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089932","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.|Corbasson, Leg : M.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089932","P02089932","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste; feuilles vert foncé brillant en dessus, vert clair en dessous; fruits noirs","23296","1212579497","Plaine des Lacs : au Nord-Est du Grand Lac","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089932","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1454597399823CnQuO7SWUVdNmDrJ","http://creativecommons.org/licenses/by/4.0/"
"1212579514","Archirhodomyrtus turbinata (Schltr.) Burret",-22.24167,166.91972,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.421+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",250,"OCEANIA",NA,1971,2,9,"1971-02-09",40,40,"2016-02-04T15:50:09.000+00:00","2024-07-31T15:50:22.421+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089933","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.|Corbasson, Leg : M.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089933","P02089933","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste; feuilles vert foncé brillant en dessus, vert clair en dessous; fruits noirs","23296","1212579514","Plaine des Lacs : au Nord-Est du Grand Lac","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089933","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1454597405792XfPFyzkuOfBvDity","http://creativecommons.org/licenses/by/4.0/"
"2632703302","Archirhodomyrtus turbinata (Schltr.) Burret",-22.21639,166.90722,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.621+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",400,"OCEANIA",NA,1970,11,10,"1970-11-10",314,314,"2020-06-05T16:16:50.000+00:00","2024-07-31T15:50:16.621+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918911","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.","Dawson","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918911","P00918911","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste dense de 1 m ; feuilles vert clair, brillant en dessus, vert pâle en dessous ; pétioles et jeunes branches rouges ; fruits verts","22867","2632703302","Crête entre le Grand Lac et la petite Yaté","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918911","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/15940501035174swLd89Ms87OGAXg","http://creativecommons.org/licenses/by/4.0/"
"2802196301","Archirhodomyrtus turbinata (Schltr.) Burret",-22.21639,166.90722,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.882+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",400,"OCEANIA",NA,1970,11,10,"1970-11-10",314,314,"2023-04-19T09:57:00.000+00:00","2024-07-31T15:50:16.882+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918965","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.",NA,"hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918965","P00918965","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste dense de 1 m ; feuilles vert clair, brillant en dessus, vert pâle en dessous ; pétioles et jeunes branches rouges ; fruits verts","22867","2802196301","Crête entre le Grand Lac et la petite Yaté","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918965","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050113522JHk5wa2zj2qm69oL","http://creativecommons.org/licenses/by/4.0/"
"1212579482","Archirhodomyrtus turbinata (Schltr.) Burret",-21.94417,166.40472,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.572+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",850,"OCEANIA",NA,1967,10,28,"1967-10-28",301,301,"2011-02-02T16:56:04.000+00:00","2024-07-31T15:50:22.572+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089935","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089935","P02089935","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste de 2 mètres. Feuilles vert foncé brillant en dessus, vert clair brillant en dessous. Fleurs rose pâle","17829","1212579482","Crête entre la Kalouéhola et la rivière du Humboldt","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089935","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14545974154229EDa29DgXAKckBgf","http://creativecommons.org/licenses/by/4.0/"
"694812429","Archirhodomyrtus turbinata (Schltr.) Burret",-22.13778,166.6,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:37.216+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",850,"OCEANIA",NA,1965,1,10,"1965-01-10",10,10,"2017-03-10T15:32:05.000+00:00","2024-07-31T15:50:37.216+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093971","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093971","P05093971","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Feuilles vert foncé brillant en dessus, vert clair  en dessous, fruits rougeâtres","11956","694812429","Plateau Montagne des Sources","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093971","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421122908voeMXgdKEdQodWE3","http://creativecommons.org/licenses/by/4.0/"
"694812430","Archirhodomyrtus turbinata (Schltr.) Burret",-22.13778,166.6,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:36.661+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",850,"OCEANIA",NA,1965,1,10,"1965-01-10",10,10,"2017-03-10T16:31:08.000+00:00","2024-07-31T15:50:36.661+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093972","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093972","P05093972","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Feuilles vert foncé brillant en dessus, vert clair  en dessous, fruits rougeâtres","11956","694812430","Plateau Montagne des Sources","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093972","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421122944fIXj9CgpdrhRXdmF","http://creativecommons.org/licenses/by/4.0/"
"694844346","Archirhodomyrtus turbinata (Schltr.) Burret",-22.13778,166.6,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:35.963+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",850,"OCEANIA",NA,1965,1,9,"1965-01-09",9,9,"2017-03-10T15:32:05.000+00:00","2024-07-31T15:50:35.963+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093974","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093974","P05093974","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Arbuste de 1 mètre; feuilles vert foncé brillant en dessus, vert clair  en dessous, fruits rougeâtres","11956 a","694844346","Plateau Montagne des Sources","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093974","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14414211230147myZsKco0oANv7NZ","http://creativecommons.org/licenses/by/4.0/"
"694812434","Archirhodomyrtus turbinata (Schltr.) Burret",-22.17611,166.51167,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:37.221+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",900,"OCEANIA",NA,1956,2,25,"1956-02-25",56,56,"2017-03-10T16:09:03.000+00:00","2024-07-31T15:50:37.221+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093977","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093977","P05093977","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Shrub 70 cm; leaves light glossy green above and below; petioles red, mature fruit black, shining, juicy, with fair flavoir","4003","694812434","Crête sommet du Mt. Koghi","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093977","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421123133CDnyXsVfZr2KD0Rb","http://creativecommons.org/licenses/by/4.0/"
"694812432","Archirhodomyrtus turbinata (Schltr.) Burret",-22.11583,166.455,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:38.023+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",450,"OCEANIA",NA,1956,4,14,"1956-04-14",105,105,"2017-03-10T15:32:04.000+00:00","2024-07-31T15:50:38.023+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093975","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093975","P05093975","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Shrub 1 m ; leaves dark glossy green above, slightly lighter below; fruit green","4363","694812432","Rivière au-dessus de la Couvelée Piste Dzumac","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093975","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421123047P7t7ecB0IcHEvHUX","http://creativecommons.org/licenses/by/4.0/"
"694812436","Archirhodomyrtus turbinata (Schltr.) Burret",-22.15333,166.5875,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:37.102+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3181207,6,7707728,220,690,5014,3181190,3181207,3181207,"Archirhodomyrtus turbinata (Schltr.) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus turbinata","Archirhodomyrtus","turbinata","SPECIES","ACCEPTED","LC",600,"OCEANIA",NA,1955,10,16,"1955-10-16",289,289,"2015-09-05T03:44:18.000+00:00","2024-07-31T15:50:37.102+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093979","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"MacKee, H.S.","Snow","hb","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093979","P05093979","http://grbio.org/institution/museum-national-dhistoire-naturelle","MNHN","Shrub 1,5m ;  leaves dark glossy green above light glossy green below, flowers white","3248","694812436","Route Montagne des Sources","P","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05093979","Archirhodomyrtus turbinata (Schltr.) Burret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421123265obgzjX2AfLyLp5Ec","http://creativecommons.org/licenses/by/4.0/"
