"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","networkKeys","elevation","elevationAccuracy","institutionKey","collectionKey","recordNumber","municipality","fieldNotes","occurrenceRemarks","bibliographicCitation","informationWithheld","otherCatalogNumbers","institutionID","locality","gadm","dynamicProperties","identificationQualifier","habitat","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","county","reproductiveCondition","associatedTaxa","individualCount","higherGeography","nomenclaturalCode","verbatimElevation","associatedOccurrences","georeferenceProtocol","lifeStage","fieldNumber","organismID","locationID","ownerInstitutionCode","accessRights","georeferenceSources","nomenclaturalStatus","type","georeferenceRemarks","georeferencedBy","georeferenceVerificationStatus","preparations","georeferencedDate","language","locationRemarks","identificationRemarks","recordedByIDs.type","recordedByIDs.value","infraspecificEpithet","typeStatus","island","islandGroup","disposition","eventID","media_url","license"
"4900566959","Siphoneugena dussii (Krug & Urb.) Proença",-12.185556,-38.4225,"cdc,cdround,gass84,iddativ,rdativ,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:44.037+00:00",203,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Bahia",2003,12,10,"2003-12-10",344,344,NA,"2024-07-01T12:17:44.037+00:00",NA,FALSE,"6270307","none","none",FALSE,NA,"Jesus, NG de;et al.","Stadnik, A","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","6270307",NA,"10/12/2003",NA,"ALCB","4900566959","6270307",NA,"ALCB00060580","ALCB",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,"4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,NA,"7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e","1914","Alagoinhas","perfilada, ca. 2,0 m alt. Ocasional. Folhas papiráceas, discolores, glabras. Racemo com botões abertos, pétalas, estames e gineceu alvo.","perfilada, ca. 2,0 m alt. Ocasional. Folhas papiráceas, discolores, glabras. Racemo com botões abertos, pétalas, estames e gineceu alvo.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=6270307",NA,NA,NA,"Litoral Norte, Campus II/UNEB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3-sa-east-1.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/6/5/80/alcb00060580.dzi","Usage Conditions Apply"
"2270467936","Siphoneugena dussii (Krug & Urb.) Proença",-5.07722,-78.8833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.821+00:00",276,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Cajamarca",2000,11,13,"2000-11-13",318,318,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.821+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111127",FALSE,"1111127","none","none",TRUE,NA,"R. Vasquez et al.",NA,"WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"1111127",NA,NA,NA,"Plants","2270467936","8f9ac9b8-7189-4e4e-9850-95a87d5cc9cf","48269","ASU0015656","ASU",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,NA,2100,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","26706",NA,NA,"Arbol 14m, flores blancas.",NA,NA,"243239",NA,"Sa Jose de Lourdes. Base del Cerro El Parco.",NA,NA,NA,"Bosque primario.","8f9ac9b8-7189-4e4e-9850-95a87d5cc9cf","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Siphoneugena","a2e32c87-d320-4a01-bafd-a9182ae2e191","San Ignacio","flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015656_lg.jpg","Usage Conditions Apply"
"2270686911","Siphoneugena dussii (Krug & Urb.) Proença",1.51667,-59.2333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.532+00:00",276,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","U. Takutu-Upper Essequibo",1999,9,10,"1999-09-10",253,253,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.532+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=775635",FALSE,"775635","none","none",TRUE,NA,"Clarke, D.; R. Williams and C. Perry","Holst, 2007","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"775635",NA,NA,NA,"Plants","2270686911","cd9baf28-1113-4bbe-82f2-3c2e1f65e745","48269","ASU0018995","ASU",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,NA,1135,0,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","8378",NA,NA,"Tree, 7 m; sepals and ovary green, petals and stamens white.",NA,NA,"265588",NA,"Essequibo. Wassarai Mts., summit of higuest peak, 14 km S of S. Kassikaityu R.",NA,NA,NA,"Dense inselberg scrub forest on granite and peat.","cd9baf28-1113-4bbe-82f2-3c2e1f65e745","http://creativecommons.org/licenses/by-nc/3.0/","Veronica","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Siphoneugena","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"ecologicallyOccursWith: Rhodostemonodaphne|ecologicallyOccursWith: Clusia|ecologicallyOccursWith: Sphagnum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0018/ASU0018995_lg.jpg","Usage Conditions Apply"
"2270687736","Siphoneugena dussii (Krug & Urb.) Proença",1.51667,-59.2333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.554+00:00",276,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","U. Takutu-Upper Essequibo",1999,9,5,"1999-09-05",248,248,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.554+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=775748",FALSE,"775748","none","none",TRUE,NA,"Clarke, D.; R. Williams, C. Perry","Holst, 2001","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"775748",NA,NA,NA,"Plants","2270687736","676c9b25-43ae-4f67-8056-5dbfa1d8a697","48269","ASU0019048","ASU",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,NA,1135,0,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","8235",NA,NA,"Tree, 6m. flowers green, in bud.",NA,NA,"265105",NA,"Wassarai Mts., summit of highest peak, 14 km S of S. Kassikaityu R.",NA,NA,NA,"Inselberg scrub forest on granite and peat.","676c9b25-43ae-4f67-8056-5dbfa1d8a697","http://creativecommons.org/licenses/by-nc/3.0/","Veronica","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Siphoneugena","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"ecologicallyOccursWith: Rhodostemonodaphne|ecologicallyOccursWith: Clusia|ecologicallyOccursWith: Sphagnum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019048_lg.jpg","Usage Conditions Apply"
"1455953092","Siphoneugena dussii (Krug & Urb.) Proença",1.56194,-59.2086,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:27.148+00:00",403,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1999,9,16,"1999-09-16",259,259,"2024-07-15T10:25:00.000+00:00","2024-08-02T12:38:27.148+00:00",NA,FALSE,"http://n2t.net/ark:/65665/308244d8e-e478-41be-8ea0-6124a26b601b","none","none",FALSE,"NMNH Extant Biology","H. D. Clarke, R. Williams & C. Perry","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/308244d8e-e478-41be-8ea0-6124a26b601b",NA,"16 September 1999",NA,"US","1455953092","http://n2t.net/ark:/65665/308244d8e-e478-41be-8ea0-6124a26b601b",NA,"US 3538174","US",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",975,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","8682",NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:15463","Wassarai Mts., summit of unnamed peak, 12 km S of S. Kassikaityu R",NA,NA,NA,"Inselberg scrub forest on granite and peat, with Clusia, Psammisia and Erythroxylum",NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,1,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3d2034c30-5854-44f8-b8ea-44f4fcd45d5b","Usage Conditions Apply"
"1456138783","Siphoneugena dussii (Krug & Urb.) Proença",1.52778,-59.2397,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:19.519+00:00",403,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1999,9,8,"1999-09-08",251,251,"2024-07-15T10:25:00.000+00:00","2024-08-02T12:39:19.519+00:00",NA,FALSE,"http://n2t.net/ark:/65665/35eb899b9-bd51-44d4-b380-016c47830c5c","none","none",FALSE,"NMNH Extant Biology","H. D. Clarke, R. Williams & C. Perry","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/35eb899b9-bd51-44d4-b380-016c47830c5c",NA,"8 September 1999",NA,"US","1456138783","http://n2t.net/ark:/65665/35eb899b9-bd51-44d4-b380-016c47830c5c",NA,"US 3440908","US",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",1135,NA,"be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67","8262",NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:15463","Wassarai Mts., summit of highest peak, 14 km S of S. Kassikaityu R.",NA,NA,NA,"Elfin forest on granite and peat, with Rhodostemonodaphne, Clusia and Sphagnum",NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,1,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3e3c7c612-d312-496b-a935-056bffddd18b","Usage Conditions Apply"
"2517499023","Siphoneugena dussii (Krug & Urb.) Proença",1.51667,-59.23333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.173+00:00",270,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Upper Takutu-Upper Essequibo",1999,9,8,"1999-09-08",251,251,NA,"2024-07-18T23:54:58.173+00:00",NA,FALSE,"U.1451935@BRAHMS","none","none",FALSE,NA,"Clarke HD; Williams (Guyana) R; Perry C","Holst BK","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","EUROPE","Naturalis Biodiversity Center","U.1451935@BRAHMS",NA,NA,NA,"Botany","2517499023","https://data.biodiversitydata.nl/naturalis/specimen/U.1451935",NA,"U.1451935",NA,NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Clarke, HD; Williams (Guyana), R; Perry, C 8262",NA,NA,NA,NA,NA,"U  0088574","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"ICN","0.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1451935/format/large","Usage Conditions Apply"
"2515578920","Siphoneugena dussii (Krug & Urb.) Proença",1.51667,-59.23333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:24.486+00:00",270,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Upper Takutu-Upper Essequibo",1999,9,5,"1999-09-05",248,248,NA,"2024-07-18T23:56:24.486+00:00",NA,FALSE,"U.1451938@BRAHMS","none","none",TRUE,NA,"Clarke HD; Williams (Guyana) R; Perry C","Holst BK","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","EUROPE","Naturalis Biodiversity Center","U.1451938@BRAHMS",NA,NA,NA,"Botany","2515578920","https://data.biodiversitydata.nl/naturalis/specimen/U.1451938",NA,"U.1451938",NA,NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Clarke, HD; Williams (Guyana), R; Perry, C 8235",NA,NA,NA,NA,NA,"U  0088573","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"ICN","0.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1451938/format/large","Usage Conditions Apply"
"2270686041","Siphoneugena dussii (Krug & Urb.) Proença",1.35,-58.95,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.513+00:00",276,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","U. Takutu-Upper Essequibo",1998,9,1,"1998-09-01",244,244,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.513+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=775747",FALSE,"775747","none","none",FALSE,NA,"Clarke, D.; R. Williams, C. Perry","Holst, 2001","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"775747",NA,NA,NA,"Plants","2270686041","ce2a5fa5-0e82-4eef-948d-5dc5ece377d0","48269","ASU0019047","ASU",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,NA,610,0,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7281",NA,NA,"Tree, 4 m. flowers green, in bud.",NA,NA,"265108",NA,"Acarai Mts., 8 km S of Sipu River, camp at base of highest peak in central Acarai Mts.",NA,NA,NA,"Dense forest on brown sand and granite boulders","ce2a5fa5-0e82-4eef-948d-5dc5ece377d0","http://creativecommons.org/licenses/by-nc/3.0/","Veronica","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Siphoneugena","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"ecologicallyOccursWith: Catostemma|ecologicallyOccursWith: Oenocarpus|ecologicallyOccursWith: Bactris",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019047_lg.jpg","Usage Conditions Apply"
"2270468403","Siphoneugena dussii (Krug & Urb.) Proença",-15,-59.95,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.727+00:00",276,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Mato Grosso",1997,8,18,"1997-08-18",230,230,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.727+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111128",FALSE,"1111128","none","none",TRUE,NA,"G. Hatschbach",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"1111128",NA,NA,NA,"Plants","2270468403","0c7b8f12-75b2-4507-8c23-659cb96ad183","48269","ASU0015651","ASU",NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","66991",NA,NA,"Coor from www.fallingrain.com/world; Arvore, 5m, flor alva.",NA,NA,"223835",NA,"Corrego da Cascata.",NA,NA,"cf.","Margem do rio enchoeirado.","0c7b8f12-75b2-4507-8c23-659cb96ad183","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Siphoneugena","a2e32c87-d320-4a01-bafd-a9182ae2e191","Vila Bela de Sma. Trinidade","flowers",NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=643dbcac-1a16-4d75-b6c5-e1a30f677356",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015651_lg.jpg","Usage Conditions Apply"
"4519374812","Siphoneugena dussii (Krug & Urb.) Proença",-13.316667,-41.85,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:27.192+00:00",407,"PRESERVED_SPECIMEN","PRESENT",9070154,6,7707728,220,690,5014,3181140,9070154,9070154,"Siphoneugena dussii (Krug & Urb.) Proença","Plantae","Tracheophyta","Myrtales","Myrtaceae","Siphoneugena","Siphoneugena dussii","Siphoneugena","dussii","SPECIES","ACCEPTED","LC","2010-01-01T00:00:00","SOUTH_AMERICA",NA,1995,7,9,"1995-07-09T00:00",190,190,NA,"2024-08-02T01:15:27.192+00:00",NA,FALSE,"K000277266","none","none",FALSE,NA,"França, F.; E. Melo, L.P.de Queiroz & W.Ganev.","Lucas, E.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"K000277266",NA,NA,NA,"Herbarium","4519374812","http://specimens.kew.org/herbarium/K000277266",NA,"K000277266",NA,NA,NA,NA,"Siphoneugena dussii (Krug & Urb.) Proença",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",1400,200,NA,NA,"PCD 1290","Abaíra",NA,NA,NA,NA,NA,NA,"Caminho Boa Vista para Bicota.",NA,NA,NA,"Brejo, Capao no brejo.",NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,"Abaíra",NA,NA,NA,"Label",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/6ef00a1c4c6a19f3363f9746a5a1350c.jpg","Usage Conditions Apply"
