"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","identificationRemarks","http...unknown.org.captive","identificationID","name","occurrenceRemarks","informationWithheld","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","collectionID","recordedByIDs.type","recordedByIDs.value","gadm","identifiedByIDs.type","identifiedByIDs.value","elevation","elevationAccuracy","verbatimElevation","otherCatalogNumbers","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","georeferenceSources","bibliographicCitation","preparations","locationRemarks","municipality","fieldNotes","individualCount","typeStatus","dynamicProperties","fieldNumber","language","disposition","reproductiveCondition","eventID","georeferencedBy","georeferenceVerificationStatus","footprintSRS","verbatimIdentification","typifiedName","media_url","license"
"1228381731","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:10.613+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1939,2,27,"1939-02-27",58,58,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:10.613+00:00",NA,FALSE,"ad9745cc-0a69-45dd-8b5d-ef0bb17d0eff","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","ad9745cc-0a69-45dd-8b5d-ef0bb17d0eff",NA,NA,NA,"Botany","1228381731","ad9745cc-0a69-45dd-8b5d-ef0bb17d0eff",NA,"V0106070F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"614",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479391","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/043/V0106070F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228236010","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:55.859+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1939,3,15,"1939-03-15",74,74,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:55.859+00:00",NA,FALSE,"dcca6b65-bb52-4c7e-a722-eeefc92deab5","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","dcca6b65-bb52-4c7e-a722-eeefc92deab5",NA,NA,NA,"Botany","1228236010","dcca6b65-bb52-4c7e-a722-eeefc92deab5",NA,"V0106077F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"646",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479401","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/050/V0106077F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228561616","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:11.586+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1932,3,14,"1932-03-14",74,74,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:11.586+00:00",NA,FALSE,"4a042ef8-df56-4a56-b906-5b048aab0a56","none","none",FALSE,"seeds-22-sep-2023","C. Junge",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","4a042ef8-df56-4a56-b906-5b048aab0a56",NA,NA,NA,"Botany","1228561616","4a042ef8-df56-4a56-b906-5b048aab0a56",NA,"V0106075F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"380",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479398","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/048/V0106075F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228333315","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:53.874+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1930,3,21,"1930-03-21",80,80,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:53.874+00:00",NA,FALSE,"b4e423fc-48a2-4865-92b8-cd37cbd3c12e","none","none",FALSE,"seeds-22-sep-2023","H. L. Gunckel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","b4e423fc-48a2-4865-92b8-cd37cbd3c12e",NA,NA,NA,"Botany","1228333315","b4e423fc-48a2-4865-92b8-cd37cbd3c12e",NA,"V0106074F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"83",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479397","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/047/V0106074F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228614197","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:12.032+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1926,2,NA,"1926-02",NA,NA,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:12.032+00:00",NA,FALSE,"da9c39c2-2fca-4b76-aed7-256847ceb7cc","none","none",TRUE,"seeds-22-sep-2023","E. Werdermann",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","da9c39c2-2fca-4b76-aed7-256847ceb7cc",NA,NA,NA,"Botany","1228614197","da9c39c2-2fca-4b76-aed7-256847ceb7cc",NA,"V0106072F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"1201",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479394","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/045/V0106072F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228478456","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:19.775+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1924,3,NA,"1924-03",NA,NA,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:19.775+00:00",NA,FALSE,"ff57e5e1-bc4f-417c-8350-8c168da38385","none","none",TRUE,"seeds-22-sep-2023","E. Werdermann",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","ff57e5e1-bc4f-417c-8350-8c168da38385",NA,NA,NA,"Botany","1228478456","ff57e5e1-bc4f-417c-8350-8c168da38385",NA,"V0106065F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"299",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479383","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/038/V0106065F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228551423","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:46.885+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1919,2,13,"1919-02-13",44,44,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:46.885+00:00",NA,FALSE,"2124b20e-6f28-43c2-aaa9-728856e1be88","none","none",FALSE,"seeds-22-sep-2023","Dr. K. Behn",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","2124b20e-6f28-43c2-aaa9-728856e1be88",NA,NA,NA,"Botany","1228551423","2124b20e-6f28-43c2-aaa9-728856e1be88",NA,"V0106067F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479388","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/040/V0106067F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228220497","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:11.177+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1912,2,19,"1912-02-19",50,50,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:11.177+00:00",NA,FALSE,"bf468332-a2b1-48e3-9d63-4aada5e56729","none","none",FALSE,"seeds-22-sep-2023","E. E. Pisano-Valdés & et al.",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","bf468332-a2b1-48e3-9d63-4aada5e56729",NA,NA,NA,"Botany","1228220497","bf468332-a2b1-48e3-9d63-4aada5e56729",NA,"V0106066F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"1273",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479387","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/039/V0106066F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228537040","Myrceugenia parvifolia (DC.) Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:49.694+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1827,NA,NA,"1827",NA,NA,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:49.694+00:00",NA,FALSE,"321ce661-0bc3-4703-8d0c-c8258953f159","none","none",FALSE,"seeds-22-sep-2023",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","321ce661-0bc3-4703-8d0c-c8258953f159",NA,NA,NA,"Botany","1228537040","321ce661-0bc3-4703-8d0c-c8258953f159",NA,"V0106079F","F",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","TGN - Country Centroid","Generalised COUNTRY centroid","2479404","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/052/V0106079F.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270680460","Myrceugenia parvifolia (DC.) Kausel",-39.86735,-73.15653,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.883+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185769,6,7707728,220,690,5014,3185514,3185769,3185769,"Myrceugenia parvifolia (DC.) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia parvifolia","Myrceugenia","parvifolia","SPECIES","ACCEPTED","LC",NA,1000,"SOUTH_AMERICA","Los Lagos",NA,NA,NA,NA,NA,NA,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.883+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=769719",FALSE,"769719","none","none",FALSE,NA,"C. Donoso",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"769719",NA,"April 2006",NA,"Plants","2270680460","939bc977-2008-406d-9a6b-bb2a51931318","48023","ASU0043409","ASU",NA,NA,NA,NA,"Myrceugenia parvifolia (DC.) Kausel",NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","2006-3","Valdivian forest",NA,NA,"Parcela of Claudio Donoso, ca. 10 km S of Valdivia on road to Paillaco","Valdivia",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,35,15,NA,"259902","939bc977-2008-406d-9a6b-bb2a51931318","ecologicallyOccursWith: Nothofagus|ecologicallyOccursWith: Myrtaceae","http://creativecommons.org/licenses/by-nc/3.0/","Les","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,"georef batch tool 2012-04-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sterile",NA,"Landrum","reviewed - high confidence",NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043409_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
