"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","iucnRedListCategory","gadm","distanceFromCentroidInMeters","identificationRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","networkKeys","elevation","recordNumber","habitat","georeferenceProtocol","locality","eventRemarks","higherClassification","higherGeography","municipality","institutionKey","institutionID","nomenclaturalCode","county","language","type","reproductiveCondition","dynamicProperties","verbatimElevation","nomenclaturalStatus","ownerInstitutionCode","bibliographicCitation","collectionID","preparations","disposition","locationRemarks","previousIdentifications","collectionKey","otherCatalogNumbers","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","georeferenceSources","lifeStage","fieldNumber","organismID","locationID","accessRights","individualCount","associatedTaxa","elevationAccuracy","georeferencedBy","georeferenceVerificationStatus","island","verbatimTaxonRank","associatedOccurrences","eventID","georeferenceRemarks","identificationQualifier","georeferencedDate","establishmentMeans","typeStatus","materialSampleID","verbatimIdentification","fieldNotes","typifiedName","media_url","license"
"2270686259","Calyptranthes zuzygium (L.) Sw.",19.5,-71.5667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.455+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA","Dajabon",1992,4,30,"1992-04-30",121,121,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.455+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=773747",FALSE,"773747","none","none",TRUE,NA,"R. Garcia; F. Jimene","R. Garcia, 1994","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"773747",NA,NA,NA,"Plants","2270686259","b5d698b8-962b-40de-9bcc-e8e570180838","47734","ASU0008900","ASU",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,"Arbol, 5 m. de alto; flor blanca-verdosa","LC",NA,NA,NA,NA,NA,NA,NA,NA,200,"3736","margenes del Rio",NA,"Cordillera Central: al Oeste de Partido en el lugar llamado los Indios; 200-400m. al Sur del puente sobre el Rio Chacuey",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","221004","b5d698b8-962b-40de-9bcc-e8e570180838","http://creativecommons.org/licenses/by-nc/3.0/","veronica",NA,NA,NA,NA,NA,NA,NA,"ecologicallyOccursWith: Eugenia|ecologicallyOccursWith: Calliandra y Anadenanthera",NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=2e578207-014b-493d-92f9-a62bfeeda758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008900_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"912293961","Calyptranthes chytraculia (L.) Sw.",16.6,-90.65,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:35.245+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181268,6,7707728,220,690,5014,3173889,10750299,10750299,"Myrcia chytraculia (L.) A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1992,7,22,"1992-07-22T00:00",204,204,NA,"2024-08-02T01:14:35.245+00:00",NA,FALSE,"K000343661","none","none",TRUE,NA,"Martinez S., E.; Ramos, C.H.; Lombera, R., y R. Guerreri, R.",NA,"WGS84","Magnoliopsida","MX","none","none","LATIN_AMERICA","Mexico","EUROPE",NA,"K000343661",NA,NA,NA,"Herbarium","912293961","http://specimens.kew.org/herbarium/K000343661",NA,"K000343661","K",NA,NA,NA,"Calyptranthes chytraculia (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",150,"25179","Selva alta perennifolia.","Gazetteer","Rio Lacantun","Tree with white flowers.","Myrtaceae","Ocosingo","Ocosingo","fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/b99227d5700a015278f5cc357ab44c39.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270685540","Calyptranthes zuzygium (L.) Sw.",19.3,-70.7833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.239+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM","2005-01-01T00:00:00",NA,"NORTH_AMERICA","Santiago",1992,8,16,"1992-08-16",229,229,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.239+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=773743",FALSE,"773743","none","none",FALSE,NA,"R. Garcia; D. Mercedes","L. R. Landrum, 2005","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"773743",NA,NA,NA,"Plants","2270685540","93823a3a-f1fd-4bfe-8365-fe03aabe49af","47734","ASU0008893","ASU",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,"Arbolito de 6 m., fruto verde-rojizo","LC",NA,NA,NA,NA,NA,NA,NA,NA,460,"4156",NA,NA,"Cordillera Central: Parque Botanico de Janico: aprox. 400 m al SO de la plaza central, al lado de un sendero",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","232431","93823a3a-f1fd-4bfe-8365-fe03aabe49af","http://creativecommons.org/licenses/by-nc/3.0/","veronica",NA,NA,NA,NA,NA,NA,NA,"ecologicallyOccursWith: Cupania|ecologicallyOccursWith: Eugenia y Cordia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008893_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"912286293","Calyptranthes chytraculia (L.) Sw.",8.683333,-83.6,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.612+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181268,6,7707728,220,690,5014,3173889,10750299,10750299,"Myrcia chytraculia (L.) A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1991,3,29,"1991-03-29T00:00",88,88,NA,"2024-08-02T01:14:34.612+00:00",NA,FALSE,"K000330879","none","none",FALSE,NA,"Aguilar, R.; Saborio, J.C.; Hammel, B.","Sanchez, P.E.","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE",NA,"K000330879",NA,NA,NA,"Herbarium","912286293","http://specimens.kew.org/herbarium/K000330879",NA,"K000330879","K",NA,NA,NA,"Calyptranthes chytraculia (L.) Sw.",NA,NA,"LC",NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",300,"115",NA,"label","Reserva Forestal Golfo Dolce entre rochas Quemade y Drake.","Tree 13m x 15cm., flowers and stamens white.","Myrtaceae",NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/1d6786e9c51857cd33a33484ed42a598.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270685449","Calyptranthes zuzygium (L.) Sw.",19.4,-71.05,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.404+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181563,6,7707728,220,690,5014,3173889,10750299,11654916,"Myrcia chytraculia var. zuzygium (L.) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","zuzygium",NA,"SPECIES","SYNONYM","2005-01-01T00:00:00",NA,"NORTH_AMERICA","Santiago",1991,4,24,"1991-04-24",114,114,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.404+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=773742",FALSE,"773742","none","none",FALSE,NA,"T. Zanoni; J. Hager","L. R. Landrum, 2005","WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"773742",NA,NA,NA,"Plants","2270685449","a8c76647-acad-4051-b261-7bc5367d3074","47734","ASU0008894","ASU",NA,NA,NA,"Calyptranthes zuzygium (L.) Sw.",NA,"4-6 m. de alto; fl. en boton nueva.","LC",NA,NA,NA,NA,NA,NA,NA,NA,500,"45110","mancha de bosque latifoliado dentro del pinar",NA,"Aprox. 15 km. al O de San Jose de las Matas y 1 km. al N de la entrada a La Celestina",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","221001","a8c76647-acad-4051-b261-7bc5367d3074","http://creativecommons.org/licenses/by-nc/3.0/","veronica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008894_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"912286273","Calyptranthes chytraculia (L.) Sw.",10.583333,-83.516667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:34.476+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3181268,6,7707728,220,690,5014,3173889,10750299,10750299,"Myrcia chytraculia (L.) A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia",NA,"SPECIES","SYNONYM",NA,NA,"NORTH_AMERICA",NA,1990,9,16,"1990-09-16T00:00",259,259,NA,"2024-08-02T01:14:34.476+00:00",NA,FALSE,"K000330878","none","none",FALSE,NA,"Solano, J.","Sanchez, P.E.","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","EUROPE",NA,"K000330878",NA,NA,NA,"Herbarium","912286273","http://specimens.kew.org/herbarium/K000330878",NA,"K000330878","K",NA,NA,NA,"Calyptranthes chytraculia (L.) Sw.",NA,NA,"LC","none",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",119,"167","Zona alterada","label","Parque Nacional Tortuguero, Cerro Tortuguero.","Tree 4m x 15cm.","Myrtaceae",NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/5325e8889fbc30068ba37d21165d751d.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228146880","Calyptranthes chytraculia var. americana McVaugh",15.5,-89,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:45.783+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3181274,6,7707728,220,690,5014,3173889,10750299,11870140,"Myrcia chytraculia var. americana (Mc Vaugh) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia","americana","VARIETY","SYNONYM","2004-01-01T00:00:00",NA,"NORTH_AMERICA","Izabal",1988,7,16,"1988-07-16",198,198,"2023-08-31T17:18:00.000+00:00","2024-01-25T10:59:45.783+00:00",NA,FALSE,"109af9b2-a2b4-4f00-92a2-58c69706198e","none","none",FALSE,"seeds-22-sep-2023","E. Martínez S. & H. Droege","B. K. Holst","WGS84","Magnoliopsida","GT","none","none","LATIN_AMERICA","Guatemala","NORTH_AMERICA","The Field Museum of Natural History","109af9b2-a2b4-4f00-92a2-58c69706198e",NA,NA,NA,"Botany","1228146880","109af9b2-a2b4-4f00-92a2-58c69706198e",NA,NA,"F",NA,NA,NA,"Calyptranthes chytraculia var. americana McVaugh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22783",NA,"TGN - Centroid","Izabal",NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","North America, Guatemala, Izabal. [LL]",NA,"689b4219-8256-4c6e-890b-2e81405d4c58","F","ICBN",NA,NA,NA,NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,"22783","397078","7dfb35b4-ca56-4b0c-b6a8-ff9d33dee482","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/196/506/MYRT_caly_chyt_2259262.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270559334","Calyptranthes chytraculia var. americana McVaugh",15.658788,-89.001798,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.296+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181274,6,7707728,220,690,5014,3173889,10750299,11870140,"Myrcia chytraculia var. americana (Mc Vaugh) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia","americana","VARIETY","SYNONYM","2010-01-01T00:00:00",5000,"NORTH_AMERICA","Izabal",1988,7,27,"1988-07-27",209,209,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.296+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3101492",FALSE,"3101492","none","none",FALSE,NA,"Esteban M. Martinez S.; P. Tenorio, H. Droege, A. N. Diaz","B. K. Holst","WGS84","Magnoliopsida","GT","none","none","LATIN_AMERICA","Guatemala","NORTH_AMERICA",NA,"3101492",NA,NA,NA,"Plants","2270559334","3c2026b2-f93a-4c4f-8a5c-ae53d5bcb1c8","167902","ASU0060531","ASU",NA,NA,NA,"Calyptranthes chytraculia var. americana McVaugh",NA,"Arbol de 10 m con fruto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"23099","Selva media perennifolia inundable.",NA,"Rio Dulce.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes|Calyptranthes chytraculia",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","279545","3c2026b2-f93a-4c4f-8a5c-ae53d5bcb1c8","http://creativecommons.org/licenses/by-nc/3.0/","alorozco","GoogleEarth",NA,NA,NA,NA,NA,NA,NA,NA,"alorozco","reviewed - high confidence",NA,"var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0060/ASU0060531_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270558269","Calyptranthes chytraculia var. americana McVaugh",15.52,-89.357778,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.160+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181274,6,7707728,220,690,5014,3173889,10750299,11870140,"Myrcia chytraculia var. americana (Mc Vaugh) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia","americana","VARIETY","SYNONYM","2010-01-01T00:00:00",NA,"NORTH_AMERICA","Izabal",1988,8,31,"1988-08-31",244,244,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.160+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3101491",FALSE,"3101491","none","none",TRUE,NA,"W. D. Stevens; Esteban M. Martinez S.","B. K. Holst","WGS84","Magnoliopsida","GT","none","none","LATIN_AMERICA","Guatemala","NORTH_AMERICA",NA,"3101491",NA,NA,NA,"Plants","2270558269","961df618-f6b8-48cc-80ac-b8ac39a5532a","167902","ASU0060530","ASU",NA,NA,NA,"Calyptranthes chytraculia var. americana McVaugh",NA,"Common, tree 4 m tall, fruits green.",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,"25296","Forest, inundated savanna and pasture.",NA,"Between (W of) El Estor and plant of abandoned nikel mine.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes|Calyptranthes chytraculia",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","279501","961df618-f6b8-48cc-80ac-b8ac39a5532a","http://creativecommons.org/licenses/by-nc/3.0/","alorozco",NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,"var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0060/ASU0060530_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270559557","Calyptranthes chytraculia var. americana McVaugh",15.52,-89.357778,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.230+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181274,6,7707728,220,690,5014,3173889,10750299,11870140,"Myrcia chytraculia var. americana (Mc Vaugh) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia","americana","VARIETY","SYNONYM","2010-01-01T00:00:00",NA,"NORTH_AMERICA","Izabal",1988,8,31,"1988-08-31",244,244,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.230+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3101493",FALSE,"3101493","none","none",TRUE,NA,"W. D. Stevens; E. M. Martinez S.","B. K. Holst","WGS84","Magnoliopsida","GT","none","none","LATIN_AMERICA","Guatemala","NORTH_AMERICA",NA,"3101493",NA,NA,NA,"Plants","2270559557","4a8309cf-af1b-4c19-a854-5478edfd7710","167902","ASU0060532","ASU",NA,NA,NA,"Calyptranthes chytraculia var. americana McVaugh",NA,"Tree 8 m tall, fruits green.",NA,NA,NA,NA,NA,NA,NA,NA,NA,5.5,"25287","Forest, inundated savanna and pasture. Swamp forest.",NA,"Between (W of) El Estor and plant of abandoned nikel mine.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes|Calyptranthes chytraculia",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","279544","4a8309cf-af1b-4c19-a854-5478edfd7710","http://creativecommons.org/licenses/by-nc/3.0/","alorozco",NA,NA,NA,NA,NA,NA,NA,NA,4.5,NA,NA,NA,"var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0060/ASU0060532_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270558257","Calyptranthes chytraculia var. americana McVaugh",10,-83.433333,"cdc,gass84,rdativ,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:16.159+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181274,6,7707728,220,690,5014,3173889,10750299,11870140,"Myrcia chytraculia var. americana (Mc Vaugh) G.P.Burton & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia chytraculia","Calyptranthes","chytraculia","americana","VARIETY","SYNONYM","2006-01-01T00:00:00",NA,"NORTH_AMERICA","Limon",1988,11,3,"1988-11-03",308,308,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:16.159+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3101482",FALSE,"3101482","none","none",TRUE,NA,"Gerardo Herrera","B. K. Holst & M. L. Kawasaki","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","NORTH_AMERICA",NA,"3101482",NA,NA,NA,"Plants","2270558257","45572f36-2f06-4440-aa3b-b594299a5d22","167902","ASU0060521","ASU",NA,NA,NA,"Calyptranthes chytraculia var. americana McVaugh",NA,"Arbolito de 6-7 m. Brotes vegetativos rosados. Frutos inmaduros verde-tenue.",NA,NA,NA,NA,NA,NA,NA,NA,NA,150,"2277",NA,NA,"Limon.",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes|Calyptranthes chytraculia",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","279421","45572f36-2f06-4440-aa3b-b594299a5d22","http://creativecommons.org/licenses/by-nc/3.0/","alorozco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0060/ASU0060521_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
