"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","identifiedByIDs.type","identifiedByIDs.value","identificationRemarks","recordedByIDs.type","recordedByIDs.value","networkKeys","elevation","elevationAccuracy","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","verbatimElevation","collectionID","otherCatalogNumbers","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","verbatimTaxonRank","reproductiveCondition","samplingProtocol","verbatimCoordinateSystem","disposition","fieldNotes","http...unknown.org.LatestDateCollected","gadm","associatedOccurrences","individualCount","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","georeferenceSources","iucnRedListCategory","eventID","footprintSRS","bibliographicCitation","verbatimIdentification","informationWithheld","media_url"
"575049018","Myrceugenia ovata var. nannophylla (Burret) Landrum",-38.333333,-71.833333,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:55.827+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185646,6,7707728,220,690,5014,3185514,3185639,3185646,"Myrceugenia ovata var. nannophylla (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia ovata","Myrceugenia","ovata","nannophylla","VARIETY","ACCEPTED",NA,NA,"SOUTH_AMERICA","Araucanía",1992,2,15,"1992-02-15",46,46,NA,"2024-07-30T17:31:55.827+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"https://data.rbge.org.uk/herb/E00005897","none","none",TRUE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00005897",NA,"15th February 1992",NA,"E","575049018","https://data.rbge.org.uk/herb/E00005897",NA,"E00005897","RBGE",NA,NA,NA,NA,"Myrceugenia ovata var. nannophylla (Burret) Landrum",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",1150,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5021","Richly vegetated area dominated by Nothofagus dombey..","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región IX [Araucania]:Prov. de Malleco:Parque Nacional Tolhuaca, Laguna Verde.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67043","1150m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00005897/full/300,/0/default.jpg"
"2270676797","Myrceugenia ovata var. nannophylla (Burret) Landrum",-42.6167,-74.1333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.165+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185646,6,7707728,220,690,5014,3185514,3185639,3185646,"Myrceugenia ovata var. nannophylla (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia ovata","Myrceugenia","ovata","nannophylla","VARIETY","ACCEPTED",NA,NA,"SOUTH_AMERICA","Los Lagos",1992,12,28,"1992-12-28",363,363,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.165+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764223","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764223","none","none",FALSE,NA,"D. Burckhardt","L.R. Landrum, 1996.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764223",NA,NA,NA,"Plants","2270676797","3cc1ef0d-4cd4-4e6a-8fa7-19c6294b20ae","51112","ASU0043404","ASU",NA,NA,NA,NA,"Myrceugenia ovata var. nannophylla (Burret) Landrum",NA,NA,NA,NA,NA,NA,40,30,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","34-a","Sclerophyll rain forest and degradaded sclerophyll scrub.",NA,NA,"Near Cucao, 30km SW Castro.","Chiloe",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","201491","3cc1ef0d-4cd4-4e6a-8fa7-19c6294b20ae",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia ovata","var.",NA,NA,NA,NA,NA,NA,"none","herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=758de2a4-55dd-4c3e-a147-e52a1a8e17e5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043404_lg.jpg"
"2270674792","Myrceugenia ovata var. nannophylla (Burret) Landrum",-37.8,-73.0333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.032+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185646,6,7707728,220,690,5014,3185514,3185639,3185646,"Myrceugenia ovata var. nannophylla (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia ovata","Myrceugenia","ovata","nannophylla","VARIETY","ACCEPTED",NA,NA,"SOUTH_AMERICA","Araucania",1992,12,24,"1992-12-24",359,359,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.032+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764228","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764228","none","none",FALSE,NA,"D. Burckhardt","L.R. Landrum, 1996.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764228",NA,NA,NA,"Plants","2270674792","fa18def8-fbd3-4533-875c-3c0c1420c833","51112","ASU0043396","ASU",NA,NA,NA,NA,"Myrceugenia ovata var. nannophylla (Burret) Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","31-a",NA,NA,NA,"Parque Nacional Nahuelbuta, Piedra del Aguila.","Malleco",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","201489","fa18def8-fbd3-4533-875c-3c0c1420c833","ecologicallyOccursWith: Araucaria|ecologicallyOccursWith: Nothofagus","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia ovata","var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043396_lg.jpg"
"2270675368","Myrceugenia ovata var. nannophylla (Burret) Landrum",-35.5,-71.1833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.125+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185646,6,7707728,220,690,5014,3185514,3185639,3185646,"Myrceugenia ovata var. nannophylla (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia ovata","Myrceugenia","ovata","nannophylla","VARIETY","ACCEPTED","1990-01-01T00:00:00",NA,"SOUTH_AMERICA","Maule",1990,1,21,"1990-01-21",21,21,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.125+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764227","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764227","none","none",TRUE,NA,"M.F. Gardner; S.G. knees, M.L. De Vore","L.R. Landrum, 1990.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764227",NA,NA,NA,"Plants","2270675368","d29bc1fc-4e38-4491-9b82-a5e515ad06af","51112","ASU0043401","ASU",NA,"Evergreen shrub to 5m; fruits green at first, becoming orange.",NA,NA,"Myrceugenia ovata var. nannophylla (Burret) Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","4408","Undisturbed mixed forest .",NA,NA,"Vilches Alto.","Talca",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","172656","d29bc1fc-4e38-4491-9b82-a5e515ad06af","ecologicallyOccursWith: Nothofagus","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia ovata","var.","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043401alg.jpg"
"575087279","Myrceugenia ovata var. nannophylla (Burret) Landrum",-39.416667,-71.783333,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.453+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185646,6,7707728,220,690,5014,3185514,3185639,3185646,"Myrceugenia ovata var. nannophylla (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia ovata","Myrceugenia","ovata","nannophylla","VARIETY","ACCEPTED",NA,NA,"SOUTH_AMERICA","Araucanía",1988,2,18,"1988-02-18",49,49,NA,"2024-07-30T17:31:56.453+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"https://data.rbge.org.uk/herb/E00022915","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00022915",NA,"18th February 1988",NA,"E","575087279","https://data.rbge.org.uk/herb/E00022915",NA,"E00022915","RBGE",NA,NA,NA,NA,"Myrceugenia ovata var. nannophylla (Burret) Landrum",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",700,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","4219","Deciduous woodland beside Río Palguin.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región IX [Araucania]:Prov. de Cautín:Pucón:About 20km along CH119 towards Argentina: road to Termas Palguin.","Cautín","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","19502","700m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00022915/manifest"
"2516453906","Myrceugenia ovata var. nannophylla (Burret) Landrum",-40.76667,-71.66667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:21.854+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185646,6,7707728,220,690,5014,3185514,3185639,3185646,"Myrceugenia ovata var. nannophylla (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia ovata","Myrceugenia","ovata","nannophylla","VARIETY","ACCEPTED",NA,NA,"SOUTH_AMERICA",NA,1979,3,7,"1979-03-07",66,66,NA,"2024-07-18T23:54:21.854+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2527269@BRAHMS","none","none",FALSE,NA,"Rahn K; Odum S",NA,"WGS84","Magnoliopsida","AR","none","none","LATIN_AMERICA","Argentina","EUROPE","Naturalis Biodiversity Center","L.2527269@BRAHMS",NA,NA,NA,"Botany","2516453906","https://data.biodiversitydata.nl/naturalis/specimen/L.2527269",NA,"L.2527269",NA,NA,NA,NA,NA,"Myrceugenia ovata var. nannophylla (Burret) Landrum",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Rahn, K; Odum, S 4647",NA,"Naturalis Biodiversity Center","ICN","prov. Neuquén dep. Los Lagos, Villa Angusture, Lake shore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2527269/format/large"
"2270676372","Myrceugenia ovata var. nannophylla (Burret) Landrum",-42.3333,-73.6667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.009+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185646,6,7707728,220,690,5014,3185514,3185639,3185646,"Myrceugenia ovata var. nannophylla (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia ovata","Myrceugenia","ovata","nannophylla","VARIETY","ACCEPTED",NA,NA,"SOUTH_AMERICA","Los Lagos",1978,2,9,"1978-02-09",40,40,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.009+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764221","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764221","none","none",TRUE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764221",NA,NA,NA,"Plants","2270676372","387fe66f-50eb-4a18-834a-91b5666ff8a8","51112","ASU0043399","ASU",NA,"Shrub 1-2m high.",NA,NA,"Myrceugenia ovata var. nannophylla (Burret) Landrum",NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","3172","Open area.",NA,NA,"About 14km north of Castro on road to Ancud.","Chiloe",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","150858","387fe66f-50eb-4a18-834a-91b5666ff8a8","ecologicallyOccursWith: Nothofagus antarctica","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia|Myrceugenia ovata","var.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043399_lg.jpg"
"1228437277","Myrceugenia ovata var. nannophylla (Burret) Landrum",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:43.230+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185646,6,7707728,220,690,5014,3185514,3185639,3185646,"Myrceugenia ovata var. nannophylla (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia ovata","Myrceugenia","ovata","nannophylla","VARIETY","ACCEPTED",NA,NA,"SOUTH_AMERICA",NA,1947,2,15,"1947-02-15",46,46,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:43.230+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"00942034-1ebe-41c1-ae12-8df73330dfaf","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","00942034-1ebe-41c1-ae12-8df73330dfaf",NA,NA,NA,"Botany","1228437277","00942034-1ebe-41c1-ae12-8df73330dfaf",NA,"V0106036F","F",NA,NA,NA,NA,"Myrceugenia ovata var. nannophylla (Burret) Landrum",NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"2370",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479454","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/008/V0106036F.jpg"
"1228584411","Myrceugenia ovata var. nannophylla (Burret) Landrum",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:46.666+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185646,6,7707728,220,690,5014,3185514,3185639,3185646,"Myrceugenia ovata var. nannophylla (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia ovata","Myrceugenia","ovata","nannophylla","VARIETY","ACCEPTED",NA,NA,"SOUTH_AMERICA",NA,1947,2,28,"1947-02-28",59,59,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:46.666+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"15e9258a-dc5e-4169-a8a5-71ed15905ccd","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","15e9258a-dc5e-4169-a8a5-71ed15905ccd",NA,NA,NA,"Botany","1228584411","15e9258a-dc5e-4169-a8a5-71ed15905ccd",NA,"V0106038F","F",NA,NA,NA,NA,"Myrceugenia ovata var. nannophylla (Burret) Landrum",NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"2417",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479455","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/010/V0106038F.jpg"
"1228343364","Myrceugenia ovata var. nannophylla (Burret) Landrum",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:51.970+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185646,6,7707728,220,690,5014,3185514,3185639,3185646,"Myrceugenia ovata var. nannophylla (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia ovata","Myrceugenia","ovata","nannophylla","VARIETY","ACCEPTED",NA,NA,"SOUTH_AMERICA",NA,1947,2,28,"1947-02-28",59,59,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:51.970+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"87e7e586-5995-4154-834d-20ba62f4eccd","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","87e7e586-5995-4154-834d-20ba62f4eccd",NA,NA,NA,"Botany","1228343364","87e7e586-5995-4154-834d-20ba62f4eccd",NA,"V0106035F","F",NA,NA,NA,NA,"Myrceugenia ovata var. nannophylla (Burret) Landrum",NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"2418",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479453","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/007/V0106035F.jpg"
"1228390718","Myrceugenia ovata var. nannophylla (Burret) Landrum",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:56.056+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3185646,6,7707728,220,690,5014,3185514,3185639,3185646,"Myrceugenia ovata var. nannophylla (Burret) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia ovata","Myrceugenia","ovata","nannophylla","VARIETY","ACCEPTED",NA,NA,"SOUTH_AMERICA",NA,1947,2,17,"1947-02-17",48,48,"2023-07-20T21:19:00.000+00:00","2024-01-25T10:59:56.056+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"c9429b67-e6b8-42ad-a5c0-27aa70776b43","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","c9429b67-e6b8-42ad-a5c0-27aa70776b43",NA,NA,NA,"Botany","1228390718","c9429b67-e6b8-42ad-a5c0-27aa70776b43",NA,"V0106037F","F",NA,NA,NA,NA,"Myrceugenia ovata var. nannophylla (Burret) Landrum",NA,NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"2373",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,NA,"Botany",NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2479456","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/520/009/V0106037F.jpg"
