"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","identificationRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","occurrenceRemarks","informationWithheld","projectId","individualCount","elevation","elevationAccuracy","gadm","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","verbatimElevation","collectionID","county","establishmentMeans","georeferencedBy","organismQuantityType","acceptedNameUsage","verbatimSRS","georeferenceRemarks","municipality","verbatimCoordinateSystem","associatedReferences","language","taxonRemarks","vernacularName","otherCatalogNumbers","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","reproductiveCondition","georeferenceVerificationStatus","georeferenceSources","dynamicProperties","bibliographicCitation","fieldNotes","preparations","dataGeneralizations","georeferenceProtocol","organismID","locationID","accessRights","locationRemarks","typeStatus","typifiedName","fieldNumber","disposition","nomenclaturalStatus","eventID","datasetID","footprintSRS","verbatimIdentification","media_url","license"
"575223375","Myrceugenia exsucca (DC.) O.Berg",-35.85,-72.466667,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:55.732+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Maule",1993,2,13,"1993-02-13",44,44,NA,"2024-07-30T17:31:55.732+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00005872","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00005872",NA,"13th February 1993",NA,"E","575223375","https://data.rbge.org.uk/herb/E00005872",NA,"E00005872","RBGE",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,260,0,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5512","Gravel bed above river surrounded by lush temperate rain forest.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región VII [Maule]:Prov. de Cauquenes:Road Chanco to Cauquenes.","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","66883","260m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00005872/manifest","http://creativecommons.org/publicdomain/zero/1.0/"
"2270675398","Myrceugenia exsucca (DC.) O.Berg",-37.3667,-71.4833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.077+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Biobio",1992,2,16,"1992-02-16",47,47,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.077+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764184",FALSE,"764184","none","none",TRUE,NA,"M.F. Gardner; C.N. Page",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764184",NA,NA,NA,"Plants","2270675398","6a501bdb-883d-4afa-8e9c-c27126acecd2","33064","ASU0043259","ASU",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,"Tall; multi-stemmed shrub to 7m with creamy-white flowers.",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5030",NA,NA,NA,"Antuco, road to Volcan Antuco.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","Concepcion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"187036","6a501bdb-883d-4afa-8e9c-c27126acecd2",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043259_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270676946","Myrceugenia exsucca (DC.) O.Berg",-36.7833,-72.8333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.125+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Biobio",1991,9,6,"1991-09-06",249,249,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.125+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764299",FALSE,"764299","none","none",FALSE,NA,"L. R. Landrum; E. Ruiz",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764299",NA,NA,NA,"Plants","2270676946","26267062-7f6d-4f4d-bcea-deddc7d7fdd0","33064","ASU0043263","ASU",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,"Shrub near river. Ripe fruits reddish.",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7456","Parcelas at end side road leading towards but not reaching reiver.",NA,NA,"Road to Florida from Concepcion, ca. 1km of Puente 7 at km 30.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","Concepcion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"184343","26267062-7f6d-4f4d-bcea-deddc7d7fdd0",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043263_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270675523","Myrceugenia exsucca (DC.) O.Berg",-39.3,-71.9,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.040+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Araucania",1991,10,22,"1991-10-22",295,295,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.040+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764302",FALSE,"764302","none","none",FALSE,NA,"L. R. Landrum; S.S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764302",NA,NA,NA,"Plants","2270675523","e35e30ab-afc2-4837-a091-85d7d5c3c9a0","33064","ASU0043264","ASU",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,"Tree ca. 3m high along small stream.",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7612",NA,NA,NA,"Near entrance at Lago Tinquilco, ca. 40km NE of Pucon on Lago Villarica.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","Valdivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185005","e35e30ab-afc2-4837-a091-85d7d5c3c9a0","ecologicallyOccursWith: Nothofagus|ecologicallyOccursWith: Weinmannia|ecologicallyOccursWith: Podocarpus","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043264_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270677189","Myrceugenia exsucca (DC.) O.Berg",-39.3333,-71.75,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.101+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Araucania",1991,11,29,"1991-11-29",333,333,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.101+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764181",FALSE,"764181","none","none",TRUE,NA,"C. M. Taylor; C. J. Taylor",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764181",NA,NA,NA,"Plants","2270677189","7fe104f7-4027-4dac-8748-bd41b90750dd","33064","ASU0043261","ASU",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,"Ocassional trees to 4-5m tall along pasture; fruit succulent red, but not bright; plant and fruit with aromatic but rather medicine-like color.",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","10873","Forest on volcanic soils.",NA,NA,"Just E of Pucon, from the Rio Turbio along the road to the Termas de Huife.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","Cautin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"186479","7fe104f7-4027-4dac-8748-bd41b90750dd","ecologicallyOccursWith: Nothofagus","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043261_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270675358","Myrceugenia exsucca (DC.) O.Berg",-38.85,-71.7,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.079+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE","1990-01-01T00:00:00",NA,"SOUTH_AMERICA","Araucania",1990,2,3,"1990-02-03",34,34,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.079+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764180",FALSE,"764180","none","none",TRUE,NA,"M.F. Gardner; S.G. Knees","L.R. Landrum, 1990.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764180",NA,NA,NA,"Plants","2270675358","f9e72db3-78a2-46dc-8b9b-943ce68c8eba","33064","ASU0043260","ASU",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,"Shrub to 3m; flowers white.",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","4701","Moist pasture land with well developed woody community, beside stream.",NA,NA,"3km E of Malipeuco.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","Cautin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"172658","f9e72db3-78a2-46dc-8b9b-943ce68c8eba",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043260alg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270545022","Myrceugenia exsucca (DC.) O.Berg",-39.805,-73.251944,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:14.754+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1990,12,18,"1990-12-18",352,352,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:14.754+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2142697",FALSE,"2142697","none","none",TRUE,NA,"O. F. Clarke",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"2142697",NA,"18 Dec 1990",NA,"Plants","2270545022","8737e1bb-99bc-4b3c-97b9-dfe439954009","33064","ASU0018810","ASU",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,"Pitra.",NA,NA,NA,14,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","54-17","Cultivated plants in gardens specializing in the native flora of Chile.",NA,NA,"Prov. Valdivia. NW edge of town across the river, Jardín Botánico de la Universidad Austral, Av. Manuel Aguero.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"272981","8737e1bb-99bc-4b3c-97b9-dfe439954009",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","Sterile",NA,NA,"C.N.: ?pitra?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0018/ASU0018810_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2996599969","Myrceugenia exsucca (DC.) O.Berg",0,0,"cucdmis,gass84,iddativ,rdativ,zerocd,colmafu,inmafu","5c9a924c-8d45-4452-8604-415a118578aa","838537fc-4aeb-4980-8b58-97fbdcd1d91a","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:08:27.274+00:00","2024-07-01T12:24:37.802+00:00",202,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,NA,NA,1988,1,10,"1988-01-10",10,10,NA,"2024-07-01T12:24:37.802+00:00",NA,FALSE,"5037021","none","none",TRUE,NA,"Landrum, LR","Landrum, L.R.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","LATIN_AMERICA","MBM","5037021",NA,"1988-1-10",NA,"MBM","2996599969","5037021",NA,"MBM123527","MBM",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,"none","4b0d8edb-7504-42c4-9349-63e86c01bf97",NA,"b745abcd-45b2-4a84-a327-9298e795dbfb","d3b42067-b567-4d47-a136-bb5d52ed32fc","5839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM 123527",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5037021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://imagens2.jbrj.gov.br/fsi/server?type=image&source=mbm/MBM/0/12/35/27/MBM123527.JPG","http://creativecommons.org/publicdomain/zero/1.0/"
"2270674370","Myrceugenia exsucca (DC.) O.Berg",-36.8333,-73.05,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.273+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Biobio",1988,1,13,"1988-01-13",13,13,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.273+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764304",FALSE,"764304","none","none",TRUE,NA,"L. R. Landrum; S.S. Landrum, J. Bricker",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764304",NA,NA,NA,"Plants","2270674370","2f7f1c2a-b9bf-439f-9e31-99cbe0212cbc","33064","ASU0043269","ASU",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Small tree ca. 3m high.",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5859","Wet roadside habitat.",NA,NA,"Ca. 40km E of Concepcion on road to Bulnes.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","Concepcion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"152940","2f7f1c2a-b9bf-439f-9e31-99cbe0212cbc",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/Myrtaceae/herb_sheets/Myrexs152940.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270676699","Myrceugenia exsucca (DC.) O.Berg",-39.8622,-73.0375,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.323+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185537,6,7707728,220,690,5014,3185514,3185537,3185537,"Myrceugenia exsucca (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia exsucca","Myrceugenia","exsucca","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Rios",1988,1,17,"1988-01-17",17,17,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.323+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764305",FALSE,"764305","none","none",FALSE,NA,"L. R. Landrum; J. Bricker",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764305",NA,NA,NA,"Plants","2270676699","522c23ca-5319-4e7d-8d2d-b68ba08cd625","33064","ASU0043268","ASU",NA,NA,NA,"Myrceugenia exsucca (DC.) O.Berg",NA,NA,NA,NA,NA,"Dense shrubby trees to ca. 6m high.",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5876","Mainly evergreen myrtaceous forest in low wet area.",NA,NA,"Niebla. Along coastal road N, ca. 0.5km N of La Mision. Ca. 20km W of Valdivia.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191","Valdivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"153246","522c23ca-5319-4e7d-8d2d-b68ba08cd625",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043268alg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
