"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","catalogNumber","institutionID","institutionCode","municipality","locality","gbifID","occurrenceRemarks","collectionCode","occurrenceID","name","gadm","iucnRedListCategory","elevation","references","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","reproductiveCondition","habitat","fieldNotes","associatedOccurrences","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","county","individualCount","higherGeography","preparations","nomenclaturalCode","verbatimEventDate","language","type","elevationAccuracy","georeferencedDate","georeferenceProtocol","verbatimElevation","georeferenceRemarks","organismID","locationID","ownerInstitutionCode","accessRights","bibliographicCitation","informationWithheld","verbatimLocality","disposition","previousIdentifications","fieldNumber","distanceFromCentroidInMeters","typeStatus","dynamicProperties","typifiedName","recordedByIDs.type","recordedByIDs.value","media_url","license"
"2270483031","Psidium suffruticosum O.Berg",-21.4667,-45.2167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.654+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420463,6,7707728,220,690,5014,3187232,5420449,5420460,"Psidium australe var. suffruticosum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","suffruticosum",NA,"SPECIES","SYNONYM",NA,"SOUTH_AMERICA","Minas Gerais",1985,11,30,"1985-11-30",334,334,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.654+00:00",FALSE,"1124633","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"149326","Hatschbach",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"50322","1124633","ASU0005426",NA,"ASU",NA,"Rod. Ferna~o Dias","2270483031","alata?, widish leaves","Plants","f1e96467-1cb8-4aba-9318-c15a51cb0fd6","Psidium suffruticosum O.Berg",NA,"NE",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124633","f1e96467-1cb8-4aba-9318-c15a51cb0fd6","33722","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191","fl",NA,NA,NA,NA,NA,NA,NA,"Carmo da Cachoeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005426_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270481903","Psidium suffruticosum O.Berg",-23.855956,-49.135801,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.741+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420463,6,7707728,220,690,5014,3187232,5420449,5420460,"Psidium australe var. suffruticosum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","suffruticosum",NA,"SPECIES","SYNONYM",NA,"SOUTH_AMERICA","Sao Paulo",1982,2,17,"1982-02-17",48,48,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.741+00:00",FALSE,"1124581","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"160206","Kummrow",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"1787","1124581","ASU0005419",NA,"ASU",NA,"Rio Verde (mun. Itaberaba).","2270481903",NA,"Plants","4e3355db-da4e-4f7d-9997-4715622d8579","Psidium suffruticosum O.Berg",NA,"NE",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124581","4e3355db-da4e-4f7d-9997-4715622d8579","33722","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr",NA,NA,NA,4500,"alorozco","reviewed - high confidence","GoogleEarth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005419_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270459976","Psidium suffruticosum O.Berg",-22.75,-48.4167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.404+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420463,6,7707728,220,690,5014,3187232,5420449,5420460,"Psidium australe var. suffruticosum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","suffruticosum",NA,"SPECIES","SYNONYM",NA,"SOUTH_AMERICA","Sao Paulo",1979,10,12,"1979-10-12",285,285,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.404+00:00",FALSE,"1008525","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"228607","Gottsberger Ilse",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"11-121079","1008525","ASU0005191",NA,"ASU",NA,"Botucatu, Municipio de Botucatu, 18 km north, 14 km east of Sao Manuel.  Along the Sao Manuel_Pitacaba highway.  Near ex-railway station 'Treze de Maio'.","2270459976",NA,"Plants","314812a9-9d1a-4dfe-b520-130f1d7d6669","Psidium suffruticosum O.Berg",NA,"NE",550,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1008525","314812a9-9d1a-4dfe-b520-130f1d7d6669","33722","http://creativecommons.org/licenses/by-nc/3.0/","Kathy","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Campo cerrado on the E side on a gentle slope, burned some time ago",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005191_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929577873","Psidium australe var. suffruticosum (O.Berg) Landrum",-22.242395,-47.164784,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:09.903+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420460,6,7707728,220,690,5014,3187232,5420449,5420460,"Psidium australe var. suffruticosum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","suffruticosum","VARIETY","ACCEPTED","2004-01-01T00:00:00","SOUTH_AMERICA","São Paulo",1977,10,3,"1977-10-03",276,276,NA,"2024-07-21T05:14:09.903+00:00",FALSE,"8023cb72-a718-49f2-bdb9-d214437d9da0","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"S. L. Jung-Mendaçolli","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","112","8023cb72-a718-49f2-bdb9-d214437d9da0","823248","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,"Moji-Guaçu, Fazenda Campininha.","1929577873",NA,"NY","8023cb72-a718-49f2-bdb9-d214437d9da0","Psidium australe var. suffruticosum (O.Berg) Landrum",NA,NA,650,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=938203",NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Cerrado do areião.",NA,NA,7636.57,NA,NA,"Google Maps (map data 2017); MaNIS Georef. Calculator","Mogi Guaçú Mun.",NA,NA,"sheet","ICN","03 Oct 1977","en","PhysicalObject",0,"2017-07-11","Georeferencing Quick Reference Guide, Version 2012","2133 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2154/291/00823248.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270483271","Psidium suffruticosum O.Berg",-22.3,-47.1333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.678+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420463,6,7707728,220,690,5014,3187232,5420449,5420460,"Psidium australe var. suffruticosum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","suffruticosum",NA,"SPECIES","SYNONYM",NA,"SOUTH_AMERICA","Sao Paulo",1977,11,24,"1977-11-24",328,328,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.678+00:00",FALSE,"1124579","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"198726","Sakane",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"698","1124579","ASU0005425",NA,"ASU",NA,"Mogi-guacu, Padua Sales, Res. Biologica da Fazenda Campininha","2270483271","(nearly glabrous; narrow leaves)","Plants","0250cf29-1051-46a0-9440-8e3cb1061f75","Psidium suffruticosum O.Berg",NA,"NE",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124579","0250cf29-1051-46a0-9440-8e3cb1061f75","33722","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005425_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270482685","Psidium suffruticosum O.Berg",-13.8333,-60.1333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.785+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420463,6,7707728,220,690,5014,3187232,5420449,5420460,"Psidium australe var. suffruticosum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","suffruticosum",NA,"SPECIES","SYNONYM",NA,"SOUTH_AMERICA","Mato Grosso",1977,11,29,"1977-11-29",333,333,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.785+00:00",FALSE,"1124580","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"208067","Silva Costa",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"1300","1124580","ASU0005423",NA,"ASU",NA,NA,"2270482685",NA,"Plants","f6da9627-792e-49a1-abca-6e65cd48ec90","Psidium suffruticosum O.Berg",NA,"NE",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124580","f6da9627-792e-49a1-abca-6e65cd48ec90","33722","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005423_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270483993","Psidium suffruticosum O.Berg",-22.75,-48.4167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.984+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420463,6,7707728,220,690,5014,3187232,5420449,5420460,"Psidium australe var. suffruticosum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","suffruticosum",NA,"SPECIES","SYNONYM",NA,"SOUTH_AMERICA","Sao Paulo",1975,2,27,"1975-02-27",58,58,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.984+00:00",FALSE,"1125202","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"228619","Gottsberger","L.R. Landrum, 2004.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"11-27275","1125202","ASU0005402",NA,"ASU",NA,"18km north, 14km east of Sao Manuel. Along the Sao Manuel-Piracicaba highway. Near ex-railway station 'Treze de Maio'","2270483993","Xeromorphic tree, subshrub.","Plants","7434cb9d-7839-4575-a6a0-58cfbb3cc86a","Psidium suffruticosum O.Berg",NA,"NE",550,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125202","7434cb9d-7839-4575-a6a0-58cfbb3cc86a","33722","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Scrub woodland form, on gentle slope. ON the other",NA,NA,NA,NA,NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005402_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270485016","Psidium suffruticosum O.Berg",-22.75,-48.4167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.818+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420463,6,7707728,220,690,5014,3187232,5420449,5420460,"Psidium australe var. suffruticosum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","suffruticosum",NA,"SPECIES","SYNONYM",NA,"SOUTH_AMERICA","Sao Paulo",1974,11,22,"1974-11-22",326,326,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.818+00:00",FALSE,"1125201","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"228621","Gottsberger & Campos","L.R. Landrum, 2004.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"24-221174","1125201","ASU0005403",NA,"ASU",NA,"18km north, 14km east of Sao Manuel. Along the Sao Manuel-Piracicaba highway. Near ex-railway station 'Treze de Maio'","2270485016","Xeromorphic tree, subshrub.","Plants","27d6162c-17d5-4fbd-b3ad-3636f43233c6","Psidium suffruticosum O.Berg",NA,"NE",550,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125201","27d6162c-17d5-4fbd-b3ad-3636f43233c6","33722","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Scrub woodland form, on gentle slope. ON the other",NA,NA,NA,NA,NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005403_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929733162","Psidium australe var. suffruticosum (O.Berg) Landrum",-15.4436,-55.760833,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:53.201+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420460,6,7707728,220,690,5014,3187232,5420449,5420460,"Psidium australe var. suffruticosum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","suffruticosum","VARIETY","ACCEPTED","2004-01-01T00:00:00","SOUTH_AMERICA","Mato Grosso",1973,10,19,"1973-10-19",292,292,NA,"2024-07-21T05:15:53.201+00:00",FALSE,"8b34c4ab-27f8-4b06-8d65-0d605ccdc245","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"G. T. Prance","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","19225","8b34c4ab-27f8-4b06-8d65-0d605ccdc245","00958058","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,"Between Buriti and Chapada dos Guimarães.","1929733162",NA,"NY","8b34c4ab-27f8-4b06-8d65-0d605ccdc245","Psidium australe var. suffruticosum (O.Berg) Landrum",NA,NA,720,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021114",NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Cerrado on sand",NA,NA,5000,NA,NA,"Google Earth (map data 2006)",NA,NA,NA,"sheet","ICN","19 Oct 1973","en","PhysicalObject",0,NA,NA,"2362 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2155/609/00958058.jpg","http://creativecommons.org/licenses/by/4.0/"
"1928294367","Psidium australe var. suffruticosum (O.Berg) Landrum",-17.16625,-46.93505,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:20.405+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420460,6,7707728,220,690,5014,3187232,5420449,5420460,"Psidium australe var. suffruticosum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","suffruticosum","VARIETY","ACCEPTED","2004-01-01T00:00:00","SOUTH_AMERICA","Minas Gerais",1970,2,3,"1970-02-03",34,34,NA,"2024-07-21T05:15:20.405+00:00",FALSE,"2523c069-793c-4eeb-8558-8d6aa13150af","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"H. S. Irwin","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","25885","2523c069-793c-4eeb-8558-8d6aa13150af","00958057","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,"Serra da Anta, summit of chapada, ca. 10 km N.W. of Paracatú","1928294367",NA,"NY","2523c069-793c-4eeb-8558-8d6aa13150af","Psidium australe var. suffruticosum (O.Berg) Landrum",NA,NA,900,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021112",NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Cerrado",NA,NA,5000,NA,NA,"Google Earth (map data 2006)","Paracatu Mun.",NA,NA,"sheet","ICN","03 Feb 1970","en","PhysicalObject",0,NA,NA,"2953 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2155/608/00958057.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270485313","Psidium suffruticosum O.Berg",-23.0833,-48.9167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.653+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420463,6,7707728,220,690,5014,3187232,5420449,5420460,"Psidium australe var. suffruticosum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","suffruticosum",NA,"SPECIES","SYNONYM",NA,"SOUTH_AMERICA","Sao Paulo",1967,3,15,"1967-03-15",74,74,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.653+00:00",FALSE,"1124589","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"205098","Mattos",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"14527","1124589","ASU0005400",NA,"ASU",NA,"A 37 km de Avare], rodovia Avare-Sao Manoel","2270485313",NA,"Plants","5a478a89-7465-4135-bfc8-2b911bc0aab0","Psidium suffruticosum O.Berg",NA,"NE",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124589","5a478a89-7465-4135-bfc8-2b911bc0aab0","33722","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005400_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
