"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","distanceFromCentroidInMeters","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","projectId","programmeAcronym","dataGeneralizations","locality","networkKeys","gadm","institutionKey","recordNumber","habitat","georeferenceProtocol","eventRemarks","higherClassification","collectionKey","nomenclaturalCode","institutionID","verbatimElevation","higherGeography","preparations","dynamicProperties","language","type","disposition","accessRights","collectionID","reproductiveCondition","elevation","identificationQualifier","municipality","otherCatalogNumbers","fieldNotes","infraspecificEpithet","island","fieldNumber","county","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","elevationAccuracy","individualCount","lifeStage","typeStatus","locationRemarks","media_url","license"
"2516306693","Rhodamnia cinerea Jack",-0.6,100.98333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.145+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Sumatra",NA,1974,3,1,"1974-03-01",60,60,NA,"2024-07-18T23:54:19.145+00:00",NA,FALSE,"L.2519207@BRAHMS","none","none",FALSE,NA,"Vogel EF de",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.2519207@BRAHMS",NA,NA,NA,"Botany","2516306693","https://data.biodiversitydata.nl/naturalis/specimen/L.2519207",NA,"L.2519207",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"W. Sumatra, Basiran Range, Muro Kalumpi, Sungai Kwantan near Sijungjung.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Vogel, EF de 2770",NA,NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519207/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514465886","Rhodamnia cinerea Jack",-30,150.16667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:21.721+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"OCEANIA",NA,NA,1974,3,31,"1974-03-31",90,90,NA,"2024-07-18T23:54:21.721+00:00",NA,FALSE,"L.2519503@BRAHMS","none","none",FALSE,NA,"Craven LA",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2519503@BRAHMS",NA,NA,NA,"Botany","2514465886","https://data.biodiversitydata.nl/naturalis/specimen/L.2519503",NA,"L.2519503",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"New South Wales, South Coast study area.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Craven, LA 2600",NA,NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519503/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2516214693","Rhodamnia cinerea Jack",12,102.66667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.248+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,NA,"South-Eastern",NA,1974,5,10,"1974-05-10",130,130,NA,"2024-07-18T23:54:19.248+00:00",NA,FALSE,"L.2519219@BRAHMS","none","none",FALSE,NA,"Geesink R; Hattink TA; Phengklai C",NA,"WGS84","Magnoliopsida","TH","none","none","ASIA","Thailand","EUROPE","Naturalis Biodiversity Center","L.2519219@BRAHMS",NA,NA,NA,"Botany","2516214693","https://data.biodiversitydata.nl/naturalis/specimen/L.2519219",NA,"L.2519219",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"South-Easern Thailand, province Trat, Koh Chang Island, Koh Mai See, 5 km S. of Koh Chang.","17abcf75-2f1e-46dd-bf75-a5b21dd02655","none","0e919a55-08d3-4bd2-aec1-200858fafd92","Geesink, R; Hattink, TA; Phengklai, C 6659","Evergreen forest on basalt hill, open, dry place.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","30.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519219/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514442841","Rhodamnia cinerea Jack",1.83333,109.65,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.566+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Borneo",NA,1974,6,25,"1974-06-25",176,176,NA,"2024-07-18T23:54:19.566+00:00",NA,FALSE,"L.2519560@BRAHMS","none","none",FALSE,NA,"James TP; et al.",NA,"WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","L.2519560@BRAHMS",NA,NA,NA,"Botany","2514442841","https://data.biodiversitydata.nl/naturalis/specimen/L.2519560",NA,"L.2519560",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"G. Pueh F.R., near Bakuching, 1st Div.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","James, TP; et al. S 34529","Lowland disturbed M.D.F. Riverine influence. Soils yellow, sandy clay.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","304.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0638580",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519560/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514396895","Rhodamnia cinerea Jack",-12.16667,143.08333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:57.753+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"OCEANIA",NA,NA,1974,9,12,"1974-09-12",255,255,NA,"2024-07-18T23:55:57.753+00:00",NA,FALSE,"L.2519491@BRAHMS","none","none",FALSE,NA,"Hyland B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2519491@BRAHMS",NA,NA,NA,"Botany","2514396895","https://data.biodiversitydata.nl/naturalis/specimen/L.2519491",NA,"L.2519491",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"Olive River.","17abcf75-2f1e-46dd-bf75-a5b21dd02655","none","0e919a55-08d3-4bd2-aec1-200858fafd92","Hyland, B 7420",NA,NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519491/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2516319681","Rhodamnia cinerea Jack",0.81667,127.86667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.567+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Moluccas",NA,1974,9,27,"1974-09-27",270,270,NA,"2024-07-18T23:54:19.567+00:00",NA,FALSE,"L.2519518@BRAHMS","none","none",FALSE,NA,"Vogel EF de",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.2519518@BRAHMS",NA,NA,NA,"Botany","2516319681","https://data.biodiversitydata.nl/naturalis/specimen/L.2519518",NA,"L.2519518",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"N. Moluccas, Halmahera, Ekor, Gunung Panjang.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Vogel, EF de 3162",NA,NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","45.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519518/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2516469784","Rhodamnia cinerea Jack",-1.46667,127.5,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:00.245+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","Moluccas",NA,1974,11,23,"1974-11-23",327,327,NA,"2024-07-18T23:56:00.245+00:00",NA,FALSE,"L.2519521@BRAHMS","none","none",FALSE,NA,"Vogel EF de",NA,"WGS84","Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","L.2519521@BRAHMS",NA,NA,NA,"Botany","2516469784","https://data.biodiversitydata.nl/naturalis/specimen/L.2519521",NA,"L.2519521",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"N. Moluccas, Obi Isl., W. part, Jikodolong.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Vogel, EF de 4238",NA,NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","35.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519521/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514450861","Rhodamnia cinerea Jack",3.45,101.8,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.681+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA",NA,NA,1974,12,13,"1974-12-13",347,347,NA,"2024-07-18T23:54:19.681+00:00",NA,FALSE,"L.2519226@BRAHMS","none","none",FALSE,NA,"Ng FSP",NA,"WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","L.2519226@BRAHMS",NA,NA,NA,"Botany","2514450861","https://data.biodiversitydata.nl/naturalis/specimen/L.2519226",NA,"L.2519226",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Ng, FSP KEP FRI 22124",NA,NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0627692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519226/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2516454759","Rhodamnia cinerea Jack",12.6,102.15,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.563+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","South-Eastern",NA,1973,8,5,"1973-08-05",217,217,NA,"2024-07-18T23:54:19.563+00:00",NA,FALSE,"L.2519212@BRAHMS","none","none",FALSE,NA,"Murata G; Fukuoka N; Phengklai C",NA,"WGS84","Magnoliopsida","TH","none","none","ASIA","Thailand","EUROPE","Naturalis Biodiversity Center","L.2519212@BRAHMS",NA,NA,NA,"Botany","2516454759","https://data.biodiversitydata.nl/naturalis/specimen/L.2519212",NA,"L.2519212",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"Thailand, Southeastern, Chanthaburi: between Chanthaburi and Pong Namron.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Murata, G; Fukuoka, N; Phengklai, C T- 17738","Wayside.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","0.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519212/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514444868","Rhodamnia cinerea Jack",12.10235,102.7024,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.563+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","South-Eastern",NA,1973,8,4,"1973-08-04",216,216,NA,"2024-07-18T23:54:19.563+00:00",NA,FALSE,"L.2519214@BRAHMS","none","none",FALSE,NA,"Murata G; Fukuoka N; Phengklai C",NA,"WGS84","Magnoliopsida","TH","none","none","ASIA","Thailand","EUROPE","Naturalis Biodiversity Center","L.2519214@BRAHMS",NA,NA,NA,"Botany","2514444868","https://data.biodiversitydata.nl/naturalis/specimen/L.2519214",NA,"L.2519214",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"Thailand, Southeastern, Trat: near Ban Saphan Hin, ca. 60 km SE from Trat.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Murata, G; Fukuoka, N; Phengklai, C T- 17602","In evergreen forest.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","0.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519214/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2514408906","Rhodamnia cinerea Jack",12.10235,102.7024,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.563+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","South-Eastern",NA,1973,8,4,"1973-08-04",216,216,NA,"2024-07-18T23:54:19.563+00:00",NA,FALSE,"L.2519216@BRAHMS","none","none",FALSE,NA,"Murata G; Fukuoka N; Phengklai C",NA,"WGS84","Magnoliopsida","TH","none","none","ASIA","Thailand","EUROPE","Naturalis Biodiversity Center","L.2519216@BRAHMS",NA,NA,NA,"Botany","2514408906","https://data.biodiversitydata.nl/naturalis/specimen/L.2519216",NA,"L.2519216",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"Thailand, Southeastern, Trat: near Ban Saphan Hin, ca. 60 km SE from Trat.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Murata, G; Fukuoka, N; Phengklai, C T- 17560","In evergreen forest.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","0.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519216/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2516469779","Rhodamnia cinerea Jack",12.10235,102.7024,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.247+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC",NA,"ASIA","South-Eastern",NA,1973,8,4,"1973-08-04",216,216,NA,"2024-07-18T23:54:19.247+00:00",NA,FALSE,"L.2519217@BRAHMS","none","none",FALSE,NA,"Murata G; Fukuoka N; Phengklai C",NA,"WGS84","Magnoliopsida","TH","none","none","ASIA","Thailand","EUROPE","Naturalis Biodiversity Center","L.2519217@BRAHMS",NA,NA,NA,"Botany","2516469779","https://data.biodiversitydata.nl/naturalis/specimen/L.2519217",NA,"L.2519217",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"Thailand, Southeastern, Trat: near Ban Saphan Hin, c. 60 km SE from Trat.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Murata, G; Fukuoka, N; Phengklai, C T- 17796","In evergreen forest.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center","0.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519217/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2516486768","Rhodamnia cinerea Jack",5.08333,116.03333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.566+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185983,6,7707728,220,690,5014,3185949,3185983,3185983,"Rhodamnia cinerea Jack","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia cinerea","Rhodamnia","cinerea","SPECIES","ACCEPTED","LC","1994-04-01T00:00:00","ASIA","Borneo",NA,1973,10,19,"1973-10-19",292,292,NA,"2024-07-18T23:54:19.566+00:00",NA,FALSE,"L.2519562@BRAHMS","none","none",FALSE,NA,"Sundaling D; Abdul Karim Momin","Kessler PJA","WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","L.2519562@BRAHMS",NA,NA,NA,"Botany","2516486768","https://data.biodiversitydata.nl/naturalis/specimen/L.2519562",NA,"L.2519562",NA,NA,NA,NA,NA,"Rhodamnia cinerea Jack",NA,NA,NA,NA,"Mandalom F.R., Tenom.","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Sundaling, D; Abdul Karim Momin SAN 77944","Primary forest.",NA,NA,"Plantae|Myrtales|Myrtaceae","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","ICN","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L  0638579",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2519562/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
