"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","establishmentMeans","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","otherCatalogNumbers","recordedBy","preparations","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","recordNumber","identifier.1","habitat","nomenclaturalCode","http...unknown.org.taxonRankID","verbatimCoordinateSystem","locality","county","collectionCode","gbifID","occurrenceID","type","disposition","catalogNumber","vernacularName","institutionCode","taxonConceptID","http...unknown.org.species","occurrenceRemarks","verbatimElevation","higherClassification","verbatimTaxonRank","reproductiveCondition","name","elevation","higherGeography","georeferenceProtocol","eventRemarks","dateIdentified","identifiedBy","networkKeys","rightsHolder","institutionID","identificationRemarks","gadm","datasetName","municipality","coordinatePrecision","georeferencedBy","typeStatus","recordedByIDs.type","recordedByIDs.value","eventID","http...unknown.org.typifiedName","fieldNotes","verbatimLocality","locationID","identificationID","media_url"
"2418933023","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.106798,145.576104,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:20.094+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",2000,"OCEANIA","Queensland",1993,12,5,"1993-12-05",339,339,"2021-07-17T15:06:50.000+00:00","2024-06-19T04:59:20.094+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"e4298cfd-751f-43be-82df-85311c6b7c4b","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",FALSE,NA,"Forster, P.I.","Sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","PIF14348","e4298cfd-751f-43be-82df-85311c6b7c4b",NA,"ICN","7000",NA,"State Forest 185 Danbulla, Tinaroo Logging Area, 7.5km past western boundary of Forestry grid.","Cook","Herbrecs","2418933023","e4298cfd-751f-43be-82df-85311c6b7c4b","PhysicalObject",NA,"BRI AQ0600466","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Small shrub to 3m high, fruiting.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Fruit","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1200,"Australia, Queensland, Cook","Hrb Convert","Very common in area.  Complex mesophyll vine forest on red soil.","1999-03-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=3b9f7bd7-c975-418f-bd9e-07cbcab6ff55"
"2418636121","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.106798,145.576104,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:49.241+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",2000,"OCEANIA","Queensland",1992,6,21,"1992-06-21",173,173,"2021-07-17T15:06:29.000+00:00","2024-06-19T04:58:49.241+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"66718573-d6e3-422a-881c-1e616e4ecd47","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",FALSE,NA,"Forster, P.I.|Tucker, M.C.","Sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","PIF10662","66718573-d6e3-422a-881c-1e616e4ecd47","Notophyll vinforest on granite.","ICN","7000",NA,"State Forest 185, Danbulla.","Cook","Herbrecs","2418636121","66718573-d6e3-422a-881c-1e616e4ecd47","PhysicalObject",NA,"BRI AQ0545126","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Shrub to 3m high, sterile.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,NA,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1200,"Australia, Queensland, Cook","Hrb Convert","Occasional in area.","1999-03-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8aafa6b6-dfde-4ac5-bc72-57572e2a8dfb"
"2418732599","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.473467,145.492777,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:57.748+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",2000,"OCEANIA","Queensland",1991,11,27,"1991-11-27",331,331,"2021-07-17T15:06:37.000+00:00","2024-06-19T04:58:57.748+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"8ed798f7-a13c-4450-8050-02dddb24d0e7","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",FALSE,NA,"Sankowsky, G.|Sankowsky, N.","Sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","1355","8ed798f7-a13c-4450-8050-02dddb24d0e7","Rainforest.","ICN","7000",NA,"Topaz.","Cook","Herbrecs","2418732599","8ed798f7-a13c-4450-8050-02dddb24d0e7","PhysicalObject",NA,"BRI AQ0549353","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Shrub to 3 metres high.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Fruit","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",640,"Australia, Queensland, Cook","Hrb Convert",NA,"1999-03-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d391d5b0-ce9a-4740-815c-c215c91003c5"
"2828593694","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.28,145.87,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:29.620+00:00",227,"PRESERVED_SPECIMEN","PRESENT","native",5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1990,2,6,"1990-02-06",37,37,"2021-07-23T19:14:10.000+00:00","2024-07-02T07:40:29.620+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"2319d38d-834c-45ca-b2ce-208c27122578","none","none","bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a",TRUE,NA,"Hyland, B.","sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","13982","2319d38d-834c-45ca-b2ce-208c27122578","Rain forest.","ICN","7000","Degrees Minutes","Bellenden Ker, Upper Goldsborough Logging Area, State Forest Reserve 310.","Cook","NSW","2828593694","2319d38d-834c-45ca-b2ce-208c27122578","PhysicalObject","in collection","NSW521824","Velvet Myrtle","NSW","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Small tree. Fruits green but close to full size.","1800 m","(F.Muell.) N.Snow & Guymer","species","fruits","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",NA,NA,NA,NA,"2006-10-04T00:00:00","Wilson, Peter G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5af77535-1843-4561-9da3-c4eb530de190"
"2418538365","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.090131,145.576104,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:40.279+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",2000,"OCEANIA","Queensland",1989,8,9,"1989-08-09",221,221,"2021-07-17T15:06:27.000+00:00","2024-06-19T04:58:40.279+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"3c84f7ff-af88-46a5-8889-7dc25266d2f5","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",FALSE,NA,"Bostock, P.D.|Guymer, G.P.","Sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","820","3c84f7ff-af88-46a5-8889-7dc25266d2f5",NA,"ICN","7000",NA,"CC Rd, SF185, NNW of Mt.Haig, towards Mt.Tiptree; unnamed peak.","Cook","Herbrecs","2418538365","3c84f7ff-af88-46a5-8889-7dc25266d2f5","PhysicalObject",NA,"BRI AQ0504630","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,NA,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1100,"Australia, Queensland, Cook","Hrb Convert",NA,"1999-03-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=743a7512-42cf-4749-9734-9c126001af4e"
"2418457155","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.756797,145.559441,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:27.402+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",2000,"OCEANIA","Queensland",1988,2,1,"1988-02-01",32,32,"2021-07-20T11:38:35.000+00:00","2024-06-19T04:58:27.402+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"19c0a57f-1367-455c-bab7-6a29a7a217bd","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",FALSE,NA,"Young, P.","Sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","1748","19c0a57f-1367-455c-bab7-6a29a7a217bd",NA,"ICN","7000",NA,"Walters Waterhole, Koolmoon Creek, S of Ravenshoe.","North Kennedy","Herbrecs","2418457155","19c0a57f-1367-455c-bab7-6a29a7a217bd","PhysicalObject",NA,"BRI AQ0438941","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Shrub.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Fruit","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",740,"Australia, Queensland, North Kennedy","Hrb Convert","Edge of notophyll vine forest on acid volcanic rocks.","1999-03-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=52271060-2311-487d-9bfa-6f2622f5f0b9"
"2514428753","Austromyrtus lasioclada (F.Muell.) L.S.Sm.",-16.48333,145.25,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:58.115+00:00",270,"PRESERVED_SPECIMEN","PRESENT",NA,3177391,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Austromyrtus","lasioclada","SPECIES","SYNONYM","NE",NA,"OCEANIA",NA,1986,1,17,"1986-01-17",17,17,NA,"2024-07-18T23:55:58.115+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2510608@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",TRUE,NA,"Guymer GP",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Guymer, GP 2023","L.2510608@BRAHMS",NA,"ICN",NA,NA,"Flora of Queensland, Cook District. 30km along Mt Lewis Rd, off Julatten Rd. In rainforest on granite.",NA,"Botany","2514428753","https://data.biodiversitydata.nl/naturalis/specimen/L.2510608",NA,NA,"L.2510608",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,"Austromyrtus lasioclada (F.Muell.) L.S.Sm.",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2510608/format/large"
"2829364426","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.35,145.45,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:48.571+00:00",227,"PRESERVED_SPECIMEN","PRESENT","native",5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",5000,"OCEANIA","Queensland",1982,3,11,"1982-03-11",70,70,"2021-07-23T19:14:07.000+00:00","2024-07-02T07:40:48.571+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"a4602fdb-dae9-4559-a037-460f80f09d58","none","none","bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a",TRUE,"QRS 68323.1","Gray, B.","sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","2481","a4602fdb-dae9-4559-a037-460f80f09d58","Rainforest.","ICN","7000","Degrees Minutes","Parish of East Barron, State Forest Reserve 194.","Cook","NSW","2829364426","a4602fdb-dae9-4559-a037-460f80f09d58","PhysicalObject","in collection","NSW684552","Velvet Myrtle","NSW","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Small tree 5 m tall with several stems. Fruit black and shiny.","1100 m","(F.Muell.) N.Snow & Guymer","species",NA,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=1e0467cf-af56-451c-9062-7d50aed65f1f"
"2829444683","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.08,145.58,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:52.964+00:00",227,"PRESERVED_SPECIMEN","PRESENT","native",5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",2000,"OCEANIA","Queensland",1979,4,5,"1979-04-05",95,95,"2021-07-23T19:14:15.000+00:00","2024-07-02T07:40:52.964+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"c5293ac6-6f5b-4523-88de-3eaf9e945b86","none","none","bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a",TRUE,NA,"Gray, B.","sheet","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","1373","c5293ac6-6f5b-4523-88de-3eaf9e945b86","Rainforest.","ICN","7000","Degrees Minutes","Emerald Logging Area, State Forest Reserve 607.","Cook","NSW","2829444683","c5293ac6-6f5b-4523-88de-3eaf9e945b86","PhysicalObject","in collection","NSW540448","Velvet Myrtle","NSW","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Small tree 4 m tall, 10 cm dbh. Bark flaky, fissured. Ripe fruit black.","1100 m","(F.Muell.) N.Snow & Guymer","species","sterile","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=6fcdb59a-8116-4dd5-af4b-979cd2864959"
"2514454742","Austromyrtus lasioclada (F.Muell.) L.S.Sm.",-17.08333,145.58333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:56.867+00:00",270,"PRESERVED_SPECIMEN","PRESENT",NA,3177391,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Austromyrtus","lasioclada","SPECIES","SYNONYM","NE",NA,"OCEANIA",NA,1979,4,5,"1979-04-05",95,95,NA,"2024-07-18T23:55:56.867+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"L.2510607@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",TRUE,NA,"Gray B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Gray, B 1373","L.2510607@BRAHMS",NA,"ICN",NA,NA,"State Forest Reserve 607 Emerald L.A. Rainforest.",NA,"Botany","2514454742","https://data.biodiversitydata.nl/naturalis/specimen/L.2510607",NA,NA,"L.2510607",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,"Austromyrtus lasioclada (F.Muell.) L.S.Sm.",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2510607/format/large"
"2418573225","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.273465,145.859437,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:44.694+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",2000,"OCEANIA","Queensland",1978,3,2,"1978-03-02",61,61,"2021-07-17T15:06:14.000+00:00","2024-06-19T04:58:44.694+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"4b7f0cd4-3bdb-4d38-88f8-5a3002a14975","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",TRUE,NA,"Gray, B.","Sheet|Spirit","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","926","4b7f0cd4-3bdb-4d38-88f8-5a3002a14975","Rainforest.","ICN","7000",NA,"State Forest Reserve 310, Upper Goldsborough L.A.","Cook","Herbrecs","2418573225","4b7f0cd4-3bdb-4d38-88f8-5a3002a14975","PhysicalObject",NA,"BRI AQ0419530","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Small tree 4m tall.  Bark smooth, red brown.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Fruit","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1561,"Australia, Queensland, Cook","Hrb Convert","Subrhytidome brown.  Blaze brown.  Fruits in F.A.A.","1999-03-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c6816988-365c-4062-b900-1f4c5d231b31"
"2418477829","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",-17.106798,145.592771,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:31.901+00:00",318,"PRESERVED_SPECIMEN","PRESENT",NA,5416204,6,7707728,220,690,5014,3177387,5416204,5416204,"Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Lenwebbia","Lenwebbia lasioclada","Lenwebbia","lasioclada","SPECIES","ACCEPTED","NE",2000,"OCEANIA","Queensland",1977,3,10,"1977-03-10",69,69,"2021-07-17T15:06:14.000+00:00","2024-06-19T04:58:31.901+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"22d7923f-12d7-4f11-9915-a963973d7c16","none","none","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",TRUE,NA,"Gray, B.","Sheet|Spirit","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA","362","22d7923f-12d7-4f11-9915-a963973d7c16",NA,"ICN","7000",NA,"S.F.R. 185 Haig L.A.","Cook","Herbrecs","2418477829","22d7923f-12d7-4f11-9915-a963973d7c16","PhysicalObject",NA,"BRI AQ0419547","Velvet Myrtle","BRI","https://id.biodiversity.org.au/node/apni/2895973","Lenwebbia lasioclada","Shrub 2m tall with many stems.  Fruit 1-1.5cm diam.  Fruit in F.A.A.",NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Lenwebbia",NA,"Fruit","Lenwebbia lasioclada (F.Muell.) N.Snow & Guymer",1040,"Australia, Queensland, Cook","Hrb Convert","Black when ripe.","1999-03-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=b33f0fe1-6212-4e69-a3b5-75c98e8cc1bd"
