"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","elevation","elevationAccuracy","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","verbatimEventDate","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","bibliographicCitation","name","coordinateUncertaintyInMeters","higherGeography","modified","datasetName","institutionID","nomenclaturalCode","county","organismID","locationID","ownerInstitutionCode","accessRights","higherClassification","collectionID","references","preparations","habitat","language","type","verbatimElevation","georeferenceProtocol","eventRemarks","individualCount","lifeStage","fieldNumber","otherCatalogNumbers","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","reproductiveCondition","gadm","identificationRemarks","locationRemarks","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","nomenclaturalStatus","associatedOccurrences","verbatimLocality","georeferencedDate","recordedByIDs.type","recordedByIDs.value","typeStatus","media_url"
"2270676933","Myrcia minutiflora Sagot",-23.677128,-54.568301,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.302+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA","Mato Grosso do Sul",1993,11,7,"1993-11-07",311,311,"2024-08-01T20:02:06.302+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"765087","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,"G. Hatschbach; A. Schinini, J.M. Silva","N. Silveira, 1993.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"58611","765087",NA,NA,"Rod. MS-295, Rio Pandui (Mun. Iguatemi).","Plants","2270676933","1aaf3380-8f32-4497-85f7-dce055063d2d","ASU0055172","ASU",NA,"Arbusto 1.50m, fruto preto.",NA,"Myrcia minutiflora Sagot",4000,NA,"2023-07-16T07:02:03.000+00:00",NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia","a2e32c87-d320-4a01-bafd-a9182ae2e191","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=765087",NA,"Campo cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,"239075","1aaf3380-8f32-4497-85f7-dce055063d2d","48121","http://creativecommons.org/licenses/by-nc/3.0/","marisin","fruit",NA,NA,NA,"alorozco","reviewed - high confidence","GoogleEarth",NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0055/ASU0055172a_lg.jpg"
"1928516493","Myrcia minutiflora Sagot",2.02,-65.12,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:37.163+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC","1994-01-01T00:00:00",NA,NA,"SOUTH_AMERICA","Amazonas",1989,2,5,"1989-02-05",36,36,"2024-07-21T05:13:37.163+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"34f79218-5bc4-41ad-bd6f-78cec1228be9","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",FALSE,"H. T. Beck","B. K. Holst","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The New York Botanical Garden","911","34f79218-5bc4-41ad-bd6f-78cec1228be9","05 Feb 1989",NA,"Rio Mavaca, trail near base camp.","NY","1928516493","34f79218-5bc4-41ad-bd6f-78cec1228be9","197466","NY",NA,NA,NA,"Myrcia minutiflora Sagot",NA,NA,NA,"Vascular plants","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=829151","sheet","Lowland evergreen forest, disturbed.","en","PhysicalObject","748 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/4028/941/00197466.jpg"
"1456361276","Myrcia minutiflora Sagot",1.65,-58.63,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:37.865+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,365,125,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1989,9,7,"1989-09-07",250,250,"2024-08-02T12:41:37.865+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/3c6adb19d-2ace-4aae-a9ba-53da561f3612","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"M. J. Jansen-Jacobs, E. Nic Lughadha, B. Welle & D. Gopaul","Nic Lughadha, E. M.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"1509","http://n2t.net/ark:/65665/3c6adb19d-2ace-4aae-a9ba-53da561f3612","7-Sep-89",NA,"Gunn's, Essequibo River","US","1456361276","http://n2t.net/ark:/65665/3c6adb19d-2ace-4aae-a9ba-53da561f3612","US 3269972","US",NA,NA,NA,"Myrcia minutiflora Sagot",NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","2022-11-02T17:22:00.000+00:00","NMNH Extant Biology","urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"Forest on mountain slope",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m32a93158f-70be-4cfc-bb46-cf041700feec"
"1260447513","Myrcia minutiflora Sagot",-10.33333,-75.16666,"gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862",NA,"c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:16:06.329+00:00",340,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC","1989-01-01T00:00:00",300,NA,"SOUTH_AMERICA","Pasco",1988,7,8,"1988-07-08",190,190,"2024-08-02T20:16:06.329+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"urn:catalog:MO:Tropicos:306887","none","none","1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,FALSE,"Alwyn H. Gentry|Camilo Díaz S.|O. L. Phillips|D. Gorchov","B.K. Holst","WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","Missouri Botanical Garden","Gentry 63404","urn:catalog:MO:Tropicos:306887",NA,NA,"Shiringamazu, ca 20 km S of Iscozacin, Río Palcazu Valley. Wet lowland forest on clay. TRANSECT No. 5","Tropicos","1260447513","urn:catalog:MO:Tropicos:306887","306887","MO",NA,NA,"http://www.tropicos.org/Specimen/306887","Myrcia minutiflora Sagot",NA,NA,"2008-05-27T22:02:00.000+00:00","Tropicos",NA,"ICNafp","Oxapampa",NA,NA,"MOBOT",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,4,NA,"88-253",NA,NA,"22103261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No opinion",NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100549000/2E7B942B-97A7-4281-B6A2-1100F3A78BAB.jpg"
"1260468649","Myrcia minutiflora Sagot",-10.333333,-75.166667,"cdround,gass84,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862",NA,"c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:14:12.311+00:00",340,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC","1988-01-01T00:00:00",300,NA,"SOUTH_AMERICA","Pasco",1988,7,8,"1988-07-08",190,190,"2024-08-02T20:14:12.311+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"urn:catalog:MO:Tropicos:308794","none","none","1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,FALSE,"Alwyn H. Gentry|Camilo Díaz S.|O. L. Phillips|D. Gorchov","B. Holst","WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","Missouri Botanical Garden","Gentry 63400","urn:catalog:MO:Tropicos:308794",NA,NA,"Shiringamazu, ca 20 km S of Iscozacin, Río Palcazu Valley. Wet lowland forest on clay. TRANSECT No. 5","Tropicos","1260468649","urn:catalog:MO:Tropicos:308794","308794","MO",NA,NA,"http://www.tropicos.org/Specimen/308794","Myrcia minutiflora Sagot",NA,NA,"2018-03-08T17:18:00.000+00:00","Tropicos",NA,"ICNafp","Oxapampa",NA,NA,"MOBOT",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859",NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,4,NA,"88-253",NA,NA,"22103261",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No opinion",NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages3/detailimages/TropicosImageVol3/100549000/981E2CE4-F743-4865-8DCE-95623734ABAC.jpg"
"2270555572","Myrcia minutiflora Sagot",2.86667,-54.1167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:15.852+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA",NA,1987,8,19,"1987-08-19",231,231,"2024-08-01T20:02:15.852+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"3026388","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"J.J. de Granville","B.K. Holst, 2000.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"9469","3026388",NA,NA,"Roche forteresse Roche Koutou- Bassin du Haut-Marouini. 2km a l'ouest de la Roche.","Plants","2270555572","b67ca0f6-c979-46ce-b8ee-5b0314e1e0f9","ASU0055175","ASU",NA,"Arbuste, 2.5m; fleurs verdatres.",NA,"Myrcia minutiflora Sagot",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia","a2e32c87-d320-4a01-bafd-a9182ae2e191","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3026388",NA,"Foret de basse altitude.",NA,NA,NA,NA,NA,NA,NA,NA,"187026","b67ca0f6-c979-46ce-b8ee-5b0314e1e0f9","48121","http://creativecommons.org/licenses/by-nc/3.0/","marisin","flowers",NA,NA,NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=9abfb6ad-8d39-43ae-b9f6-4db174d01bb2",NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0055/ASU0055175a_lg.jpg"
"438580193","Myrcia minutiflora Sagot",2.6,-54,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:54.183+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,160,NA,"SOUTH_AMERICA",NA,1987,8,28,"1987-08-28",240,240,"2024-07-31T15:50:54.183+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00550537","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,"Granville, J.J. de","Holst","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE",NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00550537",NA,NA,NA,"P","438580193","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00550537","P00550537","MNHN","Arbre 5 m",NA,NA,"Myrcia minutiflora Sagot",NA,NA,"2015-09-04T20:38:49.000+00:00",NA,"http://grbio.org/institution/museum-national-dhistoire-naturelle",NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,"9821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Camp n°3 Akouba Booka goo Soula, bassin du haut Marouini, 500 m au SW",NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14413955949247wZVM2g0geMakqso"
"1456015855","Myrcia minutiflora Sagot",2.6,-54.01,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:59.603+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,160,NA,"SOUTH_AMERICA",NA,1987,8,28,"1987-08-28",240,240,"2024-08-02T12:40:59.603+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/32573de96-b6ce-4b68-80c9-eb18a13a6431","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","Holst, Bruce K.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"9821","http://n2t.net/ark:/65665/32573de96-b6ce-4b68-80c9-eb18a13a6431","28-Aug-87",NA,"Akouba Booka goo Soula, Camp #3, Bassin du Haut-Marouini, 1500 m au SW","US","1456015855","http://n2t.net/ark:/65665/32573de96-b6ce-4b68-80c9-eb18a13a6431","US 3118082","US",NA,NA,NA,"Myrcia minutiflora Sagot",NA,"South America - Neotropics, French Guiana","2019-01-10T10:23:00.000+00:00","NMNH Extant Biology","urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"Forêt de basse altitude",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m32fee8c25-c9be-456c-9e05-3331874f704b"
"1456394883","Myrcia minutiflora Sagot",2.86,-54.05,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:50.068+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,200,NA,"SOUTH_AMERICA",NA,1987,8,16,"1987-08-16",228,228,"2024-08-02T12:41:50.068+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/3d650878e-1dc7-46dd-889f-cd893bdff971","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"J.-J. de Granville, L. Allorge, W. J. Hahn & M. Hoff","Holst, Bruce K.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"9360","http://n2t.net/ark:/65665/3d650878e-1dc7-46dd-889f-cd893bdff971","16-Aug-87",NA,"Roche Koutou, Bassin du Haut-Marouini, 300 m E","US","1456394883","http://n2t.net/ark:/65665/3d650878e-1dc7-46dd-889f-cd893bdff971","US 3118235","US",NA,NA,NA,"Myrcia minutiflora Sagot",NA,"South America - Neotropics, French Guiana","2019-01-10T12:37:00.000+00:00","NMNH Extant Biology","urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"Forêt de basse altitude",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3c1d45a8d-0c62-47fd-bf4a-40601c48f7e7"
"1456475465","Myrcia minutiflora Sagot",2.88,-54,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:42:00.750+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,165,NA,"SOUTH_AMERICA",NA,1987,8,24,"1987-08-24",236,236,"2024-08-02T12:42:00.750+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/3fbe36707-acdc-49be-84d6-435ccfd52f9a","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","Holst, Bruce K.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"9682","http://n2t.net/ark:/65665/3fbe36707-acdc-49be-84d6-435ccfd52f9a","24-Aug-87",NA,"Ouman fou Langa Soula, Camp #1, Bassin du Haut-Marouini","US","1456475465","http://n2t.net/ark:/65665/3fbe36707-acdc-49be-84d6-435ccfd52f9a","US 3178121","US",NA,NA,NA,"Myrcia minutiflora Sagot",NA,"South America - Neotropics, French Guiana","2019-01-10T10:43:00.000+00:00","NMNH Extant Biology","urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"Forêt de basse altitude",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3d68014df-c119-41f0-85be-bc25a5d5a8dd"
"1228318922","Myrcia minutiflora Sagot",-5,-63,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:45.776+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA","Amazonas",1986,5,8,"1986-05-08",128,128,"2024-01-25T10:59:45.776+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"1a99a7b1-0c8b-44d1-8dc9-8781c57b1116","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,TRUE,"C. A. Cid Ferreira",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","7352","1a99a7b1-0c8b-44d1-8dc9-8781c57b1116",NA,NA,"Amazonas","Botany","1228318922","1a99a7b1-0c8b-44d1-8dc9-8781c57b1116","V0107170F","F",NA,NA,NA,"Myrcia minutiflora Sagot",NA,"South America, Brazil, Amazonas. [LL]","2023-03-02T20:10:00.000+00:00","seeds-22-sep-2023","F","ICBN",NA,"2484124","945bc7f7-f773-4410-8f63-dbf8bf61a8a0","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,NA,NA,NA,"TGN - Centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/522/514/V0107170F.jpg"
"2270675674","Myrcia minutiflora Sagot",-3.5,-45.25,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.280+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3174002,6,7707728,220,690,5014,3173889,3174002,3174002,"Myrcia minutiflora Sagot","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia minutiflora","Myrcia","minutiflora","SPECIES","ACCEPTED","LC",NA,NA,NA,"SOUTH_AMERICA","Maranhao",1985,4,16,"1985-04-16",106,106,"2024-08-01T20:02:06.280+00:00","http://creativecommons.org/licenses/by/4.0/",FALSE,"765086","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"W.L. Balee; Anne Gely","B.K. Holst, 2000.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"883","765086",NA,NA,"Basin of the Rio Turiacu; within 7km of the settlement of Urutawy.","Plants","2270675674","02d8de0a-90c3-4d66-b96e-005b00974804","ASU0055177","ASU",NA,"Coor from www.fallingrain.com/world; Small tree of deep forest; edible fruit. Inventory voucher #CG87 (fertile)",NA,"Myrcia minutiflora Sagot",NA,NA,"2023-07-16T07:02:03.000+00:00",NA,NA,NA,"Moncao",NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia","a2e32c87-d320-4a01-bafd-a9182ae2e191","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=765086",NA,"Moist terra firme forest.",NA,NA,NA,NA,NA,NA,NA,NA,"148553","02d8de0a-90c3-4d66-b96e-005b00974804","48121","http://creativecommons.org/licenses/by-nc/3.0/","marisin","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0055/ASU0055177_lg.jpg"
