"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","gadm","networkKeys","elevation","institutionKey","collectionKey","preparations","institutionID","fieldNotes","fieldNumber","elevationAccuracy","eventRemarks","recordNumber","habitat","locality","higherClassification","datasetID","otherCatalogNumbers","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","eventID","nomenclaturalCode","language","type","verbatimIdentification","ownerInstitutionCode","accessRights","collectionID","occurrenceRemarks","verbatimElevation","individualCount","higherGeography","projectId","samplingProtocol","acceptedNameUsage","georeferenceRemarks","materialSampleID","parentNameUsageID","disposition","acceptedNameUsageID","bibliographicCitation","parentNameUsage","locationRemarks","typeStatus","media_url","license"
"2805458305","Eugenia bullata Pancher ex Guillaumin",-22.26,167.03278,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.602+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416330,6,7707728,220,690,5014,3177662,5416330,5416330,"Eugenia bullata Pancher ex Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia bullata","Eugenia","bullata","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1970,10,29,"1970-10-29",302,302,"2023-07-24T09:21:03.000+00:00","2024-07-31T15:50:16.602+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919170","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919170",NA,NA,"Kuébini : Ile Nou","P","2805458305","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919170",NA,"P00919170","MNHN",NA,NA,NA,"Eugenia bullata Pancher ex Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",2,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 2 mètres peu ramifié ; feuilles vert foncé brillant en dessus, vert clair brillant en dessous ; fruits brun foncé portés sur la tige, surtout vers la base ; cf. 22489","22806",NA,"Localement commun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594051101747IteDMevUv8jFM1iq","http://creativecommons.org/publicdomain/zero/1.0/"
"1212579304","Eugenia bullata Pancher ex Guillaumin",-22.28722,167.01472,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:22.417+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416330,6,7707728,220,690,5014,3177662,5416330,5416330,"Eugenia bullata Pancher ex Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia bullata","Eugenia","bullata","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1970,10,30,"1970-10-30",303,303,"2016-01-20T21:46:46.000+00:00","2024-07-31T15:50:22.417+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089735","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089735",NA,NA,"Goro","P","1212579304","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089735",NA,"P02089735","MNHN",NA,NA,NA,"Eugenia bullata Pancher ex Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",10,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 3 mètres peu ramifié; feuilles vert foncé brillant en dessus, vert clair brillant en dessous; fruits brun foncé, portés sur la tige, surtout vers le bas cf. 22489, 22806","22819",NA,"Localement commun à l'ombre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14533227361282osStUHi52Q6oaOa","http://creativecommons.org/publicdomain/zero/1.0/"
"1212579295","Eugenia bullata Pancher ex Guillaumin",-21.78528,166.06167,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:01.448+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416330,6,7707728,220,690,5014,3177662,5416330,5416330,"Eugenia bullata Pancher ex Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia bullata","Eugenia","bullata","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1969,10,28,"1969-10-28",301,301,"2015-10-23T19:59:21.000+00:00","2024-07-31T15:51:01.448+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089730","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089730",NA,NA,"Col de Nassirah","P","1212579295","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089730",NA,"P02089730","MNHN",NA,NA,NA,"Eugenia bullata Pancher ex Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",400,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 4 mètres. Feuilles vert foncé en dessus, vert clair en dessous; calice brun rosâtre. Pétales et étamines blancs","21113",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453322727291PboVwgdgVuCuXXh9","http://creativecommons.org/publicdomain/zero/1.0/"
"2805459305","Eugenia bullata Pancher ex Guillaumin",-21.78528,166.06167,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.789+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416330,6,7707728,220,690,5014,3177662,5416330,5416330,"Eugenia bullata Pancher ex Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia bullata","Eugenia","bullata","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1969,12,26,"1969-12-26",360,360,"2020-07-06T17:58:22.000+00:00","2024-07-31T15:50:16.789+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919173","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919173",NA,NA,"Col de Nassirah","P","2805459305","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919173",NA,"P00919173","MNHN",NA,NA,NA,"Eugenia bullata Pancher ex Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",400,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 4 mètres; feuilles vert foncé en dessus, vert clair en dessous. Fruits bruns, parfumés (même pied que Cf. 21113)","21397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594051102491XTXEWMd1BbJ8Q6c5","http://creativecommons.org/publicdomain/zero/1.0/"
"2805448304","Eugenia bullata Pancher ex Guillaumin",-21.78528,166.06167,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.616+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416330,6,7707728,220,690,5014,3177662,5416330,5416330,"Eugenia bullata Pancher ex Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia bullata","Eugenia","bullata","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1969,12,26,"1969-12-26",360,360,"2020-07-06T17:58:21.000+00:00","2024-07-31T15:50:16.616+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919174","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919174",NA,NA,"Col de Nassirah","P","2805448304","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919174",NA,"P00919174","MNHN",NA,NA,NA,"Eugenia bullata Pancher ex Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",400,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 4 mètres; feuilles vert foncé en dessus, vert clair en dessous. Fruits bruns, parfumés (même pied que Cf. 21113)","21397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594051102767aRYDl79JFMrWwoEb","http://creativecommons.org/publicdomain/zero/1.0/"
"2805441305","Eugenia bullata Pancher ex Guillaumin",-21.78528,166.06167,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.507+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416330,6,7707728,220,690,5014,3177662,5416330,5416330,"Eugenia bullata Pancher ex Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia bullata","Eugenia","bullata","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1969,12,26,"1969-12-26",360,360,"2020-07-06T17:58:22.000+00:00","2024-07-31T15:50:16.507+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919175","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919175",NA,NA,"Col de Nassirah","P","2805441305","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919175",NA,"P00919175","MNHN",NA,NA,NA,"Eugenia bullata Pancher ex Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",400,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 4 mètres; feuilles vert foncé en dessus, vert clair en dessous. Fruits bruns, parfumés (même pied que Cf. 21113)","21397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594051103023VoS5luiWtrbgI78v","http://creativecommons.org/publicdomain/zero/1.0/"
"3418767301","Eugenia bullata Pancher ex Guillaumin",-21.78528,166.06167,"cdc,gass84","cb9beff3-a185-486f-975a-732251444158","2853c0e7-c758-4c9c-83a2-7c2d18967fb9","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T12:53:56.310+00:00","2024-07-31T13:14:54.703+00:00",534,"PRESERVED_SPECIMEN","PRESENT",5416330,6,7707728,220,690,5014,3177662,5416330,5416330,"Eugenia bullata Pancher ex Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia bullata","Eugenia","bullata","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1969,12,26,"1969-12-26",360,360,"2021-12-17T09:56:48.000+00:00","2024-07-31T13:14:54.703+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu413919","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/um/mpu/mpu413919",NA,NA,"Col de Nassirah","MPU","3418767301","http://coldb.mnhn.fr/catalognumber/um/mpu/mpu413919",NA,"MPU413919","UM",NA,NA,NA,"Eugenia bullata Pancher ex Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",400,"17ff2e84-80c7-4904-81c7-26183b3ce46e","1fddc155-2d5b-4b1d-92cb-1268e22cc2bb","hb","http://grscicoll.org/institution/université-montpellier-2","Arbuste de 4 mètres; feuilles vert foncé en dessus, vert clair en dessous. Fruits bruns, parfumés (même pied que Cf. 21113)","21397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1639731407579HsuTwfS5MgLBM44n","http://creativecommons.org/publicdomain/zero/1.0/"
"2631349309","Eugenia bullata Pancher ex Guillaumin",-21.6425,165.92167,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:56.720+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416330,6,7707728,220,690,5014,3177662,5416330,5416330,"Eugenia bullata Pancher ex Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia bullata","Eugenia","bullata","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1965,2,7,"1965-02-07",38,38,"2020-07-06T17:54:58.000+00:00","2024-07-31T15:50:56.720+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918794","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918794",NA,NA,"Haute Vallée de la Foa : Contrefort  du Mt. Nemmara","P","2631349309","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918794",NA,"P00918794","MNHN",NA,NA,NA,"Eugenia bullata Pancher ex Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",575,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 3 mètres. Feuilles vert fonçé brillant en dessus, vert pâle jaunâtre en dessous. Fruits bruns à pulpe jaune, odorante, de saveur agréable","12142",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/15940510749051bQsl0Znq6nn20k6","http://creativecommons.org/publicdomain/zero/1.0/"
"2805469305","Eugenia bullata Pancher ex Guillaumin",-21.6425,165.92167,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:59.770+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416330,6,7707728,220,690,5014,3177662,5416330,5416330,"Eugenia bullata Pancher ex Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia bullata","Eugenia","bullata","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1965,2,7,"1965-02-07",38,38,"2023-07-24T08:49:54.000+00:00","2024-07-31T15:50:59.770+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919162","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919162",NA,NA,"Haute Vallée de la Foa : Contrefort  du Mt. Nemmara","P","2805469305","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919162",NA,"P00919162","MNHN",NA,NA,NA,"Eugenia bullata Pancher ex Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",575,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 3 mètres. Feuilles vert fonçé brillant en dessus, vert pâle jaunâtre en dessous. Fruits bruns à pulpe jaune, odorante, de saveur agréable","12142",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594051099747zQnmzRAZpgUGbCfJ","http://creativecommons.org/publicdomain/zero/1.0/"
"694418627","Eugenia bullata Pancher ex Guillaumin",-21.6425,165.92167,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:15.652+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416330,6,7707728,220,690,5014,3177662,5416330,5416330,"Eugenia bullata Pancher ex Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia bullata","Eugenia","bullata","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1965,2,7,"1965-02-07",38,38,"2023-07-24T14:26:42.000+00:00","2024-07-31T15:51:15.652+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p06670045","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p06670045",NA,NA,"Haute Vallée de la Foa : Contrefort  du Mt. Nemmara","P","694418627","http://coldb.mnhn.fr/catalognumber/mnhn/p/p06670045",NA,"P06670045","MNHN",NA,NA,NA,"Eugenia bullata Pancher ex Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",575,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 3 mètres. Feuilles vert fonçé brillant en dessus, vert pâle jaunâtre en dessous. Fruits bruns à pulpe jaune, odorante, de saveur agréable","12142",75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441392553024rgGSqDxsyuDYvm4N","http://creativecommons.org/publicdomain/zero/1.0/"
"694441049","Eugenia bullata Pancher ex Guillaumin",-20.90944,164.88917,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:37.466+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416330,6,7707728,220,690,5014,3177662,5416330,5416330,"Eugenia bullata Pancher ex Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia bullata","Eugenia","bullata","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1956,8,29,"1956-08-29",242,242,"2023-01-03T09:43:36.000+00:00","2024-07-31T15:50:37.466+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094217","none","none",FALSE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094217",NA,NA,"Au-dessus Atéou : Crête entre Kamendoua et Tipindjé, Mt. Pouitchaté","P","694441049","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094217",NA,"P05094217","MNHN",NA,NA,NA,"Eugenia bullata Pancher ex Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",850,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Tree 10m ; leaves dark green above, light green below ; stated to have violet flowers and edible fruits ?","5144",150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421443301LstmqQT8FIP6hLMv","http://creativecommons.org/publicdomain/zero/1.0/"
"694441046","Eugenia bullata Pancher ex Guillaumin",-21.80361,166.05833,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:37.179+00:00",549,"PRESERVED_SPECIMEN","PRESENT",5416330,6,7707728,220,690,5014,3177662,5416330,5416330,"Eugenia bullata Pancher ex Guillaumin","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia bullata","Eugenia","bullata","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1956,10,24,"1956-10-24",298,298,"2015-11-20T14:52:00.000+00:00","2024-07-31T15:50:37.179+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094214","none","none",FALSE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094214",NA,NA,"Boulouparis district : Nassirah","P","694441046","http://coldb.mnhn.fr/catalognumber/mnhn/p/p05094214",NA,"P05094214","MNHN",NA,NA,NA,"Eugenia bullata Pancher ex Guillaumin",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",20,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Tree 6m ; leave dark green above, light green below ; bark brown, with longitudinal furrows","5566",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441421443005uCh9XZznbifsmC63","http://creativecommons.org/publicdomain/zero/1.0/"
