"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","catalogNumber","institutionID","institutionCode","fieldNotes","municipality","locality","gbifID","collectionCode","occurrenceID","name","dynamicProperties","occurrenceRemarks","dateIdentified","higherGeography","nomenclaturalCode","fieldNumber","organismID","locationID","ownerInstitutionCode","accessRights","higherClassification","collectionID","individualCount","elevation","nomenclaturalStatus","county","type","taxonID","bibliographicCitation","references","preparations","verbatimEventDate","language","verbatimElevation","habitat","georeferenceSources","georeferenceProtocol","eventRemarks","identificationRemarks","elevationAccuracy","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","gadm","georeferencedDate","associatedOccurrences","typeStatus","media_url","license"
"1424047203","Marlierea caudata McVaugh",-1.9,-67.016667,"cdc,cdround,gass84,colmafu,inmafu","4300f8d5-1ae5-49e5-a101-63894b005868","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","da7fe11a-b42c-46cb-9e9d-02243edb738a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-08-01T12:04:19.955+00:00","2024-08-01T12:21:33.456+00:00",520,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Amazonas",1982,11,10,"1982-11-10",314,314,"2014-07-22T17:23:00.000+00:00","2024-08-01T12:21:33.456+00:00",FALSE,"urn:catalog:JBRJ:RB:265303","none","none","48b29504-e1ac-432c-a0d6-f09f46023207","e89ac5d6-77af-4d2a-adef-f54d512af4fa",FALSE,"RB - Rio de Janeiro Botanical Garden Herbarium Collection","RB 389294","C.A. CID; J. LIMA","A.B. Rosário","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","Rio de Janeiro Botanical Garden","3557","urn:catalog:JBRJ:RB:265303","RB00265303","04.936.616/0001-20","JBRJ","MATA DE BEIRA DE RIO, SOLO ARGILOSO.","Amazonas","MUNICÍPIO DE NOVO JAPURÁ, RIO JAPURÁ, AFLUENTE DO RIO SOLIMÕES, AO LONGO DO RIO.","1424047203","RB","urn:catalog:JBRJ:RB:265303","Marlierea caudata McVaugh",NA,"ARVORETA DE 8M DE ALTURA; BOTÕES FLORAIS ESVERDEADOS.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public-img.s3-sa-east-1.amazonaws.com/JPG/rb/0/26/53/3/00265303.jpg","Usage Conditions Apply"
"1928084844","Marlierea caudata McVaugh",-1.937816,-59.493585,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:18.547+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Amazonas",1979,8,8,"1979-08-08",220,220,NA,"2024-07-21T05:13:18.547+00:00",FALSE,"167a1728-13a6-4e22-8523-a9ff528528d3","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"C. A. Cid Ferreira","B. K. Holst","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","62","167a1728-13a6-4e22-8523-a9ff528528d3","01459842","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Estrada Manaus-Caracaraí, (BR-174) estrada Balbina km69, próximo ao canteiro de obra da Hidrelétrica","1928084844","NY","167a1728-13a6-4e22-8523-a9ff528528d3","Marlierea caudata McVaugh",NA,NA,"1993-01-01T00:00:00",NA,"ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"PhysicalObject",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1332897","sheet","8 Aug 1979","en",NA,NA,"Google Maps (map data 2013); MaNIS Georef. Calculator","Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,"2013-06-27",NA,NA,"http://sweetgum.nybg.org/images3/473/284/v-247-01459842.jpg","Usage Conditions Apply"
"1929363683","Marlierea caudata McVaugh",-5.908326,-55.709288,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:02.517+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Pará",1977,11,18,"1977-11-18",322,322,NA,"2024-07-21T05:14:02.517+00:00",FALSE,"70ece261-49ff-4eed-b941-4e138f5f0a03","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"G. T. Prance","B. K. Holst","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","P25536","70ece261-49ff-4eed-b941-4e138f5f0a03","01459845","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Serra do Cachimbo, BR 163, Cuiabá-Santarém Highway. Km 1234","1929363683","NY","70ece261-49ff-4eed-b941-4e138f5f0a03","Marlierea caudata McVaugh",NA,NA,"1990-01-01T00:00:00",NA,"ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"PhysicalObject",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1701352","sheet","18 Nov 1977","en",NA,NA,"Google Maps (map data 2013); Manis Georef. Calculator","Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,"2013-09-27",NA,NA,"http://sweetgum.nybg.org/images3/473/287/v-247-01459845.jpg","Usage Conditions Apply"
"1228419156","Marlierea caudata McVaugh",-4,-53,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:15.187+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Pará",1977,11,18,"1977-11-18",322,322,"2023-03-02T20:18:00.000+00:00","2024-01-25T11:00:15.187+00:00",FALSE,"aa6969d7-57f7-4b31-814b-9212793fe1d6","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"G. T. Prance",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","P 25536","aa6969d7-57f7-4b31-814b-9212793fe1d6","V0105605F","F","F",NA,NA,"Pará","1228419156","Botany","aa6969d7-57f7-4b31-814b-9212793fe1d6","Marlierea caudata McVaugh",NA,NA,NA,"South America, Brazil, Pará. [LL]","ICBN",NA,"2478618","0b1fd2cc-7cf9-438e-9d95-1f930578f5c3","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)","TGN - Centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/516/162/V0105605F.jpg","Usage Conditions Apply"
"1930163337","Marlierea caudata McVaugh",-4.711239,-61.292252,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:19.481+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Amazonas",1974,3,15,"1974-03-15",74,74,NA,"2024-07-21T05:14:19.481+00:00",FALSE,"a96cf6cf-aabe-422b-93a5-fc4424070c2e","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"G. T. Prance","B. K. Holst","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","20553","a96cf6cf-aabe-422b-93a5-fc4424070c2e","01459843","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Manaus-Porto Velho Highway. Margin Igapó Açu at crossing with BR-319","1930163337","NY","a96cf6cf-aabe-422b-93a5-fc4424070c2e","Marlierea caudata McVaugh",NA,NA,"1992-01-01T00:00:00",NA,"ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"PhysicalObject",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1333729","sheet","15 Mar 1974","en",NA,NA,"Google Maps (map data 2013); MaNIS Georef. Calculator","Georeferencing Quick Reference Guide, Version 2012",NA,"[same det. at INPA]",NA,NA,NA,NA,NA,"2013-07-30",NA,NA,"http://sweetgum.nybg.org/images3/473/285/v-247-01459843.jpg","Usage Conditions Apply"
"1929469739","Marlierea caudata McVaugh",-7.5,-73.73,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:09.191+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Acre",1971,4,23,"1971-04-23",113,113,NA,"2024-07-21T05:14:09.191+00:00",FALSE,"787d1fe4-4c32-4b06-a521-db2a00dfab3a","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"G. T. Prance","B. K. Holst","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","12299A","787d1fe4-4c32-4b06-a521-db2a00dfab3a","868344","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Vicinity of Serra da Moa","1929469739","NY","787d1fe4-4c32-4b06-a521-db2a00dfab3a","Marlierea caudata McVaugh",NA,NA,"1992-01-01T00:00:00",NA,"ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"Mâncio Lima Mun.","PhysicalObject",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=623489","sheet","23 Apr 1971","en",NA,"Forest on terra firme",NA,NA,NA,"! E. Lucas 2011",NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/186/436/v-247-00868344.jpg","Usage Conditions Apply"
"1929551575","Marlierea caudata McVaugh",-7.6178537,-72.897558,"cdrep,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:06.623+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Acre",1971,4,29,"1971-04-29",119,119,NA,"2024-07-21T05:14:06.623+00:00",FALSE,"7e40dbfb-3c37-450b-89dc-766eaf91c07b","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"P. J. M. Maas","B. K. Holst","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","P12652","7e40dbfb-3c37-450b-89dc-766eaf91c07b","868343","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Serra do Moa.  Near guard's house.","1929551575","NY","7e40dbfb-3c37-450b-89dc-766eaf91c07b","Marlierea caudata McVaugh",NA,NA,NA,NA,"ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"Mâncio Lima Mun.","PhysicalObject",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=90085","sheet","29 April 1971","en",NA,"Forest on terra firme","speciesLink (http://splink.cria.org.br/)","Coordinates determined at another institution",NA,"! E. Lucas 2011",NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/186/435/v-247-00868343.jpg","Usage Conditions Apply"
"1228619688","Marlierea caudata McVaugh",-9,-70,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:53.467+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Acre",1971,4,29,"1971-04-29",119,119,"2023-03-02T20:45:00.000+00:00","2024-01-25T10:59:53.467+00:00",FALSE,"948d319a-be3b-4cc3-a02a-b113ad693aff","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,TRUE,"seeds-22-sep-2023",NA,"P. J. M. Maas",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","P 12652","948d319a-be3b-4cc3-a02a-b113ad693aff","V0105603F","F","F",NA,NA,"Acre","1228619688","Botany","948d319a-be3b-4cc3-a02a-b113ad693aff","Marlierea caudata McVaugh",NA,NA,NA,"South America, Brazil, Acre. [LL]","ICBN",NA,"2478615","88e801e5-f050-4cce-a6af-f79934741c50","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)","TGN - Centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/516/160/V0105603F.jpg","Usage Conditions Apply"
"1228548958","Marlierea caudata McVaugh",-9,-70,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:11.243+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Acre",1971,4,23,"1971-04-23",113,113,"2023-03-02T20:45:00.000+00:00","2024-01-25T11:00:11.243+00:00",FALSE,"c1925a29-4ed4-46cf-9375-b1bfbeb8303f","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,TRUE,"seeds-22-sep-2023",NA,"G. T. Prance",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","12299 A","c1925a29-4ed4-46cf-9375-b1bfbeb8303f","V0105607F","F","F",NA,NA,"Acre","1228548958","Botany","c1925a29-4ed4-46cf-9375-b1bfbeb8303f","Marlierea caudata McVaugh",NA,NA,NA,"South America, Brazil, Acre. [LL]","ICBN",NA,"2478620","88e801e5-f050-4cce-a6af-f79934741c50","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)","TGN - Centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/516/164/V0105607F.jpg","Usage Conditions Apply"
"1228332146","Marlierea caudata McVaugh",0.25,-70.75,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:15.402+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Vaupés",1970,3,25,"1970-03-25",84,84,"2023-03-01T18:56:00.000+00:00","2024-01-25T11:00:15.402+00:00",FALSE,"7e7b5336-ca6f-42b9-b888-4c9894695b61","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,FALSE,"seeds-22-sep-2023",NA,"D. D. Soejarto & T. E. Lockwood",NA,"WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA","The Field Museum of Natural History","2404","7e7b5336-ca6f-42b9-b888-4c9894695b61","V0105600F","F","F",NA,NA,"Vaupés","1228332146","Botany","7e7b5336-ca6f-42b9-b888-4c9894695b61","Marlierea caudata McVaugh",NA,NA,NA,"South America, Colombia, Vaupés. [LL]","ICBN",NA,"2478611","0d168c4b-15ce-4e05-acf1-8637a6413bb2","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)","TGN - Centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/516/157/V0105600F.jpg","Usage Conditions Apply"
"912286045","Marlierea caudata McVaugh",-1.616667,-77.583333,"cdc,cdround,gass84,preneglat,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:21.907+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,1938,10,1,"1938-10-01T00:00",274,274,NA,"2024-08-02T01:15:21.907+00:00",FALSE,"K000330616","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,NA,NA,"Gill, R.G.","Holst, B.K.","WGS84","Magnoliopsida","EC","none","none","LATIN_AMERICA","Ecuador","EUROPE",NA,"63","K000330616","K000330616",NA,"K",NA,"(Napo)","Pacayacu","912286045","Herbarium","http://specimens.kew.org/herbarium/K000330616","Marlierea caudata McVaugh",NA,NA,NA,"(Napo)",NA,NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gazetteer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/a58310939a3ed2fd092ff53a3ed12fa4.jpg","Usage Conditions Apply"
"1930038254","Marlierea caudata McVaugh",-3.792532,-73.412281,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:03.705+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3186250,6,7707728,220,690,5014,3173889,8812334,8812334,"Myrcia caudata (Mc Vaugh) E.Lucas & C.E.Wilson","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia caudata","Marlierea","caudata","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Loreto",1929,NA,NA,"1929-10/1929-11",NA,NA,NA,"2024-07-21T05:16:03.705+00:00",FALSE,"a0c5afad-5b28-4d00-abc4-c1a96a57d963","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"G. Klug",NA,"WGS84","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA","The New York Botanical Garden","235","a0c5afad-5b28-4d00-abc4-c1a96a57d963","405292","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,NA,"Mishuyacu, near Iquitos","1930038254","NY","a0c5afad-5b28-4d00-abc4-c1a96a57d963","Marlierea caudata McVaugh",NA,NA,NA,NA,"ICN",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"PhysicalObject",NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=402456","sheet","Oct 1929-Nov 1929","en","328.1 ft","Forest","Google Maps (map data 2020); MaNIS Georef. Calculator","Georeferencing Quick Reference Guide, Version 2012",NA,NA,NA,NA,NA,NA,NA,"2020-01-22",NA,"ISOTYPE","http://sweetgum.nybg.org/images3/633/852/00405292.jpg","Usage Conditions Apply"
