"key","scientificName","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","gadm","higherGeography","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","recordedBy","preparations","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","habitat","institutionID","dynamicProperties","locality","fieldNumber","verbatimLocality","collectionCode","gbifID","language","occurrenceID","type","disposition","catalogNumber","institutionCode","accessRights","verbatimElevation","collectionID","reproductiveCondition","name","networkKeys","elevation","higherClassification","decimalLatitude","decimalLongitude","identifiedBy","geodeticDatum","nomenclaturalCode","occurrenceRemarks","elevationAccuracy","verbatimEventDate","locationRemarks","otherCatalogNumbers","county","individualCount","island","identificationRemarks","islandGroup","municipality","georeferenceProtocol","eventRemarks","projectId","programmeAcronym","typeStatus","eventID","footprintSRS","bibliographicCitation","verbatimIdentification","media_url"
"2514449834","Octamyrtus pleiopetala Diels","colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.557+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188439,6,7707728,220,690,5014,3188438,3188439,3188439,"Octamyrtus pleiopetala Diels","Plantae","Tracheophyta","Myrtales","Myrtaceae","Octamyrtus","Octamyrtus pleiopetala","Octamyrtus","pleiopetala","SPECIES","ACCEPTED","NE","OCEANIA","New Guinea",NA,NA,1989,10,3,"1989-10-03",276,276,NA,"2024-07-18T23:54:19.557+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2518840@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",TRUE,NA,"Katik P; Kairo A",NA,"Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Katik, P; Kairo, A LAE 64384","L.2518840@BRAHMS",NA,"Naturalis Biodiversity Center",NA,"Papua New Guinea East Sepik.",NA,NA,"Botany","2514449834",NA,"https://data.biodiversitydata.nl/naturalis/specimen/L.2518840",NA,NA,"L.2518840",NA,NA,NA,NA,NA,"Octamyrtus pleiopetala Diels","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Plantae|Myrtales|Myrtaceae",-4.5,142.66667,NA,"WGS84","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518840/format/large"
"2515171517","Octamyrtus pleiopetala Diels","txmathi,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:43.507+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188439,6,7707728,220,690,5014,3188438,3188439,3188439,"Octamyrtus pleiopetala Diels","Plantae","Tracheophyta","Myrtales","Myrtaceae","Octamyrtus","Octamyrtus pleiopetala","Octamyrtus","pleiopetala","SPECIES","ACCEPTED","NE","OCEANIA",NA,NA,NA,1987,6,25,"1987-06-25",176,176,NA,"2024-07-18T23:54:43.507+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.3931827@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,NA,"Wiakabu J; Gideon OG",NA,"Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Wiakabu, J; Gideon, OG LAE 50620","L.3931827@BRAHMS",NA,"Naturalis Biodiversity Center",NA,"near Hama range west of Aseki, Menyamya District, Morobe Province.",NA,NA,"Botany","2515171517",NA,"https://data.biodiversitydata.nl/naturalis/specimen/L.3931827",NA,NA,"L.3931827",NA,NA,NA,NA,NA,"Octamyrtus pleiopetala Diels","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Plantae|Myrtales|Myrtaceae",-7.36667,146.18333,NA,"WGS84","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3931827/format/large"
"2514429880","Octamyrtus pleiopetala Diels","colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.558+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188439,6,7707728,220,690,5014,3188438,3188439,3188439,"Octamyrtus pleiopetala Diels","Plantae","Tracheophyta","Myrtales","Myrtaceae","Octamyrtus","Octamyrtus pleiopetala","Octamyrtus","pleiopetala","SPECIES","ACCEPTED","NE","OCEANIA","New Guinea",NA,NA,1986,9,2,"1986-09-02",245,245,NA,"2024-07-18T23:54:19.558+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2518844@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,NA,"Gideon OG",NA,"Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Gideon, OG LAE 57462","L.2518844@BRAHMS",NA,"Naturalis Biodiversity Center",NA,"Flora of Papua. Bosavi Mission-Mulimia Govt. Stn. track, Tari Subprovince, Southern Highlands Province.",NA,NA,"Botany","2514429880",NA,"https://data.biodiversitydata.nl/naturalis/specimen/L.2518844",NA,NA,"L.2518844",NA,NA,NA,NA,NA,"Octamyrtus pleiopetala Diels","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Plantae|Myrtales|Myrtaceae",-6.46667,142.83333,NA,"WGS84","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518844/format/large"
"2516453770","Octamyrtus pleiopetala Diels","txmathi,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:56.986+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188439,6,7707728,220,690,5014,3188438,3188439,3188439,"Octamyrtus pleiopetala Diels","Plantae","Tracheophyta","Myrtales","Myrtaceae","Octamyrtus","Octamyrtus pleiopetala","Octamyrtus","pleiopetala","SPECIES","ACCEPTED","NE","OCEANIA","New Guinea",NA,NA,1981,5,30,"1981-05-30",150,150,NA,"2024-07-18T23:55:56.986+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2518799@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,NA,"Kerenga K",NA,"Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Kerenga, K 77606","L.2518799@BRAHMS",NA,"Naturalis Biodiversity Center",NA,"Flora of New Guinea. Wambanguiak, Wantoat Sub-province. Morobe Province.",NA,NA,"Botany","2516453770",NA,"https://data.biodiversitydata.nl/naturalis/specimen/L.2518799",NA,NA,"L.2518799",NA,NA,NA,NA,NA,"Octamyrtus pleiopetala Diels","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Plantae|Myrtales|Myrtaceae",-6.16667,146.5,NA,"WGS84","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518799/format/large"
"2516296591","Octamyrtus pleiopetala Diels","colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.466+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188439,6,7707728,220,690,5014,3188438,3188439,3188439,"Octamyrtus pleiopetala Diels","Plantae","Tracheophyta","Myrtales","Myrtaceae","Octamyrtus","Octamyrtus pleiopetala","Octamyrtus","pleiopetala","SPECIES","ACCEPTED","NE","ASIA","New Guinea",NA,NA,1976,3,11,"1976-03-11",71,71,NA,"2024-07-18T23:54:19.466+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2518827@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,NA,"Hiepko PH; Schultze-Motel W",NA,"Magnoliopsida","ID","none","none","ASIA","Indonesia","EUROPE","Naturalis Biodiversity Center","Hiepko, PH; Schultze-Motel, W 1378","L.2518827@BRAHMS",NA,"Naturalis Biodiversity Center",NA,"Flora von West-Irian. Eipomek-Tal: Bergwald östlich des oberen Eipomek, am Weg in Richtung Larye Strauch. Petalen weisslich.",NA,NA,"Botany","2516296591",NA,"https://data.biodiversitydata.nl/naturalis/specimen/L.2518827",NA,NA,"L.2518827",NA,NA,NA,NA,NA,"Octamyrtus pleiopetala Diels","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Plantae|Myrtales|Myrtaceae",-4.41667,140.01667,NA,"WGS84","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518827/format/large"
"1319504162","Octamyrtus pleiopetala Diels","gass84,rdativ,rdatm,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:16.326+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3188439,6,7707728,220,690,5014,3188438,3188439,3188439,"Octamyrtus pleiopetala Diels","Plantae","Tracheophyta","Myrtales","Myrtaceae","Octamyrtus","Octamyrtus pleiopetala","Octamyrtus","pleiopetala","SPECIES","ACCEPTED","NE","ASIA","Papua",NA,"Asia-Tropical, Indonesia, Papua, New Guinea I.",1976,NA,NA,"1976",NA,NA,"2021-11-18T11:48:00.000+00:00","2024-08-02T12:41:16.326+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"http://n2t.net/ark:/65665/365d09f75-5ad0-4fd1-939b-5e8fe5f348c1","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology","P. H. Hiepko & W. Schultze-Motel",NA,"Magnoliopsida","ID","none","none","ASIA","Indonesia","NORTH_AMERICA",NA,"1378","http://n2t.net/ark:/65665/365d09f75-5ad0-4fd1-939b-5e8fe5f348c1",NA,"urn:lsid:biocol.org:col:15463",NA,"Irian Barat, Irian Jaya.",NA,NA,"US","1319504162",NA,"http://n2t.net/ark:/65665/365d09f75-5ad0-4fd1-939b-5e8fe5f348c1",NA,NA,"US 3038697","US",NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,"Octamyrtus pleiopetala Diels","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",2000,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",-4.4167,140.017,NA,"WGS84",NA,NA,100,"11 Mar 1976 or 03 Nov 1976",NA,NA,NA,1,"New Guinea I.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m30b9ddc33-e2cc-4c03-a1d3-cca641fef78b"
"2514445832","Octamyrtus pleiopetala Diels","colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.484+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188439,6,7707728,220,690,5014,3188438,3188439,3188439,"Octamyrtus pleiopetala Diels","Plantae","Tracheophyta","Myrtales","Myrtaceae","Octamyrtus","Octamyrtus pleiopetala","Octamyrtus","pleiopetala","SPECIES","ACCEPTED","NE","OCEANIA","New Guinea",NA,NA,1975,3,27,"1975-03-27",86,86,NA,"2024-07-18T23:54:19.484+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2518826@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",TRUE,NA,"Veldkamp JF",NA,"Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Veldkamp, JF 6180","L.2518826@BRAHMS",NA,"Naturalis Biodiversity Center",NA,"Plants of New Guinea. Star Mts., W. Sepik. Busilmin. Slopes above and banks o of OK Din R.",NA,NA,"Botany","2514445832",NA,"https://data.biodiversitydata.nl/naturalis/specimen/L.2518826",NA,NA,"L.2518826",NA,NA,"0.0 m",NA,NA,"Octamyrtus pleiopetala Diels","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Plantae|Myrtales|Myrtaceae",-5,141.08333,NA,"WGS84","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518826/format/large"
"2516322663","Octamyrtus pleiopetala Diels","colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.501+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188439,6,7707728,220,690,5014,3188438,3188439,3188439,"Octamyrtus pleiopetala Diels","Plantae","Tracheophyta","Myrtales","Myrtaceae","Octamyrtus","Octamyrtus pleiopetala","Octamyrtus","pleiopetala","SPECIES","ACCEPTED","NE","OCEANIA","New Guinea",NA,NA,1968,10,16,"1968-10-16",290,290,NA,"2024-07-18T23:54:19.501+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2518822@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,NA,"Henty EE; Isgar R; Galore M",NA,"Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Henty, EE; Isgar, R; Galore, M NGF 41583","L.2518822@BRAHMS",NA,"Naturalis Biodiversity Center",NA,"Flora of New Guinea. oksapmin, Telefomin subdist., West Sepik District, T.N.G.",NA,NA,"Botany","2516322663",NA,"https://data.biodiversitydata.nl/naturalis/specimen/L.2518822",NA,NA,"L.2518822",NA,NA,NA,NA,NA,"Octamyrtus pleiopetala Diels","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Plantae|Myrtales|Myrtaceae",-5.33333,142.25,NA,"WGS84","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518822/format/large"
"2516305677","Octamyrtus pleiopetala Diels","cucdmis,colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.466+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188439,6,7707728,220,690,5014,3188438,3188439,3188439,"Octamyrtus pleiopetala Diels","Plantae","Tracheophyta","Myrtales","Myrtaceae","Octamyrtus","Octamyrtus pleiopetala","Octamyrtus","pleiopetala","SPECIES","ACCEPTED","NE","OCEANIA","New Guinea",NA,NA,1967,6,20,"1967-06-20",171,171,NA,"2024-07-18T23:54:19.466+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2518823@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,NA,"Ridsdale CE; Henty EE; Galore M",NA,"Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Ridsdale, CE; Henty, EE; Galore, M NGF 33140","L.2518823@BRAHMS",NA,"Naturalis Biodiversity Center",NA,"Flora of New Guinea. Okwalimkan river headwaters, West Irian.",NA,NA,"Botany","2516305677",NA,"https://data.biodiversitydata.nl/naturalis/specimen/L.2518823",NA,NA,"L.2518823",NA,NA,NA,NA,NA,"Octamyrtus pleiopetala Diels","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Plantae|Myrtales|Myrtaceae",-5.03333,140.91667,NA,"WGS84","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518823/format/large"
"2516450752","Octamyrtus pleiopetala Diels","colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:59.798+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188439,6,7707728,220,690,5014,3188438,3188439,3188439,"Octamyrtus pleiopetala Diels","Plantae","Tracheophyta","Myrtales","Myrtaceae","Octamyrtus","Octamyrtus pleiopetala","Octamyrtus","pleiopetala","SPECIES","ACCEPTED","NE","OCEANIA","New Guinea",NA,NA,1967,11,1,"1967-11-01",305,305,NA,"2024-07-18T23:55:59.798+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2518852@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,NA,"Millar AN",NA,"Magnoliopsida","PG","none","none","OCEANIA","Papua New Guinea","EUROPE","Naturalis Biodiversity Center","Millar, AN NGF 12027","L.2518852@BRAHMS",NA,"Naturalis Biodiversity Center",NA,"Flora of New Guinea. McAdam Park, Wau Subdistrict. Morobe District.",NA,NA,"Botany","2516450752",NA,"https://data.biodiversitydata.nl/naturalis/specimen/L.2518852",NA,NA,"L.2518852",NA,NA,NA,NA,NA,"Octamyrtus pleiopetala Diels","17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"Plantae|Myrtales|Myrtaceae",-7.33333,146.75,NA,"WGS84","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518852/format/large"
