"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","individualCount","http...unknown.org.taxonRankID","dynamicProperties","locality","taxonRemarks","vernacularName","taxonConceptID","http...unknown.org.species","verbatimElevation","locationRemarks","gadm","identifiedByIDs.type","identifiedByIDs.value","identificationRemarks","recordedByIDs.type","recordedByIDs.value","datasetID","recordNumber","eventID","institutionID","locationID","identificationVerificationStatus","higherGeography","institutionKey","collectionKey","preparations","habitat","nomenclaturalCode","georeferenceProtocol","county","eventRemarks","type","higherClassification","reproductiveCondition","elevation","associatedTaxa","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","otherCatalogNumbers","networkKeys","coordinatePrecision","georeferencedBy","samplingProtocol","http...unknown.org.northing","identificationReferences","http...unknown.org.easting","identificationQualifier","collectionID","municipality","fieldNotes","fieldNumber","media_url","license"
"2418855877","Rhodamnia rubescens (Benth.) Miq.",-27.400354,152.15941,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:08.520+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","1996-07-01T00:00:00",100,"OCEANIA","Queensland",1996,7,17,"1996-07-17",199,199,"2022-01-20T08:08:29.000+00:00","2024-06-19T04:59:08.520+00:00",NA,FALSE,"c2ea1d7a-9079-4ded-bd0e-7ac33e1b2f09","none","none",FALSE,NA,"Stephens, K.|Dowling, R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"c2ea1d7a-9079-4ded-bd0e-7ac33e1b2f09",NA,NA,NA,NA,"Herbrecs","2418855877","c2ea1d7a-9079-4ded-bd0e-7ac33e1b2f09",NA,"BRI AQ0641304","BRI",NA,NA,NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Mt Perseverance State Forest 757 (DEST-Esk site 15).",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESK25",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Red clay loam beside creek, moist scrub patch.","ICN","Label","Moreton",NA,"PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=89ec1a27-3cc3-4421-8c13-88440c9e93ae","http://creativecommons.org/licenses/by/4.0/"
"2418873147","Rhodamnia rubescens (Benth.) Miq.",-28.159444,153.266667,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:14.060+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",2000,"OCEANIA","Queensland",1994,1,16,"1994-01-16",16,16,"2022-01-20T08:08:29.000+00:00","2024-06-19T04:59:14.060+00:00",NA,FALSE,"ca225b45-eb83-4a65-a7fc-2c2d357a0a79","none","none",FALSE,NA,"Forster, P.I.|Leiper, G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"ca225b45-eb83-4a65-a7fc-2c2d357a0a79",NA,NA,NA,NA,"Herbrecs","2418873147","ca225b45-eb83-4a65-a7fc-2c2d357a0a79",NA,"BRI AQ0623804","BRI",NA,"Small tree to 4m high, fruit.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Springbrook, Wunburra Range.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIF14622",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Open eucalypt forest, scrubby understorey.","ICN","Google Earth","Moreton","Occasional in area.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia","Fruit",540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=36731ea4-1007-4b07-b300-46464ac70b9c","http://creativecommons.org/licenses/by/4.0/"
"2418682702","Rhodamnia rubescens (Benth.) Miq.",-28.040075,152.392753,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:51.854+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",2000,"OCEANIA","Queensland",1994,2,14,"1994-02-14",45,45,"2022-01-20T08:08:29.000+00:00","2024-06-19T04:58:51.854+00:00",NA,FALSE,"798f763b-1e36-4926-b23e-c7afe122a85f","none","none",FALSE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"798f763b-1e36-4926-b23e-c7afe122a85f",NA,NA,NA,NA,"Herbrecs","2418682702","798f763b-1e36-4926-b23e-c7afe122a85f",NA,"BRI AQ0624044","BRI",NA,"Small tree to 6m high, velutinous foliage, sterile.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Mt Cordeaux, Main Range National Park.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIF14810",NA,NA,NA,NA,"Australia, Queensland, Darling Downs","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Microphyll fern/moss thicket.","ICN","Hrb Convert","Darling Downs","Common in area.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia",NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=94fe61e3-3388-4a5a-b089-be6b70ef4568","http://creativecommons.org/licenses/by/4.0/"
"2418863142","Rhodamnia rubescens (Benth.) Miq.",-26.040075,152.742726,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:11.567+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",2000,"OCEANIA","Queensland",1993,9,12,"1993-09-12",255,255,"2022-01-20T08:08:28.000+00:00","2024-06-19T04:59:11.567+00:00",NA,FALSE,"c5f4400b-b2cb-4380-80f2-1c4a71c44ae0","none","none",TRUE,NA,"Bean, A.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"c5f4400b-b2cb-4380-80f2-1c4a71c44ae0",NA,NA,NA,NA,"Herbrecs","2418863142","c5f4400b-b2cb-4380-80f2-1c4a71c44ae0",NA,"BRI AQ0620863","BRI",NA,"Shrub 3m high, flowers white, showy.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Omeara Road, Goomboorian, NE of Gympie.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6512",NA,NA,NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Open forest of Eucalyptus cloeziana, E. maculata, E. acmenoides. Loamy soil.","ICN","Hrb Convert","Wide Bay","Rare at site.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia","Flowers",80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=4884fcda-8b93-43c0-bb8e-e72f70a5329e","http://creativecommons.org/licenses/by/4.0/"
"2418693312","Rhodamnia rubescens (Benth.) Miq.",-28.215345,153.322737,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:53.380+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",100,"OCEANIA","Queensland",1993,11,9,"1993-11-09",313,313,"2022-01-20T08:08:29.000+00:00","2024-06-19T04:58:53.380+00:00",NA,FALSE,"7e2fb2f5-ad0e-4a66-ba5d-0ed134ef69db","none","none",FALSE,NA,"Grimshaw, P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"7e2fb2f5-ad0e-4a66-ba5d-0ed134ef69db",NA,NA,NA,NA,"Herbrecs","2418693312","7e2fb2f5-ad0e-4a66-ba5d-0ed134ef69db",NA,"BRI AQ0600208","BRI",NA,"Bushy tree to 3m high; fruits reddish, round, to 4mm diameter.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Upper Tallebudgera Valley Gold Coast hinterland (GPS 28 13 01 153 19 18).",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G119",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Valley floor; modified riparian vegetation. Volcanic derived alluvium.","ICN","GPS","Moreton","Locally common.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=7c4374f2-e0d6-4b14-8915-39d7f88ae06a","http://creativecommons.org/licenses/by/4.0/"
"2418541872","Rhodamnia rubescens (Benth.) Miq.",-27.633333,153.172222,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:41.542+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","1994-02-01T00:00:00",2000,"OCEANIA","Queensland",1993,12,5,"1993-12-05",339,339,"2022-01-20T08:08:29.000+00:00","2024-06-19T04:58:41.542+00:00",NA,FALSE,"3de21b12-c287-4045-9c77-5bcbada46dc6","none","none",FALSE,NA,"Thompson, E.J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"3de21b12-c287-4045-9c77-5bcbada46dc6",NA,NA,NA,NA,"Herbrecs","2418541872","3de21b12-c287-4045-9c77-5bcbada46dc6",NA,"BRI AQ0570636","BRI",NA,"Small tree.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Daisy Hill State Forest, Logan City.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"MOR69",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Woodland to tall open-forest of Eucalyptus propinqua and E. crebra with rainforest species understorey along drainage lines.","ICN","Hrb Convert","Moreton","Uncommon.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5704821d-0323-4406-b498-123b225b871c","http://creativecommons.org/licenses/by/4.0/"
"2418553683","Rhodamnia rubescens (Benth.) Miq.",-28.081944,152.418889,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:41.948+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","1993-07-01T00:00:00",100,"OCEANIA","Queensland",1992,10,17,"1992-10-17",291,291,"2022-01-20T08:08:28.000+00:00","2024-06-19T04:58:41.948+00:00",NA,FALSE,"433ffa03-b57b-49c0-b6f3-4ba020254768","none","none",FALSE,NA,"Forster, P.I.|Bird, L.H.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"433ffa03-b57b-49c0-b6f3-4ba020254768",NA,NA,NA,NA,"Herbrecs","2418553683","433ffa03-b57b-49c0-b6f3-4ba020254768",NA,"BRI AQ0547783","BRI",NA,"Shrub to 4m high, white flowers.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Moss's Well, Spicers Gap.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIF12032",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Complex notophyll vineforest.","ICN","Map","Moreton","Very common in area.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia","Flowers and buds",640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d3c860d4-d04c-4c96-9639-57b35d08f59a","http://creativecommons.org/licenses/by/4.0/"
"2830143529","Rhodamnia rubescens (Benth.) Miq.",-30.43,152.63,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:38.758+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2000-12-13T00:00:00",NA,"OCEANIA","New South Wales",1990,10,10,"1990-10-10",283,283,"2021-07-23T18:48:10.000+00:00","2024-07-02T07:40:38.758+00:00",NA,FALSE,"5322d1b0-92da-4d56-aaa3-299e7924341c","none","none",TRUE,NA,"Gilmour, P.","Snow, N.W.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"5322d1b0-92da-4d56-aaa3-299e7924341c",NA,NA,NA,NA,"NSW","2830143529","5322d1b0-92da-4d56-aaa3-299e7924341c",NA,"NSW459598","NSW",NA,"Small tree c. 10 m tall; petals white. Occasional.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Upper Bellinger River Valley, Bishops Creek.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens","120 m",NA,NA,NA,NA,NA,NA,NA,NA,"7108",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Lower slope, NE aspect. Ordovician sediments. Forest edge; Alphitonia excelsa, Eucalyptus saligna, Diploglottis australis, Lophostemon confertus, Lantana camara.","ICN",NA,"North Coast",NA,"PhysicalObject","(Benth.) Miq.","buds|flowers",NA,NA,"native",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=3bec0fec-9542-46e8-a8df-94936a245b1e","http://creativecommons.org/licenses/by/4.0/"
"2418634447","Rhodamnia rubescens (Benth.) Miq.",-28.292678,152.417233,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:48.617+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","1986-01-01T00:00:00",100,"OCEANIA","Queensland",1986,1,26,"1986-01-26",26,26,"2022-01-20T08:08:27.000+00:00","2024-06-19T04:58:48.617+00:00",NA,FALSE,"649bf1b9-6ccc-4f99-ae29-d7f523590b55","none","none",FALSE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"649bf1b9-6ccc-4f99-ae29-d7f523590b55",NA,NA,NA,NA,"Herbrecs","2418634447","649bf1b9-6ccc-4f99-ae29-d7f523590b55",NA,"BRI AQ0317661","BRI",NA,"Shrub to 4m, fruit red.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"8km WSW of Wilsons Peak. Warwick map, grid ref: 9341-427700.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens",NA,NA,NA,NA,NA,NA,NA,NA,NA,"PIF2311",NA,NA,NA,NA,"Australia, Queensland, Darling Downs","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Map","Darling Downs","Fairly common at site.  Closed notophyll vine forest northern aspect, 1000m alt.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodamnia","Fruit",1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=787af297-2ddb-4b62-a808-cdf66bbead86","http://creativecommons.org/licenses/by/4.0/"
"2827647801","Rhodamnia rubescens (Benth.) Miq.",-32.08,151.37,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:35.904+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3186016,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","rubescens","SPECIES","ACCEPTED","NE","2000-10-08T00:00:00",1000,"OCEANIA","New South Wales",1986,5,24,"1986-05-24",144,144,"2021-07-23T18:51:44.000+00:00","2024-07-02T07:40:35.904+00:00",NA,FALSE,"38ff0886-3a5f-4b64-9b97-32e27eaf3fe0","none","none",TRUE,NA,"Rodd, A.N.","Snow, N.W.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"38ff0886-3a5f-4b64-9b97-32e27eaf3fe0",NA,NA,NA,NA,"NSW","2827647801","38ff0886-3a5f-4b64-9b97-32e27eaf3fe0",NA,"NSW204760","NSW",NA,"Occasional. Spreading shrub 3-4m high. Bark whitish, pustular, slightly flaky.",NA,NA,"Rhodamnia rubescens (Benth.) Miq.",NA,"7000",NA,"Carters Brush Trail, top of Mount Royal Range, west base of Mount Paterson.",NA,"Scrub Turpentine","https://id.biodiversity.org.au/node/apni/2893429","Rhodamnia rubescens","870 m",NA,NA,NA,NA,NA,NA,NA,NA,"5528",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Ridgetop. Temperate rainforest with some Nothofagus, Daphnandra and Doryphora, with scattered emergent Eucalyptus saligna. Edge of rainforest understorey. Dark brown loam, paler clay subsoil, on (?)igneous substrate","ICN",NA,"Northern Tablelands",NA,"PhysicalObject","(Benth.) Miq.","sterile",NA,NA,"native",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=b8451abd-d6ca-46cb-bea5-a6ef268e7150","http://creativecommons.org/licenses/by/4.0/"
"2516852738","Rhodamnia trinervia Reinw. ex Blume",5.6333,116.3333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:12.975+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3186018,6,7707728,220,690,5014,3185949,3186016,3186016,"Rhodamnia rubescens (Benth.) Miq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodamnia","Rhodamnia rubescens","Rhodamnia","trinervia","SPECIES","SYNONYM","NE",NA,NA,"ASIA","Borneo",1986,5,28,"1986-05-28",148,148,NA,"2024-07-18T23:56:12.975+00:00",NA,FALSE,"L.3927289@BRAHMS","none","none",FALSE,NA,"Joseph B; et al.",NA,"WGS84","Magnoliopsida","MY","none","none","ASIA","Malaysia","EUROPE","Naturalis Biodiversity Center","L.3927289@BRAHMS",NA,NA,NA,NA,"Botany","2516852738","https://data.biodiversitydata.nl/naturalis/specimen/L.3927289",NA,"L.3927289",NA,NA,NA,NA,NA,"Rhodamnia trinervia Reinw. ex Blume",NA,NA,NA,"Sabah, Near Kg. Kiawayan, District Tambunan.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Joseph, B; et al. SAN 113749",NA,"Naturalis Biodiversity Center",NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Sand soil.","ICN",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3927289/format/large","http://creativecommons.org/licenses/by/4.0/"
