"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","projectId","individualCount","elevation","elevationAccuracy","coordinateUncertaintyInMeters","higherGeography","institutionKey","recordNumber","institutionID","nomenclaturalCode","locality","county","organismID","locationID","ownerInstitutionCode","accessRights","higherClassification","collectionID","networkKeys","collectionKey","otherCatalogNumbers","habitat","verbatimElevation","http...unknown.org.recordID","georeferenceRemarks","rights","identificationQualifier","gadm","eventRemarks","georeferenceProtocol","georeferenceSources","fieldNotes","municipality","lifeStage","preparations","fieldNumber","associatedOccurrences","http...unknown.org.recordEnteredBy","distanceFromCentroidInMeters","dynamicProperties","language","type","reproductiveCondition","locationRemarks","island","associatedTaxa","programmeAcronym","disposition","recordedByIDs.type","recordedByIDs.value","georeferencedDate","identificationRemarks","typeStatus","eventID","typifiedName","datasetID","footprintWKT","islandGroup","media_url","license"
"1455973804","Eugenia coffeifolia DC.",8.38,-62.25,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:50.912+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Bolívar",1987,5,31,"1987-05-31",151,151,"2019-01-10T15:04:00.000+00:00","2024-08-02T12:40:50.912+00:00",NA,FALSE,"http://n2t.net/ark:/65665/311cb33aa-644f-4ec3-8013-5f317d047e7c","none","none",FALSE,"NMNH Extant Biology","E. Sanoja","Holst, Bruce K.","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/311cb33aa-644f-4ec3-8013-5f317d047e7c",NA,"31-May-87",NA,"US","1455973804","http://n2t.net/ark:/65665/311cb33aa-644f-4ec3-8013-5f317d047e7c",NA,"US 3524167","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,430,NA,NA,"South America - Neotropics, Venezuela, Bolívar","be5b9c72-e499-42b8-a5dc-c27505cf232e","1712","urn:lsid:biocol.org:col:15463",NA,"Mun. Caroni, camino entre camp El Salto y patio de Mnzn.",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m36d550b25-adbb-4ef1-82ae-07d2dd1a37bd","http://creativecommons.org/licenses/by/4.0/"
"2270675496","Eugenia coffeifolia DC.",2.86667,-54.05,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.891+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1987,8,15,"1987-08-15",227,227,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.891+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=763281",FALSE,"763281","none","none",TRUE,NA,"J. J. de Granville; L. Allorge, William Hahn, M. Hoff.","L.R. Landrum, 1992.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"763281",NA,NA,NA,"Plants","2270675496","84e4b134-2237-4288-85ea-a2b71434224d","47794","ASU0034027","ASU",NA,"Arbuste, haut: 6.00m; sous-bois, epithyte sur tronc tombe; fleur; arbuste dresse ramiflore, boutons floraux blanc crème.",NA,NA,"Eugenia coffeifolia DC.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","9284",NA,NA,"Camp No.2 Roche Koutou- Bassin du Haut-Marouini, 1km a l'est.",NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","186485","Forets de basse altitude.",NA,"84e4b134-2237-4288-85ea-a2b71434224d",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marisin",NA,NA,NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0034/ASU0034027_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270674462","Eugenia coffeifolia DC.",2.86667,-54.0667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.855+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1987,8,17,"1987-08-17",229,229,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.855+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=763282",FALSE,"763282","none","none",FALSE,NA,"J. J. de Granville; L. Allorge, William Hahn, M. Hoff.","L.R. Landrum, 1992.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"763282",NA,NA,NA,"Plants","2270674462","38bd43cf-3efa-4dc0-a487-0dd0c9d4f8fa","47794","ASU0034024","ASU",NA,"Arbrisseau; fleurs a corolle blanche. Haut: 5.00m. Sous-bois.",NA,NA,"Eugenia coffeifolia DC.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","9380",NA,NA,"Roche Koutou- bassin du Haut- Marouini. Pied du versant Sud de la Roche.",NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","187028","Foret marecageuse.",NA,"38bd43cf-3efa-4dc0-a487-0dd0c9d4f8fa",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marisin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0034/ASU0034024_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270674574","Eugenia coffeifolia DC.",2.86667,-54.1167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.857+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1987,8,20,"1987-08-20",232,232,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.857+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=763291",FALSE,"763291","none","none",TRUE,NA,"J. J. de Granville; L. Allorge, William Hahn, M. Hoff.","L.R. Landrum, 1992.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"763291",NA,NA,NA,"Plants","2270674574","0eb9d47c-8c00-4a1c-bfb3-b7294447dac0","47794","ASU0034011","ASU",NA,"In 5 anthers seen, each had 1 gland.; Arbre, 5.00m; fleurs a corolle blanche.",NA,NA,"Eugenia coffeifolia DC.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","9563",NA,NA,"Roche forteresse Roche Koutou- Bassin du Haut-Marouini Piton rocheux forteresse a 4km a l'Ouest, versant Sud.",NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"0bbd7d8f-706c-4e2a-9505-58b142356450","186484","Eboulis d'inselberg. Sous-bois.",NA,"0eb9d47c-8c00-4a1c-bfb3-b7294447dac0",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"marisin",NA,NA,NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0034/ASU0034011_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1455939055","Eugenia coffeifolia DC.",2.6,-54.01,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:07.599+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1987,8,27,"1987-08-27",239,239,"2019-01-10T01:04:00.000+00:00","2024-08-02T12:38:07.599+00:00",NA,FALSE,"http://n2t.net/ark:/65665/301aa4a8f-a852-45a6-9b7f-01d945a93901","none","none",FALSE,"NMNH Extant Biology","J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","Holst, Bruce K.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/301aa4a8f-a852-45a6-9b7f-01d945a93901",NA,"27-Aug-87",NA,"US","1455939055","http://n2t.net/ark:/65665/301aa4a8f-a852-45a6-9b7f-01d945a93901",NA,"US 3118335","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,160,NA,NA,"South America - Neotropics, French Guiana","be5b9c72-e499-42b8-a5dc-c27505cf232e","9791","urn:lsid:biocol.org:col:15463",NA,"Akouba Booka goo Soula, Camp #3, Roche no. 1, Bassin du Haut-Marouini",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Forêt rupicole",NA,NA,NA,NA,"aff.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3b833841d-ebb0-4de0-ad1b-279ec56cf723","http://creativecommons.org/licenses/by/4.0/"
"1456045198","Eugenia coffeifolia DC.",2.86,-54.06,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:57.046+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1987,8,21,"1987-08-21",233,233,"2019-01-10T13:42:00.000+00:00","2024-08-02T12:38:57.046+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3331071d7-7969-46b3-bbb4-ceef0e77f7e0","none","none",FALSE,"NMNH Extant Biology","J.-J. de Granville, L. Allorge, W. J. Hahn & M. Hoff","Holst, Bruce K.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3331071d7-7969-46b3-bbb4-ceef0e77f7e0",NA,"21-Aug-87",NA,"US","1456045198","http://n2t.net/ark:/65665/3331071d7-7969-46b3-bbb4-ceef0e77f7e0",NA,"US 3142780","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,180,NA,NA,"South America - Neotropics, French Guiana","be5b9c72-e499-42b8-a5dc-c27505cf232e","9531","urn:lsid:biocol.org:col:15463",NA,"Roche Koutou, Bassin du Haut-Marouini",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Forêt de basse altitude, haut de pente sur sol bien drainé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m366513512-614a-4c33-a685-af68db0c6d23","http://creativecommons.org/licenses/by/4.0/"
"1456220267","Eugenia coffeifolia DC.",2.88,-54,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:19.836+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1987,8,14,"1987-08-14",226,226,"2019-01-10T13:40:00.000+00:00","2024-08-02T12:41:19.836+00:00",NA,FALSE,"http://n2t.net/ark:/65665/384e29d94-b3c5-4861-be06-7dcb92bec828","none","none",FALSE,"NMNH Extant Biology","J.-J. de Granville, L. Allorge, W. J. Hahn & M. Hoff","Holst, Bruce K.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/384e29d94-b3c5-4861-be06-7dcb92bec828",NA,"14-Aug-87",NA,"US","1456220267","http://n2t.net/ark:/65665/384e29d94-b3c5-4861-be06-7dcb92bec828",NA,"US 3117938","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,150,NA,NA,"South America - Neotropics, French Guiana","be5b9c72-e499-42b8-a5dc-c27505cf232e","9259","urn:lsid:biocol.org:col:15463",NA,"Camp #1, Ouman fou Langa Soula, Bassin du Haut-Marouini",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Forêt ripicole",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m37e93ba7a-4b0d-4f94-8ea8-a376c59a08ab","http://creativecommons.org/licenses/by/4.0/"
"1456439507","Eugenia coffeifolia DC.",2.65,-54.06,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:56.240+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1987,8,31,"1987-08-31",243,243,"2019-01-10T12:38:00.000+00:00","2024-08-02T12:41:56.240+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3eb2fd35d-7b04-4a3c-b6e4-b5ab6a00eb1c","none","none",FALSE,"NMNH Extant Biology","J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","Holst, Bruce K.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3eb2fd35d-7b04-4a3c-b6e4-b5ab6a00eb1c",NA,"31-Aug-87",NA,"US","1456439507","http://n2t.net/ark:/65665/3eb2fd35d-7b04-4a3c-b6e4-b5ab6a00eb1c",NA,"US 3178079","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,160,NA,NA,"South America - Neotropics, French Guiana","be5b9c72-e499-42b8-a5dc-c27505cf232e","9905","urn:lsid:biocol.org:col:15463",NA,"Monpé Soula, Camp #4, Bassin du Haut-Marouini, 5 km to W",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Forêt de basse altitude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3aa2f53a1-6dc6-4c08-b3d3-930c89dc3263","http://creativecommons.org/licenses/by/4.0/"
"1929156097","Eugenia coffeifolia DC.",1,-51.67,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:59.927+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC","1988-01-01T00:00:00","SOUTH_AMERICA","Amapá",1987,9,28,"1987-09-28",271,271,NA,"2024-07-21T05:13:59.927+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1677847",FALSE,"623248b9-f41b-4ce0-baac-25ecc908e860","none","none",TRUE,"Vascular plants","J. F. Pruski","M. L. Kawasaki","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","623248b9-f41b-4ce0-baac-25ecc908e860",NA,"28 Sep 1987",NA,"NY","1929156097","623248b9-f41b-4ce0-baac-25ecc908e860",NA,"01450632","NY",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","3297","http://biocol.org/urn:lsid:biocol.org:col:15556","ICN","W bank of Rio Falsino, approx. 10 km upstream from confluence with Rio Araguari and 8 hours upstream by boat from Pôrto Grande.  Inventory site",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sheet",NA,NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/453/064/v-247-01450632.jpg","http://creativecommons.org/licenses/by/4.0/"
"1456087337","Eugenia coffeifolia DC.",2.65,-54.06,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:07.330+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1987,9,3,"1987-09-03",246,246,"2019-01-10T13:03:00.000+00:00","2024-08-02T12:39:07.330+00:00",NA,FALSE,"http://n2t.net/ark:/65665/346b3037e-6bc7-4892-b3f7-5c9c1dbc0b06","none","none",FALSE,"NMNH Extant Biology","J.-J. de Granville, L. Allorge, W. J. Hahn, M. Hoff & A. L. Weitzman","Holst, Bruce K.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/346b3037e-6bc7-4892-b3f7-5c9c1dbc0b06",NA,"3-Sep-87",NA,"US","1456087337","http://n2t.net/ark:/65665/346b3037e-6bc7-4892-b3f7-5c9c1dbc0b06",NA,"US 3118105","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,180,NA,NA,"South America - Neotropics, French Guiana","be5b9c72-e499-42b8-a5dc-c27505cf232e","9991","urn:lsid:biocol.org:col:15463",NA,"Monpé Soula, Camp #4, Bassin du Haut-Marouini, 5 km to W",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Forêt de basse altitude",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3e5d3b4ce-d433-48f1-91a0-a0fcbdf85521","http://creativecommons.org/licenses/by/4.0/"
"1456250325","Eugenia coffeifolia DC.",3.35,-59.48,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:42.184+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417497,6,7707728,220,690,5014,3177662,5417497,5417497,"Eugenia coffeifolia DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia coffeifolia","Eugenia","coffeifolia","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1987,11,26,"1987-11-26",330,330,"2019-01-10T14:26:00.000+00:00","2024-08-02T12:39:42.184+00:00",NA,FALSE,"http://n2t.net/ark:/65665/392d14175-6f0a-4250-a337-7206b4c91987","none","none",TRUE,"NMNH Extant Biology","M. J. Jansen-Jacobs, B. Welle, A. .R. A. Görts-van Rijn & R. C. Ek","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/392d14175-6f0a-4250-a337-7206b4c91987",NA,"26-Nov-87",NA,"US","1456250325","http://n2t.net/ark:/65665/392d14175-6f0a-4250-a337-7206b4c91987",NA,"US 3171128","US",NA,NA,NA,NA,"Eugenia coffeifolia DC.",NA,1,230,90,NA,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","be5b9c72-e499-42b8-a5dc-c27505cf232e","1265","urn:lsid:biocol.org:col:15463",NA,"Bank of Guyana, slope of, Kanuku Mts.",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Forest",NA,NA,NA,NA,"cf.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3d4ac007e-313d-48b6-b50a-445b24a0a0c5","http://creativecommons.org/licenses/by/4.0/"
