"key","scientificName","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","dynamicProperties","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","name","decimalLatitude","decimalLongitude","geodeticDatum","occurrenceRemarks","identificationQualifier","dateIdentified","elevation","references","habitat","verbatimEventDate","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","verbatimElevation","higherClassification","collectionID","nomenclaturalCode","county","georeferenceRemarks","individualCount","nomenclaturalStatus","fieldNumber","type","ownerInstitutionCode","bibliographicCitation","elevationAccuracy","georeferenceProtocol","eventRemarks","higherGeography","infraspecificEpithet","organismID","locationID","accessRights","georeferenceSources","verbatimTaxonRank","reproductiveCondition","associatedOccurrences","lifeStage","preparations","language","georeferencedDate","coordinateUncertaintyInMeters","georeferencedBy","verbatimLocality","identificationID","identificationRemarks","typeStatus","disposition","projectId","programmeAcronym","locationRemarks","datasetID","media_url","license"
"2270683644","Calyptranthes speciosa Sagot","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.954+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Madre de Dios",NA,1996,5,18,"1996-05-18",139,139,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.954+00:00",FALSE,"771031","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"236500","M. Aguilar; D. Castro",NA,"Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"745","771031",NA,NA,NA,"Pampas of the Heath National Sanctuary.  Rio Heath.","Plants","2270683644","b9113e3d-c5d5-4d3f-b6ab-6a0d8767dc88","ASU0009164","ASU",NA,"Calyptranthes speciosa Sagot",-12.6564,-68.7369,"WGS84","Tree 6m tall; with flowers",NA,NA,210,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=771031","River forest",NA,"b9113e3d-c5d5-4d3f-b6ab-6a0d8767dc88","47727","http://creativecommons.org/licenses/by-nc/3.0/","Theresa",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Tambopata Province",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009164_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270682624","Calyptranthes speciosa Sagot","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.077+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Madre de Dios",NA,1996,5,22,"1996-05-22",143,143,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.077+00:00",FALSE,"771032","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"236675","M. Aguilar; D. Castro",NA,"Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"775","771032",NA,NA,NA,"Pampas of the Heath National Sanctuary, Rio Heath.","Plants","2270682624","0706a5a7-6ad8-46ba-9f3c-812ca323c918","ASU0009162","ASU",NA,"Calyptranthes speciosa Sagot",-12.6564,-68.7369,"WGS84","Shrub 4m tall; with flowers",NA,NA,210,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=771032","River forest",NA,"0706a5a7-6ad8-46ba-9f3c-812ca323c918","47727","http://creativecommons.org/licenses/by-nc/3.0/","Theresa",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Tambopata Province",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009162_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270683479","Calyptranthes speciosa Sagot","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.135+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Madre de Dios",NA,1996,8,31,"1996-08-31",244,244,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.135+00:00",FALSE,"771030","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"236505","M. Aguilar; D. Castro",NA,"Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"894","771030",NA,NA,NA,"Pampas of the Heath National Sanctuary, Rio Heath.  Pto. San Antonio.","Plants","2270683479","b09823b4-1ac0-416d-a6c1-55f4d91d938b","ASU0009163","ASU",NA,"Calyptranthes speciosa Sagot",-12.6564,-68.7369,"WGS84","Shrub 5m tall; with flowers",NA,NA,210,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=771030","Terrace forest",NA,"b09823b4-1ac0-416d-a6c1-55f4d91d938b","47727","http://creativecommons.org/licenses/by-nc/3.0/","Theresa",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Tambopata Province",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009163_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270674486","Calyptranthes speciosa Sagot","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.652+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Napo",NA,1994,9,7,"1994-09-07",250,250,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.652+00:00",FALSE,"761759","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"212551","Milton Aulestia","B.K. Holst, 1997.","Magnoliopsida","EC","none","none","LATIN_AMERICA","Ecuador","NORTH_AMERICA",NA,"2679","761759",NA,NA,NA,"Napo: Orellana. Parque Nacional Yasuni. Carretera y leoducto de Maxus, km 40. Parcela permanente #10, de 1 hectares.","Plants","2270674486","e229f3a3-2c48-4972-9433-a9b753040a79","ASU0009084","ASU",NA,"Calyptranthes speciosa Sagot",-0.65,-76.4333,"WGS84","Arbusto de 4m de altura. Enves café verdoso. Frutos rojos comestibles.",NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761759","Bosque humedo tropical. Bosque primario. Colinas de suelos rojos.",NA,"e229f3a3-2c48-4972-9433-a9b753040a79","47727","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Orellana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fruits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009084_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1322449496","Myrcia neospeciosa A.R.Lourenço & E.Lucas","gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:12.229+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10825908,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Myrcia","neospeciosa","SPECIES","ACCEPTED","LC","SOUTH_AMERICA",NA,NA,1993,8,25,"1993-08-25",237,237,"2023-11-08T09:36:00.000+00:00","2024-08-02T12:40:12.229+00:00",FALSE,"http://n2t.net/ark:/65665/3e81db6fd-3fff-4f3b-8bb1-575ccbce7da0","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"P. Acevedo-Rodriguez",NA,"Magnoliopsida","SR","none","none","LATIN_AMERICA","Suriname","NORTH_AMERICA",NA,"6138","http://n2t.net/ark:/65665/3e81db6fd-3fff-4f3b-8bb1-575ccbce7da0","urn:lsid:biocol.org:col:15463",NA,NA,"Tumuc Humac Mts, W of Talouakem Peak, Surinam - Brazil border, hill S of 3rd camp.","US","1322449496","http://n2t.net/ark:/65665/3e81db6fd-3fff-4f3b-8bb1-575ccbce7da0","US 3317902","US",NA,"Myrcia neospeciosa A.R.Lourenço & E.Lucas",2.47,-54.77,"WGS84",NA,NA,NA,460,NA,"Hillside","25 Aug 1993",NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"South America - Neotropics, Suriname",NA,NA,NA,NA,NA,NA,NA,NA,"Fruiting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3b40962ee-6655-4858-9a21-b6d637ff9968","http://creativecommons.org/publicdomain/zero/1.0/"
"2517206804","Calyptranthes speciosa Sagot","colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:59.657+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Napo",NA,1993,12,3,"1993-12-03",337,337,NA,"2024-07-18T23:54:59.657+00:00",FALSE,"U.1441127@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,NA,"U  0155539","Aulestia M; Andi N; Nenquerei E","Holst BK","Magnoliopsida","EC","none","none","LATIN_AMERICA","Ecuador","EUROPE","Naturalis Biodiversity Center","Aulestia, M; Andi, N; Nenquerei, E 1332","U.1441127@BRAHMS","Naturalis Biodiversity Center",NA,NA,NA,"Botany","2517206804","https://data.biodiversitydata.nl/naturalis/specimen/U.1441127","U.1441127",NA,NA,"Calyptranthes speciosa Sagot",-0.81667,-76.81667,"WGS84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0 m","Plantae|Myrtales|Myrtaceae",NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1441127/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2270673773","Calyptranthes speciosa Sagot","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.185+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","La Paz",NA,1990,5,21,"1990-05-21",141,141,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.185+00:00",FALSE,"761755","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"229217","Al Gentry; S. Estensoro",NA,"Magnoliopsida","BO","none","none","LATIN_AMERICA","Bolivia (Plurinational State of)","NORTH_AMERICA",NA,"70247","761755",NA,NA,NA,"Prov. Abel Iturralde. Alto Madidi across from mouth of Rio Enlatagua. Transect 1.","Plants","2270673773","465da01c-2f51-4139-9aab-fe3cf4e55b68","ASU0009085","ASU",NA,"Calyptranthes speciosa Sagot",-13.5833,-68.7667,"WGS84","Tree 4cm dbh, sterile.","cf.",NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761755",NA,NA,"465da01c-2f51-4139-9aab-fe3cf4e55b68","47727","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Abel Iturralde",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sterile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009085_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270682406","Calyptranthes speciosa Sagot","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.133+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Madre de Dios",NA,1989,2,20,"1989-02-20",51,51,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.133+00:00",FALSE,"771003","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"236512","Al Gentry; P. Nunez",NA,"Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"66021","771003",NA,NA,NA,"Cusco Amazonico.  Rio Madre de Dios below Puerto Maldonado.","Plants","2270682406","4dec4578-b852-492e-a75f-3ae4ee43a97d","ASU0009139","ASU",NA,"Calyptranthes speciosa Sagot",-12.5833,-69.15,"WGS84","Shrub 1m tall; fruits tannish",NA,NA,200,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=771003","Mature forest on alluvial soil",NA,"4dec4578-b852-492e-a75f-3ae4ee43a97d","47727","http://creativecommons.org/licenses/by-nc/3.0/","Theresa",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Tambopata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=b84432be-02c0-4bbc-90c6-21e72af92c18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009139_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270673010","Calyptranthes speciosa var. gigantifolia (McVaugh) McVaugh","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.479+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181401,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","VARIETY","SYNONYM",NA,"SOUTH_AMERICA","Loreto",NA,1989,4,5,"1989-04-05",95,95,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.479+00:00",FALSE,"761763","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"191960","R. Vasquez; N. Jaramillo y S. Marchand","B.K. Holst, 1992.","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"11951","761763",NA,NA,NA,"Loreto: Maynas Province: Iquitos, km 44 carretera Iquitos-Nauta, terrenos del Comite de Reforestacion Iquitos. (CRI)","Plants","2270673010","b6127ae9-be37-4917-83b2-1f18a966dc22","ASU0009093","ASU",NA,"Calyptranthes speciosa var. gigantifolia (McVaugh) McVaugh",-4.16667,-73.3333,"WGS84","Arbol, 7m. Frutos verdes.",NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761763","Bosque primario",NA,"b6127ae9-be37-4917-83b2-1f18a966dc22","187062","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes|Calyptranthes speciosa","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gigantifolia",NA,NA,NA,NA,"var.","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009093_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270673624","Calyptranthes speciosa Sagot","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.520+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181400,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Manu",NA,1988,12,25,"1988-12-25",360,360,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.520+00:00",FALSE,"761757","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"201276","Robin B. Foster; Severo Baldeon","L.R. Landrum, 1992.","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"12787","761757",NA,NA,NA,"Prov. Manu: Parque Nacional Manu. Rio Manu; Pakitsa Station; Tachigali to 8km N of camp.","Plants","2270673624","6471f6a9-0a0b-4d5d-8605-568de0db757b","ASU0009083","ASU",NA,"Calyptranthes speciosa Sagot",-11.9333,-71.2667,"WGS84","Treelet, 3m; fruit green.",NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761757","Forest on high terrace, slopes and raviness",NA,"6471f6a9-0a0b-4d5d-8605-568de0db757b","47727","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fruits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009083_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270674553","Calyptranthes speciosa var. gigantifolia (McVaugh) McVaugh","cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.625+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3181401,6,7707728,220,690,5014,3173889,10825908,10825908,"Myrcia neospeciosa A.R.Lourenço & E.Lucas","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia neospeciosa","Calyptranthes","speciosa","VARIETY","SYNONYM",NA,"SOUTH_AMERICA","Loreto",NA,1987,5,3,"1987-05-03",123,123,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.625+00:00",FALSE,"761761","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,NA,"191930","R. Vasquez; N. Jaramillo","B.K. Holst, 1992.","Magnoliopsida","PE","none","none","LATIN_AMERICA","Peru","NORTH_AMERICA",NA,"9120","761761",NA,NA,NA,"Dpto. Loreto: Prov. Maynas, Indiana. Yanamono-Explorama Lodge.","Plants","2270674553","5949765f-9e94-49c9-9320-55cc474c80ba","ASU0009094","ASU",NA,"Calyptranthes speciosa var. gigantifolia (McVaugh) McVaugh",-3.5,-72.8333,"WGS84","Arbol 7m, flores blancas.",NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761761","Bosque inundable estacional (tahuampa de agua blanca)",NA,"5949765f-9e94-49c9-9320-55cc474c80ba","187062","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calyptranthes|Calyptranthes speciosa","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"gigantifolia",NA,NA,NA,NA,"var.","flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009094a_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
