"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","gadm","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","catalogNumber","institutionID","institutionCode","municipality","locality","gbifID","collectionCode","occurrenceID","name","higherGeography","habitat","eventRemarks","higherClassification","fieldNotes","dateIdentified","nomenclaturalCode","verbatimElevation","georeferenceProtocol","lifeStage","references","http...unknown.org.recordID","language","taxonID","rights","http...unknown.org.recordEnteredBy","collectionID","elevation","coordinateUncertaintyInMeters","georeferencedBy","dynamicProperties","georeferenceVerificationStatus","occurrenceRemarks","georeferenceSources","individualCount","verbatimEventDate","associatedTaxa","reproductiveCondition","elevationAccuracy","county","verbatimLocality","type","identificationID","associatedOccurrences","materialSampleID","verbatimIdentification","preparations","locationRemarks","organismID","locationID","ownerInstitutionCode","accessRights","georeferenceRemarks","georeferencedDate","island","distanceFromCentroidInMeters","recordedByIDs.type","recordedByIDs.value","identificationQualifier","fieldNumber","eventID","identificationRemarks","projectId","programmeAcronym","typeStatus","typifiedName","disposition","footprintSRS","bibliographicCitation","islandGroup","media_url","license"
"1456260851","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra",2.41667,-59.1667,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:45.235+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10855033,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Myrcia","fasciculata","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","U. Takutu-U. Essequibo",NA,1993,11,26,"1993-11-26",330,330,"2023-11-07T14:01:00.000+00:00","2024-08-02T12:39:45.235+00:00",FALSE,"http://n2t.net/ark:/65665/397ca14c1-b489-4463-b97d-69355e54bf0d","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"T. Henkel & R. James",NA,"WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"3523","http://n2t.net/ark:/65665/397ca14c1-b489-4463-b97d-69355e54bf0d","US 3333079","urn:lsid:biocol.org:col:15463","US",NA,"South Rupununi Savanna; Kidekperdana Creek, 8 km SE of Aishalton","1456260851","US","http://n2t.net/ark:/65665/397ca14c1-b489-4463-b97d-69355e54bf0d","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","South America - Neotropics, Guyana, U. Takutu-U. Essequibo","Low riverine forest and adjacent slopes",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",200,NA,NA,NA,NA,NA,NA,1,"26 November 1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3e4b1ec03-e13e-4a3f-a7db-0fbfe530b577","http://creativecommons.org/licenses/by-sa/3.0/"
"1456434055","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra",4.96,-65.33,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:15.523+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10855033,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Myrcia","fasciculata","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Amazonas",NA,1992,2,NA,"1992-02",NA,NA,"2023-11-07T13:45:00.000+00:00","2024-08-02T12:40:15.523+00:00",FALSE,"http://n2t.net/ark:/65665/3e88c877b-b4d8-4bbc-bec7-7d4581e33fef","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"A. Chaviel",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"134","http://n2t.net/ark:/65665/3e88c877b-b4d8-4bbc-bec7-7d4581e33fef","US 3356687","urn:lsid:biocol.org:col:15463","US",NA,"Sabanas de Cacuri, 25 km de la influencia del Río Ventuari","1456434055","US","http://n2t.net/ark:/65665/3e88c877b-b4d8-4bbc-bec7-7d4581e33fef","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","South America - Neotropics, Venezuela, Amazonas, Atabapo","Sabanas",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",260,NA,NA,NA,NA,NA,NA,1,"Feb-92",NA,NA,NA,"Atabapo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m33a2356dd-0f88-4eaa-8bc5-024bc5efb443","http://creativecommons.org/licenses/by-sa/3.0/"
"1455962949","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra",3.01667,-59.35,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:31.316+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10855033,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Myrcia","fasciculata","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","U. Takutu-U. Essequibo",NA,1991,10,16,"1991-10-16",289,289,"2023-11-07T14:01:00.000+00:00","2024-08-02T12:38:31.316+00:00",FALSE,"http://n2t.net/ark:/65665/30cbb2c23-3521-409f-8e73-16f7025f1137","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"NMNH Extant Biology",NA,"E. M. Harris, M. Quigley, M. Hossein & C. Phillip",NA,"WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"1064","http://n2t.net/ark:/65665/30cbb2c23-3521-409f-8e73-16f7025f1137","US 3374378","urn:lsid:biocol.org:col:15463","US",NA,"5 km NE of Warimure Ranch, SE flank of Kanuku Mts. foothills","1455962949","US","http://n2t.net/ark:/65665/30cbb2c23-3521-409f-8e73-16f7025f1137","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","South America - Neotropics, Guyana, U. Takutu-U. Essequibo","Seasonally deciduous lowland forest, surrounded by savanna",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",120,NA,NA,NA,NA,NA,NA,1,"16 October 1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m395a4c7ff-1748-4701-a14e-85f2382d85f4","http://creativecommons.org/licenses/by-sa/3.0/"
"1456013148","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra",3.01889,-59.3589,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:38:48.530+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10855033,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Myrcia","fasciculata","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","U. Takutu-U. Essequibo",NA,1991,10,16,"1991-10-16",289,289,"2024-03-11T08:44:00.000+00:00","2024-08-02T12:38:48.530+00:00",FALSE,"http://n2t.net/ark:/65665/32439f26f-08f8-44f4-8ac6-a83b49825363","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"B. Hoffman & D. Gopaul",NA,"WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"320","http://n2t.net/ark:/65665/32439f26f-08f8-44f4-8ac6-a83b49825363","US 3263959","urn:lsid:biocol.org:col:15463","US",NA,"SE Kanuku Mts ±11.5 km S of Makawatta Mtn","1456013148","US","http://n2t.net/ark:/65665/32439f26f-08f8-44f4-8ac6-a83b49825363","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","South America - Neotropics, Guyana, U. Takutu-U. Essequibo","Dense forest in deciduous forest foothills",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",150,NA,NA,NA,NA,NA,NA,1,"16 October 1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3e208a2da-9ec0-4ced-8611-20383368ff11","http://creativecommons.org/licenses/by-sa/3.0/"
"1456171365","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra",3.01667,-59.35,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:12.486+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10855033,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Myrcia","fasciculata","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","U. Takutu-U. Essequibo",NA,1991,10,18,"1991-10-18",291,291,"2023-11-07T14:01:00.000+00:00","2024-08-02T12:41:12.486+00:00",FALSE,"http://n2t.net/ark:/65665/36e03ea29-db9d-4186-84b6-23f85bc3518a","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"NMNH Extant Biology",NA,"E. M. Harris, M. Quigley, M. Hossein & C. Phillip",NA,"WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"1067","http://n2t.net/ark:/65665/36e03ea29-db9d-4186-84b6-23f85bc3518a","US 3374381","urn:lsid:biocol.org:col:15463","US",NA,"6.5 km NE of Warimure Ranch; SE flank of Kanuku Mts. foothills","1456171365","US","http://n2t.net/ark:/65665/36e03ea29-db9d-4186-84b6-23f85bc3518a","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","South America - Neotropics, Guyana, U. Takutu-U. Essequibo","Seasonally deciduous lowland forest",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",120,NA,NA,NA,NA,NA,NA,1,"18 October 1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3b00b2a6d-988a-45f3-b5cd-279c085e986c","http://creativecommons.org/licenses/by-sa/3.0/"
"2515430273","Calyptranthes fasciculata O.Berg",3.01667,-59.35,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.586+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3181369,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Calyptranthes","fasciculata","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,NA,1991,10,16,"1991-10-16",289,289,NA,"2024-07-18T23:54:58.586+00:00",FALSE,"U.1440726@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",TRUE,NA,"U  0215913","Harris EM; Quigley MF; Hoosein M; Phillip C",NA,"WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","EUROPE","Naturalis Biodiversity Center","Harris, EM; Quigley, MF; Hoosein, M; Phillip, C 1064","U.1440726@BRAHMS","U.1440726","Naturalis Biodiversity Center",NA,NA,"Plants of the Guianas. Region: U. Takutu-U. Essequibo. 5 km NE of Warimure Ranch, SE flank of Kanuku Mts. foothills.","2515430273","Botany","https://data.biodiversitydata.nl/naturalis/specimen/U.1440726","Calyptranthes fasciculata O.Berg",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1440726/format/large","http://creativecommons.org/licenses/by-sa/3.0/"
"1456068888","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra",5.05,-57.7,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:03.590+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10855033,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Myrcia","fasciculata","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","E. Berbice-Corentyne",NA,1990,4,14,"1990-04-14",104,104,"2023-11-07T13:48:00.000+00:00","2024-08-02T12:39:03.590+00:00",FALSE,"http://n2t.net/ark:/65665/33e15a8d8-ec47-47ad-b49b-2aeb1d73b2fc","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"NMNH Extant Biology",NA,"T. McDowell & D. Gopaul",NA,"WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"2266","http://n2t.net/ark:/65665/33e15a8d8-ec47-47ad-b49b-2aeb1d73b2fc","US 3265850","urn:lsid:biocol.org:col:15463","US",NA,"Baba-Grant Sawmill, ±5 mi. above Cow Falls, Corentyne River. ±4 mi. N by logging road from landing","1456068888","US","http://n2t.net/ark:/65665/33e15a8d8-ec47-47ad-b49b-2aeb1d73b2fc","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","South America - Neotropics, Guyana, E. Berbice-Corentyne","Old forest, selectively logged & regrown. Following a very wet year",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",17.5,NA,NA,NA,NA,NA,NA,1,"14 April 1990",NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m33e7084e6-0c36-454c-b91a-be7576c53ab7","http://creativecommons.org/licenses/by-sa/3.0/"
"1456280428","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra",6.75,-65.51,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:51.849+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10855033,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Myrcia","fasciculata","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bolívar",NA,1989,4,13,"1989-04-13",103,103,"2024-04-03T16:47:00.000+00:00","2024-08-02T12:39:51.849+00:00",FALSE,"http://n2t.net/ark:/65665/3a0eddb8e-c0d2-4044-a500-aaaa21b41157","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"B. G. Stergios & L. Delgado V.",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"13730","http://n2t.net/ark:/65665/3a0eddb8e-c0d2-4044-a500-aaaa21b41157","US 3468442","urn:lsid:biocol.org:col:15463","US",NA,"Serrania Maigualida, E del río Caura, cerca de las riberas del río Zariapo","1456280428","US","http://n2t.net/ark:/65665/3a0eddb8e-c0d2-4044-a500-aaaa21b41157","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","South America - Neotropics, Venezuela, Bolívar","Bosques ribereños y de islas del río",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,"Fruiting",NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",500,NA,NA,NA,NA,NA,NA,1,"13-Apr-89",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m39c59299b-4310-4474-a2fe-0dfcba84ff9f","http://creativecommons.org/licenses/by-sa/3.0/"
"1456434898","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra",1.65,-58.63,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:21.759+00:00",403,"PRESERVED_SPECIMEN","PRESENT",10855033,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Myrcia","fasciculata","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","U. Takutu-U. Essequibo",NA,1989,9,27,"1989-09-27",270,270,"2023-11-08T13:50:00.000+00:00","2024-08-02T12:40:21.759+00:00",FALSE,"http://n2t.net/ark:/65665/3e8f0d33f-feae-4a49-83a5-b76d3e79d03b","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"M. J. Jansen-Jacobs, E. Nic Lughadha, B. Welle & D. Gopaul",NA,"WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"1865","http://n2t.net/ark:/65665/3e8f0d33f-feae-4a49-83a5-b76d3e79d03b","US 3269976","urn:lsid:biocol.org:col:15463","US",NA,"Gunn's, Essequibo River","1456434898","US","http://n2t.net/ark:/65665/3e8f0d33f-feae-4a49-83a5-b76d3e79d03b","Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","South America - Neotropics, Guyana, U. Takutu-U. Essequibo","Forest near airstrip",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",250,NA,NA,NA,NA,NA,NA,1,"27-Sep-89",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m321c132ea-ebfe-4caf-8b82-5e32b86f7b6c","http://creativecommons.org/licenses/by-sa/3.0/"
"4072751821","Calyptranthes fasciculata O.Berg",4.541666,-52.116667,"cdc,gass84","b740eaa0-0679-41dc-acb7-990d562dfa37","a344ee9f-f1b7-4761-be2c-58ee6d741395","17abcf75-2f1e-46dd-bf75-a5b21dd02655","4c5fccfd-c052-42ec-97ab-a4657ec27751","a344ee9f-f1b7-4761-be2c-58ee6d741395","BE","EML","2024-06-18T08:41:46.137+00:00","2024-06-18T09:36:47.068+00:00",308,"PRESERVED_SPECIMEN","PRESENT",3181369,6,7707728,220,690,5014,3173889,10855033,10855033,"Myrcia fasciculata (O.Berg) K.Campbell & K.Samra","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia fasciculata","Calyptranthes","fasciculata","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,NA,1989,11,22,"1989-11-22",326,326,"2022-12-25T00:00:00.000+00:00","2024-06-18T09:36:47.068+00:00",FALSE,"http://www.botanicalcollections.be/specimen/BR0000030816718","none","none","3b896e03-901d-4cc7-ac2b-61e0469521b0","6416a67f-3c3e-495c-8998-568f64249178",FALSE,"Meise Botanic Garden Herbarium",NA,"Billiet F. & Jadin B.",NA,"WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE","Meise Botanic Garden","4562","http://www.botanicalcollections.be/specimen/BR0000030816718","BR0000030816718","http://biocol.org/urn:lsid:biocol.org:col:15605","MeiseBG",NA,"piste de Kaw, km 38; Forêt primaire exploitée","4072751821","BR","http://www.botanicalcollections.be/specimen/BR0000030816718","Calyptranthes fasciculata O.Berg",NA,NA,NA,NA,NA,NA,"ICBN",NA,NA,NA,NA,NA,NA,NA,NA,NA,"gbif:ih:irn:124997",NA,NA,NA,NA,NA,NA,NA,NA,"[22/11/1989]",NA,NA,NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,"HerbariumSheet","Country: Guyane française",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif-manifest.oxalis.br.fgov.be/specimen/BR0000030816718/manifest","http://creativecommons.org/licenses/by-sa/3.0/"
