"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","institutionID","dynamicProperties","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","occurrenceRemarks","name","fieldNotes","dateIdentified","elevation","elevationAccuracy","gadm","individualCount","higherGeography","habitat","verbatimEventDate","georeferenceProtocol","higherClassification","collectionID","eventRemarks","nomenclaturalCode","references","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","preparations","type","locationRemarks","fieldNumber","verbatimLocality","language","identificationRemarks","verbatimElevation","associatedTaxa","county","identificationQualifier","reproductiveCondition","georeferencedDate","georeferenceSources","typeStatus","nomenclaturalStatus","ownerInstitutionCode","bibliographicCitation","organismID","accessRights","media_url","license"
"4519381804","Myrcia saxatilis (Amshoff) McVaugh",4.495833,-57.016389,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:31.599+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,2006,4,13,"2006-04-13T00:00",103,103,NA,"2024-08-02T01:14:31.599+00:00",FALSE,"K000277214","none","none",NA,NA,FALSE,NA,NA,"Bordenave, B.G.; Doerga, S.; Van Troon, F.; Van Troon, I. & James, J.","de Granville, J.J.","WGS84","Magnoliopsida","SR","none","none","LATIN_AMERICA","Suriname","EUROPE",NA,"8489","K000277214",NA,NA,NA,NA,"Herbarium","4519381804","http://specimens.kew.org/herbarium/K000277214","K000277214",NA,NA,"Myrcia saxatilis (Amshoff) McVaugh",NA,"2006-01-01T00:00:00",NA,NA,NA,NA,NA,"Fourre sclerophile",NA,NA,"Myrtaceae",NA,"Petit arbre a fruits spheriques diam 0.8 a 1.2 cm, verts, rouges puis noirs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/71453e5c803b48f3ac37d4880316a257.jpg","http://creativecommons.org/licenses/by/4.0/"
"912287048","Myrcia saxatilis (Amshoff) McVaugh",4.096944,-52.596111,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:29.292+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,2003,2,21,"2003-02-21T00:00",52,52,NA,"2024-08-02T01:15:29.292+00:00",FALSE,"K000331650","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,FALSE,NA,NA,"Lucas, E.J.; Richard, H.",NA,"WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE",NA,"98","K000331650",NA,NA,NA,"Les Nourages reserve, cleared area.","Herbarium","912287048","http://specimens.kew.org/herbarium/K000331650","K000331650","K",NA,"Myrcia saxatilis (Amshoff) McVaugh",NA,NA,NA,NA,NA,NA,NA,"Recently cleared, ombrophilous rainforest.",NA,"label","Myrtaceae",NA,"Thin, leaning tree 5m x 10cm. Young fruit green. Mature fruit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/34c5486fbc39432764d21c3c8b3bbcf7.jpg","http://creativecommons.org/licenses/by/4.0/"
"2515055678","Myrcia saxatilis (Amshoff) McVaugh",3.99469,-52.59611,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:44.784+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,2003,2,21,"2003-02-21",52,52,NA,"2024-07-18T23:54:44.784+00:00",FALSE,"L.3919220@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,NA,NA,"Lucas E; Richard H",NA,"WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE","Naturalis Biodiversity Center","Lucas, E; Richard, H 98","L.3919220@BRAHMS","Naturalis Biodiversity Center",NA,NA,"Flora of French Guiana. Les Nouragues reserve, in cleared area surrounding eco-tourism camp buildings.","Botany","2515055678","https://data.biodiversitydata.nl/naturalis/specimen/L.3919220","L.3919220",NA,NA,"Myrcia saxatilis (Amshoff) McVaugh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3919220/format/large","http://creativecommons.org/licenses/by/4.0/"
"912293978","Myrcia saxatilis (Amshoff) McVaugh",2.383333,-53,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:35.364+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,2002,7,19,"2002-07-19T00:00",200,200,NA,"2024-08-02T01:14:35.364+00:00",FALSE,"K000343666","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,FALSE,NA,NA,"Granville, J.J., de; Aliker, L.; Sarthou, C.","de Granville, J.J.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE",NA,"15356","K000343666",NA,NA,NA,"Mont Saint-Marcel, zone sud-est du massif.","Herbarium","912293978","http://specimens.kew.org/herbarium/K000343666","K000343666","K",NA,"Myrcia saxatilis (Amshoff) McVaugh",NA,NA,300,NA,NA,NA,NA,"Fourre isole de savane-roche",NA,"label","Myrtaceae",NA,"Tree 2.5m., in flower.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/64698c4e4def32e4dc94afe1fb6ebfee.jpg","http://creativecommons.org/licenses/by/4.0/"
"912294636","Myrcia saxatilis (Amshoff) McVaugh",5.05,-52.7,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:30.079+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,2000,3,30,"2000-03-30T00:00",90,90,NA,"2024-08-02T01:15:30.079+00:00",FALSE,"K000344334","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,FALSE,NA,NA,"Molino, J.F.; Sabatier, D.; Paget, D.","Lucas, E.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE",NA,"1981","K000344334",NA,NA,NA,"Zone de relacher de la Faune Sauvage - Crique Plomb.","Herbarium","912294636","http://specimens.kew.org/herbarium/K000344334","K000344334","K",NA,"Myrcia saxatilis (Amshoff) McVaugh",NA,NA,150,NA,NA,NA,NA,"Foret primaire",NA,"label","Myrtaceae",NA,"Tree 15m x 10cm., fruit.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/e20ab328172a327ddf0932a6452415b5.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270687404","Myrcia saxatilis (Amshoff) McVaugh",3.75,-53.0278,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.546+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Cayenne",2000,9,16,"2000-09-16",260,260,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.546+00:00",FALSE,"775649","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"265603","Granville J. J. De; Crozier F., Feuillet C., Hequet V., Mori S.A., Smith N.","Holst, 2007","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"14227","775649",NA,NA,NA,"Pic. Matecho, versant est.","Plants","2270687404","c1e3b1b0-f942-4f68-973e-1ad7ea35d4f8","ASU0019010","ASU","Arbrisseau, 2m. Feuilles coriaces, enroulees. Boutons floraux ocre.","Myrcia saxatilis (Amshoff) McVaugh",NA,NA,300,0,NA,NA,NA,"Fourre isole de savane roche",NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrcia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=775649","c1e3b1b0-f942-4f68-973e-1ad7ea35d4f8","48177","http://creativecommons.org/licenses/by-nc/3.0/","Veronica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019010_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1456456685","Myrcia saxatilis (Amshoff) McVaugh",4.56,-53.35,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:15.422+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,1998,1,13,"1998-01-13",13,13,"2019-01-10T12:10:00.000+00:00","2024-08-02T12:40:15.422+00:00",FALSE,"http://n2t.net/ark:/65665/3f3292de1-0aa4-4aeb-b550-742b2c50bdf7","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"NMNH Extant Biology",NA,"J.-J. de Granville & F. Crozier","Crozier, F.","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","NORTH_AMERICA",NA,"13565","http://n2t.net/ark:/65665/3f3292de1-0aa4-4aeb-b550-742b2c50bdf7","urn:lsid:biocol.org:col:15463",NA,NA,"Montagnes de la Trinité, zone sud, Bassin de la Mana","US","1456456685","http://n2t.net/ark:/65665/3f3292de1-0aa4-4aeb-b550-742b2c50bdf7","US 3390561","US",NA,"Myrcia saxatilis (Amshoff) McVaugh",NA,NA,300,NA,NA,1,"South America - Neotropics, French Guiana","Fourré d'inselberg","13-Jan-98",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m385e04205-70ca-4bae-8e07-36d448a37621","http://creativecommons.org/licenses/by/4.0/"
"1456235321","Myrcia saxatilis (Amshoff) McVaugh",4.75,-56.87,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:26.112+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Sipaliwini",1998,2,4,"1998-02-04",35,35,"2019-01-10T00:41:00.000+00:00","2024-08-02T12:41:26.112+00:00",FALSE,"http://n2t.net/ark:/65665/38be8cb99-c35f-4470-b3c9-98de03561a4b","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"J. S. Miller & W. Hauk","Holst, Bruce K.","WGS84","Magnoliopsida","SR","none","none","LATIN_AMERICA","Suriname","NORTH_AMERICA",NA,"9333","http://n2t.net/ark:/65665/38be8cb99-c35f-4470-b3c9-98de03561a4b","urn:lsid:biocol.org:col:15463",NA,NA,"Blanche Marie falls, vic., on Nickerie R., S of Blanche Marie Guest House","US","1456235321","http://n2t.net/ark:/65665/38be8cb99-c35f-4470-b3c9-98de03561a4b","US 3493021","US",NA,"Myrcia saxatilis (Amshoff) McVaugh",NA,NA,60,NA,NA,1,"South America - Neotropics, Suriname, Sipaliwini","Forest along the river","4-Feb-98",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m37feef21d-98f0-42e5-b2da-db023703980e","http://creativecommons.org/licenses/by/4.0/"
"4072909410","Myrcia saxatilis (Amshoff) McVaugh",4.183333,-52.15,"cdc,gass84","b740eaa0-0679-41dc-acb7-990d562dfa37","a344ee9f-f1b7-4761-be2c-58ee6d741395","17abcf75-2f1e-46dd-bf75-a5b21dd02655","4c5fccfd-c052-42ec-97ab-a4657ec27751","a344ee9f-f1b7-4761-be2c-58ee6d741395","BE","EML","2024-06-18T08:41:46.137+00:00","2024-06-18T09:36:41.732+00:00",308,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,1998,12,4,"1998-12-04",338,338,"2022-12-25T00:00:00.000+00:00","2024-06-18T09:36:41.732+00:00",FALSE,"http://www.botanicalcollections.be/specimen/BR0000030848665","none","none","3b896e03-901d-4cc7-ac2b-61e0469521b0","6416a67f-3c3e-495c-8998-568f64249178",TRUE,"Meise Botanic Garden Herbarium",NA,"Billiet F. & Jadin B.",NA,"WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE","Meise Botanic Garden","7182","http://www.botanicalcollections.be/specimen/BR0000030848665","http://biocol.org/urn:lsid:biocol.org:col:15605",NA,NA,"savane-roche La Virginie","BR","4072909410","http://www.botanicalcollections.be/specimen/BR0000030848665","BR0000030848665","MeiseBG",NA,"Myrcia saxatilis (Amshoff) McVaugh",NA,NA,NA,NA,NA,NA,NA,NA,"[4/12/1998]",NA,NA,"gbif:ih:irn:124997",NA,"ICBN",NA,NA,NA,NA,NA,"HerbariumSheet","PhysicalObject","Country: French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://oxalis.br.fgov.be/images/BR0/000/030/848/665/BR0000030848665.jpg","http://creativecommons.org/licenses/by/4.0/"
"1456216564","Myrcia saxatilis (Amshoff) McVaugh",4.75,-56.88,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:35.940+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA","Sipaliwini",1997,3,27,"1997-03-27",86,86,"2019-01-10T10:49:00.000+00:00","2024-08-02T12:39:35.940+00:00",FALSE,"http://n2t.net/ark:/65665/383202fea-7c8d-48db-b739-2fe927424bce","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",TRUE,"NMNH Extant Biology",NA,"R. Evans, S. Koemar & U. Raghoenandan","Holst, Bruce K.","WGS84","Magnoliopsida","SR","none","none","LATIN_AMERICA","Suriname","NORTH_AMERICA",NA,"2682","http://n2t.net/ark:/65665/383202fea-7c8d-48db-b739-2fe927424bce","urn:lsid:biocol.org:col:15463",NA,NA,"Blanche Marie Waterfall, vic., on Nickerie R.","US","1456216564","http://n2t.net/ark:/65665/383202fea-7c8d-48db-b739-2fe927424bce","US 3373897","US",NA,"Myrcia saxatilis (Amshoff) McVaugh",NA,NA,50,NA,NA,1,"South America - Neotropics, Suriname, Sipaliwini","Primary lowland forest, riverbank","27-Mar-97",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m37d321f8e-67e8-4891-9d43-2862cb5e0b43","http://creativecommons.org/licenses/by/4.0/"
"438656547","Myrcia saxatilis (Amshoff) McVaugh",3.81667,-52.73333,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:14.050+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,1997,4,12,"1997-04-12",102,102,"2015-09-17T12:33:57.000+00:00","2024-07-31T15:50:14.050+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551612","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,NA,NA,"Cremers, G.|Crozier, F.","Cremers","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE",NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551612","http://grbio.org/institution/museum-national-dhistoire-naturelle",NA,NA,NA,"P","438656547","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551612","P00551612","MNHN",NA,"Myrcia saxatilis (Amshoff) McVaugh","Arbuste 2,5 m ; fruit noir à maturité ; graines réniformes entourées d'une chair violet noir",NA,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hb",NA,NA,"14872","Mont Chauve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441395560320apt1s1L8Lh7JLY8B","http://creativecommons.org/licenses/by/4.0/"
"2515103120","Myrcia saxatilis (Amshoff) McVaugh",3.81667,-52.73333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:13.272+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,1997,4,13,"1997-04-13",103,103,NA,"2024-07-18T23:56:13.272+00:00",FALSE,"L.3917686@BRAHMS","none","none","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",FALSE,NA,NA,"Villiers JF; Sarthou C",NA,"WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE","Naturalis Biodiversity Center","Villiers, JF; Sarthou, C 6089","L.3917686@BRAHMS","Naturalis Biodiversity Center",NA,NA,"Guyane Française. Lieu de récolte: Inselberg Mount Chauve (265 m).","Botany","2515103120","https://data.biodiversitydata.nl/naturalis/specimen/L.3917686","L.3917686",NA,NA,"Myrcia saxatilis (Amshoff) McVaugh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3917686/format/large","http://creativecommons.org/licenses/by/4.0/"
"436992456","Myrcia saxatilis (Amshoff) McVaugh",4.18333,-52.15,"cdc,gass84","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","17abcf75-2f1e-46dd-bf75-a5b21dd02655","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:14.546+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3174595,6,7707728,220,690,5014,3173889,9827818,9827818,"Myrcia saxatilis (Amshoff) Mc Vaugh","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrcia","Myrcia saxatilis","Myrcia","saxatilis","SPECIES","SYNONYM","LC","SOUTH_AMERICA",NA,1995,3,29,"1995-03-29",88,88,"2015-09-04T13:45:55.000+00:00","2024-07-31T15:50:14.546+00:00",FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551610","none","none","6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2",TRUE,NA,NA,"Granville, J.J. de","Lucas","WGS84","Magnoliopsida","GF","none","none","LATIN_AMERICA","French Guiana","EUROPE",NA,NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551610","http://grbio.org/institution/museum-national-dhistoire-naturelle",NA,NA,NA,"P","436992456","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00551610","P00551610","MNHN",NA,"Myrcia saxatilis (Amshoff) McVaugh","Feuilles coriaces à bords enroulés sur la face inférieure, fruits verts devenant noir violacé à maturité",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fourré isolé de savane roche",NA,NA,NA,NA,NA,NA,"hb",NA,NA,"12850","Savane Roche de Virginie, Bassin de l'Approuague",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14413955602307GsnoaaYBs26QsP8","http://creativecommons.org/licenses/by/4.0/"
