"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","elevation","higherGeography","institutionKey","collectionKey","preparations","recordNumber","habitat","nomenclaturalCode","georeferenceProtocol","http...unknown.org.taxonRankID","locality","county","eventRemarks","type","vernacularName","taxonConceptID","http...unknown.org.species","higherClassification","reproductiveCondition","individualCount","identificationVerificationStatus","establishmentMeans","verbatimCoordinateSystem","disposition","verbatimTaxonRank","gadm","verbatimElevation","otherCatalogNumbers","networkKeys","institutionID","georeferenceSources","typeStatus","verbatimSRS","collectionID","dynamicProperties","fieldNumber","language","accessRights","http...unknown.org.typifiedName","nomenclaturalStatus","ownerInstitutionCode","bibliographicCitation","coordinatePrecision","georeferencedBy","recordedByIDs.type","recordedByIDs.value","eventID","locationID","http...unknown.org.license","http...unknown.org.rightsHolder","http...unknown.org.CatalogNumberNumeric","media_url"
"2418877559","Decaspermum humile (G.Don) A.J.Scott",-16.606802,145.309442,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:13.939+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC","1998-01-01T00:00:00",2000,"OCEANIA","Queensland",1987,10,13,"1987-10-13",286,286,"2021-07-17T11:20:11.000+00:00","2024-06-19T04:59:13.939+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"cc1c7bbb-4525-4e0e-af47-b3f63d760f5e","none","none",TRUE,NA,"Foreman, D.B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"cc1c7bbb-4525-4e0e-af47-b3f63d760f5e",NA,NA,NA,"Herbrecs","2418877559","cc1c7bbb-4525-4e0e-af47-b3f63d760f5e",NA,"BRI AQ0680324","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Small tree 20m tall. Leaves dark green above, light green beneath. Fruits turning black and shiny.",660,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","1679","Rainforest margins.","ICN","Hrb Convert","7000","On Mt Lewis road.","Cook","Scattered.","PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=593b6467-67c5-4a19-9e4c-4d53e44b63a3"
"2418830018","Decaspermum humile (G.Don) A.J.Scott",-26.490075,152.92606,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:09.346+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,2000,"OCEANIA","Queensland",1985,3,21,"1985-03-21",80,80,"2021-07-17T11:19:55.000+00:00","2024-06-19T04:59:09.346+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"b85a5db9-fdc0-42a5-ae4e-f06db924516c","none","none",TRUE,NA,"Sharpe, P.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"b85a5db9-fdc0-42a5-ae4e-f06db924516c",NA,NA,NA,"Herbrecs","2418830018","b85a5db9-fdc0-42a5-ae4e-f06db924516c",NA,"BRI AQ0422172","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Small tree to 4m high.  Flowers profuse white.",130,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","3760","N facing slope; closed rainforest of Polyalthia, Mallotus, Macaranga, Ficus etc.","ICN","Hrb Convert","7000","Mt.Eerwah 4k W of Eumundi.","Moreton","Growing at edge of track.","PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=13f532be-c21d-4f2a-bf1b-07186eb66e5d"
"2516453539","Decaspermum humile (G.Don) A.J.Scott",-26.48333,152.91667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.309+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1985,3,21,"1985-03-21",80,80,NA,"2024-07-18T23:54:19.309+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2505039@BRAHMS","none","none",FALSE,NA,"Sharpe PR",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2505039@BRAHMS",NA,NA,NA,"Botany","2516453539","https://data.biodiversitydata.nl/naturalis/specimen/L.2505039",NA,"L.2505039",NA,NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Sharpe, PR 3760",NA,"ICN",NA,NA,"Queensland. Moreton District. Mount Eerwah, 4km Wesr of Eumundi. Northerly facing slope.",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505039/format/large"
"2828183936","Decaspermum humile (G.Don) A.J.Scott",-17,145.83,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:47.166+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,5000,"OCEANIA","Queensland",1982,6,17,"1982-06-17",168,168,"2021-07-23T17:49:11.000+00:00","2024-07-02T07:40:47.166+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"b528048e-c577-49fe-8852-ba17759c64c3","none","none",TRUE,NA,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"b528048e-c577-49fe-8852-ba17759c64c3",NA,NA,NA,"NSW","2828183936","b528048e-c577-49fe-8852-ba17759c64c3",NA,"NSW684546","NSW",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Tree 20 m x 40 cm diameter at breast height. Bark dark brown, flaky.",NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","02629","Rainforest.","ICN",NA,"7000","Little Pine Logging Area, State Forest Reserve 933.","Cook",NA,"PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","(G.Don) A.J.Scott",NA,NA,NA,"native","Degrees Minutes","in collection","species",NA,"120 m","QRS 69624.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=04ecf3f5-14fc-4ffe-b8e3-64a00ac8f9f9"
"2418906673","Decaspermum humile (G.Don) A.J.Scott",-17.140131,145.559437,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:12.538+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,2000,"OCEANIA","Queensland",1982,6,1,"1982-06-01",152,152,"2021-07-17T11:19:54.000+00:00","2024-06-19T04:59:12.538+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"d8660b62-51cd-4cec-82b2-1a898f3c4ff0","none","none",TRUE,NA,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"d8660b62-51cd-4cec-82b2-1a898f3c4ff0",NA,NA,NA,"Herbrecs","2418906673","d8660b62-51cd-4cec-82b2-1a898f3c4ff0",NA,"BRI AQ0419613","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Small tree 5m tall.  Ripe fruit black.",720,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","2596","Cleared rainforest.","ICN","Map","7000","State Forest Reserve 185 Platypus Logging Area.","Cook",NA,"PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=244c3f4a-bb52-4309-9db3-2eea260ad59d"
"2418972699","Decaspermum humile (G.Don) A.J.Scott",-17.006798,145.842771,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:18.762+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,2000,"OCEANIA","Queensland",1982,6,17,"1982-06-17",168,168,"2021-07-17T11:19:54.000+00:00","2024-06-19T04:59:18.762+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"f5395b53-6e14-4dee-8301-bb6c4a2a91e8","none","none",TRUE,NA,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"f5395b53-6e14-4dee-8301-bb6c4a2a91e8",NA,NA,NA,"Herbrecs","2418972699","f5395b53-6e14-4dee-8301-bb6c4a2a91e8",NA,"BRI AQ0419616","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Tree 20m x 40cm d.b.h.  Bark dark brown flaky.   Fruit in F.A.A.",120,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet|Spirit","2629","Rainforest.","ICN","Hrb Convert","7000","State Forest Reserve 933 Little Pine Logging Area.","Cook",NA,"PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=4f5b8711-8abf-44d0-8820-fdd9e6b02f3f"
"2829227169","Decaspermum humile (G.Don) A.J.Scott",-16.9333,145.6167,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:45.353+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA","Queensland",1982,8,24,"1982-08-24",236,236,"2021-07-23T17:49:25.000+00:00","2024-07-02T07:40:45.353+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"8557b323-9d4c-43fb-850f-0275a2fc4a69","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"8557b323-9d4c-43fb-850f-0275a2fc4a69",NA,NA,NA,"NSW","2829227169","8557b323-9d4c-43fb-850f-0275a2fc4a69",NA,"NSW920758","NSW",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Tree.",NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","11842","Rain forest.","ICN",NA,"7000","SFR 607, Shoteel LA.","Cape York",NA,"PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","(G.Don) A.J.Scott","fruits",NA,NA,"native","Degrees Minutes Seconds","in collection","species",NA,"420 m","QRS 70365.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=50e7c301-baf9-4c13-8261-bc853301a7a9"
"2828714108","Decaspermum humile (G.Don) A.J.Scott",-16.07,145.33,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:47.376+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,5000,"OCEANIA","Queensland",1980,9,23,"1980-09-23",267,267,"2021-07-23T17:49:27.000+00:00","2024-07-02T07:40:47.376+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"b758088b-5d5f-44a6-9159-722f1b17f065","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"b758088b-5d5f-44a6-9159-722f1b17f065",NA,NA,NA,"NSW","2828714108","b758088b-5d5f-44a6-9159-722f1b17f065",NA,"NSW592794","NSW",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Tree 20 m X 40 cm dbh. Bark coarsely flaky. Fruit black. Fruit in F.A.A.",NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","10642","Rain forest","ICN",NA,"7000","Alexandra Logging Area, Timber Reserve 165.","Cook",NA,"PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","(G.Don) A.J.Scott","fruits",NA,NA,"native","Degrees Minutes","in collection","species",NA,"660 m","QRS 61762.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=bc12affa-ff01-462d-9ba7-b51529a31a3b"
"2418552751","Decaspermum humile (G.Don) A.J.Scott",-16.7568,145.676101,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:41.866+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,2000,"OCEANIA","Queensland",1979,10,3,"1979-10-03",276,276,"2021-07-17T11:19:55.000+00:00","2024-06-19T04:58:41.866+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"42eff539-3e9e-414f-9a7a-78469aae11bc","none","none",FALSE,NA,"Batianoff, G.N.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"42eff539-3e9e-414f-9a7a-78469aae11bc",NA,NA,NA,"Herbrecs","2418552751","42eff539-3e9e-414f-9a7a-78469aae11bc",NA,"BRI AQ0413645","BRI",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Tree 8m.",NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","1130","Melaleuca open forest with rainforest elements.  Sandy podzolic soils.","ICN","Hrb Convert","7000","Swamp between Buchan Point and Palm Cove near Cairns, site 18.","Cook",NA,"PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Decaspermum",NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d888425f-37ea-4079-963a-8ad69f466a82"
"2829302445","Decaspermum humile (G.Don) A.J.Scott",-16.98,145.83,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:33.044+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC","2003-10-01T00:00:00",1600,"OCEANIA","Queensland",1978,1,24,"1978-01-24",24,24,"2021-07-23T17:49:42.000+00:00","2024-07-02T07:40:33.044+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"53835a41-a0c8-4c11-a7eb-e7bb526615df","none","none",TRUE,NA,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"53835a41-a0c8-4c11-a7eb-e7bb526615df",NA,NA,NA,"NSW","2829302445","53835a41-a0c8-4c11-a7eb-e7bb526615df",NA,"NSW576073","NSW",NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,"Tree 18 m x 20 cm d.b.h. Bark fissured, dark brown. Subrhytidome layer pink. Blaze pink and fibrous. Flowers white. Flowers and buds in F.A.A.",NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","887","Rainforest.","ICN",NA,"7000","Little Pine Logging Area, State Forest Reserve 933.","Cook",NA,"PhysicalObject","Silky Myrtle","https://id.biodiversity.org.au/node/apni/2899404","Decaspermum humile","(G.Don) A.J.Scott","flowers",NA,NA,"native","Degrees Minutes","in collection","species",NA,"100 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=ed876cac-3a76-4c7d-9f96-32f1ba74d56d"
"2514403631","Decaspermum humile (G.Don) A.J.Scott",-16.98333,145.83333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.116+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3180075,6,7707728,220,690,5014,3031146,3180075,3180075,"Decaspermum humile (G.Don) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Decaspermum","Decaspermum humile","Decaspermum","humile","SPECIES","ACCEPTED","LC",NA,NA,"OCEANIA",NA,1978,1,24,"1978-01-24",24,24,NA,"2024-07-18T23:54:19.116+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2505038@BRAHMS","none","none",TRUE,NA,"Gray B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2505038@BRAHMS",NA,NA,NA,"Botany","2514403631","https://data.biodiversitydata.nl/naturalis/specimen/L.2505038",NA,"L.2505038",NA,NA,NA,NA,"Decaspermum humile (G.Don) A.J.Scott",NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Gray, B 887",NA,"ICN",NA,NA,"State Forest Reserve 933, Little Pine L.A.",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2505038/format/large"
