"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","verbatimEventDate","municipality","locality","collectionCode","gbifID","occurrenceID","catalogNumber","institutionCode","fieldNotes","occurrenceRemarks","bibliographicCitation","name","elevation","elevationAccuracy","dateIdentified","modified","datasetName","otherCatalogNumbers","institutionID","references","habitat","http...unknown.org.recordID","county","taxonID","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","coordinateUncertaintyInMeters","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","gadm","preparations","nomenclaturalCode","language","type","georeferenceProtocol","dynamicProperties","verbatimElevation","higherGeography","reproductiveCondition","organismID","locationID","ownerInstitutionCode","accessRights","eventRemarks","identificationRemarks","typeStatus","typifiedName","media_url","license"
"1930590974","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.25,-41.85,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:39.794+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1992,11,28,"1992-11-28",333,333,"2024-07-21T05:14:39.794+00:00",FALSE,"c7b41dad-bdac-45b6-98f0-b5239bc17c0c","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","1579","c7b41dad-bdac-45b6-98f0-b5239bc17c0c","28 Nov 1992",NA,"Caminho Ribeirao de Baixo-Piata, pelas Quebradas, Serra do Atalho","NY","1930590974","c7b41dad-bdac-45b6-98f0-b5239bc17c0c","2423221","NY",NA,NA,NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",NA,NA,NA,NA,"Vascular plants",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685523",NA,NA,"Abaíra Mun.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"sheet","ICN","en","PhysicalObject",NA,NA,"3937 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1657/167/02423221.jpg","http://creativecommons.org/licenses/by/4.0/"
"1930910814","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.32,-41.85,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:26.053+00:00",415,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1992,11,18,"1992-11-18",323,323,"2024-07-21T05:16:26.053+00:00",FALSE,"de522576-4e3c-4ae9-b8fc-3a1216775c6e","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"W. Ganev",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","1483","de522576-4e3c-4ae9-b8fc-3a1216775c6e","18 Nov 1992",NA,"Caminho Serrinha - Capão de Levi","NY","1930910814","de522576-4e3c-4ae9-b8fc-3a1216775c6e","02423225","NY",NA,NA,NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",NA,NA,NA,NA,"Vascular plants",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685538",NA,NA,"Abaíra Mun.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"sheet","ICN","en","PhysicalObject",NA,NA,"4265 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/1657/982/02423225.jpg","http://creativecommons.org/licenses/by/4.0/"
"912079161","Psidium macrochlamys (DC.) Mattos",-11.083333,-42.733333,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:20.135+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5420815,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Psidium","macrochlamys","SPECIES","SYNONYM","NE","SOUTH_AMERICA",NA,1992,11,27,"1992-11-27T00:00",332,332,"2024-08-02T01:14:20.135+00:00",FALSE,"K000001456","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Arbo, M.M.; Mello-Silva, R.; Vicente, J.","E.Nic Lughadha","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"5340A","K000001456",NA,"Gentio do Ouro","Alrededores de Santo Inacio y hasta 9 km al N, camino a Xique-Xique, Serra do Acurua.","Herbarium","912079161","http://specimens.kew.org/herbarium/K000001456","K000001456","K",NA,NA,NA,"Psidium macrochlamys (DC.) Mattos",NA,NA,NA,NA,NA,NA,NA,NA,"Vegetacao rupicola, elementos de cerrado y caatinga. Suelo pedregoso. Entre rocas.",NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label",NA,NA,"Gentio do Ouro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/d2cd0faad99b1b9f2d23e7a19bd6a55d.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228316581","Psidium macrochlamys (DC.) Mattos",-11,-42,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862",NA,"3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:44.438+00:00",313,"PRESERVED_SPECIMEN","PRESENT",5420815,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Psidium","macrochlamys","SPECIES","SYNONYM","NE","SOUTH_AMERICA","Bahia",1991,12,20,"1991-12-20",354,354,"2024-01-25T10:59:44.438+00:00",FALSE,"08443669-3082-475b-9fcd-414173f07d16","none","none","689b4219-8256-4c6e-890b-2e81405d4c58",NA,TRUE,"R. M. Harley","E. Nic Lughadha","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","H 50171","08443669-3082-475b-9fcd-414173f07d16",NA,NA,"Bahia","Botany","1228316581","08443669-3082-475b-9fcd-414173f07d16","V0120429F","F",NA,NA,NA,"Psidium macrochlamys (DC.) Mattos",NA,NA,"1999-01-01T00:00:00","2023-03-02T20:37:00.000+00:00","seeds-22-sep-2023",NA,"F",NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,"ICBN",NA,NA,"TGN - Centroid",NA,NA,"South America, Brazil, Bahia. [LL]",NA,"2763497","dd20375a-dae3-49b4-ad25-3a4451cc72a4","F","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/531/890/V0120429F.jpg","http://creativecommons.org/licenses/by/4.0/"
"912079441","Psidium macrochlamys (DC.) Mattos",-13.3,-41.8,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:23.218+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5420815,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Psidium","macrochlamys","SPECIES","SYNONYM","NE","SOUTH_AMERICA",NA,1991,12,30,"1991-12-30T00:00",364,364,"2024-08-02T01:14:23.218+00:00",FALSE,"K000001759","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Nic Lughadha, E.; Hind, D.J.N.; Queiroz, R.F.","E.Nic Lughadha","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"H50565","K000001759",NA,"Abaíra","Brejo do Engenho.","Herbarium","912079441","http://specimens.kew.org/herbarium/K000001759","K000001759","K",NA,NA,NA,"Psidium macrochlamys (DC.) Mattos",950,NA,NA,NA,NA,NA,NA,NA,"Beira de rio, ao sol, solo arenoso.",NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label",NA,NA,"Abaíra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/3f0b00dcbcae555594d5630d0631b857.jpg","http://creativecommons.org/licenses/by/4.0/"
"912079426","Psidium macrochlamys (DC.) Mattos",-13.283333,-41.85,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:21.561+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5420815,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Psidium","macrochlamys","SPECIES","SYNONYM","NE","SOUTH_AMERICA",NA,1991,12,20,"1991-12-20T00:00",354,354,"2024-08-02T01:15:21.561+00:00",FALSE,"K000001760","none","none","fa252605-26f6-426c-9892-94d071c2c77f",NA,TRUE,"Harley, R.M.; Souza, V.C.; Sakuragui, C.M.; Lughadha, E.N.","E.Nic Lughadha","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"H50171","K000001760",NA,"Abaíra","Catolés.","Herbarium","912079426","http://specimens.kew.org/herbarium/K000001760","K000001760","K",NA,NA,NA,"Psidium macrochlamys (DC.) Mattos",1000,NA,NA,NA,NA,NA,NA,NA,"Cerrado de altitude",NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label",NA,NA,"Abaíra",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/b1391a42563c62ef330a7c0a6be65423.jpg","http://creativecommons.org/licenses/by/4.0/"
"4519390959","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.25,-41.7,"cdc,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:37.539+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,1991,12,28,"1991-12-28T00:00",362,362,"2024-08-02T01:15:37.539+00:00",FALSE,"K000812248","none","none",NA,NA,TRUE,"Harley, R.M.; Sakuragui, C.M., Souza, V.C., Lughadha, E.N., Hind, D.J.N.","Nic Lughadha, E.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"50514 a","K000812248",NA,NA,"Estrada nova Abaira - Catoles, perto de Sao Jose.  £km from Abaira, on the road to Catoles.","Herbarium","4519390959","http://specimens.kew.org/herbarium/K000812248","K000812248",NA,NA,NA,NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",825,75,NA,NA,NA,NA,NA,NA,"Caatinga muito comum.",NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label",NA,NA,NA,NA,NA,NA,NA,NA,"Fruit immature",NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/a7f506b42712108761e5210a074f4384.jpg","http://creativecommons.org/licenses/by/4.0/"
"4519392972","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.283333,-41.85,"cdc,cdround,gass84,inmano","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","17abcf75-2f1e-46dd-bf75-a5b21dd02655","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:33.187+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA",NA,1991,12,24,"1991-12-24T00:00",358,358,"2024-08-02T01:15:33.187+00:00",FALSE,"K000812249","none","none",NA,NA,TRUE,"Harley, R.M.; Sakuragui, C.M., Souza, V.C., Lughadha, E.N., Hind, D.J.N.","Nic Lughadha, E.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"50194 a","K000812249",NA,"Abaira","Arredores de Catoles.","Herbarium","4519392972","http://specimens.kew.org/herbarium/K000812249","K000812249",NA,NA,NA,NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",1050,50,NA,NA,NA,NA,NA,NA,"Beira de pastagem, lugar perturbado.",NA,NA,NA,NA,NA,"Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Label",NA,NA,"Abaira",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/d9bf31a84f2c05b2c7c74c0dd4cdf587.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270678982","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",-13.5,-41.2667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.878+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE","SOUTH_AMERICA","Bahia",1988,11,17,"1988-11-17",322,322,"2024-08-01T20:02:06.878+00:00",FALSE,"768340","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",TRUE,"R.M. Harley et al.",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"26906","768340",NA,NA,"19-26km ao NE da cidade, estrada para o povoado Sincora da Serra (Sincora Velho)","Plants","2270678982","2624ba83-b8a6-4bf9-8ed1-c5a96caf2585","ASU0008531","ASU",NA,"Loc 2, ov/loc 5+7.",NA,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.",850,50,NA,"2023-07-16T07:02:03.000+00:00",NA,"206657",NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768340","Campo e cerrado; solo branco pedregoso.","2624ba83-b8a6-4bf9-8ed1-c5a96caf2585","Barra da Estiva","167899","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Algrizea","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008531_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2996071350","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",0,0,"cucdmis,gass84,zerocd,colmafu,inmafu","67f33aea-2c4b-475b-b243-91ca1b9dd29a","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:06:29.209+00:00","2024-07-01T12:17:52.728+00:00",203,"PRESERVED_SPECIMEN","PRESENT",3188319,6,7707728,220,690,5014,3188318,3188319,3188319,"Algrizea macrochlamys (DC.) Proença & Nic Lugh.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Algrizea","Algrizea macrochlamys","Algrizea","macrochlamys","SPECIES","ACCEPTED","NE",NA,"Bahia",1983,11,15,"1983-11-15",319,319,"2024-07-01T12:17:52.728+00:00",FALSE,"3740278","none","none","7b2eaa48-c6f9-48aa-b8d5-97700cc4487c","2b636271-4d24-49bf-9ed8-abbe2829b25e",TRUE,"Bautista, HP;Pinto, GCP","Nic Lughadha, E","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","ALCB","1267","3740278","15/11/1983","Seabra","Serra do Bebedor, a 40 km de Seabra.","ALCB","2996071350","3740278","ALCB006920","ALCB","ca. 2 m alt., ramificado desde a base, caule descorticante, vermelho. Frutos com cálice persistente.; Refúgio Ecológico Montano.","ca. 2 m alt., ramificado desde a base, caule descorticante, vermelho. Frutos com cálice persistente.","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=3740278","Algrizea macrochlamys (DC.) Proença & Nic Lugh.",NA,NA,"2006-01-01T00:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://jbrj-public.s3.amazonaws.com/fsi/server?type=image&source=DZI/alcb/alcb/0/0/69/20/alcb00006920.dzi","http://creativecommons.org/licenses/by/4.0/"
