"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","individualCount","http...unknown.org.taxonRankID","dynamicProperties","locality","taxonRemarks","vernacularName","taxonConceptID","http...unknown.org.species","occurrenceRemarks","verbatimElevation","gadm","informationWithheld","locationRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","identificationRemarks","elevation","higherGeography","institutionKey","collectionKey","preparations","recordNumber","habitat","nomenclaturalCode","georeferenceProtocol","county","eventRemarks","type","higherClassification","datasetID","eventID","institutionID","locationID","reproductiveCondition","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","identificationVerificationStatus","networkKeys","collectionID","typeStatus","http...unknown.org.license","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","language","http...unknown.org.typifiedName","media_url","license"
"2418908630","Rhodomyrtus psidioides (G.Don) Benth.",-28.299241,152.433309,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:13.616+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3179993,6,7707728,220,690,5014,3179966,3179993,3179993,"Rhodomyrtus psidioides (G.Don) Benth.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodomyrtus","Rhodomyrtus psidioides","Rhodomyrtus","psidioides","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",100,"OCEANIA","Queensland",2004,3,7,"2004-03-07",67,67,"2022-01-20T08:08:32.000+00:00","2024-06-19T04:59:13.616+00:00",NA,FALSE,"d9e00595-f966-4498-9439-bc01cea0987e","none","none",FALSE,NA,"Bean, A.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"d9e00595-f966-4498-9439-bc01cea0987e",NA,NA,NA,"Herbrecs","2418908630","d9e00595-f966-4498-9439-bc01cea0987e",NA,"BRI AQ0579285","BRI",NA,NA,NA,"Rhodomyrtus psidioides (G.Don) Benth.",NA,"7000",NA,"W of Moss Gardens, near Killarney.",NA,"Native Guava","https://id.biodiversity.org.au/node/apni/2901415","Rhodomyrtus psidioides","Tree 4m high. Fruits green, immature.",NA,NA,NA,NA,NA,NA,NA,NA,NA,1050,"Australia, Queensland, Darling Downs","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","21774","Notophyll rainforest with Orites excelsa, Elaeocarpus kirtonii.","ICN","GPS","Darling Downs","Occasional at site.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodomyrtus",NA,NA,NA,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=6864be57-b2a3-4921-af7c-178f8cd9f911","http://creativecommons.org/publicdomain/zero/1.0/"
"2418959645","Rhodomyrtus psidioides (G.Don) Benth.",-27.473406,152.976069,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:17.658+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3179993,6,7707728,220,690,5014,3179966,3179993,3179993,"Rhodomyrtus psidioides (G.Don) Benth.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodomyrtus","Rhodomyrtus psidioides","Rhodomyrtus","psidioides","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",2000,"OCEANIA","Queensland",1999,10,6,"1999-10-06",279,279,"2022-01-20T08:08:31.000+00:00","2024-06-19T04:59:17.658+00:00",NA,FALSE,"ef165e5c-2cd6-4156-aab9-db22422a7296","none","none",FALSE,NA,"Boyle, T.P.|Phillips, S.P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"ef165e5c-2cd6-4156-aab9-db22422a7296",NA,NA,NA,"Herbrecs","2418959645","ef165e5c-2cd6-4156-aab9-db22422a7296",NA,"BRI AQ0666513","BRI",NA,NA,NA,"Rhodomyrtus psidioides (G.Don) Benth.",NA,"7000",NA,"Beside road into Simpsons Falls Park, Mt Coot-tha.",NA,"Native Guava","https://id.biodiversity.org.au/node/apni/2901415","Rhodomyrtus psidioides","Small tree to 3m tall.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","TPB63","On slope above road, wet sclerophyll forest.","ICN","Hrb Convert","Moreton",NA,"PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodomyrtus",NA,NA,NA,NA,"Buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=6fa492d1-e8da-4804-8b9d-d61243916a57","http://creativecommons.org/publicdomain/zero/1.0/"
"2418641922","Rhodomyrtus psidioides (G.Don) Benth.",-27.445077,152.261077,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:49.246+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3179993,6,7707728,220,690,5014,3179966,3179993,3179993,"Rhodomyrtus psidioides (G.Don) Benth.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodomyrtus","Rhodomyrtus psidioides","Rhodomyrtus","psidioides","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",100,"OCEANIA","Queensland",1998,11,3,"1998-11-03",307,307,"2022-01-20T08:08:32.000+00:00","2024-06-19T04:58:49.246+00:00",NA,FALSE,"67f008e5-42c8-4206-8ed2-6d61afb531d5","none","none",TRUE,NA,"Grimshaw, P.|Capararo, S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"67f008e5-42c8-4206-8ed2-6d61afb531d5",NA,NA,NA,"Herbrecs","2418641922","67f008e5-42c8-4206-8ed2-6d61afb531d5",NA,"BRI AQ0576098","BRI",NA,NA,NA,"Rhodomyrtus psidioides (G.Don) Benth.",NA,"7000",NA,"Head of Redbank Creek, State Forest 616, Lockyer.",NA,"Native Guava","https://id.biodiversity.org.au/node/apni/2901415","Rhodomyrtus psidioides","Low tree to 7m tall. Flowering specimen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","PG2911","Deep gully on RJbh Helidon sandstone colluvium. Very tall open forest with Corymbia intermedia, Lophostemon confertus, Acacia melanoxylon.","ICN","GPS","Moreton","Uncommon localised.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodomyrtus",NA,NA,NA,NA,"Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=53cf3471-0477-486a-a64c-d400161b5045","http://creativecommons.org/publicdomain/zero/1.0/"
"2418955892","Rhodomyrtus psidioides (G.Don) Benth.",-27.603333,153.222222,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:17.348+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3179993,6,7707728,220,690,5014,3179966,3179993,3179993,"Rhodomyrtus psidioides (G.Don) Benth.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodomyrtus","Rhodomyrtus psidioides","Rhodomyrtus","psidioides","SPECIES","ACCEPTED","NE","1997-07-01T00:00:00",2000,"OCEANIA","Queensland",1997,4,1,"1997-04-01",91,91,"2022-01-20T08:08:30.000+00:00","2024-06-19T04:59:17.348+00:00",NA,FALSE,"eddabd88-96de-4820-b78f-5647e5ed85f6","none","none",FALSE,NA,"Scudamore-Smith, W.A.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"eddabd88-96de-4820-b78f-5647e5ed85f6",NA,NA,NA,"Herbrecs","2418955892","eddabd88-96de-4820-b78f-5647e5ed85f6",NA,"BRI AQ0663012","BRI",NA,NA,NA,"Rhodomyrtus psidioides (G.Don) Benth.",NA,"7000",NA,"Eprapah Creek Catchment, Karingal campsite, foothills of Mount Cotton.",NA,"Native Guava","https://id.biodiversity.org.au/node/apni/2901415","Rhodomyrtus psidioides","About 4 m, ribbed light green leaf, flowers small white expanding into cup fruit. Bark light.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","2","Soil sandy.","ICN","Hrb Convert","Moreton","Local name - 'wild guava'.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodomyrtus",NA,NA,NA,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=160458df-0c56-4f27-b4f6-98b7052a62c3","http://creativecommons.org/publicdomain/zero/1.0/"
"2418686251","Rhodomyrtus psidioides (G.Don) Benth.",-26.441667,152.919444,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:54.474+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3179993,6,7707728,220,690,5014,3179966,3179993,3179993,"Rhodomyrtus psidioides (G.Don) Benth.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodomyrtus","Rhodomyrtus psidioides","Rhodomyrtus","psidioides","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",2000,"OCEANIA","Queensland",1997,11,2,"1997-11-02",306,306,"2022-01-20T08:08:30.000+00:00","2024-06-19T04:58:54.474+00:00",NA,FALSE,"7b7058f2-20ba-4beb-9d81-690678e164e6","none","none",TRUE,NA,"Bean, A.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"7b7058f2-20ba-4beb-9d81-690678e164e6",NA,NA,NA,"Herbrecs","2418686251","7b7058f2-20ba-4beb-9d81-690678e164e6",NA,"BRI AQ0658979","BRI",NA,NA,NA,"Rhodomyrtus psidioides (G.Don) Benth.",NA,"7000",NA,"Ocean View Road, 3km S of Cooroy.",NA,"Native Guava","https://id.biodiversity.org.au/node/apni/2901415","Rhodomyrtus psidioides","Shrub 4m high, flowers white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","12506","Rainforest remnants on steep S slope. Soil shallow, rather infertile.","ICN","Hrb Convert","Moreton","Occasional at site.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodomyrtus",NA,NA,NA,NA,"Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=db05dc1e-7fbc-4b14-becf-90bd5de21c3f","http://creativecommons.org/publicdomain/zero/1.0/"
"2516891654","Rhodomyrtus psidioides (G.Don) Benth.",-27.31667,152.75,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:17.048+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3179993,6,7707728,220,690,5014,3179966,3179993,3179993,"Rhodomyrtus psidioides (G.Don) Benth.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodomyrtus","Rhodomyrtus psidioides","Rhodomyrtus","psidioides","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1997,11,26,"1997-11-26",330,330,NA,"2024-07-18T23:56:17.048+00:00",NA,FALSE,"L.3919667@BRAHMS","none","none",TRUE,NA,"Snow NW; Phillips SM; Bradford J",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.3919667@BRAHMS",NA,NA,NA,"Botany","2516891654","https://data.biodiversitydata.nl/naturalis/specimen/L.3919667",NA,"L.3919667",NA,NA,NA,NA,"Rhodomyrtus psidioides (G.Don) Benth.",NA,NA,NA,"Flora of Queensland. Moreton. Mt. Glorious, propert of B & S Phillips, Lot 37, Alex Road, and vicinity.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Snow, NW; Phillips, SM; Bradford, J 7453",NA,"ICN",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,"Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.3919667/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2418828630","Rhodomyrtus psidioides (G.Don) Benth.",-26.302778,152.891389,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:09.648+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3179993,6,7707728,220,690,5014,3179966,3179993,3179993,"Rhodomyrtus psidioides (G.Don) Benth.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodomyrtus","Rhodomyrtus psidioides","Rhodomyrtus","psidioides","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",100,"OCEANIA","Queensland",1995,2,3,"1995-02-03",34,34,"2022-01-20T08:08:29.000+00:00","2024-06-19T04:59:09.648+00:00",NA,FALSE,"b7863bf4-9a94-494d-9c90-23669d8dac59","none","none",FALSE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"b7863bf4-9a94-494d-9c90-23669d8dac59",NA,NA,NA,"Herbrecs","2418828630","b7863bf4-9a94-494d-9c90-23669d8dac59",NA,"BRI AQ0634520","BRI",NA,NA,NA,"Rhodomyrtus psidioides (G.Don) Benth.",NA,"7000",NA,"Kin Kin, Eastern Branch road, property of A. & G. Black.",NA,"Native Guava","https://id.biodiversity.org.au/node/apni/2901415","Rhodomyrtus psidioides","Shrub to 4m high, sterile.",NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","PIF16126","Scattered remnants of araucarian notophyll vineforest.","ICN","Google Earth","Wide Bay","Common in area.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodomyrtus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=2cbbfea2-771b-481c-a219-8fece134214e","http://creativecommons.org/publicdomain/zero/1.0/"
"2418944434","Rhodomyrtus psidioides (G.Don) Benth.",-28.223401,153.12607,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:16.205+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3179993,6,7707728,220,690,5014,3179966,3179993,3179993,"Rhodomyrtus psidioides (G.Don) Benth.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodomyrtus","Rhodomyrtus psidioides","Rhodomyrtus","psidioides","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",2000,"OCEANIA","Queensland",1994,8,11,"1994-08-11",223,223,"2022-01-20T08:08:29.000+00:00","2024-06-19T04:59:16.205+00:00",NA,FALSE,"e8f79d2d-c191-4fde-84fd-d351f5b04ed8","none","none",FALSE,NA,"Forster, P.I.|Leiper, G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"e8f79d2d-c191-4fde-84fd-d351f5b04ed8",NA,NA,NA,"Herbrecs","2418944434","e8f79d2d-c191-4fde-84fd-d351f5b04ed8",NA,"BRI AQ0629987","BRI",NA,NA,NA,"Rhodomyrtus psidioides (G.Don) Benth.",NA,"7000",NA,"Lamington National Park, Python Rock track start.",NA,"Native Guava","https://id.biodiversity.org.au/node/apni/2901415","Rhodomyrtus psidioides","Tree to 8m high, buds.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","PIF15663",NA,"ICN","Hrb Convert","Moreton","Common in area.  Simple notophyll vine forest on rhyolite.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodomyrtus",NA,NA,NA,NA,"Buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=2f8fa996-ac2f-4e7c-819b-8e3c2fd37c6c","http://creativecommons.org/publicdomain/zero/1.0/"
"2418480751","Rhodomyrtus psidioides (G.Don) Benth.",-26.425556,152.880556,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:35.679+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3179993,6,7707728,220,690,5014,3179966,3179993,3179993,"Rhodomyrtus psidioides (G.Don) Benth.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodomyrtus","Rhodomyrtus psidioides","Rhodomyrtus","psidioides","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",2000,"OCEANIA","Queensland",1993,10,26,"1993-10-26",299,299,"2022-01-20T08:08:29.000+00:00","2024-06-19T04:58:35.679+00:00",NA,FALSE,"23eb97dc-2d73-4aab-9166-e7a49fe61258","none","none",FALSE,NA,"Bean, A.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"23eb97dc-2d73-4aab-9166-e7a49fe61258",NA,NA,NA,"Herbrecs","2418480751","23eb97dc-2d73-4aab-9166-e7a49fe61258",NA,"BRI AQ0622244","BRI",NA,NA,NA,"Rhodomyrtus psidioides (G.Don) Benth.",NA,"7000",NA,"Lawnville Road, W of Cooroy.",NA,"Native Guava","https://id.biodiversity.org.au/node/apni/2901415","Rhodomyrtus psidioides","Tree 6m high, buds white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,120,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","6795","Small stream adjacent to remnant rainforest.","ICN","Hrb Convert","Wide Bay","Rare at site.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodomyrtus",NA,NA,NA,NA,"Buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=9f7af635-afc0-4688-adfc-ed42f4a86a68","http://creativecommons.org/publicdomain/zero/1.0/"
"2418694834","Rhodomyrtus psidioides (G.Don) Benth.",-27.633333,153.172222,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:55.209+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3179993,6,7707728,220,690,5014,3179966,3179993,3179993,"Rhodomyrtus psidioides (G.Don) Benth.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodomyrtus","Rhodomyrtus psidioides","Rhodomyrtus","psidioides","SPECIES","ACCEPTED","NE","1994-02-01T00:00:00",2000,"OCEANIA","Queensland",1993,12,5,"1993-12-05",339,339,"2022-01-20T08:08:29.000+00:00","2024-06-19T04:58:55.209+00:00",NA,FALSE,"7e9bbf08-2f35-4af6-8a0a-53822f795fcb","none","none",FALSE,NA,"Thompson, E.J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"7e9bbf08-2f35-4af6-8a0a-53822f795fcb",NA,NA,NA,"Herbrecs","2418694834","7e9bbf08-2f35-4af6-8a0a-53822f795fcb",NA,"BRI AQ0570802","BRI",NA,NA,NA,"Rhodomyrtus psidioides (G.Don) Benth.",NA,"7000",NA,"Daisy Hill State Forest, Logan City.",NA,"Native Guava","https://id.biodiversity.org.au/node/apni/2901415","Rhodomyrtus psidioides","Large shrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,100,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","MOR235","Woodland to tall open forest of Eucalyptus propinqua and E. crebra with rainforest species understorey along drainage lines.","ICN","Hrb Convert","Moreton","Occasional.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodomyrtus",NA,NA,NA,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=6afdbc85-94e3-41fb-ba95-7c3534f396a5","http://creativecommons.org/publicdomain/zero/1.0/"
"2418854517","Rhodomyrtus psidioides (G.Don) Benth.",-26.473409,152.82606,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:09.147+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3179993,6,7707728,220,690,5014,3179966,3179993,3179993,"Rhodomyrtus psidioides (G.Don) Benth.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Rhodomyrtus","Rhodomyrtus psidioides","Rhodomyrtus","psidioides","SPECIES","ACCEPTED","NE","2018-08-01T00:00:00",2000,"OCEANIA","Queensland",1993,12,2,"1993-12-02",336,336,"2022-01-20T08:08:29.000+00:00","2024-06-19T04:59:09.147+00:00",NA,FALSE,"c2977d88-fb1f-4b0d-bf7b-424f593471ac","none","none",TRUE,NA,"Bean, A.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"c2977d88-fb1f-4b0d-bf7b-424f593471ac",NA,NA,NA,"Herbrecs","2418854517","c2977d88-fb1f-4b0d-bf7b-424f593471ac",NA,"BRI AQ0623060","BRI",NA,NA,NA,"Rhodomyrtus psidioides (G.Don) Benth.",NA,"7000",NA,"State Forest 234, SW of Cooroy.",NA,"Native Guava","https://id.biodiversity.org.au/node/apni/2901415","Rhodomyrtus psidioides","Shrub 3m high, flowers white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,120,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","7146","Rainforest dominated by Argyrodendron, with Acacia bakeri, Calamus, Cryptocarya laevigata.","ICN","Hrb Convert","Wide Bay","Occasional at site.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Rhodomyrtus",NA,NA,NA,NA,"Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d35da50e-06f7-4e4e-9301-267c11039d73","http://creativecommons.org/publicdomain/zero/1.0/"
