"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","identificationRemarks","distanceFromCentroidInMeters","gadm.level0.gid","gadm.level0.name","occurrenceRemarks","informationWithheld","gadm","identifiedByIDs.type","identifiedByIDs.value","elevation","higherGeography","institutionKey","collectionKey","preparations","recordNumber","habitat","nomenclaturalCode","georeferenceProtocol","http...unknown.org.taxonRankID","locality","county","eventRemarks","type","vernacularName","taxonConceptID","http...unknown.org.species","higherClassification","reproductiveCondition","networkKeys","institutionID","language","verbatimElevation","collectionID","disposition","verbatimTaxonRank","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","otherCatalogNumbers","georeferenceSources","individualCount","islandGroup","locationRemarks","island","identificationReferences","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","elevationAccuracy","datasetID","eventID","verbatimIdentification","ownerInstitutionCode","accessRights","fieldNotes","nomenclaturalStatus","fieldNumber","bibliographicCitation","dynamicProperties","infraspecificEpithet","media_url"
"2516448650","Eugenia reinwardtiana (Blume) DC.",-15.8,145.25,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.214+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA",NA,1975,7,10,"1975-07-10",191,191,NA,"2024-07-18T23:54:19.214+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2514065@BRAHMS","none","none",TRUE,NA,"Hyland B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2514065@BRAHMS",NA,NA,NA,"Botany","2516448650","https://data.biodiversitydata.nl/naturalis/specimen/L.2514065",NA,"L.2514065",NA,NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Hyland, B 8345",NA,"ICN",NA,NA,"Porn 37V, Monkhouse.",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2514065/format/large"
"2418477561","Eugenia reinwardtiana (Blume) DC.",-18.340125,146.326105,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:35.370+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1975,8,14,"1975-08-14",226,226,"2021-07-17T12:00:19.000+00:00","2024-06-19T04:58:35.370+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"231a9714-1097-4fad-8403-db4bcd4e01d8","none","none",FALSE,NA,"Sharpe, P.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"231a9714-1097-4fad-8403-db4bcd4e01d8",NA,NA,NA,"Herbrecs","2418477561","231a9714-1097-4fad-8403-db4bcd4e01d8",NA,"BRI AQ0134733","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","1672","Heath type vegetation of dwarf Kunzea, Casuarina, Acacia, Hibbertia etc. Rocks prominent, sotherly slope.","ICN","Hrb Convert","7000","Hinchinbrook Island, Headland at N end of Little Ramsay Bay.","North Kennedy","Shrub 2m high, spreading habit, growing between rocks near shore line, flowers large and white.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=87bfe3d4-192b-496d-8792-cb8702f0e7ec"
"2418660919","Eugenia reinwardtiana (Blume) DC.",-18.340125,146.326105,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:51.018+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1975,8,19,"1975-08-19",231,231,"2021-07-17T12:00:45.000+00:00","2024-06-19T04:58:51.018+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"70bbd8d2-a42a-46ae-bdec-89dd09a62e97","none","none",FALSE,NA,"Sharpe, P.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"70bbd8d2-a42a-46ae-bdec-89dd09a62e97",NA,NA,NA,"Herbrecs","2418660919","70bbd8d2-a42a-46ae-bdec-89dd09a62e97",NA,"BRI AQ0134732","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Trees to 10m high of various species.  Shrub 1.3m high, growing in shady area under trees. Flowers white and large.",NA,"none",NA,NA,NA,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","1746",NA,"ICN","Hrb Convert","7000","Hinchinbrook Island. Coast opposite Agnes Island.","North Kennedy",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=6d1c01e0-7dc5-4fbb-8ec2-ed34a4201269"
"1451069738","Eugenia rariflora Benth.",-19.072222,-169.854444,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:15:35.017+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416644,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","rariflora","SPECIES","SYNONYM","NE",NA,"OCEANIA",NA,1975,9,21,"1975-09-21T00:00",264,264,NA,"2024-08-02T01:15:35.017+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"K001000481","none","none",FALSE,NA,"Sykes, W.R.",NA,"WGS84","Magnoliopsida","NU","none","none","OCEANIA","Niue","EUROPE",NA,"K001000481",NA,NA,NA,"Herbarium","1451069738","http://specimens.kew.org/herbarium/K001000481",NA,"K001000481","K",NA,NA,NA,"Eugenia rariflora Benth.",NA,NA,2712.52278985208,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,"fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,"1104/NIUE","On makasea cliff top.",NA,NA,NA,"Matapa Chasm",NA,"Growing with Timonius polygamous. A co-dominant species. Stems to circa 30 centimeters, tending gnarled towards base. Leaves glossy, pale below, whitish. Very coriaceous. Petals white.",NA,NA,NA,NA,"Myrtaceae",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/4e3ae8d7f755d60eb0362878715a8cd4.jpg"
"2418424495","Eugenia reinwardtiana (Blume) DC.",-19.256789,146.426111,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:27.002+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1974,6,12,"1974-06-12",163,163,"2021-07-17T12:00:31.000+00:00","2024-06-19T04:58:27.002+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"0c753389-0190-466d-9d30-579c7125c4e6","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"0c753389-0190-466d-9d30-579c7125c4e6",NA,NA,NA,"Herbrecs","2418424495","0c753389-0190-466d-9d30-579c7125c4e6",NA,"BRI AQ0452209","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Small tree 4-5m tall. Flower buds cream. Fruit mainly green but occasionally with an orange tinge.  Fruit in F.A.A.",NA,NA,NA,NA,500,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","7279","Dry rainforest.","ICN","Hrb Convert","7000","Paluma Range - Hervey Holding.","North Kennedy",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=b69d9e3f-520e-4ab6-bcf5-4cde66ac0d0f"
"2418471319","Eugenia reinwardtiana (Blume) DC.",-19.256789,146.426111,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:31.303+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1974,6,12,"1974-06-12",163,163,"2021-07-17T12:00:46.000+00:00","2024-06-19T04:58:31.303+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"202419cf-cca4-444a-9b02-f60a8082d45e","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"202419cf-cca4-444a-9b02-f60a8082d45e",NA,NA,NA,"Herbrecs","2418471319","202419cf-cca4-444a-9b02-f60a8082d45e",NA,"BRI AQ0452210","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Small tree 6-7m, 7-10cm d.b.h. with a flaky to almost paper bark. Outer blaze pink and fibrous. Inner blaze cream and fibrous. Blaze layered and dead bark layered. Oil dots visible to the naked eye. Leaves for oil analysis by T.Whiffin.  Fruit in F.A.A.",NA,NA,NA,NA,500,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","7278","Dry rainforest.","ICN","Hrb Convert","7000","Paluma Range Hervey Holding.","North Kennedy",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=e32680ec-4e2d-4686-bf14-9640887aa317"
"2418453555","Eugenia reinwardtiana (Blume) DC.",-12.173496,143.092781,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:26.807+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1974,9,14,"1974-09-14",257,257,"2021-07-17T12:00:29.000+00:00","2024-06-19T04:58:26.807+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"181e52f8-017d-4563-8486-10b42eb02b2e","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"181e52f8-017d-4563-8486-10b42eb02b2e",NA,NA,NA,"Herbrecs","2418453555","181e52f8-017d-4563-8486-10b42eb02b2e",NA,"BRI AQ0434906","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","7509",NA,"ICN","Hrb Convert","7000","Olive River.Low Beach Forest. Shrub 1-2m tall. Flowers quite conspicuous. Petals white inside and pink outside. Calyx lobes red. Flowers in F.A.A.","Cook",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c0138516-9874-48ab-9d69-efec1106eb5b"
"2418534110","Eugenia reinwardtiana (Blume) DC.",-14.406829,141.576132,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:39.006+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1974,9,18,"1974-09-18",261,261,"2021-07-17T12:00:25.000+00:00","2024-06-19T04:58:39.006+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"3ac4dc59-d706-47ff-bbdf-44529bccd01f","none","none",TRUE,NA,"Tracey, J.G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"3ac4dc59-d706-47ff-bbdf-44529bccd01f",NA,NA,NA,"Herbrecs","2418534110","3ac4dc59-d706-47ff-bbdf-44529bccd01f",NA,"BRI AQ0384505","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Much branched small tree to 3m.",NA,NA,NA,NA,10,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","14246",NA,"ICN","Hrb Convert","7000","10k S of Christmas Creek S of Halroyd River.","Cook","In deciduous vine thicket on old beach ridge with sand and shell grit.","PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=9ad022f8-0390-49d2-95d0-d2b7e095d88d"
"2418591617","Eugenia reinwardtiana (Blume) DC.",-15.075,145.125,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:45.413+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1974,9,1,"1974-09-01",244,244,"2021-07-17T12:00:24.000+00:00","2024-06-19T04:58:45.413+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"53825ad9-ba57-43e8-9a61-c5dc51032490","none","none",FALSE,NA,"Tracey, J.G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"53825ad9-ba57-43e8-9a61-c5dc51032490",NA,NA,NA,"Herbrecs","2418591617","53825ad9-ba57-43e8-9a61-c5dc51032490",NA,"BRI AQ0385050","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Small tree 3m.",NA,NA,NA,NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","14420","In complex notophyll vineforest. Semideciduous notophyll vineforest on soil derived from basalt.","ICN","Map","7000","Mt. Webb-Starke Station.","Cook",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=ec2ad0b9-0bb4-48e7-8230-91fc20d2a0b0"
"2418598309","Eugenia reinwardtiana (Blume) DC.",-12.173496,143.092781,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:46.036+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416637,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","reinwardtiana","SPECIES","ACCEPTED","NE",NA,"OCEANIA","Queensland",1974,9,14,"1974-09-14",257,257,"2021-07-17T12:00:45.000+00:00","2024-06-19T04:58:46.036+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"55d1bd79-754f-451c-a0e0-bac81e25bcc2","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"55d1bd79-754f-451c-a0e0-bac81e25bcc2",NA,NA,NA,"Herbrecs","2418598309","55d1bd79-754f-451c-a0e0-bac81e25bcc2",NA,"BRI AQ0115916","BRI",NA,NA,NA,"Eugenia reinwardtiana (Blume) DC.",2000,NA,NA,NA,NA,"Small windswept tree or large shrub 2m tall.",NA,NA,NA,NA,5,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","7479","Heath.","ICN","Hrb Convert","7000","5km N of Olive River mouth.","Cook",NA,"PhysicalObject","Beach Cherry","https://id.biodiversity.org.au/node/apni/2900578","Eugenia reinwardtiana","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Eugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=22c7c49c-0900-4424-b1d6-b65f2da41e6c"
"2514332676","Eugenia carissoides F.Muell.",-12.16667,143.08333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:59.622+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5416641,6,7707728,220,690,5014,3177662,5416637,5416637,"Eugenia reinwardtiana (Blume) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia reinwardtiana","Eugenia","carissoides","SPECIES","SYNONYM","NE",NA,"OCEANIA",NA,1974,9,14,"1974-09-14",257,257,NA,"2024-07-18T23:55:59.622+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"L.2503827@BRAHMS","none","none",TRUE,NA,"Hyland B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2503827@BRAHMS",NA,NA,NA,"Botany","2514332676","https://data.biodiversitydata.nl/naturalis/specimen/L.2503827",NA,"L.2503827",NA,NA,NA,NA,"Eugenia carissoides F.Muell.",NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Hyland, B 7479",NA,"ICN",NA,NA,"5 Km. North of Olive River Mouth.",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2503827/format/large"
