"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","informationWithheld","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","identificationRemarks","networkKeys","elevation","elevationAccuracy","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","verbatimElevation","collectionID","preparations","acceptedNameUsage","locationRemarks","otherCatalogNumbers","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","higherClassification","gadm","associatedTaxa","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","reproductiveCondition","municipality","bibliographicCitation","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","individualCount","fieldNotes","lifeStage","fieldNumber","typeStatus","materialSampleID","verbatimIdentification","eventRemarks","eventID","disposition","dynamicProperties","language","footprintSRS","typifiedName","media_url"
"2270675557","Luma chequen (Molina) A.Gray",-33.5833,-71.5167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.993+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,5000,"SOUTH_AMERICA","Valparaiso",2000,7,28,"2000-07-28",210,210,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.993+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764066","all rights reserved",FALSE,"764066","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764066",NA,NA,NA,"Plants","2270675557","b9cc9226-33a3-45f1-b8e2-9aa501ee97c4","47977","ASU0043181","ASU",NA,"Shrub near water.",NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,NA,300,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","9809","Remnants of Sclerophyllos vegetation along small stream.",NA,NA,"San Antonio, Malvilla, ca. 1km W of Malvilla along railroad tracks.",NA,NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"238114","b9cc9226-33a3-45f1-b8e2-9aa501ee97c4","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Luma",NA,"ecologicallyOccursWith: Luma chequen|ecologicallyOccursWith: Myrceugenia obtusa|ecologicallyOccursWith: M. esucca|ecologicallyOccursWith: Barberis actinacantha","Landrum","reviewed - high confidence","georef batch tool 2012-10-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043181_lg.jpg"
"574919999","Luma chequen (Molina) A.Gray",-38.249167,-72.51,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.550+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Araucanía",1998,3,9,"1998-03-09",68,68,NA,"2024-07-30T17:31:57.550+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00096200","none","none",TRUE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00096200",NA,"9th March 1998",NA,"E","574919999","https://data.rbge.org.uk/herb/E00096200",NA,"E00096200","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",100,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","454","Well vegetated riverside bank with Austrocedrus chilensis","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región IX [Araucania]:Prov. de Malleco:Traiguén:Cerro Adencul; north bank of Río Traiguén","Malleco","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67597","100m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00096200/full/300,/0/default.jpg"
"574866824","Luma chequen (Molina) A.Gray",-38.248889,-72.526111,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.464+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Araucanía",1998,3,9,"1998-03-09",68,68,NA,"2024-07-30T17:31:57.464+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00096209","none","none",TRUE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00096209",NA,"9th March 1998",NA,"E","574866824","https://data.rbge.org.uk/herb/E00096209",NA,"E00096209","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",83,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","476","Isolated thicket in poorly drained pasture land.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región IX [Araucania]:Prov. de Malleco:Traiguén:Cerro Adencul; north bank of Río Traiguén","Malleco","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67595","83m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00096209/full/300,/0/default.jpg"
"574875275","Luma chequen (Molina) A.Gray",-37.810833,-72.896944,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.479+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Araucanía",1998,3,10,"1998-03-10",69,69,NA,"2024-07-30T17:31:57.479+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00096211","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00096211",NA,"10th March 1998",NA,"E","574875275","https://data.rbge.org.uk/herb/E00096211",NA,"E00096211","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",670,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","488","Woody vegetation of roadside verge. All plants covered in a thick layer of dust.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región IX [Araucania]:Prov. de Malleco:Angol:Approach from Angol to Parque Nacional Nahuelbuta","Malleco","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67593","670m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00096211/full/300,/0/default.jpg"
"575152278","Luma chequen (Molina) A.Gray",-33.066667,-70.95,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:55.919+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Región Metropolitana de Santiago",1993,2,6,"1993-02-06",37,37,NA,"2024-07-30T17:31:55.919+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00005989","none","none",TRUE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00005989",NA,"6th February 1993",NA,"E","575152278","https://data.rbge.org.uk/herb/E00005989",NA,"E00005989","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",600,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5438","Beside river in bottom of a steep-sided, rocky gorge. Vegetation dominated by Quillaja saponari., Cryptocarya alba and Psoralea glandulosa","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región Metropolitana de Santiago:4km west of Tiltil",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67559","600m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00005989/manifest"
"575131548","Luma chequen (Molina) A.Gray",-33.066667,-70.95,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:55.827+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Región Metropolitana de Santiago",1993,2,6,"1993-02-06",37,37,NA,"2024-07-30T17:31:55.827+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00005990","none","none",TRUE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00005990",NA,"6th February 1993",NA,"E","575131548","https://data.rbge.org.uk/herb/E00005990",NA,"E00005990","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",600,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5440","Beside river in bottom of a steep-sided, rocky gorge. Vegetation dominated by Quillaja saponari., Cryptocarya alba and Psoralea glandulosa","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región Metropolitana de Santiago:4km west of Tiltil",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67560","600m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00005990/full/300,/0/default.jpg"
"574942533","Luma chequen (Molina) A.Gray",-35.783333,-71.333333,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.968+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Maule",1993,2,14,"1993-02-14",45,45,NA,"2024-07-30T17:31:56.968+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00070009","none","none",TRUE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00070009",NA,"14th February 1993",NA,"E","574942533","https://data.rbge.org.uk/herb/E00070009",NA,"E00070009","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",350,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5526","Very dry and heavily grazed, partially forested slopes.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región VII [Maule]:Prov. de Linares:Road east of Rari.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67579","350m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00070009/manifest"
"575188401","Luma chequen (Molina) A.Gray",-35.833333,-72.483333,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.970+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Maule",1993,2,13,"1993-02-13",44,44,NA,"2024-07-30T17:31:56.970+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00070010","none","none",TRUE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00070010",NA,"13th February 1993",NA,"E","575188401","https://data.rbge.org.uk/herb/E00070010",NA,"E00070010","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",240,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5525","Water-logged soils adjacent to main river surrounded by lush temperate rainforest, dominated by Nothofagus spp.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región VII [Maule]:Prov. de Cauquenes:Road from Chanco to Cauquenes.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67580","240m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00070010/manifest"
"575274041","Luma chequen (Molina) A.Gray",-35.85,-72.466667,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.030+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Maule",1993,2,13,"1993-02-13",44,44,NA,"2024-07-30T17:31:57.030+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00070011","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00070011",NA,"13th February 1993",NA,"E","575274041","https://data.rbge.org.uk/herb/E00070011",NA,"E00070011","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",260,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5510","Gravel bed above river surrounded by lush temperate rainforest.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región VII [Maule]:Prov. de Cauquenes:Road from Chanco to Cauquenes.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67581","260m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00070011/manifest"
"575237079","Luma chequen (Molina) A.Gray",-35.85,-72.466667,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.968+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Maule",1993,2,13,"1993-02-13",44,44,NA,"2024-07-30T17:31:56.968+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00070012","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00070012",NA,"13th February 1993",NA,"E","575237079","https://data.rbge.org.uk/herb/E00070012",NA,"E00070012","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",260,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5511","Gravel bed above river surrounded by lush temperate rainforest.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región VII [Maule]:Prov. de Cauquenes:Road from Chanco to Cauquenes.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67582","260m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00070012/manifest"
"575278839","Luma chequen (Molina) A.Gray",-35.85,-72.466667,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.045+00:00",347,"PRESERVED_SPECIMEN","PRESENT",5420322,6,7707728,220,690,5014,3187179,5420322,5420322,"Luma chequen (Molina) A.Gray","Plantae","Tracheophyta","Myrtales","Myrtaceae","Luma","Luma chequen","Luma","chequen","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Maule",1993,2,13,"1993-02-13",44,44,NA,"2024-07-30T17:31:57.045+00:00",NA,"all rights reserved",FALSE,"https://data.rbge.org.uk/herb/E00070013","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00070013",NA,"13th February 1993",NA,"E","575278839","https://data.rbge.org.uk/herb/E00070013",NA,"E00070013","RBGE",NA,NA,NA,NA,"Luma chequen (Molina) A.Gray",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",260,0,"Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","5513","Gravel bed above river surrounded by lush temperate rainforest.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región VII [Maule]:Prov. de Cauquenes:Road from Chanco to Cauquenes.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67583","260m","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00070013/manifest"
