"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","collectionID","identificationRemarks","informationWithheld","gadm","elevation","elevationAccuracy","verbatimElevation","otherCatalogNumbers","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","reproductiveCondition","preparations","locationRemarks","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","associatedOccurrences","individualCount","municipality","fieldNotes","georeferenceRemarks","georeferenceProtocol","organismID","locationID","accessRights","typeStatus","typifiedName","materialSampleID","verbatimIdentification","eventID","disposition","fieldNumber","footprintSRS","bibliographicCitation","vernacularName","verbatimTaxonRank","media_url","license"
"574658675","Myrceugenia planipes (Hook. & Arn.) O.Berg",-42.466667,-73.783333,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.115+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1995,7,28,"1995-07-28",209,209,NA,"2024-07-30T17:31:56.115+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00014547","none","none",TRUE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00014547",NA,"28th July 1995",NA,"E","574658675","https://data.rbge.org.uk/herb/E00014547",NA,"E00014547","RBGE",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","2","Secondary regrowth of predominantly evergreen trees and shrubs dominated by Embothrium coccineum (mostly deciduous), Aristotelia chilensi., Drimys winter., Tepulaia stipularis and Luma apiculat..","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Chiloé:Castro:Parque Municipal.","Chiloé","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","6309","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,100,0,"100m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00014547/full/300,/0/default.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270676077","Myrceugenia planipes (Hook. & Arn.) O.Berg",-41.6667,-72.5833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.066+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1993,1,5,"1993-01-05",5,5,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.066+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764240",FALSE,"764240","none","none",FALSE,NA,"D. Burckhardt","L.R. Landrum, 1996.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764240",NA,NA,NA,"Plants","2270676077","cc533a7c-4a57-4cc6-a643-df24b38b1b8f","33745","ASU0043441","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","38-a","Sclerophyllous rain forest.",NA,NA,"Laguna Triangulo.","Llanquihue",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,"201490","cc533a7c-4a57-4cc6-a643-df24b38b1b8f",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043441_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270677106","Myrceugenia planipes (Hook. & Arn.) O.Berg",-36.809755,-73.061024,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.055+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,1000,"SOUTH_AMERICA","Biobio",1993,10,22,"1993-10-22",295,295,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.055+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764237",FALSE,"764237","none","none",TRUE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764237",NA,NA,NA,"Plants","2270677106","4230c2f8-aa41-4b40-b59c-fcfcd11c33a2","33745","ASU0043435","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Shrub ca. 2m high.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7961","Remnant of natural vegetation with shrubs.",NA,NA,"Hill in Villa Anibal Pinto, ca. 1km NW of the central plaza of Concepcion.","Concepcion",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,"191622","4230c2f8-aa41-4b40-b59c-fcfcd11c33a2","ecologicallyOccursWith: Luma|ecologicallyOccursWith: Myrceugenia|ecologicallyOccursWith: Peumus|ecologicallyOccursWith: Azara|ecologicallyOccursWith: Ugni|ecologicallyOccursWith: etc","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,"Landrum","reviewed - high confidence","GE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043435_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270676282","Myrceugenia planipes (Hook. & Arn.) O.Berg",-36.7833,-73.1667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.291+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Biobio",1993,10,31,"1993-10-31",304,304,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.291+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764242",FALSE,"764242","none","none",FALSE,NA,"L. R. Landrum; S.S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764242",NA,NA,NA,"Plants","2270676282","5a0a0c8b-dcd0-47b5-9f4c-694d74306a99","33745","ASU0047136","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Shrub ca. 1m high.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","8051","Forest.",NA,NA,"Desembocadura of Rio Bio Bio, in forest N of river along stream.","Concepcion",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,"191837","5a0a0c8b-dcd0-47b5-9f4c-694d74306a99","ecologicallyOccursWith: Myrceugenia|ecologicallyOccursWith: Luma|ecologicallyOccursWith: Griselinia|ecologicallyOccursWith: Peumus|ecologicallyOccursWith: Cryptocarya|ecologicallyOccursWith: etc","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0047/ASU0047136alg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270676897","Myrceugenia planipes (Hook. & Arn.) O.Berg",-45.4167,-72.3333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.116+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Aisen",1993,11,15,"1993-11-15",319,319,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.116+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764243",FALSE,"764243","none","none",FALSE,NA,"L. R. Landrum; S.S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764243",NA,NA,NA,"Plants","2270676897","106a47d6-f7f7-479e-8aaf-d6244dd2f1d5","33745","ASU0043442","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Fruits turning purple.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","8103","Regenerating forest.",NA,NA,"Road to Coihaique to Puerto Aisen, Puente Cascadal, ca. 30km W of Coihaique.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,"192439","106a47d6-f7f7-479e-8aaf-d6244dd2f1d5","ecologicallyOccursWith: Nothofagus dombeyi","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043442_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"574717115","Myrceugenia planipes (Hook. & Arn.) O.Berg",-45.9,-73.366667,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.318+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Aisén del General Carlos Ibáñez del Campo",1992,3,3,"1992-03-03",63,63,NA,"2024-07-30T17:31:57.318+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00089335","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00089335",NA,"3rd March 1992",NA,"E","574717115","https://data.rbge.org.uk/herb/E00089335",NA,"E00089335","RBGE",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","55","Scrub vegetation on volcanic mud flow. Associated species included Gaultheria mucronat., Gunnera tinctori., G. magellanic., Embothriu., Nothofagus betuloide., N. antarctica and N. nitid..","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región XI [Aisén Del Gral. Carlos Ibáñez del Campo]:Prov. de Aisén:Huemules valley (Camp 2).",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","93360","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,NA,40,0,"40m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00089335/full/300,/0/default.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270674915","Myrceugenia planipes (Hook. & Arn.) O.Berg",-43.25,-73.75,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.099+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Biobio",1991,9,3,"1991-09-03",246,246,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.099+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764247",FALSE,"764247","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764247",NA,NA,NA,"Plants","2270674915","1ea784a6-2004-4e39-baa2-2985c94afdd2","33745","ASU0043439","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Shrub ca. 4m high.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7432","Area of native forest.",NA,NA,"Coronel, Fundo Escuadron of the Milinka company.","Chiloe",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,"184382","1ea784a6-2004-4e39-baa2-2985c94afdd2","ecologicallyOccursWith: Aextoxicon","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043439_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270676997","Myrceugenia planipes (Hook. & Arn.) O.Berg",-36.809755,-73.061024,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.154+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,1000,"SOUTH_AMERICA","Biobio",1991,10,15,"1991-10-15",288,288,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.154+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764245",FALSE,"764245","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764245",NA,NA,NA,"Plants","2270676997","eed5c8e8-0884-420c-9e03-0e08ded2b01d","33745","ASU0043436","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Coor from www.fallingrain.com/world; Shrub ca. 1m high.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7583","Shrubby vegetation.",NA,NA,"Small hill behind Villa Anibal Pinto, ca. 1km NW of the central plaza of Concepcion.","Concepcion",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,"184452","eed5c8e8-0884-420c-9e03-0e08ded2b01d","ecologicallyOccursWith: Luma|ecologicallyOccursWith: Myrceugenia|ecologicallyOccursWith: Peumus|ecologicallyOccursWith: Azara","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,"Landrum","reviewed - high confidence","GE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043436_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270543704","Myrceugenia planipes (Hook. & Arn.) O.Berg",-39.805,-73.2519,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:14.662+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Rios",1990,12,18,"1990-12-18",352,352,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:14.662+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2142713",FALSE,"2142713","none","none",TRUE,NA,"Oscar F. Clarke",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"2142713",NA,"18 Dec 1990",NA,"Plants","2270543704","86c0d954-4e9e-48c6-82af-1538b3c2dfc1","33745","ASU0018802","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg",NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","54--39","Cultivated plants in gardens specializing in the native flora of Chile.",NA,NA,"Valdivia, NW edge of town across the river, Jardín Botánico de la Universidad Austral, Av. Manuel Aguero","Valdivia",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,14,NA,NA,"273013","86c0d954-4e9e-48c6-82af-1538b3c2dfc1",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","Flowering",NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=UCR-BPS-198612",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0018/ASU0018802_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
"2270674363","Myrceugenia planipes (Hook. & Arn.) O.Berg",-36.79452,-73.17085,"cdc,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.805+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185825,6,7707728,220,690,5014,3185514,3185825,3185825,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia planipes","Myrceugenia","planipes","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Biobio",1988,1,24,"1988-01-24",24,24,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.805+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764239",FALSE,"764239","none","none",TRUE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764239",NA,NA,NA,"Plants","2270674363","c754ca75-ffcf-4f8a-9ad3-6ff148fb385a","33745","ASU0043434","ASU",NA,NA,NA,"Myrceugenia planipes (Hook. & Arn.) O.Berg","Coor from www.fallingrain.com/world; Undersoty tree in forest. 3-5m high.",NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5934","Sclerophyllous forest.",NA,NA,"N side of desembocadura of Rio Bio Bio, ca. 15km of Concepcion.","Concepcion",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,"153631","c754ca75-ffcf-4f8a-9ad3-6ff148fb385a","ecologicallyOccursWith: Peumus|ecologicallyOccursWith: Lithraea","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043434_lg.jpg","http://creativecommons.org/licenses/by-sa/4.0/"
