"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","http...unknown.org.captive","identificationID","name","eventTime","informationWithheld","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","gadm","identifiedByIDs.type","identifiedByIDs.value","projectId","individualCount","elevation","elevationAccuracy","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","collectionID","identificationRemarks","verbatimElevation","establishmentMeans","degreeOfEstablishment","pathway","vernacularName","fieldNotes","eventRemarks","preparations","http...unknown.org.taxonRankID","disposition","taxonConceptID","http...unknown.org.species","higherClassification","verbatimTaxonRank","otherCatalogNumbers","associatedOccurrences","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","locationRemarks","reproductiveCondition","municipality","bibliographicCitation","georeferenceRemarks","georeferenceProtocol","organismID","locationID","accessRights","materialSampleID","verbatimIdentification","eventID","typeStatus","typifiedName","previousIdentifications","samplingProtocol","verbatimCoordinateSystem","footprintSRS","media_url","license"
"2270542997","Ugni molinae Turcz.",-38.0261,-73.1589,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:14.644+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Araucanía",1990,11,29,"1990-11-29",333,333,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:14.644+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2142712",FALSE,"2142712","none","none",TRUE,NA,"Oscar F. Clarke",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"2142712",NA,"29 Nov 1990",NA,"Plants","2270542997","6ccd1a4f-e66e-42ff-995e-31f396048470","33952","ASU0018803","ASU",NA,NA,"Ugni molinae Turcz.",NA,NA,"Forming clonal thickets to 5 m across, at the edge of the forest.  1.5 m tall.",NA,NA,NA,NA,NA,NA,NA,225,25,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","38--03","Steep slopes with native Nothofagus forest.",NA,NA,"South of Concepcion on coastal road (Hwy 160) to Victoria, Cerro Contulmo National Monument, 11 km SE of Contulmo toward Purén",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni",NA,"273015","herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=UCR-BPS-198858","6ccd1a4f-e66e-42ff-995e-31f396048470",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Landrum",NA,NA,NA,NA,"Flowering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0018/ASU0018803_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270545893","Ugni molinae Turcz.",-39.8311,-73.2686,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:14.695+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Rios",1990,12,17,"1990-12-17",351,351,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:14.695+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2142709",FALSE,"2142709","none","none",TRUE,NA,"Oscar F. Clarke",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"2142709",NA,"17 Dec 1990",NA,"Plants","2270545893","5925cac3-0e1e-4ab0-b1fc-f92e8ce5d0a8","33952","ASU0018806","ASU",NA,NA,"Ugni molinae Turcz.",NA,NA,"With eriophyid mite (?) galls.",NA,NA,NA,NA,NA,NA,NA,15,5,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","53--03",NA,NA,NA,"Valdivia, Los Herraduras Campground on road to Niebla","Valdivia",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni",NA,"273016","herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=UCR-BPS-198624","5925cac3-0e1e-4ab0-b1fc-f92e8ce5d0a8",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Landrum",NA,NA,NA,NA,"Flowering & Fruiting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0018/ASU0018806_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270543243","Ugni molinae Turcz.",-41.1361,-73.0292,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:14.650+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1990,12,5,"1990-12-05",339,339,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:14.650+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=2142711",FALSE,"2142711","none","none",FALSE,NA,"Oscar F. Clarke",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"2142711",NA,"05 Dec 1990",NA,"Plants","2270543243","2ee0eaf7-3188-4331-8252-f13846d85bef","33952","ASU0018804","ASU",NA,NA,"Ugni molinae Turcz.",NA,NA,"Shrub 2 m tall by 4 m broad, entangled in other plants on bank above lake.",NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","42--28","Nothofagus forest with N. obliqua dominant, but most of area cut over.",NA,NA,"Lago Llanquihue, on coastal road just (c. 8 km) north of Frutillar, Playa Maqui campground",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni",NA,"273012","herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=UCR-BPS-198884","2ee0eaf7-3188-4331-8252-f13846d85bef",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Landrum",NA,NA,NA,NA,"Buds only",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0018/ASU0018804_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270680231","Ugni molinae Turcz.",-37.6667,-73,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.771+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE","1993-01-01T00:00:00",NA,"SOUTH_AMERICA","Araucania",1990,12,3,"1990-12-03",337,337,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.771+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768261",FALSE,"768261","none","none",TRUE,NA,"C. Taylor et al.","L.R Landrum, 1993.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"768261",NA,NA,NA,"Plants","2270680231","c6e9692d-21e4-48ef-a8db-78904310b56f","33952","ASU0019690","ASU",NA,NA,"Ugni molinae Turcz.",NA,NA,"5 anthers with 0-1 glands.; Locally ferquent shrubs to 0.5m; flowers pale to deep pink or pink-purple.",NA,NA,NA,NA,NA,NA,NA,250,50,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","10367","Dry roadside and scrub, and under pine plantation and thickets of native vegetation.",NA,NA,"Road betwwen Angol and Parque Nacional Narhuebuta, more or less in middle of distance.","Malleco",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni",NA,"188102",NA,"c6e9692d-21e4-48ef-a8db-78904310b56f","ecologicallyOccursWith: Drimys|ecologicallyOccursWith: Persea|ecologicallyOccursWith: Nothofagus","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0019/ASU0019690_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270680260","Ugni molinae Turcz.",-37.6667,-73,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.727+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE","1993-01-01T00:00:00",NA,"SOUTH_AMERICA","Araucania",1990,12,3,"1990-12-03",337,337,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.727+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768262",FALSE,"768262","none","none",TRUE,NA,"C. Taylor et al.","L.R Landrum, 1993.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"768262",NA,NA,NA,"Plants","2270680260","2d868794-64a8-4ee3-979d-e868cb9b7a5c","33952","ASU0030498","ASU",NA,NA,"Ugni molinae Turcz.",NA,NA,"5 anthers with 0-1 glands.; Locally ferquent shrubs to 0.5m; flowers pale to deep pink or pink-purple.",NA,NA,NA,NA,NA,NA,NA,250,50,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","10377","Dry roadside and scrub, and under pine plantation and thickets of native vegetation.",NA,NA,"Road betwwen Angol and Parque Nacional Narhuebuta, more or less in middle of distance.","Malleco",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni",NA,"188101",NA,"2d868794-64a8-4ee3-979d-e868cb9b7a5c","ecologicallyOccursWith: Drimys|ecologicallyOccursWith: Persea|ecologicallyOccursWith: Nothofagus","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0030/ASU0030498_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270682253","Ugni molinae Turcz.",-36.7833,-73.0833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.899+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Rios",1988,1,17,"1988-01-17",17,17,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.899+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768259",FALSE,"768259","none","none",FALSE,NA,"L. R. Landrum; J. Bricker",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"768259",NA,NA,NA,"Plants","2270682253","ca17ce51-3b1e-47b2-999d-031f2803b2c0","33952","ASU0019689","ASU",NA,NA,"Ugni molinae Turcz.",NA,NA,"5 anthers with 0-1 glands.; Shrubs uo to 4m high; flowers white to rose; filaments reddish. anther introrse, whitish.",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5881","Mainly evergreen myrtaceous forest in low wet area.",NA,NA,"Niebla, along coastal road N, ca. 0.5km N of LA Mision. Ca. 20km W of Valdivia.","Valdivia",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni",NA,"153243",NA,"ca17ce51-3b1e-47b2-999d-031f2803b2c0",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/seinet/swnode/ASU_Plants/ASU0019/ASU0019689.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270679920","Ugni molinae Turcz.",-39.799138,-73.396999,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.676+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,500,"SOUTH_AMERICA","Los Rios",1988,1,17,"1988-01-17",17,17,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.676+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768260",FALSE,"768260","none","none",TRUE,NA,"L. R. Landrum; J. Bricker",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"768260",NA,NA,NA,"Plants","2270679920","bedb124b-8d7d-475c-8b3c-443af1e7f745","33952","ASU0030501","ASU",NA,NA,"Ugni molinae Turcz.",NA,NA,"Shrub ca. 1m high.",NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5895","Disturbed evergreen forest vegetation.",NA,NA,"Niebla, along coastal road to ca. 300 m S of La Mision. Ca. 15 km W of Valdivia.","Niebla",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni",NA,"153232",NA,"bedb124b-8d7d-475c-8b3c-443af1e7f745",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Landrum","reviewed - high confidence","georef batch tool 2012-04-02",NA,NA,NA,NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0030/ASU0030501_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"574891356","Ugni molinae Turcz.",-40.15,-73.666667,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.429+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Ríos",1988,2,10,"1988-02-10",41,41,NA,"2024-07-30T17:31:56.429+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00022920","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00022920",NA,"10th February 1988",NA,"E","574891356","https://data.rbge.org.uk/herb/E00022920",NA,"E00022920","RBGE",NA,NA,"Ugni molinae Turcz.",NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,5,0,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","4139","Mixed coastal community, colonising rocky outcrop.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Valdivia:La Unión:Hueicolla.","Ranco","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","19507","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,"5m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00022920/manifest","http://creativecommons.org/licenses/by/4.0/"
"574999155","Ugni molinae Turcz.",-41.166667,-72.5,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:56.137+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1986,1,7,"1986-01-07",7,7,NA,"2024-07-30T17:31:56.137+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00022919","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00022919",NA,"7th January 1986",NA,"E","574999155","https://data.rbge.org.uk/herb/E00022919",NA,"E00022919","RBGE",NA,NA,"Ugni molinae Turcz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250,0,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","3371","Evergreen rainforest of mainly Nothofagus dombey., on volcanic ash.","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Llanquihue:Puerto Varas:Parque Nacional Perez Rosales, western margin of Lagos Todos Los Santos below Volcán Osorno.","Llanquihue","CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","19506","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,"250m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00022919/full/300,/0/default.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270681235","Ugni molinae Turcz.",-39.5,-73.1667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.910+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185043,6,7707728,220,690,5014,3185042,3185043,3185043,"Ugni molinae Turcz.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni molinae","Ugni","molinae","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Rios",1986,3,15,"1986-03-15",74,74,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.910+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768277",FALSE,"768277","none","none",TRUE,NA,"Al Gentry",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"768277",NA,NA,NA,"Plants","2270681235","ff11a64c-6caf-44a4-8a01-4421eb02b4ab","33952","ASU0030500","ASU",NA,NA,"Ugni molinae Turcz.",NA,NA,"shrub 2m; fruits red; edible.",NA,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","53456","Swamp forest along small stream.",NA,NA,"Bosque de San Martin, 38km SW fo San Jose de Mariquina.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni",NA,"150781",NA,"ff11a64c-6caf-44a4-8a01-4421eb02b4ab",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,NA,NA,"fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0030/ASU0030500_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
