"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","recordNumber","vernacularName","dynamicProperties","http...unknown.org.taxonRankID","taxonConceptID","identificationVerificationStatus","http...unknown.org.species","taxonRemarks","elevation","higherGeography","institutionKey","collectionKey","preparations","habitat","nomenclaturalCode","georeferenceProtocol","locality","county","eventRemarks","type","higherClassification","reproductiveCondition","establishmentMeans","verbatimElevation","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","individualCount","otherCatalogNumbers","networkKeys","institutionID","gadm","collectionID","locationRemarks","typeStatus","typifiedName","identificationRemarks","coordinatePrecision","georeferencedBy","eventID","http...unknown.org.typifiedName","locationID","fieldNotes","infraspecificEpithet","language","accessRights","media_url","license"
"2418495030","Pilidiostigma glabrum Burret",-26.823408,152.842731,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:36.318+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1989,12,24,"1989-12-24",358,358,"2021-07-17T16:34:16.000+00:00","2024-06-19T04:58:36.318+00:00",NA,FALSE,"2a6be534-a2b5-439e-86da-36a2e986f7b9","none","none",TRUE,NA,"Bean, A.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"2a6be534-a2b5-439e-86da-36a2e986f7b9",NA,NA,NA,"Herbrecs","2418495030","2a6be534-a2b5-439e-86da-36a2e986f7b9",NA,"BRI AQ0459230","BRI",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,NA,NA,NA,NA,NA,"1269","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","Candle Mountain, NW of Peachester.","Moreton","Rainforest margin, brown loamy soil.  Assoc. sp. Trochocarpa laurina, Euc. Microcorys, Schizomeria ovata.  Shrub to 3m high, large white flowers.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5650a2b0-abdd-4649-8727-f0362daeee9c","http://creativecommons.org/publicdomain/zero/1.0/"
"2418583050","Pilidiostigma glabrum Burret",-26.773408,152.842731,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:44.705+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1989,12,24,"1989-12-24",358,358,"2021-07-17T16:34:16.000+00:00","2024-06-19T04:58:44.705+00:00",NA,FALSE,"4fc85496-e6b4-4ae0-941e-bd1a13f499b3","none","none",FALSE,NA,"Bean, A.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"4fc85496-e6b4-4ae0-941e-bd1a13f499b3",NA,NA,NA,"Herbrecs","2418583050","4fc85496-e6b4-4ae0-941e-bd1a13f499b3",NA,"BRI AQ0459216","BRI",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,NA,NA,NA,NA,NA,"1272","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","High Tor, near Maleny.","Wide Bay","Rainforest, red clay loam soil.  Assoc. sp : Pandorea sp, Wilkiea macrophylla.  Shrub to 3m, flowers white.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=7c036aa8-8a25-4c61-8f60-c082c16f8fe2","http://creativecommons.org/publicdomain/zero/1.0/"
"2828725788","Pilidiostigma glabrum Burret",-26.8083,152.9083,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:21.901+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,1600,"OCEANIA","Queensland",1987,4,15,"1987-04-15",105,105,"2021-07-23T19:05:14.000+00:00","2024-07-02T07:40:21.901+00:00",NA,FALSE,"00fd200a-049d-46d2-8ef6-d8a2dd6fd4dd","none","none",TRUE,NA,"Sharpe, P.R.|Bean, T.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"00fd200a-049d-46d2-8ef6-d8a2dd6fd4dd",NA,NA,NA,"NSW","2828725788","00fd200a-049d-46d2-8ef6-d8a2dd6fd4dd",NA,"NSW578845","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Small shrub to 3 m high; fruits becoming dark purple to black when mature.",NA,NA,NA,NA,"4671","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Open forest of Eucalyptus, Cryptocarya, Commersonia, Omalanthus. Understorey of Zieria, Lepidosperma, Gahnia etc.","ICN",NA,"Tributary of London Creek Mount Mellum c. 12 km WSW of Landsborough. Property of J.B. Simpson.","Moreton",NA,"PhysicalObject","Burret","fruits","native",NA,NA,"Degrees Minutes Seconds","in collection","species",NA,NA,"BRI AQ0433776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f08151f8-9738-47d8-b0b8-81f7d1256b0f","http://creativecommons.org/publicdomain/zero/1.0/"
"2828303139","Pilidiostigma glabrum Burret",-28.525,153.17,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:49.925+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE","1989-03-01T00:00:00",NA,"OCEANIA","New South Wales",1987,11,20,"1987-11-20",324,324,"2021-07-23T19:04:16.000+00:00","2024-07-02T07:40:49.925+00:00",NA,FALSE,"8b12630a-5c9e-4a27-ba14-6bb2d6b1e8c1","none","none",TRUE,NA,"Coveny, R.G.|Donabauer, Z.M.|Dunn, C.","Wilson, Peter G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"8b12630a-5c9e-4a27-ba14-6bb2d6b1e8c1",NA,NA,NA,"NSW","2828303139","8b12630a-5c9e-4a27-ba14-6bb2d6b1e8c1",NA,"NSW214492","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Frequent. Shrub to 2m high with white flowers.",NA,NA,NA,NA,"12790","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Rainforest remnant by roadside with Culcita dubia, Hypolepis glandulifera, Acacia binervata, A. melanoxylon, Cissus hypoglauca, C. antartica, Omalanthus populifolius, Cinnamomum camphora, Lantana camara, etc.","ICN",NA,"13.7 km SW of Kunghur on road to Barkers Vale.","North Coast",NA,"PhysicalObject","Burret","buds|flowers","native","180 m",NA,"Degrees Minutes Seconds","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=03bcdd6c-121b-4115-a98d-18935d7169bc","http://creativecommons.org/publicdomain/zero/1.0/"
"2516221757","Pilidiostigma glabrum Burret",-28.525,153.16667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.561+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1987,11,20,"1987-11-20",324,324,NA,"2024-07-18T23:54:19.561+00:00",NA,FALSE,"L.2518708@BRAHMS","none","none",TRUE,NA,"Coveny RG; Donabauer Z; Dunn CJ",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2518708@BRAHMS",NA,NA,NA,"Botany","2516221757","https://data.biodiversitydata.nl/naturalis/specimen/L.2518708",NA,"L.2518708",NA,NA,NA,NA,"Pilidiostigma glabrum Burret",NA,NA,NA,NA,NA,NA,"Coveny, RG; Donabauer, Z; Dunn, CJ 12790",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,"ICN",NA,"13.7 km SW of Kunghur on road to Barkers Vale. Australia. State: NSW Subdiv.: NC.",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518708/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2827983562","Pilidiostigma glabrum Burret",-28.3083,153.175,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:47.984+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,1600,"OCEANIA","New South Wales",1986,2,18,"1986-02-18",49,49,"2021-07-23T19:04:22.000+00:00","2024-07-02T07:40:47.984+00:00",NA,FALSE,"b2ef9e55-d3e8-4f3b-9201-11e23f87c0a0","none","none",TRUE,NA,"Guymer, G.P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"b2ef9e55-d3e8-4f3b-9201-11e23f87c0a0",NA,NA,NA,"NSW","2827983562","b2ef9e55-d3e8-4f3b-9201-11e23f87c0a0",NA,"NSW578836","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Small tree to 4 m.",NA,NA,NA,NA,"2092","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","On margin of notophyll vine forest along scarp.","ICN",NA,"Qld-Nsw Border SW of Numinbah Gate.","North Coast",NA,"PhysicalObject","Burret","buds|fruits","native","500 m",NA,"Degrees Minutes Seconds","in collection","species",NA,NA,"BRI AQ0424464",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=bcf22331-f52a-43d7-90e6-d7eb16e4d860","http://creativecommons.org/publicdomain/zero/1.0/"
"2829039984","Pilidiostigma glabrum Burret",-28.23,153.27,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:22.655+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,1000,"OCEANIA","Queensland",1986,12,13,"1986-12-13",347,347,"2021-07-23T19:05:17.000+00:00","2024-07-02T07:40:22.655+00:00",NA,FALSE,"03e0d743-c559-4637-994b-f394098c7181","none","none",FALSE,NA,"Beesley, P.|Ollerenshaw, P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"03e0d743-c559-4637-994b-f394098c7181",NA,NA,NA,"NSW","2829039984","03e0d743-c559-4637-994b-f394098c7181",NA,"NSW578844","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Occasional. Tree to 6 m.",NA,NA,NA,NA,"1017","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Plateau, gentle slope, W aspect. Red clay loam on basalt. Closed forest.","ICN",NA,"McPherson Range, c. 400 m from the carpark of Best of All Lookout along road, Springbrook.","Moreton",NA,"PhysicalObject","Burret","buds|flowers","native","1000 m",NA,"Degrees Minutes","in collection","species",NA,NA,"CBG 8604372.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c539f5d0-da3a-4d72-bcbb-18aa58d8048d","http://creativecommons.org/publicdomain/zero/1.0/"
"2828240231","Pilidiostigma glabrum Burret",-28.2583,153.175,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:31.148+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,1600,"OCEANIA","New South Wales",1985,12,31,"1985-12-31",365,365,"2021-07-23T19:04:24.000+00:00","2024-07-02T07:40:31.148+00:00",NA,FALSE,"1b073826-cf41-47a9-978a-6aa99bf288c5","none","none",TRUE,NA,"Guymer, G.P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"1b073826-cf41-47a9-978a-6aa99bf288c5",NA,NA,NA,"NSW","2828240231","1b073826-cf41-47a9-978a-6aa99bf288c5",NA,"NSW578834","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Small tree to 5 m; flowers white.",NA,NA,NA,NA,"1998","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","On margin of notophyll vine forest along scarp.","ICN",NA,"Nsw-Qld Border SW of Numinbah Gate.","North Coast",NA,"PhysicalObject","Burret","flowers","native",NA,NA,"Degrees Minutes Seconds","in collection","species",NA,NA,"BRI AQ0424442",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=29af7b70-1ddf-4214-9ea8-19acf7a5d58c","http://creativecommons.org/publicdomain/zero/1.0/"
"2828013154","Pilidiostigma glabrum Burret",-28.275,153.4583,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:36.241+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,1600,"OCEANIA","New South Wales",1985,12,31,"1985-12-31",365,365,"2021-07-23T19:04:19.000+00:00","2024-07-02T07:40:36.241+00:00",NA,FALSE,"72f07ef9-444e-4cce-ad0e-d25948cca771","none","none",TRUE,NA,"Guymer, G.P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"72f07ef9-444e-4cce-ad0e-d25948cca771",NA,NA,NA,"NSW","2828013154","72f07ef9-444e-4cce-ad0e-d25948cca771",NA,"NSW578837","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Shrub to 2 m; flowers white.",NA,NA,NA,NA,"1994","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","On rainforest margin.","ICN",NA,"Ca 1 km NW of Tumbulgum.","North Coast",NA,"PhysicalObject","Burret","flowers|fruits","native",NA,NA,"Degrees Minutes Seconds","in collection","species",NA,NA,"BRI AQ0424439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=4f6118b6-e35d-4035-8fae-a92cfafa6185","http://creativecommons.org/publicdomain/zero/1.0/"
"2516314686","Pilidiostigma glabrum Burret",-28.25,153.16667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.142+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1985,12,31,"1985-12-31",365,365,NA,"2024-07-18T23:54:19.142+00:00",NA,FALSE,"L.2518707@BRAHMS","none","none",TRUE,NA,"Guymer GP",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2518707@BRAHMS",NA,NA,NA,"Botany","2516314686","https://data.biodiversitydata.nl/naturalis/specimen/L.2518707",NA,"L.2518707",NA,NA,NA,NA,"Pilidiostigma glabrum Burret",NA,NA,NA,NA,NA,NA,"Guymer, GP 1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,"ICN",NA,"Flora of New South Wales. NSW-QLD border, SW of Numinbah gate.",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518707/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2829942781","Pilidiostigma glabrum Burret",-28.725,153.625,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:40.665+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188141,6,7707728,220,690,5014,3188129,3188141,3188141,"Pilidiostigma glabrum Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma glabrum","Pilidiostigma","glabrum","SPECIES","ACCEPTED","NE",NA,1600,"OCEANIA","New South Wales",1981,7,6,"1981-07-06",187,187,"2021-07-23T19:04:44.000+00:00","2024-07-02T07:40:40.665+00:00",NA,FALSE,"72e1fee4-4b3e-4525-8b1d-6b0111375caa","none","none",TRUE,NA,"Guymer, G.P.|Jessup, L.W.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"72e1fee4-4b3e-4525-8b1d-6b0111375caa",NA,NA,NA,"NSW","2829942781","72e1fee4-4b3e-4525-8b1d-6b0111375caa",NA,"NSW578833","NSW",NA,NA,NA,"Pilidiostigma glabrum Burret",NA,"Small tree 5 m. Infrequent. Fruit black.",NA,NA,NA,NA,"1566","Plum Myrtle",NA,"7000","https://id.biodiversity.org.au/node/apni/2905554",NA,"Pilidiostigma glabrum",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Complex notophyll vine forest.","ICN",NA,"Broken Head.","North Coast",NA,"PhysicalObject","Burret","fruits","native",NA,NA,"Degrees Minutes Seconds","in collection","species",NA,NA,"BRI AQ0395511",NA,NA,"none",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5c0b4af9-387b-4e79-8c7f-c7a1d9e8a986","http://creativecommons.org/publicdomain/zero/1.0/"
