"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","identificationRemarks","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","collectionID","gadm","projectId","individualCount","elevation","elevationAccuracy","informationWithheld","verbatimElevation","preparations","locationRemarks","otherCatalogNumbers","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","datasetID","fieldNumber","language","verbatimDepth","typeStatus","reproductiveCondition","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","dynamicProperties","municipality","bibliographicCitation","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","acceptedNameUsage","typifiedName","eventRemarks","nomenclaturalStatus","eventID","disposition","samplingProtocol","verbatimCoordinateSystem","footprintSRS","verbatimIdentification","vernacularName","verbatimTaxonRank","media_url","license"
"1228257301","Amomyrtus luma (Molina) D.Legrand & Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:09.108+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1944,11,22,"1944-11-22",327,327,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:09.108+00:00",NA,FALSE,"1c3df00c-0c40-4a49-bdb8-36fa13aceacc","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","1c3df00c-0c40-4a49-bdb8-36fa13aceacc",NA,NA,NA,"Botany","1228257301","1c3df00c-0c40-4a49-bdb8-36fa13aceacc",NA,"V0107230F","F",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"1434",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2381529","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/665/V0107230F.jpg","all rights reserved"
"1228238957","Amomyrtus luma (Molina) D.Legrand & Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:13.656+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1944,11,22,"1944-11-22",327,327,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:13.656+00:00",NA,FALSE,"5a1fb5f6-98f2-4186-8a08-a783adf6b62c","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","5a1fb5f6-98f2-4186-8a08-a783adf6b62c",NA,NA,NA,"Botany","1228238957","5a1fb5f6-98f2-4186-8a08-a783adf6b62c",NA,"V0107231F","F",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"1432",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2381528","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/666/V0107231F.jpg","all rights reserved"
"1228426614","Amomyrtus luma (Molina) D.Legrand & Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:01.200+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1944,11,22,"1944-11-22",327,327,"2023-07-20T21:20:00.000+00:00","2024-01-25T11:00:01.200+00:00",NA,FALSE,"e0380aca-ede8-41f8-ad2f-891ed0bb5e82","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","e0380aca-ede8-41f8-ad2f-891ed0bb5e82",NA,NA,NA,"Botany","1228426614","e0380aca-ede8-41f8-ad2f-891ed0bb5e82",NA,"V0107239F","F",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"1430",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2381544","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/674/V0107239F.jpg","all rights reserved"
"2517726995","Amomyrtus luma (Molina) D.Legrand & Kausel",-41.2,-72.53333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:26.262+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Llanquihue",1941,10,30,"1941-10-30",303,303,NA,"2024-07-18T23:55:26.262+00:00",NA,FALSE,"WAG.1965911@BRAHMS","none","none",FALSE,NA,"Wolffhügel KW",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE","Naturalis Biodiversity Center","WAG.1965911@BRAHMS",NA,NA,NA,"Botany","2517726995","https://data.biodiversitydata.nl/naturalis/specimen/WAG.1965911",NA,"WAG.1965911",NA,NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","Wolffhügel, KW s.n.","Lavablockfeld.","Naturalis Biodiversity Center","ICN","Lago Llanquihue, bei La Ensenada [ca. 41°12'S, 72°32'W], Uferwald.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/WAG.1965911/format/large","all rights reserved"
"1228273313","Amomyrtus luma (Molina) D.Legrand & Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:14.299+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1939,10,NA,"1939-10",NA,NA,"2023-07-20T21:20:00.000+00:00","2024-01-25T11:00:14.299+00:00",NA,FALSE,"60c8044f-859d-427e-853f-e7297160ca1b","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","60c8044f-859d-427e-853f-e7297160ca1b",NA,NA,NA,"Botany","1228273313","60c8044f-859d-427e-853f-e7297160ca1b",NA,"V0107240F","F",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"685",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2381543","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/675/V0107240F.jpg","all rights reserved"
"1228220364","Amomyrtus luma (Molina) D.Legrand & Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:09.666+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1939,11,NA,"1939-11",NA,NA,"2023-07-20T21:19:00.000+00:00","2024-01-25T11:00:09.666+00:00",NA,FALSE,"99bce096-6ed0-4916-a3cc-97c9f5b1fee8","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","99bce096-6ed0-4916-a3cc-97c9f5b1fee8",NA,NA,NA,"Botany","1228220364","99bce096-6ed0-4916-a3cc-97c9f5b1fee8",NA,"V0107229F","F",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"683",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2381530","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/664/V0107229F.jpg","all rights reserved"
"1228172420","Amomyrtus luma (Molina) D.Legrand & Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:01.439+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1938,10,NA,"1938-10",NA,NA,"2023-07-20T21:20:00.000+00:00","2024-01-25T11:00:01.439+00:00",NA,FALSE,"e7cd59ff-04eb-40fa-a682-989109adbf68","none","none",FALSE,"seeds-22-sep-2023","E. M. L. Kausel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","e7cd59ff-04eb-40fa-a682-989109adbf68",NA,NA,NA,"Botany","1228172420","e7cd59ff-04eb-40fa-a682-989109adbf68",NA,"V0107242F","F",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"433",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2381541","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/677/V0107242F.jpg","all rights reserved"
"1228545011","Amomyrtus luma (Molina) D.Legrand & Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:52.883+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1929,10,13,"1929-10-13",286,286,"2023-07-20T21:20:00.000+00:00","2024-01-25T10:59:52.883+00:00",NA,FALSE,"85de6a3b-1f38-4a10-a5ef-a373dd2ab837","none","none",FALSE,"seeds-22-sep-2023","H. L. Gunckel",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","85de6a3b-1f38-4a10-a5ef-a373dd2ab837",NA,NA,NA,"Botany","1228545011","85de6a3b-1f38-4a10-a5ef-a373dd2ab837",NA,"V0107237F","F",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"39",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2381526","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/672/V0107237F.jpg","all rights reserved"
"1228601499","Amomyrtus luma (Molina) D.Legrand & Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:52.955+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1923,10,NA,"1923-10",NA,NA,"2023-07-20T21:20:00.000+00:00","2024-01-25T10:59:52.955+00:00",NA,FALSE,"909b9dbc-ecf5-4773-be43-cdf831024413","none","none",TRUE,"seeds-22-sep-2023","E. Werdermann",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","909b9dbc-ecf5-4773-be43-cdf831024413",NA,NA,NA,"Botany","1228601499","909b9dbc-ecf5-4773-be43-cdf831024413",NA,"V0107232F","F",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,"57",NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2381527","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/667/V0107232F.jpg","all rights reserved"
"3704088470","Myrtus luma Molina",-39.80083,-73.26083,"cdc,colmano,inmafu","1e98cc26-065e-40ca-9c57-20fa0a2f4981","c1b1455b-18ec-4637-9e0f-18cb0524b7ed","602f7766-f762-11e1-a439-00145eb45e9a","58520c30-bafb-11d9-8e53-b8a03c50a862","IT","BIOCASE","2024-08-04T08:22:30.690+00:00","2024-08-04T08:39:43.186+00:00",218,"PRESERVED_SPECIMEN","PRESENT",3186048,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Myrtus","luma","SPECIES","SYNONYM","NE",NA,NA,"SOUTH_AMERICA",NA,1904,10,25,"1904-10-25",299,299,NA,"2024-08-04T08:39:43.186+00:00","https://pi.jacq.org/PI052949",FALSE,"https://pi.jacq.org/PI052949","none","none",FALSE,NA,"Buchtien,O. s.n. [1904-10-25]|Buchtien,O.","O. Buchtien 1904-10-25","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://pi.jacq.org/PI052949",NA,NA,NA,"Herbarium Horti Botanici Pisani (PI)","3704088470","https://pi.jacq.org/PI052949",NA,"052949","PI",NA,NA,NA,"Myrtus luma Molina",NA,NA,NA,NA,NA,NA,NA,NA,"f735b764-40d3-4a9d-b8df-e1934b3fc5ec",NA,"s.n.",NA,NA,NA,"[label: Flora von Süd-Chile] In Wäldern. Valdivia (40°)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://object.jacq.org/europeana/PI/1811919.jpg","all rights reserved"
"1228173655","Amomyrtus luma (Molina) D.Legrand & Kausel",-35.8156,-70.8906,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:47.946+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA",NA,1855,NA,NA,"1855",NA,NA,"2023-07-20T21:20:00.000+00:00","2024-01-25T10:59:47.946+00:00",NA,FALSE,"2c97e721-28d2-40d9-b002-96eae1ddd87f","none","none",FALSE,"seeds-22-sep-2023","Ph. Germain",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA","The Field Museum of Natural History","2c97e721-28d2-40d9-b002-96eae1ddd87f",NA,NA,NA,"Botany","1228173655","2c97e721-28d2-40d9-b002-96eae1ddd87f",NA,"V0107244F","F",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,NA,"South America, Chile. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,NA,"F","ICBN","Chile",NA,NA,NA,NA,"F",NA,"Botany",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,"TGN - Country Centroid","Generalised COUNTRY centroid","2381538","284bdf46-51b8-4340-a10c-05da276a14bc","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/679/V0107244F.jpg","all rights reserved"
"2270467678","Amomyrtus luma (Molina) D.Legrand & Kausel",-42.621369,-73.851973,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.887+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3186044,6,7707728,220,690,5014,3186043,3186044,3186044,"Amomyrtus luma (Molina) D.Legrand & Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Amomyrtus","Amomyrtus luma","Amomyrtus","luma","SPECIES","ACCEPTED","NE","2006-01-01T00:00:00",1e+05,"SOUTH_AMERICA","Los Lagos",1836,1,1,"1836-01-01",1,1,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.887+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111546",FALSE,"1111546","none","none",FALSE,NA,"C. Gay","L. R. Landrum","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"1111546",NA,"Jan 1836",NA,"Plants","2270467678","804c36bb-c165-4fb4-9a79-3c2db09a4058","33115","ASU0008543","ASU",NA,NA,NA,"Amomyrtus luma (Molina) D.Legrand & Kausel",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","1885",NA,NA,NA,"Chiloe.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"261044","804c36bb-c165-4fb4-9a79-3c2db09a4058",NA,"http://creativecommons.org/licenses/by-nc/3.0/","Les","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Amomyrtus",NA,NA,NA,NA,NA,NA,"Landrum","reviewed - high confidence","georef batch tool 2012-11-20; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008543_lg.jpg","all rights reserved"
