"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","identificationRemarks","occurrenceRemarks","informationWithheld","identifiedByIDs.type","identifiedByIDs.value","recordedByIDs.type","recordedByIDs.value","georeferencedBy","organismQuantityType","acceptedNameUsage","habitat","verbatimSRS","georeferenceRemarks","municipality","verbatimCoordinateSystem","locality","county","associatedReferences","language","type","taxonRemarks","vernacularName","verbatimElevation","elevation","elevationAccuracy","institutionKey","collectionKey","otherCatalogNumbers","recordNumber","georeferenceVerificationStatus","http...unknown.org.recordID","associatedTaxa","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","georeferenceSources","reproductiveCondition","networkKeys","higherGeography","institutionID","nomenclaturalCode","http...unknown.org.license","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","gadm","bibliographicCitation","preparations","locationRemarks","individualCount","georeferenceProtocol","organismID","locationID","accessRights","typeStatus","dynamicProperties","fieldNumber","typifiedName","nomenclaturalStatus","infraspecificEpithet","eventID","disposition","footprintSRS","verbatimIdentification","eventRemarks","media_url","license"
"574945328","Myrceugenia obtusa (DC.) O.Berg",-32.883333,-71.1,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:55.869+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Valparaíso",1993,2,6,"1993-02-06",37,37,NA,"2024-07-30T17:31:55.869+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00005884","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00005884",NA,"6th February 1993",NA,"E","574945328","https://data.rbge.org.uk/herb/E00005884",NA,"E00005884","RBGE",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Densely forested rocky slopes with Nothofagus obliqua var. macrocarp..",NA,NA,NA,NA,"Chile:Región V [Valparaíso]:Prov. de Quillota:Road to cerro La Campana.",NA,NA,NA,"PhysicalObject",NA,NA,"850m",850,0,"0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc",NA,"5450",NA,NA,NA,NA,NA,NA,"https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","CC0","Royal Botanic Garden Edinburgh","E","67021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00005884/full/300,/0/default.jpg","http://creativecommons.org/licenses/by/4.0/"
"574965683","Myrceugenia obtusa (DC.) O.Berg",-35.783333,-71.333333,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:55.736+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Maule",1993,2,14,"1993-02-14",45,45,NA,"2024-07-30T17:31:55.736+00:00",NA,FALSE,"https://data.rbge.org.uk/herb/E00005885","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00005885",NA,"14th February 1993",NA,"E","574965683","https://data.rbge.org.uk/herb/E00005885",NA,"E00005885","RBGE",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Very dry and heavily grazed, partially forested slopes.",NA,NA,NA,NA,"Chile:Región VII [Maule]:Prov. de Linares:Road east of Rari.",NA,NA,NA,"PhysicalObject",NA,NA,"350m",350,0,"0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc",NA,"5527",NA,NA,NA,NA,NA,NA,"https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","CC0","Royal Botanic Garden Edinburgh","E","67022",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00005885/manifest","http://creativecommons.org/licenses/by/4.0/"
"2270587106","Myrceugenia obtusa (DC.) O.Berg",-37.8333,-73.4167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:01:59.557+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Biobio",1993,10,23,"1993-10-23",296,296,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:01:59.557+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=656197",FALSE,"656197","none","none",FALSE,NA,"L. R. Landrum; S. S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"656197",NA,NA,NA,"Plants","2270587106","60ac5092-f30b-46c9-87f8-a9663a7e9af4","33743","ASU0043361","ASU",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,"shrub ca, 2.5 m",NA,NA,NA,NA,NA,NA,NA,NA,"edge of pasture",NA,NA,NA,NA,"ca. 2 km S of Canete on road to Lago Lanalhue",NA,NA,NA,NA,NA,NA,NA,200,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","191592","7971",NA,"60ac5092-f30b-46c9-87f8-a9663a7e9af4",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043361blg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270676930","Myrceugenia obtusa (DC.) O.Berg",-36.809755,-73.061024,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.140+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,1000,"SOUTH_AMERICA","Biobio",1993,10,22,"1993-10-22",295,295,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.140+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764423",FALSE,"764423","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764423",NA,NA,NA,"Plants","2270676930","061bd431-e5ee-4148-b13f-0cbfc6c2dec3","33743","ASU0033039","ASU",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,"Shrub ca. 3m high; fruits green.",NA,NA,NA,NA,NA,"Landrum",NA,NA,"Remnant of natural vegetation.",NA,NA,NA,NA,"Hill on Villa Anibal Pinto, ca. 1km W of the central plaza of Concepcion.","Concepcion",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","191621","7969","reviewed - high confidence","061bd431-e5ee-4148-b13f-0cbfc6c2dec3","ecologicallyOccursWith: Peumus|ecologicallyOccursWith: Cryptocarya|ecologicallyOccursWith: Rubus|ecologicallyOccursWith: Chusquea","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","GE","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033039alg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270675330","Myrceugenia obtusa (DC.) O.Berg",-36.8667,-73.0333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.292+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Biobio",1991,9,4,"1991-09-04",247,247,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.292+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764421",FALSE,"764421","none","none",TRUE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764421",NA,NA,NA,"Plants","2270675330","79667b8f-0592-4938-9bcd-0f10bd735277","33743","ASU0043366","ASU",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,"Shrub ca. 2m high. Shade leaves.",NA,NA,NA,NA,NA,NA,NA,NA,"Small are of native forest and greatly disturbed secondary vegetation.",NA,NA,NA,NA,"Manquemavida, ca. 12km SE of Concepcion. Campos Deportivos of the Inmaculada Concepcion Catholic Church.","Concepcion",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","184389","7440",NA,"79667b8f-0592-4938-9bcd-0f10bd735277",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043366_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270677709","Myrceugenia obtusa (DC.) O.Berg",-36.8667,-73.0333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.128+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Biobio",1991,9,4,"1991-09-04",247,247,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.128+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764427",FALSE,"764427","none","none",TRUE,NA,"L. R. Landrum; E. Ruiz",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764427",NA,NA,NA,"Plants","2270677709","619c9ff5-f34b-4ea1-98df-c66ffa50bda9","33743","ASU0043363","ASU",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,"Shrub ca. 2m high. Sun leaves.",NA,NA,NA,NA,NA,NA,NA,NA,"Small are of mative forest and greatly disturbed secindary vegetation.",NA,NA,NA,NA,"Manquemavida. Ca. 12km SE of Concepcion. Campos deportivos of the Inmaculada Concepcion Catholic Church.","Concepcion",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","184390","7441",NA,"619c9ff5-f34b-4ea1-98df-c66ffa50bda9",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043363alg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270676422","Myrceugenia obtusa (DC.) O.Berg",-36.809755,-73.061024,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.330+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,1000,"SOUTH_AMERICA","Biobio",1991,10,15,"1991-10-15",288,288,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.330+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764422",FALSE,"764422","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764422",NA,NA,NA,"Plants","2270676422","cf9d1a77-a1c7-49c0-b4ae-8132f2c93a75","33743","ASU0033038","ASU",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,"Shrub ca. 1m high.",NA,NA,NA,NA,NA,"Landrum",NA,NA,"Shrubby vegetation.",NA,NA,NA,NA,"Small hill behind Villa Anibal Pinto, ca. 1km NW of the central plaza of Concepcion.","Concepcion",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","184449","7584","reviewed - high confidence","cf9d1a77-a1c7-49c0-b4ae-8132f2c93a75","ecologicallyOccursWith: Luma|ecologicallyOccursWith: Myrceugenia|ecologicallyOccursWith: Peumus|ecologicallyOccursWith: Azara","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","GE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033038_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270587996","Myrceugenia obtusa (DC.) O.Berg",-36.7987,-73.1777,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:01:59.374+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Biobio",1988,1,24,"1988-01-24",24,24,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:01:59.374+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=656192",FALSE,"656192","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"656192",NA,NA,NA,"Plants","2270587996","525a1a73-ec13-41b3-a212-21c74833c4be","33743","ASU0033034","ASU",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,"shrub 2 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N side of desembocadura of Rio Bio Bio, ca. 15 km W of Concepcion",NA,NA,NA,NA,NA,NA,NA,10,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","153626","5927",NA,"525a1a73-ec13-41b3-a212-21c74833c4be","ecologicallyOccursWith: Peumus|ecologicallyOccursWith: Lithrea","http://creativecommons.org/licenses/by-nc/3.0/",NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033034_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270676354","Myrceugenia obtusa (DC.) O.Berg",-35.57532,-71.325383,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.064+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,2000,"SOUTH_AMERICA","Maule",1988,1,12,"1988-01-12",12,12,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.064+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764417",FALSE,"764417","none","none",FALSE,NA,"J. Bricker; L.R. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764417",NA,NA,NA,"Plants","2270676354","b5eeab31-384b-4e96-9dc5-1f603f5d370f","33743","ASU0033035","ASU",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,NA,NA,NA,NA,NA,NA,"Landrum",NA,NA,"Along a fast moving stream.",NA,NA,NA,NA,"Road to Vilches at turn off of main road to Laguna de Maule.","Talca",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","155798","200","reviewed - high confidence","b5eeab31-384b-4e96-9dc5-1f603f5d370f",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","georef batch tool 2012-07-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033035_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270677228","Myrceugenia obtusa (DC.) O.Berg",-35.56,-71.23,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.282+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185838,6,7707728,220,690,5014,3185514,3185838,3185838,"Myrceugenia obtusa (DC.) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia obtusa","Myrceugenia","obtusa","SPECIES","ACCEPTED","LC",NA,5000,"SOUTH_AMERICA","Maule",1988,1,12,"1988-01-12",12,12,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.282+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764425",FALSE,"764425","none","none",TRUE,NA,"L. R. Landrum; J. Bricker",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764425",NA,NA,NA,"Plants","2270677228","8d1c1eed-5594-4f50-bdd6-52bef5f45952","33743","ASU0033036","ASU",NA,NA,NA,"Myrceugenia obtusa (DC.) O.Berg",NA,"Coor from www.fallingrain.com/world; Dense shrub ca. 3m high.",NA,NA,NA,NA,NA,"Landrum",NA,NA,"Mainly sclerophyllous vegetation.",NA,NA,NA,NA,"Talca: Road to Vilches, 8-9.2km beyond main road to Laguna del Maule.","Talca",NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","152892","5850","reviewed - high confidence","8d1c1eed-5594-4f50-bdd6-52bef5f45952",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191","GE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0033/ASU0033036_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
