"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","institutionKey","preparations","recordNumber","informationWithheld","institutionID","nomenclaturalCode","county","disposition","ownerInstitutionCode","reproductiveCondition","identificationRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","networkKeys","elevation","gadm.level0.gid","gadm.level0.name","distanceFromCentroidInMeters","collectionKey","fieldNumber","gadm","locationRemarks","previousIdentifications","otherCatalogNumbers","habitat","http...unknown.org.recordID","locality","language","rights","http...unknown.org.recordEnteredBy","higherClassification","collectionID","individualCount","higherGeography","islandGroup","island","georeferencedDate","type","verbatimElevation","georeferenceSources","dynamicProperties","elevationAccuracy","identificationQualifier","lifeStage","associatedTaxa","eventRemarks","associatedOccurrences","georeferencedBy","georeferenceVerificationStatus","projectId","datasetID","samplingProtocol","acceptedNameUsage","georeferenceRemarks","materialSampleID","parentNameUsageID","acceptedNameUsageID","bibliographicCitation","accessRights","parentNameUsage","organismID","georeferenceProtocol","verbatimIdentification","eventID","footprintSRS","typeStatus","typifiedName","media_url","license"
"122944495","Eugenia confusa DC.",27.0816,-80.3985,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:12.233+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,51521,"NORTH_AMERICA","Florida",1992,11,15,"1992-11-15",320,320,NA,"2024-01-24T21:05:12.233+00:00",NA,FALSE,"40C57375-FE50-4FBE-AD52-6F176CD80023","none","none",FALSE,NA,"R. O. Woodbury",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"40C57375-FE50-4FBE-AD52-6F176CD80023",NA,NA,NA,"Herbarium","122944495","40C57375-FE50-4FBE-AD52-6F176CD80023",NA,"79612","FTG",NA,NA,"210242","Eugenia confusa DC.",NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,NA,"urn:lsid:biocol.org:col:15568","ICN","Martin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Plantae | Magnoliophyta | Myrtaceae",NA,NA,"United States of America|Florida|Martin",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/79612.jpg","http://creativecommons.org/licenses/by/4.0/"
"1930565342","Eugenia confusa DC.",18.155975,-66.988822,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:35.930+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC","1989-06-01T00:00:00",NA,"NORTH_AMERICA",NA,1989,5,NA,"1989-05-27/1989-05-28",147,148,NA,"2024-07-21T05:14:35.930+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012516",FALSE,"c5df3995-dfab-4990-9eec-6d9ab3687046","none","none",FALSE,"Vascular plants","A. H. Liogier","A. H. Liogier","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","c5df3995-dfab-4990-9eec-6d9ab3687046",NA,"27 May 1989 - 28 May 1989",NA,"NY","1930565342","c5df3995-dfab-4990-9eec-6d9ab3687046",NA,"946198","NY",NA,NA,NA,"Eugenia confusa DC.",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","36783",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,"In forest, on serpentine.",NA,"Maricao State Forest","en",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"2009-05-07","PhysicalObject","2625-2953 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/447/v-247-00946198.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270469424","Eugenia confusa DC.",18.8333,-69.6333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.914+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Monte Plata",1988,3,28,"1988-03-28",88,88,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.914+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111583",FALSE,"1111583","none","none",FALSE,NA,"T. Zanoni; J. Pimentel, R. Garcia",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"1111583",NA,NA,NA,"Plants","2270469424","5cf64a0d-33be-47d8-a3df-fc5d51eaa097","47796","ASU0009934","ASU",NA,NA,NA,"Eugenia confusa DC.","Arbusto 5m. De alto","530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"40710",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"177045"," esteril, en el bosque.","5cf64a0d-33be-47d8-a3df-fc5d51eaa097","Margen de Los Haitises: Prov. Monte Plata: aprox. 7 km. por aire al N de Bayaguana, cerca de la Loma El Mogote (debe ser aprox. Arroyo Mermejo, pero los campesinos no conocen este nombre del mapa topografico): un arroyo con bosque dentro de paderas rojas.",NA,"http://creativecommons.org/licenses/by-nc/3.0/","xmirny","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=f06d76d0-9f6b-45ca-93c7-b0c785ccd5a9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009934_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270673566","Eugenia confusa DC.",18.348,-64.7131,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.903+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,2000,"NORTH_AMERICA","Saint John",1987,8,29,"1987-08-29",241,241,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.903+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762848",FALSE,"762848","none","none",TRUE,NA,"P. Acevedo; A. Reilly, J. Earhart","Andrew Salywon, Jan 2003","WGS84","Magnoliopsida","VI","none","none","LATIN_AMERICA","Virgin Islands (U.S.)","NORTH_AMERICA",NA,"762848",NA,NA,NA,"Plants","2270673566","6e4e8fe7-3e16-415c-a78c-87e10644fa55","47796","ASU0009942","ASU",NA,NA,NA,"Eugenia confusa DC.","Small tree. 8.0 m. Bark smooth, light brown.","530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"2098",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"156656","Disturbed roadside.","6e4e8fe7-3e16-415c-a78c-87e10644fa55","Coral Bay Quarter, Bordeaux Mountain Road.",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,"georef batch tool 2012-07-09",NA,NA,NA,NA,NA,NA,NA,"jssharpe","reviewed - high confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009942_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1927785955","Eugenia confusa DC.",19.08,-69.4583,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:06.835+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","El Seibo",1986,2,21,"1986-02-21",52,52,NA,"2024-07-21T05:15:06.835+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1679360",FALSE,"014b3876-514c-4819-a48a-126ae4c70ff1","none","none",FALSE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","014b3876-514c-4819-a48a-126ae4c70ff1",NA,"21 Feb 1986",NA,"NY","1927785955","014b3876-514c-4819-a48a-126ae4c70ff1",NA,"1435589","NY",NA,NA,NA,"Eugenia confusa DC.",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","36180",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,"none",NA,NA,NA,NA,NA,"Los Haitises: Parque Nac. Los Haitises: aprox 1 Km al oeste de Cueva de Arena (CusetaNo.1 del Parque Naciional).","en",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"PhysicalObject","49-66 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/473/077/v-247-01435589.jpg","http://creativecommons.org/licenses/by/4.0/"
"122944497","Eugenia confusa DC.",27.0816,-80.3985,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:05:28.448+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,51521,"NORTH_AMERICA","Florida",1986,9,15,"1986-09-15",258,258,NA,"2024-01-24T21:05:28.448+00:00",NA,FALSE,"02F30E78-A7DB-46ED-BC64-0158CF7A8EA5","none","none",FALSE,NA,"R. O. Woodbury",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"02F30E78-A7DB-46ED-BC64-0158CF7A8EA5",NA,NA,NA,"Herbarium","122944497","02F30E78-A7DB-46ED-BC64-0158CF7A8EA5",NA,"79613","FTG",NA,NA,"207427","Eugenia confusa DC.",NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,NA,NA,"urn:lsid:biocol.org:col:15568","ICN","Martin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"en",NA,NA,"Plantae | Magnoliophyta | Myrtaceae",NA,NA,"United States of America|Florida|Martin",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/79613.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929648935","Eugenia confusa DC.",18.145715,-66.980835,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:11.905+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1985,4,3,"1985-04-03",93,93,NA,"2024-07-21T05:14:11.905+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012511",FALSE,"852b2a91-c368-41ba-8789-4f482d8c1fc8","none","none",FALSE,"Vascular plants","J. L. Luteyn",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","852b2a91-c368-41ba-8789-4f482d8c1fc8",NA,"03 Apr 1985",NA,"NY","1929648935","852b2a91-c368-41ba-8789-4f482d8c1fc8",NA,"946201","NY",NA,NA,NA,"Eugenia confusa DC.",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","11520",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,"Serpentine rock base, seasonal forest.",NA,"Maricao State Forest.  Km 13-16.7 N of Sabana Grande along Rt. 120.","en",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"2009-06-03","PhysicalObject","2461-2707 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/450/v-247-00946201.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270675254","Eugenia confusa DC.",18.1667,-66.9392,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.743+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,5000,"NORTH_AMERICA",NA,1985,7,16,"1985-07-16",197,197,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.743+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762846",FALSE,"762846","none","none",FALSE,NA,"F. Grifo; John M. Matuszak","Andrew Salywon, Jan/2003.","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA",NA,"762846",NA,NA,NA,"Plants","2270675254","369c0569-1b9c-42cd-a9b7-831513b07e78","47796","ASU0009941","ASU",NA,NA,NA,"Eugenia confusa DC.","Small multistemmed tree to 3m tall, 5cm dbh.","530c45d0-e0f7-401d-b3f6-34f58482c485",NA,"93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,"205595",NA,"369c0569-1b9c-42cd-a9b7-831513b07e78","Maricao Forest, above the stone farm house.",NA,"http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,"georef batch tool 2012-07-10","Small multistemmed tree to 3 m tall, 5c m DBH.",NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=2ab1d82c-dba8-4019-8d7f-b096e4c8814a","jssharpe","reviewed - high confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009941_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1928351193","Eugenia confusa DC.",19,-69.5,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:26.527+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","El Seibo",1985,8,6,"1985-08-06",218,218,NA,"2024-07-21T05:13:26.527+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1679358",FALSE,"2917c813-7c7f-4712-93cc-019c856f6118","none","none",FALSE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","2917c813-7c7f-4712-93cc-019c856f6118",NA,"06 Aug 1985",NA,"NY","1928351193","2917c813-7c7f-4712-93cc-019c856f6118",NA,"1435587","NY",NA,NA,NA,"Eugenia confusa DC.",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","35452",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"Los Haitises: frenta a la Costera de Guardaparques de Monte Bonito (de Trepada Alta), Parque Nacional Los Haitises.","en",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"PhysicalObject","656-820 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/473/075/v-247-01435587.jpg","http://creativecommons.org/licenses/by/4.0/"
"1929814373","Eugenia confusa DC.",18.155975,-66.988822,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:11.339+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC","1984-01-01T00:00:00",NA,"NORTH_AMERICA",NA,1984,6,13,"1984-06-13",165,165,NA,"2024-07-21T05:14:11.339+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1012521",FALSE,"90f40f76-511e-4117-8822-4f6ed352c38b","none","none",TRUE,"Vascular plants","A. H. Liogier","A. H. Liogier","WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","90f40f76-511e-4117-8822-4f6ed352c38b",NA,"13 Jun 1984",NA,"NY","1929814373","90f40f76-511e-4117-8822-4f6ed352c38b",NA,"946197","NY",NA,NA,NA,"Eugenia confusa DC.",NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","sheet","35162",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,"In woods.",NA,"Maricao State Forest.","en",NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,"2009-05-07","PhysicalObject","2297-2625 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/446/v-247-00946197.jpg","http://creativecommons.org/licenses/by/4.0/"
"122944252","Eugenia confusa DC.",24.9844,-80.6679,"cdc,gass84,incomis","832cb04e-f762-11e1-a439-00145eb45e9a","bd561840-efdc-11d9-a329-b8a03c50a862","40dee7df-00ee-4965-bcaf-5291dbab4b08","253fc67c-c7fb-4c85-88f5-43ac6d9dc8a9","US","EML","2023-06-07T04:10:35.143+00:00","2024-01-24T21:04:41.891+00:00",275,"PRESERVED_SPECIMEN","PRESENT",5417010,6,7707728,220,690,5014,3177662,5417010,5417010,"Eugenia confusa DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia confusa","Eugenia","confusa","SPECIES","ACCEPTED","LC",NA,14542,"NORTH_AMERICA","Florida",1982,9,20,"1982-09-20",263,263,NA,"2024-01-24T21:04:41.891+00:00",NA,FALSE,"BB5DACDD-C4F2-4057-AA0F-261B549FBBF3","none","none",FALSE,NA,"G. N. Avery, K. L. Achor",NA,"WGS84","Magnoliopsida","US","none","none","NORTH_AMERICA","United States of America","NORTH_AMERICA",NA,"BB5DACDD-C4F2-4057-AA0F-261B549FBBF3",NA,NA,NA,"Herbarium","122944252","BB5DACDD-C4F2-4057-AA0F-261B549FBBF3",NA,"51459","FTG",NA,NA,"212742","Eugenia confusa DC.",NA,"62338caa-c755-4560-b50e-438f5ec4820a",NA,"2374",NA,"urn:lsid:biocol.org:col:15568","ICN","Monroe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,NA,NA,NA,NA,NA,"en",NA,NA,"Plantae | Magnoliophyta | Myrtaceae",NA,NA,"United States of America|Florida|Monroe",NA,NA,NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.plantatlas.org/img/specimens/FTG/51459.jpg","http://creativecommons.org/licenses/by/4.0/"
