"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","informationWithheld","occurrenceRemarks","distanceFromCentroidInMeters","gadm","elevation","otherCatalogNumbers","preparations","http...unknown.org.recordID","associatedTaxa","locality","county","taxonRemarks","locationID","rights","ownerInstitutionCode","higherClassification","collectionID","projectId","individualCount","elevationAccuracy","institutionKey","nomenclaturalStatus","recordNumber","nomenclaturalCode","type","bibliographicCitation","institutionID","disposition","previousIdentifications","reproductiveCondition","fieldNumber","networkKeys","lifeStage","higherGeography","collectionKey","habitat","island","islandGroup","associatedSequences","verbatimIdentification","eventRemarks","http...unknown.org.recordEnteredBy","language","georeferenceProtocol","georeferencedDate","verbatimElevation","georeferenceSources","locationRemarks","organismID","accessRights","dynamicProperties","municipality","datasetID","samplingProtocol","acceptedNameUsage","georeferenceRemarks","materialSampleID","parentNameUsageID","acceptedNameUsageID","parentNameUsage","identificationRemarks","fieldNotes","infraspecificEpithet","programmeAcronym","identificationQualifier","media_url","license"
"1930965316","Eugenia monticola (Sw.) DC.",19.18684,-69.2626,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:44.110+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Samaná",1964,9,4,"1964-09-04",248,248,NA,"2024-07-21T05:14:44.110+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1681692",FALSE,"e23164ab-e87c-46c2-ab87-d770028db342","none","none",FALSE,"Vascular plants","B. A. Lavastre",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","e23164ab-e87c-46c2-ab87-d770028db342",NA,"04 Sep 1964",NA,"NY","1930965316","e23164ab-e87c-46c2-ab87-d770028db342",NA,"1436556","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Los Cacaos, Samaná Peninsula",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"1739","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en","Georeferencing Quick Reference Guide, Version 2012","2019-08-15",NA,"Google Maps (map data 2019); MaNIS Georef. Calculator",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/827/v-247-01436556.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1928463820","Eugenia monticola (Sw.) DC.",18.35629,-66.16629,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:31.775+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1963,8,31,"1963-08-31",243,243,NA,"2024-07-21T05:13:31.775+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013401",FALSE,"312b813b-5a51-4613-8cd0-2b5a5e6be7f9","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","312b813b-5a51-4613-8cd0-2b5a5e6be7f9",NA,"31 Aug 1963",NA,"NY","1928463820","312b813b-5a51-4613-8cd0-2b5a5e6be7f9",NA,"946257","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Limestone hill near Bayamón.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"10196","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","woods, limestone hill.",NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-23","131-164 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/504/v-247-00946257.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930419483","Eugenia monticola (Sw.) DC.",18.35629,-66.16629,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:27.818+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1963,8,31,"1963-08-31",243,243,NA,"2024-07-21T05:14:27.818+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013451",FALSE,"bb955420-cbe2-4bc6-9f1b-28b32c4df8fd","none","none",TRUE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","bb955420-cbe2-4bc6-9f1b-28b32c4df8fd",NA,"31 Aug 1963",NA,"NY","1930419483","bb955420-cbe2-4bc6-9f1b-28b32c4df8fd",NA,"946258","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"On a limstone hill, near Bayamón.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"10202","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Woods, on a limestone hill.",NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-20","164-197 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/505/v-247-00946258.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1931186753","Eugenia monticola (Sw.) DC.",18.462466,-66.44883,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:43.718+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1963,8,16,"1963-08-16",228,228,NA,"2024-07-21T05:14:43.718+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013449",FALSE,"f1f1e6e2-f681-4a35-a899-8ab705c962a2","none","none",TRUE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","f1f1e6e2-f681-4a35-a899-8ab705c962a2",NA,"16 Aug 1963",NA,"NY","1931186753","f1f1e6e2-f681-4a35-a899-8ab705c962a2",NA,"946259","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Laguna de Tortuguero.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"10145","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Woods, on limestone.",NA,NA,NA,NA,NA,NA,"en",NA,"2010-04-30",NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/506/v-247-00946259.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929055355","Eugenia monticola (Sw.) DC.",18.381879,-66.161271,"cdround,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:49.846+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1963,11,2,"1963-11-02",306,306,NA,"2024-07-21T05:13:49.846+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013402",FALSE,"5b1008a5-c574-4bf4-9c92-173c75667dbf","none","none",TRUE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","5b1008a5-c574-4bf4-9c92-173c75667dbf",NA,"02 Nov 1963",NA,"NY","1929055355","5b1008a5-c574-4bf4-9c92-173c75667dbf",NA,"946256","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Near Bayamón.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"10333","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Pastures.",NA,NA,NA,NA,NA,NA,"en",NA,"2009-09-25","66 ft","Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/503/v-247-00946256.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929657719","Eugenia monticola (Sw.) DC.",18.07929,-66.90641,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:14.414+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1963,12,28,"1963-12-28",362,362,NA,"2024-07-21T05:14:14.414+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=900559",FALSE,"85b8fd05-374c-4b62-b089-436e1f7817bc","none","none",TRUE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","85b8fd05-374c-4b62-b089-436e1f7817bc",NA,"28 December 1963",NA,"NY","1929657719","85b8fd05-374c-4b62-b089-436e1f7817bc",NA,"843477","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sabana Grande. Susúa Forest Reserve.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"10509","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-30",NA,"U.S. Geological Survey. Sabana Grande, P.R. [map]. 1:20,000. N1800–W6652.5. 7.5 Minute Series. U.S. Department of the Interior, USGS, 1966",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/135/768/v-247-00843477.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1928614195","Eugenia monticola (Sw.) DC.",17.96659,-66.89875,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:36.783+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Guánica",1962,6,23,"1962-06-23",174,174,NA,"2024-07-21T05:13:36.783+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013955",FALSE,"3bd712c2-57ad-4ab9-99e6-0967a2db7c78","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","3bd712c2-57ad-4ab9-99e6-0967a2db7c78",NA,"23 Jun 1962",NA,"NY","1928614195","3bd712c2-57ad-4ab9-99e6-0967a2db7c78",NA,"946359","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Guánica State Forest.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"9133","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Coastal thickets.",NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-18",NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/606/v-247-00946359.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929094763","Eugenia monticola (Sw.) DC.",18.03514,-66.89233,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:00.799+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA",NA,1962,6,23,"1962-06-23",174,174,NA,"2024-07-21T05:14:00.799+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013963",FALSE,"5dc67ebe-0a88-4432-a80c-0157b59e19dc","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","5dc67ebe-0a88-4432-a80c-0157b59e19dc",NA,"23 Jun 1962",NA,"NY","1929094763","5dc67ebe-0a88-4432-a80c-0157b59e19dc",NA,"946357","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Susúa.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"9262","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Serpentine barrens.",NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-26",NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/604/v-247-00946357.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929332541","Eugenia monticola (Sw.) DC.",17.96659,-66.89875,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:59.261+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Guánica",1962,6,23,"1962-06-23",174,174,NA,"2024-07-21T05:13:59.261+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013965",FALSE,"6eb4e324-8b9e-4169-a3dc-2dede4e35b29","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","6eb4e324-8b9e-4169-a3dc-2dede4e35b29",NA,"23 Jun 1962",NA,"NY","1929332541","6eb4e324-8b9e-4169-a3dc-2dede4e35b29",NA,"946356","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Guánica State Forest.",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"9128","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","Coastal thickets.",NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-18",NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/603/v-247-00946356.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1928181824","Eugenia monticola (Sw.) DC.",18.21621,-66.518696,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:18.924+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Ciales",1962,7,22,"1962-07-22",203,203,NA,"2024-07-21T05:15:18.924+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013981",FALSE,"1d22bfab-2e77-4f08-9754-cfe232c2f325","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","1d22bfab-2e77-4f08-9754-cfe232c2f325",NA,"22 Jul 1962",NA,"NY","1928181824","1d22bfab-2e77-4f08-9754-cfe232c2f325",NA,"946351","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,4230.54297696317,NA,NA,NA,"sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"9575","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72","On limestone rocks.",NA,NA,NA,NA,NA,NA,"en",NA,"2009-07-17",NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/598/v-247-00946351.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929886801","Eugenia monticola (Sw.) DC.",18.32609,-66.01316,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:57.620+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Trujillo Alto",1962,7,22,"1962-07-22",203,203,NA,"2024-07-21T05:15:57.620+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1013488",FALSE,"9611a48f-0fc4-43c6-bdf4-d6b6088503a3","none","none",FALSE,"Vascular plants","A. H. Liogier",NA,"WGS84","Magnoliopsida","PR","none","none","LATIN_AMERICA","Puerto Rico","NORTH_AMERICA","The New York Botanical Garden","9611a48f-0fc4-43c6-bdf4-d6b6088503a3",NA,"22 Jul 1962",NA,"NY","1929886801","9611a48f-0fc4-43c6-bdf4-d6b6088503a3",NA,"946269","NY",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,"sheet",NA,NA,"Woods above Trujillo Alto Dam",NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377",NA,"9555","ICN","PhysicalObject",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,NA,NA,"b2190553-4505-4fdd-8fff-065c8ca26f72",NA,NA,NA,NA,NA,NA,NA,"en",NA,"2008-06-25",NA,"Google Earth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/189/516/v-247-00946269.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1228469388","Eugenia monticola (Sw.) DC.",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:44.447+00:00",313,"PRESERVED_SPECIMEN","PRESENT",5418047,6,7707728,220,690,5014,3177662,5418047,5418047,"Eugenia monticola (Sw.) DC.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia monticola","Eugenia","monticola","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1961,1,23,"1961-01-23",23,23,"2023-03-01T20:00:00.000+00:00","2024-01-25T10:59:44.447+00:00",NA,FALSE,"090f54e4-2be4-4613-9b40-f81ef87a29fb","none","none",FALSE,"seeds-22-sep-2023","J. A. Steyermark",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","090f54e4-2be4-4613-9b40-f81ef87a29fb",NA,NA,NA,"Botany","1228469388","090f54e4-2be4-4613-9b40-f81ef87a29fb",NA,"V0109009F","F",NA,NA,NA,"Eugenia monticola (Sw.) DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,"7611eec5-8b61-4234-809b-7f0e6d1f5724",NA,"F","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,"88702","ICBN",NA,NA,"F",NA,NA,NA,NA,NA,NA,"South America, Venezuela. [LL]",NA,NA,NA,NA,NA,NA,NA,NA,NA,"TGN - Country Centroid",NA,NA,"Getty Thesaurus of Geographic Names (TGN)",NA,"2388551","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/504/783/V0109009F.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
