"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","informationWithheld","identificationRemarks","higherGeography","institutionKey","collectionKey","preparations","recordNumber","habitat","nomenclaturalCode","georeferenceProtocol","http...unknown.org.taxonRankID","locality","county","eventRemarks","type","vernacularName","taxonConceptID","http...unknown.org.species","higherClassification","elevation","associatedTaxa","reproductiveCondition","networkKeys","individualCount","lifeStage","institutionID","collectionID","establishmentMeans","otherCatalogNumbers","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","verbatimElevation","gadm","fieldNotes","fieldNumber","datasetID","eventID","language","verbatimIdentification","ownerInstitutionCode","accessRights","coordinatePrecision","georeferencedBy","typeStatus","recordedByIDs.type","recordedByIDs.value","http...unknown.org.typifiedName","locationID","media_url"
"2418575342","Gossia hillii (Benth.) N.Snow & Guymer",-26.301389,152.891111,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:42.881+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",100,"OCEANIA","Queensland",1995,2,3,"1995-02-03",34,34,"2022-01-20T08:11:24.000+00:00","2024-06-19T04:58:42.881+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"4c64d963-09f5-460d-a5e5-fadec6fdd742","none","none",FALSE,NA,"Forster, P.I.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"4c64d963-09f5-460d-a5e5-fadec6fdd742",NA,NA,NA,"Herbrecs","2418575342","4c64d963-09f5-460d-a5e5-fadec6fdd742",NA,"BRI AQ0634518","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Multistemmed tree to 5m high, glossy foliage; fruit black, glossy, soft fleshy.",NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Ref sheet|Sheet|Spirit","PIF16124","Scattered remnants of araucarian notophyll vineforest.","ICN","Google Earth","7000","Kin Kin, Eastern Branch road, property of A. & G. Black.","Wide Bay","Common in area.","PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",100,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=572e8edf-d2a5-4357-977f-b755942044b1"
"2418991308","Gossia hillii (Benth.) N.Snow & Guymer",-26.69007,153.076057,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:24.476+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",2000,"OCEANIA","Queensland",1995,8,20,"1995-08-20",232,232,"2022-01-28T15:31:54.000+00:00","2024-06-19T04:59:24.476+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"fce69065-e08b-4da2-95b6-a60ea0020de0","none","none",FALSE,NA,"Bean, A.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"fce69065-e08b-4da2-95b6-a60ea0020de0",NA,NA,NA,"Herbrecs","2418991308","fce69065-e08b-4da2-95b6-a60ea0020de0",NA,"BRI AQ0637967","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Shrub 3m high. Leaves dark green, glossy.",NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","8867","Notophyll rainforest with Cryptocarya macdonaldii, Podocarpus, Calamus, Choricarpia leptopetala.","ICN","Hrb Convert","7000","Browning property, near Cogill Road, Buderim.","Moreton","Occasional at site.","PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=5881b1fa-bc66-4beb-bda0-97c7ba54330c"
"2418509238","Gossia hillii (Benth.) N.Snow & Guymer",-25.661191,152.004396,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:36.862+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",100,"OCEANIA","Queensland",1995,10,4,"1995-10-04",277,277,"2022-01-20T08:11:25.000+00:00","2024-06-19T04:58:36.862+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"30bf3b9a-6394-444a-844c-a018f8241e10","none","none",FALSE,NA,"Grimshaw, P.|Turpin, G.P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"30bf3b9a-6394-444a-844c-a018f8241e10",NA,NA,NA,"Herbrecs","2418509238","30bf3b9a-6394-444a-844c-a018f8241e10",NA,"BRI AQ0640277","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Shrub or tree to 3m high.",NA,NA,"Australia, Queensland, Burnett","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","PG2206","Gully-open depression with brown stoney soil. Notophyll tall closed forest with Araucaria cunninghamii emergent. Triassic rhyolite.","ICN","GPS","7000","Coongara Logging Area near Coongara Falls turnoff, Timber Reserve 1063, Coast Range (GPS 25 39 46 152 00 12)(site 177).","Burnett","Uncommon.","PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=96ceb260-416a-4846-8560-c7cfbd180953"
"2418456120","Gossia hillii (Benth.) N.Snow & Guymer",-27.514444,152.860833,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:32.441+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",100,"OCEANIA","Queensland",1994,1,12,"1994-01-12",12,12,"2022-01-28T15:31:53.000+00:00","2024-06-19T04:58:32.441+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"196d4045-2599-44bb-b374-8130243538af","none","none",FALSE,NA,"Forster, P.I.|Bird, L.H.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"196d4045-2599-44bb-b374-8130243538af",NA,NA,NA,"Herbrecs","2418456120","196d4045-2599-44bb-b374-8130243538af",NA,"BRI AQ0623798","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Small tree to 4m high, rough bark, sterile.",NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","PIF14609","Gallery forest along creek.","ICN","GPS","7000","Moggill State Forest, Pullen Pullen Creek.","Moreton","Common in area.","PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=3a84b7e2-dae7-4e1d-81b5-6ec6c59ce054"
"2418973317","Gossia hillii (Benth.) N.Snow & Guymer",-27.514444,152.860833,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:22.381+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",100,"OCEANIA","Queensland",1994,1,12,"1994-01-12",12,12,"2022-01-28T15:31:53.000+00:00","2024-06-19T04:59:22.381+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"f5b54397-79e5-4674-a594-d7ea8e5d9c60","none","none",FALSE,NA,"Forster, P.I.|Bird, L.H.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"f5b54397-79e5-4674-a594-d7ea8e5d9c60",NA,NA,NA,"Herbrecs","2418973317","f5b54397-79e5-4674-a594-d7ea8e5d9c60",NA,"BRI AQ0623799","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Small tree to 4m high, rough bark, sterile.",NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","PIF14610","Gallery forest along creek.","ICN","GPS","7000","Moggill State Forest, Pullen Pullen Creek.","Moreton","Rare in area.","PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=fd163ea5-576e-4e13-ab87-ec048383a492"
"2827898353","Gossia hillii (Benth.) N.Snow & Guymer",-17.25,145.4167,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:39.952+00:00",227,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA","Queensland",1994,3,3,"1994-03-03",62,62,"2021-07-23T18:26:41.000+00:00","2024-07-02T07:40:39.952+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"450c9104-df3b-4b83-8ebf-25b166a10f31","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"450c9104-df3b-4b83-8ebf-25b166a10f31",NA,NA,NA,"NSW","2827898353","450c9104-df3b-4b83-8ebf-25b166a10f31",NA,"NSW834918","NSW",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree. Bark fissured, tessellated, flaky or nondescript. Outer blaze red, pink, fibrous, granular. Buttress absent. Blaze very finely layered. Fruits black when ripe.",NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","25835RFK","Rain forest.","ICN",NA,"7000","SFR 194, Parish of Western.","Cape York",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","(Benth.) N.Snow & Guymer",NA,NA,"fruits",NA,NA,NA,NA,NA,"native","QRS 103594.1",NA,"Degrees Minutes Seconds","in collection","species",NA,"1000 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=8a8b496c-d601-4cb7-9451-f99d971faa1b"
"2418714291","Gossia hillii (Benth.) N.Snow & Guymer",-17.256801,145.426111,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:56.752+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-06-01T00:00:00",2000,"OCEANIA","Queensland",1994,3,3,"1994-03-03",62,62,"2022-01-20T08:11:25.000+00:00","2024-06-19T04:58:56.752+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"86f65a23-3f4c-4dd1-a0aa-17a4760cdc3f","none","none",FALSE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"86f65a23-3f4c-4dd1-a0aa-17a4760cdc3f",NA,NA,NA,"Herbrecs","2418714291","86f65a23-3f4c-4dd1-a0aa-17a4760cdc3f",NA,"BRI AQ0536801","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree. Bark fissured, tessellated, flaky or nondescript. Outer blaze red, pink, fibrous, granular. Buttress absent. Blaze very finely layered. Fruits black when ripe.",NA,NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","RFK25835","Rainforest.","ICN","Hrb Convert","7000","State Forest Reserve 194, Parish of Western.","Cook",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",1000,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=82a0b777-1008-4a4d-91b6-0fcefacdb28b"
"2418956596","Gossia hillii (Benth.) N.Snow & Guymer",-20.792358,148.476401,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:17.735+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",100,"OCEANIA","Queensland",1994,6,16,"1994-06-16",167,167,"2022-01-20T08:11:24.000+00:00","2024-06-19T04:59:17.735+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"edfcaccf-313d-47fc-b465-49dcad983840","none","none",TRUE,NA,"Mcdonald, W.J.|Champion, I.G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"edfcaccf-313d-47fc-b465-49dcad983840",NA,NA,NA,"Herbrecs","2418956596","edfcaccf-313d-47fc-b465-49dcad983840",NA,"BRI AQ0629536","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","A tall shrub. Rough bark.",NA,NA,"Australia, Queensland, South Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","6031",NA,"ICN","Hrb Convert","7000","North Road, State Forest 652 Cauley (Cathu), c. 1.5km SSW of Bloomsbury. Map reference Urannah 8556-5359996.","South Kennedy","Rare at site.  Complex notophyll vine forest dominated by Argyrodendron actinophyllum subsp. diversifolium (drier Mackay tulip oak rainforest type). Moderate slope (10-15 degrees) E aspect. Soil a dark brown loam with scattered surface stone. Parent material probably intrmediate or basic volcanic rocks.","PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=780c287c-adcd-48aa-a01b-e605ae2ec816"
"2418747371","Gossia hillii (Benth.) N.Snow & Guymer",-26.456742,152.992726,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:59.607+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",2000,"OCEANIA","Queensland",1993,4,9,"1993-04-09",99,99,"2022-01-28T15:31:52.000+00:00","2024-06-19T04:58:59.607+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"94832203-f2e6-4846-ba0f-77f3e62ba727","none","none",FALSE,NA,"Bean, A.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"94832203-f2e6-4846-ba0f-77f3e62ba727",NA,NA,NA,"Herbrecs","2418747371","94832203-f2e6-4846-ba0f-77f3e62ba727",NA,"BRI AQ0565146","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree 4m high. Bark grey, rough & scaly. Leaves glossy. Fruits black, fleshy.",NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","5933",NA,"ICN","Hrb Convert","7000","Panorama Drive via Duke Road, 8km SE of Cooroy.","Wide Bay","Common at site.  Complex notophyll vine forest with Mallotus philippensis, Argyrodendron trifoliolatum, Drypetes deplanchei, Pentaceras. Soil brown loam.","PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",150,NA,"Fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=07af1a99-2a0a-40c3-8e52-1d056c5defad"
"2418734179","Gossia hillii (Benth.) N.Snow & Guymer",-24.573418,151.526063,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:58.642+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",2000,"OCEANIA","Queensland",1993,6,1,"1993-06-01",152,152,"2022-01-20T08:11:24.000+00:00","2024-06-19T04:58:58.642+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"8fcfc090-d793-4292-8ee7-737fcf4b68f6","none","none",FALSE,NA,"Thomas, G.|Gale, M.|Brushe, J.|Barry, S.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"8fcfc090-d793-4292-8ee7-737fcf4b68f6",NA,NA,NA,"Herbrecs","2418734179","8fcfc090-d793-4292-8ee7-737fcf4b68f6",NA,"BRI AQ0635717","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer",NA,NA,NA,"Australia, Queensland, Port Curtis","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","RFR137","Simple notophyll very tall mixed closed forest with Ficus and Flindersia emergents to 40m, brown sandy loam.","ICN","Hrb Convert","7000","Granite Creek, about 250m N of Scotts Road crossing, Bulburin State Forest.","Port Curtis",NA,"PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=a9778281-c0eb-4e33-90b1-06e630f59cc0"
"4017032965","Gossia hillii (Benth.) N.Snow & Guymer",-28.440067,153.259403,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:43.195+00:00",318,"PRESERVED_SPECIMEN","PRESENT",5416227,6,7707728,220,690,5014,3177469,5416227,5416227,"Gossia hillii (Benth.) N.Snow & Guymer","Plantae","Tracheophyta","Myrtales","Myrtaceae","Gossia","Gossia hillii","Gossia","hillii","SPECIES","ACCEPTED","NE","2003-05-01T00:00:00",2000,"OCEANIA","New South Wales",1993,7,18,"1993-07-18",199,199,"2022-01-20T08:19:03.000+00:00","2024-06-19T04:58:43.195+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"4dfb7bec-69d6-4001-b52a-85de38e93aba","none","none",FALSE,NA,"Bean, A.R.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"4dfb7bec-69d6-4001-b52a-85de38e93aba",NA,NA,NA,"Herbrecs","4017032965","4dfb7bec-69d6-4001-b52a-85de38e93aba",NA,"BRI AQ0569494","BRI",NA,NA,NA,"Gossia hillii (Benth.) N.Snow & Guymer","Tree 5m high. Bark grey, sub-fibrous.",NA,NA,"Australia, New South Wales","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","6216","In rainforest above creek with Acmena smithii, Rhodamnia rubescens.","ICN","Hrb Convert","7000","3.7km along Byrrill Creek Road, W of Uki.",NA,"Rare at site.","PhysicalObject","Scaly Myrtle","https://id.biodiversity.org.au/node/apni/2913707","Gossia hillii","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Gossia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=84ce0ec7-7581-4d1a-b334-74fa13ff3789"
