"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","identificationRemarks","informationWithheld","gadm","recordedByIDs.type","recordedByIDs.value","projectId","individualCount","elevation","elevationAccuracy","http...unknown.org.taxonRankID","dynamicProperties","locality","taxonRemarks","vernacularName","taxonConceptID","http...unknown.org.species","verbatimElevation","datasetID","recordNumber","eventID","institutionID","locationRemarks","locationID","higherGeography","institutionKey","collectionKey","preparations","habitat","nomenclaturalCode","georeferenceProtocol","county","eventRemarks","type","higherClassification","reproductiveCondition","identificationVerificationStatus","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","collectionID","networkKeys","otherCatalogNumbers","typeStatus","language","fieldNumber","accessRights","http...unknown.org.typifiedName","http...unknown.org.license","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","nomenclaturalStatus","bibliographicCitation","media_url","license"
"2828258991","Austromyrtus dulcis (C.T.White) L.S.Sm.",-29.12,153.43,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:42.223+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","2003-10-07T00:00:00",2000,"OCEANIA","New South Wales",1994,11,12,"1994-11-12",316,316,"2021-07-23T17:53:26.000+00:00","2024-07-02T07:40:42.223+00:00",NA,FALSE,"822ef2b7-a043-4dab-a579-4832ee886f10","none","none",TRUE,NA,"Bean, A.R.","Kodela, P.G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"822ef2b7-a043-4dab-a579-4832ee886f10",NA,NA,NA,"NSW","2828258991","822ef2b7-a043-4dab-a579-4832ee886f10",NA,"NSW575380","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Shrub 50 cm high, flowers white. Occasional at site.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Chinamans Beach, just S of Evans Head.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"8010",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Heathland with Leptospermum liversidgei, Banksia spp., Restionaceae.","ICN",NA,"North Coast",NA,"PhysicalObject","(C.T.White) L.S.Sm.","flowers",NA,"native",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,"BRI AQ0633719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=97af2c6c-536c-405c-bd78-52a534d7fd8e","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2418825574","Austromyrtus dulcis (C.T.White) L.S.Sm.",-25.711389,152.915,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:05.658+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1999-03-01T00:00:00",100,"OCEANIA","Queensland",1993,9,20,"1993-09-20",263,263,"2021-09-29T07:52:03.000+00:00","2024-06-19T04:59:05.658+00:00",NA,FALSE,"b69a4d72-9a96-47b5-a1b9-40a0f0f88fa9","none","none",FALSE,NA,"Forster, P.I.|Smyrell, G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"b69a4d72-9a96-47b5-a1b9-40a0f0f88fa9",NA,NA,NA,"Herbrecs","2418825574","b69a4d72-9a96-47b5-a1b9-40a0f0f88fa9",NA,"BRI AQ0620191","BRI",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Low spreading bush, new foliage pink; sterile.",NA,NA,NA,NA,NA,NA,NA,2,NA,"7000",NA,"1km west of Poona Point, in area being developed for housing.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"PIF13915",NA,NA,NA,NA,"Australia, Queensland, Wide Bay","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Eucalypt forest with dense understorey.","ICN","Map","Wide Bay","Common in area.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Austromyrtus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=73a73904-f1ec-4709-9066-7e36fe237b0f","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2827648375","Austromyrtus dulcis (C.T.White) L.S.Sm.",-28.5294,153.5422,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:39.128+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1994-01-10T00:00:00",50,"OCEANIA","New South Wales",1993,10,13,"1993-10-13",286,286,"2021-07-23T17:53:12.000+00:00","2024-07-02T07:40:39.128+00:00",NA,FALSE,"64b99b21-e1e5-4b9b-9708-a0c50d5b31eb","none","none",TRUE,NA,"Kennedy, M.|Rann, B.","Wilson, Peter G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"64b99b21-e1e5-4b9b-9708-a0c50d5b31eb",NA,NA,NA,"NSW","2827648375","64b99b21-e1e5-4b9b-9708-a0c50d5b31eb",NA,"NSW278487","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Common. Small shrub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Boondoon Crescent, Ocean Shores, Brunswick Heads.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis","30 m",NA,"607",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Remnant rainforest, disturbed. Sandy loam","ICN",NA,"North Coast",NA,"PhysicalObject","(C.T.White) L.S.Sm.","buds",NA,"native",NA,"Degrees Minutes Seconds","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=6534b7ed-d3e5-47a5-bf22-546277f6ee94","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2418653033","Austromyrtus dulcis (C.T.White) L.S.Sm.",-26.64007,153.10939,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:50.837+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1999-03-01T00:00:00",2000,"OCEANIA","Queensland",1992,9,24,"1992-09-24",268,268,"2021-09-29T07:52:03.000+00:00","2024-06-19T04:58:50.837+00:00",NA,FALSE,"6d6c1765-ea19-4059-9e3d-f6b971fee34e","none","none",FALSE,NA,"Franks, A.J.|Suosaari, G.V.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"6d6c1765-ea19-4059-9e3d-f6b971fee34e",NA,NA,NA,"Herbrecs","2418653033","6d6c1765-ea19-4059-9e3d-f6b971fee34e",NA,"BRI AQ0546996","BRI",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Low shrub up to 50cm tall.",NA,NA,"none",NA,NA,NA,NA,NA,NA,"7000",NA,"Mudjimba Beach, 22km N of Caloundra.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"AJF9209009",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Growing on hind dunes, sandy soil, in closed scrub of Banksia integrefolia and Cupaniopsis.","ICN","Hrb Convert","Moreton","Occasional.","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Austromyrtus","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=b282adc8-d10f-4219-a8d2-ab927eaa7ee2","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2418698925","Austromyrtus dulcis (C.T.White) L.S.Sm.",-27.040069,153.159394,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:56.648+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1991,11,8,"1991-11-08",312,312,"2021-09-29T07:52:05.000+00:00","2024-06-19T04:58:56.648+00:00",NA,FALSE,"809d7201-ccf8-4468-ac5d-75c05a1274ad","none","none",FALSE,NA,"Macrae, I.C.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"809d7201-ccf8-4468-ac5d-75c05a1274ad",NA,NA,NA,"Herbrecs","2418698925","809d7201-ccf8-4468-ac5d-75c05a1274ad",NA,"BRI AQ0664831","BRI",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Shrub to 0.75 m, white flowers with very long stamens.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Bribie Island Bicentennial Gardens, near start of Palm Grove walk.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"6",NA,NA,NA,NA,"Australia, Queensland, Moreton","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Sandy peaty soil, growing with Lomandra sp.","ICN","Hrb Convert","Moreton",NA,"PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Austromyrtus","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=31dd9a59-a03b-44c7-94a1-64f1561f6939","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2828552878","Austromyrtus dulcis (C.T.White) L.S.Sm.",-24.7583,153.1917,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:53.719+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1990-05-01T00:00:00",2000,"OCEANIA","Queensland",1990,1,8,"1990-01-08",8,8,"2021-07-23T17:54:10.000+00:00","2024-07-02T07:40:53.719+00:00",NA,FALSE,"de70e2a0-5f00-4be2-ac32-11d9037d4e75","none","none",FALSE,NA,"Weston, P.H.|Richards, P.G.","Wilson, Peter G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"de70e2a0-5f00-4be2-ac32-11d9037d4e75",NA,NA,NA,"NSW","2828552878","de70e2a0-5f00-4be2-ac32-11d9037d4e75",NA,"NSW227822","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Abundant. Spreading shrub to 2.5 m high and 6 m wide. Petals white, stamens white, sepals green, hypanthium grey, hairy. This species seems to be common over much of the northern half of the island.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Valley, 2 km E of mouth of Bool Creek, Fraser Island, Great Sandy National Park.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"1513",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Flat to gentle slope. Margin of swamp forest dominated by Lophostemon suaveolens, Eucalyptus robusta, E. tereticornis; understorey dominated by Leucopogon, Austromyrtus, Acacia. Undisturbed. Grey coastal sand. Altitude less than 20 m.","ICN",NA,"Wide Bay",NA,"PhysicalObject","(C.T.White) L.S.Sm.","buds|flowers",NA,"native",NA,"Degrees Minutes Seconds","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=2c8856b9-9819-419c-8682-086f4a39566b","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2827418471","Austromyrtus dulcis (C.T.White) L.S.Sm.",-29.1,153.38,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:44.803+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1990-12-01T00:00:00",NA,"OCEANIA","New South Wales",1990,11,12,"1990-11-12",316,316,"2021-07-23T17:53:09.000+00:00","2024-07-02T07:40:44.803+00:00",NA,FALSE,"82bc28e5-c528-45e5-82fb-fe9739854b4d","none","none",TRUE,NA,"Wiecek, B.M.|Porteners, M.F.","Wiecek, B.M.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"82bc28e5-c528-45e5-82fb-fe9739854b4d",NA,NA,NA,"NSW","2827418471","82bc28e5-c528-45e5-82fb-fe9739854b4d",NA,"NSW252954","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Locally occasional. Shrub, 0.5 m tall. Flowers white. Other associated species, Banksia aemula, Hibbertia, Scaevola, Banksia integrifolia, Themeda, Boronia, Woollsia, Philotheca, Acacia suaveolens, Gompholobium, Styphelia and Brachyloma.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"100 m inland from Black Rock camping area, Bunjalung National Park.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"408",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Undulating sandy country covered with low heath, probably burnt in the previous 2 years. Species present included Monotoca, Melaleuca nodosa, Xanthorrhoea and Dillwynia. Growing in sand.","ICN",NA,"North Coast",NA,"PhysicalObject","(C.T.White) L.S.Sm.","flowers",NA,"native",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=4a55bbcc-2b3f-471b-918f-f4be68e302b2","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2827583757","Austromyrtus dulcis (C.T.White) L.S.Sm.",-28.53,153.55,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:22.318+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","1987-11-01T00:00:00",1000,"OCEANIA","New South Wales",1987,11,20,"1987-11-20",324,324,"2021-07-23T17:53:54.000+00:00","2024-07-02T07:40:22.318+00:00",NA,FALSE,"030d4436-974e-44c9-9b19-d5c446a3f691","none","none",TRUE,NA,"Dunn, C.J.|Coveny, R.G.|Donabauer, Z.M.","Coveny, R.G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"030d4436-974e-44c9-9b19-d5c446a3f691",NA,NA,NA,"NSW","2827583757","030d4436-974e-44c9-9b19-d5c446a3f691",NA,"NSW197157","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Locally frequent. Shrub to 1m. Flowers white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7000",NA,"Southern outskirts of Brunswick Heads.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"112",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Edge of swamp, cleared area with Banksia and eucalypts. With Ficus rubiginosa, Callitris columellaris, Blechnum indicum etc. Sandy soil.","ICN",NA,"North Coast",NA,"PhysicalObject","(C.T.White) L.S.Sm.","buds|flowers",NA,"native",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=7f49501a-3f03-4159-975c-9a5edf1bea8d","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2516486627","Austromyrtus dulcis (C.T.White) L.S.Sm.",-28.53333,153.55,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:19.507+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1987,11,20,"1987-11-20",324,324,NA,"2024-07-18T23:54:19.507+00:00",NA,FALSE,"L.2510587@BRAHMS","none","none",TRUE,NA,"Dunn CJ; Coveny RG; Donabauer Z",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2510587@BRAHMS",NA,NA,NA,"Botany","2516486627","https://data.biodiversitydata.nl/naturalis/specimen/L.2510587",NA,"L.2510587",NA,NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern outskirts of Brunswick Heads Australia. State: NSW Subdiv: NC.",NA,NA,NA,NA,NA,NA,"Dunn, CJ; Coveny, RG; Donabauer, Z NSW 197157",NA,"Naturalis Biodiversity Center",NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,"ICN",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2510587/format/large","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2827952971","Austromyrtus dulcis (C.T.White) L.S.Sm.",-26.38,153.08,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:27.160+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3177374,6,7707728,220,690,5014,3177337,3177374,3177374,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Austromyrtus","Austromyrtus dulcis","Austromyrtus","dulcis","SPECIES","ACCEPTED","NE","2003-10-07T00:00:00",2000,"OCEANIA","Queensland",1986,2,7,"1986-02-07",38,38,"2021-07-23T17:54:05.000+00:00","2024-07-02T07:40:27.160+00:00",NA,FALSE,"04603441-0c0e-4a59-ba1c-00fd048ebc81","none","none",TRUE,NA,"Sharpe, P.R.","Kodela, P.G.","WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"04603441-0c0e-4a59-ba1c-00fd048ebc81",NA,NA,NA,"NSW","2827952971","04603441-0c0e-4a59-ba1c-00fd048ebc81",NA,"NSW575383","NSW",NA,NA,NA,"Austromyrtus dulcis (C.T.White) L.S.Sm.","Small more or less erect shrub to 60 cm high, green fruit. Spirit material at BRI.",NA,NA,"none",NA,NA,NA,NA,NA,NA,"7000",NA,"Noosa, c. 1 km S of car park, Noosa National Park.",NA,"Midgen Berry","https://id.biodiversity.org.au/node/apni/2903031","Austromyrtus dulcis",NA,NA,"4283",NA,NA,NA,NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Open forest to 25 m high of Lophostemon, Araucaria, Schizomeria, Syzygium etc.; understorey of Caustis, Pilidiostigma etc.","ICN",NA,"Wide Bay",NA,"PhysicalObject","(C.T.White) L.S.Sm.","fruits",NA,"native",NA,"Degrees Minutes","in collection","species",NA,NA,NA,NA,NA,NA,"BRI AQ0432649",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=c15aa399-c226-4e0b-8db8-8284c3ae00d3","http://creativecommons.org/licenses/by-nc-sa/3.0/"
