"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","recordedByIDs.type","recordedByIDs.value","identificationRemarks","identifiedByIDs.type","identifiedByIDs.value","occurrenceRemarks","informationWithheld","networkKeys","higherGeography","institutionKey","collectionKey","recordNumber","habitat","institutionID","nomenclaturalCode","locality","county","http...unknown.org.license","type","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","collectionID","elevation","elevationAccuracy","verbatimElevation","otherCatalogNumbers","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","higherClassification","associatedTaxa","reproductiveCondition","georeferencedBy","georeferenceVerificationStatus","georeferenceSources","gadm","individualCount","preparations","locationRemarks","georeferenceProtocol","georeferenceRemarks","organismID","locationID","accessRights","typeStatus","typifiedName","eventID","footprintSRS","bibliographicCitation","verbatimIdentification","media_url"
"575032954","Myrceugenia chrysocarpa (O.Berg) Kausel",-39.785,-71.695,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.477+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1998,3,4,"1998-03-04",63,63,NA,"2024-07-30T17:31:57.477+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"https://data.rbge.org.uk/herb/E00096201","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00096201",NA,"4th March 1998",NA,"E","575032954","https://data.rbge.org.uk/herb/E00096201",NA,"E00096201","RBGE",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","414","Undisturbed temperate rainforest, dominated by Nothofagus dombey..","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Valdivia:1 km west of Paso de Carirriñe",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","67599","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",1100,0,"1100m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00096201/manifest"
"574981472","Myrceugenia chrysocarpa (O.Berg) Kausel",-40.050278,-70.063333,"cdc,cucdmis","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.531+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1998,3,2,"1998-03-02",61,61,NA,"2024-07-30T17:31:57.531+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"https://data.rbge.org.uk/herb/E00096213","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00096213",NA,"2nd March 1998",NA,"E","574981472","https://data.rbge.org.uk/herb/E00096213",NA,"E00096213","RBGE",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","389","Disturbed temperate rainforest on river margin","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región X [Los Lagos]:Prov. de Valdivia:North-east of Lago Ranco, at the head of the Río Florin valley",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","88095","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",630,0,"630m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00096213/full/300,/0/default.jpg"
"574853366","Myrceugenia chrysocarpa (O.Berg) Kausel",-38.639167,-71.697222,"cdc","bf2a4bf0-5f31-11de-b67e-b8a03c50a862","98e934b0-5f31-11de-b67e-b8a03c50a862","f6fe707e-cced-4efc-b5dc-be4c91b8180a","98e934b0-5f31-11de-b67e-b8a03c50a862","GB","DWC_ARCHIVE","2024-07-30T17:04:47.051+00:00","2024-07-30T17:31:57.227+00:00",347,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Araucanía",1996,6,6,"1996-06-06",158,158,NA,"2024-07-30T17:31:57.227+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"https://data.rbge.org.uk/herb/E00078174","none","none",FALSE,"Edinburgh (E) Herbarium Specimens (selected by filtering by barcode starts with E)",NA,NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","EUROPE",NA,"https://data.rbge.org.uk/herb/E00078174",NA,"6th June 1996",NA,"E","574853366","https://data.rbge.org.uk/herb/E00078174",NA,"E00078174","RBGE",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Temperate South America","0237598a-853a-492c-af74-a723fe251799","e2714a5f-7035-47ae-8dcd-f50e40067cdc","59","In open clearing by lake, sandy soil, surrounded by Nothofagus dombey., Araucaria araucan., Drimys winteri var. andin., and Maytenus distich..;  Vegetation: Surrounded by Nothofagus dombeyi, Araucaria araucana, Drimys winteri var andina & Maytenus disticha","https://scientific-collections.gbif.org/institution/0237598a-853a-492c-af74-a723fe251799","ICBN","Chile:Región IX [Araucania]:Prov. de Malleco:Curacautín:Parque Nacional Conguillio.",NA,"CC0","PhysicalObject","Royal Botanic Garden Edinburgh","E","74905","https://scientific-collections.gbif.org/collection/427c8cd7-4358-4a00-9ef3-2b2676d28d1e",1290,0,"1290m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://iiif.rbge.org.uk/herb/iiif/E00078174/manifest"
"2270677081","Myrceugenia chrysocarpa (O.Berg) Kausel",-41.6667,-72.5833,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.078+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1993,1,5,"1993-01-05",5,5,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.078+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764201","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764201","none","none",FALSE,NA,"D. Burckhardt","L.R. Landrum, 1996.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764201",NA,NA,NA,"Plants","2270677081","e3b076a8-063e-4dc2-9577-76476689467a","33062","ASU0043222","ASU",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,NA,NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","38","Schlerophyllous rain forest.",NA,NA,"Laguna Triangulo.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"201493","e3b076a8-063e-4dc2-9577-76476689467a","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043222_lg.jpg"
"2270673651","Myrceugenia chrysocarpa (O.Berg) Kausel",-45.6667,-72.3333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.062+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Aisen",1993,11,20,"1993-11-20",324,324,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.062+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764196","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764196","none","none",FALSE,NA,"L. R. Landrum; S.S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764196",NA,NA,NA,"Plants","2270673651","b09272d3-15cc-476f-ab36-bff0be3812d3","33062","ASU0043220","ASU",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,"Shrubs 0.5-1m high; fruits orange.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","8172","Regeneration of evergreen forest.",NA,NA,"Coihaique, Lago Atravesado, at bridge 10.8km W of school at village of Lago Atravesado.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"192642","b09272d3-15cc-476f-ab36-bff0be3812d3","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","ecologicallyOccursWith: Nothofagus dombeyi|ecologicallyOccursWith: Laurelia philippiana","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043220_lg.jpg"
"2270677019","Myrceugenia chrysocarpa (O.Berg) Kausel",-40.75,-72.3333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.164+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1993,11,9,"1993-11-09",313,313,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.164+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764197","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764197","none","none",FALSE,NA,"L. R. Landrum; S.S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764197",NA,NA,NA,"Plants","2270677019","75f7f326-cf44-41ae-8a46-5049b5e463bd","33062","ASU0043219","ASU",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; Shrub ca. 1m; fruits green.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","8056",NA,NA,NA,"Parque Nacional Puyehue, road to Antillanca, ca. 8 km above Administration at Aguas Calientes.","Osorno",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"191833","75f7f326-cf44-41ae-8a46-5049b5e463bd","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","ecologicallyOccursWith: Nothofagus|ecologicallyOccursWith: Sphagnum|ecologicallyOccursWith: Saxegothea|ecologicallyOccursWith: Pilgerodendron|ecologicallyOccursWith: Myrtaceae|ecologicallyOccursWith: etc","fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043219_lg.jpg"
"2270677244","Myrceugenia chrysocarpa (O.Berg) Kausel",-46.4167,-72.75,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.780+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Aisen",1993,11,19,"1993-11-19",323,323,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.780+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764202","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764202","none","none",TRUE,NA,"L. R. Landrum; S.S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764202",NA,NA,NA,"Plants","2270677244","aedf90a2-16b9-4c94-a3fc-9b8027efd8a3","33062","ASU0043218","ASU",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,"Scanned.; Tree ca. 6m high. Largest specimen I have ever seen. Probably a new southern limit.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","8166","Fairly undisturbed evergreen forest.",NA,NA,"Carretera Austral, ca. 173.8 km S of Coihaique, a few Km N of entrance to Puerto Murta.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"192492","aedf90a2-16b9-4c94-a3fc-9b8027efd8a3","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","ecologicallyOccursWith: Nothofagus dombeyi|ecologicallyOccursWith: Weinmannia|ecologicallyOccursWith: Laurelia|ecologicallyOccursWith: Amomyrtus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043218alg.jpg"
"2270676293","Myrceugenia chrysocarpa (O.Berg) Kausel",-40.1833,-72.4333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.091+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,NA,"SOUTH_AMERICA","Los Lagos",1992,2,22,"1992-02-22",53,53,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.091+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764199","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764199","none","none",TRUE,NA,"M.F. Gardner; C.N. Page",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764199",NA,NA,NA,"Plants","2270676293","a1897f04-9bb6-4de8-b8a0-b3864ccbf56f","33062","ASU0043215","ASU",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,"Shrub to 2m, flowers creamy white.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","5045","Evergreen forest.",NA,NA,"Alto Mirador.","Valdivia",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"187057","a1897f04-9bb6-4de8-b8a0-b3864ccbf56f","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043215_lg.jpg"
"2270676500","Myrceugenia chrysocarpa (O.Berg) Kausel",-39.36476,-71.940698,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.004+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE",NA,5000,"SOUTH_AMERICA","Los Rios",1991,10,21,"1991-10-21",294,294,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.004+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764195","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764195","none","none",FALSE,NA,"L. R. Landrum; S.S. Landrum",NA,"WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764195",NA,NA,NA,"Plants","2270676500","3f3e66e7-7003-4cbf-a040-e3ae1ab852d7","33062","ASU0043221","ASU",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,"Shrub ca. 0.5m high.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","7610","Forest on volcanic soil.",NA,NA,"Valdivia, Lago Villarrica, ca. 4 km below Volcán Villarrica Refugio.",NA,NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"185008","3f3e66e7-7003-4cbf-a040-e3ae1ab852d7","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia","ecologicallyOccursWith: Nothofagus dombeyi",NA,"Landrum","reviewed - high confidence","georef batch tool 2012-10-11; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043221_lg.jpg"
"2270675872","Myrceugenia chrysocarpa (O.Berg) Kausel",-40.1833,-73.4333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.171+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185871,6,7707728,220,690,5014,3185514,3185871,3185871,"Myrceugenia chrysocarpa (O.Berg) Kausel","Plantae","Tracheophyta","Myrtales","Myrtaceae","Myrceugenia","Myrceugenia chrysocarpa","Myrceugenia","chrysocarpa","SPECIES","ACCEPTED","NE","1990-01-01T00:00:00",NA,"SOUTH_AMERICA","Los Lagos",1988,2,5,"1988-02-05",36,36,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.171+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=764198","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"764198","none","none",FALSE,NA,"M.F. Gardner; S.G. Knees","L.R. Landrum, 1990.","WGS84","Magnoliopsida","CL","none","none","LATIN_AMERICA","Chile","NORTH_AMERICA",NA,"764198",NA,NA,NA,"Plants","2270675872","0798eef1-cf9b-4171-ba3e-23c217ac6132","33062","ASU0043217","ASU",NA,NA,NA,"Myrceugenia chrysocarpa (O.Berg) Kausel",NA,NA,NA,NA,NA,"Shrub to 3m, flowers white.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","4066",NA,NA,NA,"Region X: Monumento Natural Alerce Costero; Altos de Mirador.","Valdivia",NA,NA,NA,NA,NA,"a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,"172633","0798eef1-cf9b-4171-ba3e-23c217ac6132","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Myrceugenia",NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0043/ASU0043217_lg.jpg"
