"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","isSequenced","identifier","facts","relations","institutionKey","collectionKey","isInCluster","datasetName","otherCatalogNumbers","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","recordNumber","identifier.1","catalogNumber","institutionID","institutionCode","municipality","locality","gbifID","collectionCode","occurrenceID","name","dynamicProperties","elevation","fieldNotes","coordinateUncertaintyInMeters","georeferencedBy","references","associatedOccurrences","georeferenceVerificationStatus","http...unknown.org.recordID","taxonID","rights","http...unknown.org.recordEnteredBy","higherClassification","verbatimTaxonRank","collectionID","reproductiveCondition","georeferenceSources","county","occurrenceRemarks","habitat","elevationAccuracy","gadm","iucnRedListCategory","verbatimEventDate","bibliographicCitation","preparations","nomenclaturalCode","language","type","individualCount","higherGeography","georeferenceProtocol","verbatimElevation","fieldNumber","verbatimLocality","recordedByIDs.type","recordedByIDs.value","locationRemarks","typeStatus","organismID","ownerInstitutionCode","accessRights","eventID","footprintSRS","verbatimIdentification","typifiedName","media_url","license"
"1929888531","Psidium australe var. argenteum (O.Berg) Landrum",-18.0006,-47.77624,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:22.883+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420450,6,7707728,220,690,5014,3187232,5420449,5420450,"Psidium australe var. argenteum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","argenteum","VARIETY","ACCEPTED","2004-01-01T00:00:00","SOUTH_AMERICA","Goiás",1970,1,23,"1970-01-23",23,23,NA,"2024-07-21T05:14:22.883+00:00",FALSE,"962ea32f-7cbd-478a-886c-cb83b8d41dd0","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",FALSE,"Vascular plants",NA,"H. S. Irwin","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","25224","962ea32f-7cbd-478a-886c-cb83b8d41dd0","00958045","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,"Contraforte Central, ca. 26 km N.E. of Catalão","1929888531","NY","962ea32f-7cbd-478a-886c-cb83b8d41dd0","Psidium australe var. argenteum (O.Berg) Landrum",NA,875,NA,1000,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021053",NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"speciesLink (http://splink.cria.org.br/)","Catalão Mun.",NA,"Cerrado and gallery woods",0,NA,NA,"23 Jan 1970",NA,"sheet","ICN","en","PhysicalObject",NA,NA,"online gazetteer","2871 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2155/596/00958045.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929534801","Psidium australe var. argenteum (O.Berg) Landrum",-17.05385,-47.1541,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:52.873+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420450,6,7707728,220,690,5014,3187232,5420449,5420450,"Psidium australe var. argenteum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","argenteum","VARIETY","ACCEPTED","2004-01-01T00:00:00","SOUTH_AMERICA","Minas Gerais",1970,2,8,"1970-02-08",39,39,NA,"2024-07-21T05:15:52.873+00:00",FALSE,"7d042045-15fb-426d-886b-1781efe91d4c","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",FALSE,"Vascular plants",NA,"H. S. Irwin","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","26330","7d042045-15fb-426d-886b-1781efe91d4c","00958043","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,"Serra da Tiririca, ca. 35 km N.W. of Paracatú","1929534801","NY","7d042045-15fb-426d-886b-1781efe91d4c","Psidium australe var. argenteum (O.Berg) Landrum",NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021051",NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Google Earth (map data 2006)","Paracatu Mun.",NA,"Cerrado",NA,NA,NA,"08 Feb 1970",NA,"sheet","ICN","en","PhysicalObject",NA,NA,NA,"3281 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2155/594/00958043.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2996810375","Psidium argenteum O.Berg",0,0,"cucdmis,gass84,iddativ,zerocd,colmafu,inmafu","5c9a924c-8d45-4452-8604-415a118578aa","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:08:27.274+00:00","2024-07-01T12:24:38.119+00:00",202,"PRESERVED_SPECIMEN","PRESENT",5420451,6,7707728,220,690,5014,3187232,5420449,5420450,"Psidium australe var. argenteum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","argenteum",NA,"SPECIES","SYNONYM",NA,NA,"Mato Grosso",1970,10,24,"1970-10-24",297,297,NA,"2024-07-01T12:24:38.119+00:00",FALSE,"5063563","none","none","b745abcd-45b2-4a84-a327-9298e795dbfb","d3b42067-b567-4d47-a136-bb5d52ed32fc",TRUE,NA,"MBM 19599","Hatschbach, G","Legrand, D","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","MBM","25183","5063563","MBM019599",NA,"MBM","Rio Brilhante","Rio Vacaria","2996810375","MBM","5063563","Psidium argenteum O.Berg",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"none","NE","1970-10-24","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5063563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://imagens2.jbrj.gov.br/fsi/server?type=image&source=mbm/MBM/0/1/95/99/MBM019599.JPG","http://creativecommons.org/publicdomain/zero/1.0/"
"2996617303","Psidium argenteum O.Berg",0,0,"cucdmis,gass84,iddativ,zerocd,colmafu,inmafu","5c9a924c-8d45-4452-8604-415a118578aa","838537fc-4aeb-4980-8b58-97fbdcd1d91a","4b0d8edb-7504-42c4-9349-63e86c01bf97","ecb15bdf-98de-4937-84f5-4f93ee9efc73","838537fc-4aeb-4980-8b58-97fbdcd1d91a","BR","EML","2024-07-01T12:08:27.274+00:00","2024-07-01T12:24:38.836+00:00",202,"PRESERVED_SPECIMEN","PRESENT",5420451,6,7707728,220,690,5014,3187232,5420449,5420450,"Psidium australe var. argenteum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","argenteum",NA,"SPECIES","SYNONYM",NA,NA,"Mato Grosso",1970,10,22,"1970-10-22",295,295,NA,"2024-07-01T12:24:38.836+00:00",FALSE,"5063570","none","none","b745abcd-45b2-4a84-a327-9298e795dbfb","d3b42067-b567-4d47-a136-bb5d52ed32fc",TRUE,NA,"MBM 19604","Hatschbach, G","Legrand, D","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","LATIN_AMERICA","MBM","25019","5063570","MBM019604",NA,"MBM","Rio Brilhante","Rod. BR-267, entroncamento","2996617303","MBM","5063570","Psidium argenteum O.Berg",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"none","NE","1970-10-22","Herbário Virtual REFLORA Disponível em: http://herbariovirtualreflora.jbrj.gov.br/reflora/herbarioVirtual/ConsultaPublicoHVUC/ConsultaPublicoHVUC.do?idTestemunho=5063570",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://imagens2.jbrj.gov.br/fsi/server?type=image&source=mbm/MBM/0/1/96/4/MBM019604.JPG","http://creativecommons.org/publicdomain/zero/1.0/"
"2270482809","Psidium australe var. argenteum (O.Berg) Landrum",-24.25,-49.7,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.654+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420450,6,7707728,220,690,5014,3187232,5420449,5420450,"Psidium australe var. argenteum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","argenteum","VARIETY","ACCEPTED",NA,"SOUTH_AMERICA","Parana",1968,11,27,"1968-11-27",332,332,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.654+00:00",FALSE,"1124624","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"153591","Hatschbach",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"20410","1124624","ASU0005386",NA,"ASU",NA,"Mun. Jaguariaiva, Fazenda Chapada Santo Antonio","2270482809","Plants","3f40d7e7-48a5-45b6-b50a-5f5c7329144d","Psidium australe var. argenteum (O.Berg) Landrum",NA,NA,NA,NA,NA,"https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124624",NA,NA,"3f40d7e7-48a5-45b6-b50a-5f5c7329144d","33972","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium australe","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fl",NA,"Jaguariaiva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005386_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929809460","Psidium australe var. argenteum (O.Berg) Landrum",-15.7833,-47.9167,"mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:16.324+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420450,6,7707728,220,690,5014,3187232,5420449,5420450,"Psidium australe var. argenteum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","argenteum","VARIETY","ACCEPTED","2004-01-01T00:00:00","SOUTH_AMERICA","Distrito Federal",1966,2,3,"1966-02-03",34,34,NA,"2024-07-21T05:14:16.324+00:00",FALSE,"908a4d32-f37e-4993-91ca-3e75de8d797b","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"H. S. Irwin","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","12220","908a4d32-f37e-4993-91ca-3e75de8d797b","00958047","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,"Brasília.","1929809460","NY","908a4d32-f37e-4993-91ca-3e75de8d797b","Psidium australe var. argenteum (O.Berg) Landrum",NA,950,NA,10000,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021057",NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Alexandria Digital Library Gazetteer, Ver. 3.2 (2004)",NA,NA,"Disturbed cerrado",0,NA,NA,"03 Feb 1966",NA,"sheet","ICN","en","PhysicalObject",NA,NA,"online gazetteer","3117 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2155/598/00958047.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930733544","Psidium australe var. argenteum (O.Berg) Landrum",-14.13,-46.37,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:42.228+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420450,6,7707728,220,690,5014,3187232,5420449,5420450,"Psidium australe var. argenteum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","argenteum","VARIETY","ACCEPTED","2004-01-01T00:00:00","SOUTH_AMERICA","Goiás",1966,4,5,"1966-04-05",95,95,NA,"2024-07-21T05:14:42.228+00:00",FALSE,"d1d4c88f-a7cd-4bcc-8882-acb9e71e04a8","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",FALSE,"Vascular plants",NA,"H. S. Irwin","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","14393","d1d4c88f-a7cd-4bcc-8882-acb9e71e04a8","00958046","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,"Serra Geral de Goiás, Rio da Prata, ca. 6 km S. of Posse","1930733544","NY","d1d4c88f-a7cd-4bcc-8882-acb9e71e04a8","Psidium australe var. argenteum (O.Berg) Landrum",NA,800,NA,1000,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021056",NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Mapa Político e Rodoviário do Goiás, Edição 2000. 1:940,000.","Posse Mun.",NA,"Cerrado",0,NA,NA,"05 Apr 1966",NA,"sheet","ICN","en","PhysicalObject",NA,NA,NA,"2625 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2155/597/00958046.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1928728183","Psidium australe var. argenteum (O.Berg) Landrum",-24.33,-50.17,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:13:44.932+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420450,6,7707728,220,690,5014,3187232,5420449,5420450,"Psidium australe var. argenteum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","argenteum","VARIETY","ACCEPTED","2004-01-01T00:00:00","SOUTH_AMERICA","Paraná",1965,1,16,"1965-01-16",16,16,NA,"2024-07-21T05:13:44.932+00:00",FALSE,"43e75595-c162-422f-bc09-7d757b807551","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"L. B. Smith","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","14555","43e75595-c162-422f-bc09-7d757b807551","1017400","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,"Near Pirai do Sul","1928728183","NY","43e75595-c162-422f-bc09-7d757b807551","Psidium australe var. argenteum (O.Berg) Landrum",NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206487",NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Piraí do Sul Mun.",NA,"Grove.",NA,NA,NA,"16 Jan 1965",NA,"sheet","ICN","en","PhysicalObject",NA,NA,NA,"3281-3609 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2156/040/01017400.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1930411822","Psidium australe var. argenteum (O.Berg) Landrum",-24.5,-50.03,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:06.385+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420450,6,7707728,220,690,5014,3187232,5420449,5420450,"Psidium australe var. argenteum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","argenteum","VARIETY","ACCEPTED","2004-01-01T00:00:00","SOUTH_AMERICA","Paraná",1965,1,15,"1965-01-15",15,15,NA,"2024-07-21T05:16:06.385+00:00",FALSE,"bb06bddf-0c10-4bab-b6b1-644b474f777b","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"L. B. Smith","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","14494","bb06bddf-0c10-4bab-b6b1-644b474f777b","1017399","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,"Carambei by Rio São João","1930411822","NY","bb06bddf-0c10-4bab-b6b1-644b474f777b","Psidium australe var. argenteum (O.Berg) Landrum",NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1206485",NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,"Castro Mun.",NA,"Rocky campo, sandstone ledge.",NA,NA,NA,"15 Jan 1965",NA,"sheet","ICN","en","PhysicalObject",NA,NA,NA,"3117 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2156/039/01017399.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"1929152106","Psidium australe var. argenteum (O.Berg) Landrum",-17.4,-51.75,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862",NA,"17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:47.540+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5420450,6,7707728,220,690,5014,3187232,5420449,5420450,"Psidium australe var. argenteum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","argenteum","VARIETY","ACCEPTED","2004-01-01T00:00:00","SOUTH_AMERICA","Goiás",1964,10,27,"1964-10-27",301,301,NA,"2024-07-21T05:15:47.540+00:00",FALSE,"61eb38f8-4177-4d8e-a77b-e95da7c5aa48","none","none","ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",TRUE,"Vascular plants",NA,"H. S. Irwin","L. R. Landrum","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The New York Botanical Garden","7432","61eb38f8-4177-4d8e-a77b-e95da7c5aa48","00958048","http://biocol.org/urn:lsid:biocol.org:col:15556","NY",NA,"Ca. 60 km. S. of Caiapônia on rd. to Jataí.  Serra do Caiapó.","1929152106","NY","61eb38f8-4177-4d8e-a77b-e95da7c5aa48","Psidium australe var. argenteum (O.Berg) Landrum",NA,900,NA,10000,NA,"http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1021058",NA,NA,NA,NA,NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Carta do Brasil ao Milionésimo (Instituto Brasileiro de Geografia e Estatística) S.E. 22.  ""Goiânia"" 1ª ed.  1959.  1:  1,000,000.","Jataí Mun.",NA,"Cerrado",100,NA,NA,"27 Oct 1964",NA,"sheet","ICN","en","PhysicalObject",NA,NA,NA,"2625-3281 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2155/599/00958048.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"2270479905","Psidium australe var. argenteum (O.Berg) Landrum",-23.17908,-45.887248,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf",NA,"ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.888+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5420450,6,7707728,220,690,5014,3187232,5420449,5420450,"Psidium australe var. argenteum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","argenteum","VARIETY","ACCEPTED",NA,"SOUTH_AMERICA","Sao Paulo",1961,4,29,"1961-04-29",119,119,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.888+00:00",FALSE,"1124618","none","none","530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450",FALSE,NA,"205123","Mattos",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"8903","1124618","ASU0005387",NA,"ASU",NA,"Sao Jose dos Campos, a 3 km leste da cidade","2270479905","Plants","672d127e-c3c3-4139-a40a-451dfd677f10","Psidium australe var. argenteum (O.Berg) Landrum",NA,NA,NA,3000,"alorozco","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124618",NA,"reviewed - high confidence","672d127e-c3c3-4139-a40a-451dfd677f10","33972","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium australe","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr","GoogleEarth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005387_lg.jpg","http://creativecommons.org/publicdomain/zero/1.0/"
"3897789569","Psidium australe var. argenteum (O.Berg) Landrum",-21.985,-47.9183,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:06.036+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5420450,6,7707728,220,690,5014,3187232,5420449,5420450,"Psidium australe var. argenteum (O.Berg) Landrum","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium australe","Psidium","australe","argenteum","VARIETY","ACCEPTED",NA,"SOUTH_AMERICA","São Paulo",1961,6,14,"1961-06-14",165,165,"2022-08-23T14:35:00.000+00:00","2024-08-02T12:39:06.036+00:00",FALSE,"http://n2t.net/ark:/65665/344b1ff77-c2e5-4651-8bf6-aeeec3a53157","none","none","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",FALSE,"NMNH Extant Biology",NA,"G. Eiten, L. T. Eiten & G. M. Felippe",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"2907","http://n2t.net/ark:/65665/344b1ff77-c2e5-4651-8bf6-aeeec3a53157","US 2483323","urn:lsid:biocol.org:col:15463","US",NA,"Município de São Carlos: 3.5 km. due NNW of center of São Carlos. (1.2 km. WNW of clover-leaf intersection along highway to Ibaté).","3897789569","US","http://n2t.net/ark:/65665/344b1ff77-c2e5-4651-8bf6-aeeec3a53157","Psidium australe var. argenteum (O.Berg) Landrum",NA,825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae",NA,"urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"South America - Neotropics, Brazil, São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3701d5408-7037-4e2b-8c26-50043942ce6a","http://creativecommons.org/publicdomain/zero/1.0/"
