"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","projectId","individualCount","elevation","elevationAccuracy","occurrenceRemarks","networkKeys","gadm","institutionKey","collectionKey","preparations","institutionID","fieldNotes","fieldNumber","datasetID","otherCatalogNumbers","recordedByIDs.type","recordedByIDs.value","recordNumber","eventID","nomenclaturalCode","locality","language","type","verbatimIdentification","ownerInstitutionCode","accessRights","higherClassification","collectionID","nomenclaturalStatus","bibliographicCitation","eventRemarks","habitat","georeferenceSources","locationRemarks","dynamicProperties","municipality","higherGeography","verbatimElevation","georeferencedBy","samplingProtocol","georeferencedDate","acceptedNameUsage","georeferenceVerificationStatus","georeferenceRemarks","materialSampleID","parentNameUsageID","disposition","acceptedNameUsageID","parentNameUsage","typeStatus","georeferenceProtocol","media_url","license"
"436986193","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.32305,166.82083,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:11.381+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1999,2,10,"1999-02-10",41,41,"2015-09-04T20:04:30.000+00:00","2024-07-31T15:50:11.381+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00179994","none","none",FALSE,NA,"Munzinger, J.K.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00179994",NA,NA,"Prony","P","436986193","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00179994",NA,"P00179994","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Petit arbuste d'environ 1m 50. Fleurs blanches-beiges pendantes","394",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1441380940597dntDcsOUN0OcZXMc","http://creativecommons.org/licenses/by/4.0/"
"1212579504","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.17833,166.70306,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:03.999+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1987,4,11,"1987-04-11",101,101,"2016-01-21T11:11:21.000+00:00","2024-07-31T15:51:03.999+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089924","none","none",FALSE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089924",NA,NA,"Ouénarou","P","1212579504","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089924",NA,"P02089924","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,150,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste dressé de 60 cm; feuilles vert foncé brillant en dessus, vert clair en dessous; fruits mûrs noirs, mous, 14 mm x 12 mm sur le frais","43498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/1453371072136xpWpMCtzE3gNcSt1","http://creativecommons.org/licenses/by/4.0/"
"1212579520","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.19167,166.84972,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:51:01.450+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1986,4,27,"1986-04-27",117,117,"2016-01-21T11:10:46.000+00:00","2024-07-31T15:51:01.450+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089925","none","none",FALSE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089925",NA,NA,"Rivière des Lacs (Rive gauche) 6 km en aval de la Chute","P","1212579520","http://coldb.mnhn.fr/catalognumber/mnhn/p/p02089925",NA,"P02089925","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,200,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste très étalé presqu' entièrement rampant, tapissant plusieurs mètres carrés; feuilles vert foncé brillant en dessus, vert clair en dessous; fleurs blanches","43100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14533710811428LSGCmU3eSRwNHif","http://creativecommons.org/licenses/by/4.0/"
"439319935","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.20444,166.66222,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:13.387+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1985,5,17,"1985-05-17",137,137,"2015-09-04T12:28:54.000+00:00","2024-07-31T15:50:13.387+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467822","none","none",TRUE,NA,"MacKee, H.S.","Snow","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467822",NA,NA,"Route de Yaté : Les Dalmates","P","439319935","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00467822",NA,"P00467822","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,300,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste dense arrondi de 1 m; feuilles vert clair, brillantes en dessus; fruits mûrs noirs, mous, 15 mm X 15 mm sur le frais","42595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mediaphoto.mnhn.fr/media/14413809633246gw9vzAqWF46zKbh","http://creativecommons.org/licenses/by/4.0/"
"4520850229","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.154526,166.593883,"cdround,txmatfuz","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140","8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:27.078+00:00",29,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE","2003-08-19T00:00:00",NA,"OCEANIA","Grand Terre, Province Sud",1985,5,17,"1985-05-17",137,137,"2021-04-16T04:13:25.000+00:00","2024-07-30T01:23:27.078+00:00","https://collections.tepapa.govt.nz/object/1928174",FALSE,"tepapa:collection/object/1928174","none","none",FALSE,"WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","Hugh Shaw MacKee","N Snow","WGS84","Magnoliopsida","NC",NA,"none","OCEANIA","New Caledonia","OCEANIA","Museum of New Zealand Te Papa Tongarewa","tepapa:collection/object/1928174",NA,"17 May 1985",NA,"WELT","4520850229","tepapa:collection/object/1928174",NA,"SP110096","NMNZ",NA,NA,"tepapa:collection/identification/1928174/87970","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,300,NA,NA,NA,NA,"2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",NA,"https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","[Any additional information not cited on sheet/label was obtained from NOU website]",NA,"tepapa:collection/dataset/plants","NOU029057","WIKIDATA","https://www.wikidata.org/wiki/Q21519729","HSM 42595","tepapa:collection/fieldcollection/319837","ICBN","Mont-Dore (Le), Route de Yaté : Dalmates","en","PhysicalObject","Uromyrtus emarginata Burret","NMNZ","https://data.tepapa.govt.nz/docs/","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Uromyrtus | emarginata","https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550",NA,NA,NA,"Maquis. Terrain serpentineux.","- Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/632409/preview","http://creativecommons.org/licenses/by/4.0/"
"4406749380","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.233333,166.65,"cdround,gass84,txmatfuz,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:15:43.452+00:00",340,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE","2003-01-01T00:00:00",NA,"OCEANIA","Mont-Dore",1980,2,12,"1980-02-12",43,43,"2023-09-11T13:57:00.000+00:00","2024-08-02T20:15:43.452+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:103369703","none","none",FALSE,"Tropicos","Gordon McPherson",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:103369703",NA,NA,NA,"Tropicos","4406749380","urn:catalog:MO:Tropicos:103369703","100272609","103369703","MO",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,1,NA,NA,NA,NA,NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,NA,NA,NA,"573",NA,NA,NA,NA,"McPherson 2422",NA,"ICNafp","Copse about 2 km W of Col de Mouirange on Nouméa-Yaté road.",NA,"PhysicalObject",NA,"MOBOT",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","No opinion","http://www.tropicos.org/Specimen/103369703",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages5/detailimages/TropicosImagesVol5/101756000/1AA28730-CAD1-468B-91BB-D0CEDE37663F.jpg","http://creativecommons.org/licenses/by/4.0/"
"2632698305","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.16722,166.6925,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.599+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1979,2,25,"1979-02-25",56,56,"2020-07-06T17:55:08.000+00:00","2024-07-31T15:50:16.599+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918933","none","none",TRUE,NA,"MacKee, H.S.","Dawson","WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918933",NA,NA,"Haute Rivière des Pirogues : Forêt Faux Bon Secours","P","2632698305","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00918933",NA,"P00918933","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,300,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 2 mètres ; feuilles vert foncé brillant en dessus, vert clair en dessous; fleurs blanches","36611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050908043Nrt6SkwpyDhC1Gbg","http://creativecommons.org/licenses/by/4.0/"
"2802217302","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.16722,166.6925,"cdc,gass84,txmatfuz","b5cdf794-8fa4-4a85-8b26-755d087bf531","2cd829bb-b713-433d-99cf-64bef11e5b3e","86c2834b-fcd6-418d-9b32-aca45110a0fe","2cd829bb-b713-433d-99cf-64bef11e5b3e","FR","EML","2024-07-31T14:46:57.413+00:00","2024-07-31T15:50:16.127+00:00",549,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1979,2,25,"1979-02-25",56,56,"2020-07-06T17:55:24.000+00:00","2024-07-31T15:50:16.127+00:00",NA,FALSE,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919066","none","none",TRUE,NA,"MacKee, H.S.",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","EUROPE",NA,"http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919066",NA,NA,"Haute Rivière des Pirogues : Forêt Faux Bon Secours","P","2802217302","http://coldb.mnhn.fr/catalognumber/mnhn/p/p00919066",NA,"P00919066","MNHN",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,300,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"6a6ac6c5-1b8a-48db-91a2-f8661274ff80","bc3d39fd-a7d4-4763-b951-2bdeddd8a5d2","hb","http://grbio.org/institution/museum-national-dhistoire-naturelle","Arbuste de 2 mètres ; feuilles vert foncé brillant en dessus, vert clair en dessous; fleurs blanches","36611",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://mediaphoto.mnhn.fr/media/1594050924452AqvDtskOcjWhxpbv","http://creativecommons.org/licenses/by/4.0/"
"4520743686","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.194173,166.708485,"cdround,txmatfuz","cafff6a5-1fa4-4a90-a2b3-f3db78b93d02","afae4f45-b85e-4a0e-9d93-f30f044e8140","8d424e71-f6b9-4468-9a08-15c45e605a22","afae4f45-b85e-4a0e-9d93-f30f044e8140","NZ","EML","2024-07-30T01:17:10.337+00:00","2024-07-30T01:23:27.059+00:00",29,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE","2003-10-22T00:00:00",NA,"OCEANIA","Grand Terre, Province Sud",1979,4,26,"1979-04-26",116,116,"2021-04-16T04:13:26.000+00:00","2024-07-30T01:23:27.059+00:00","https://collections.tepapa.govt.nz/object/1928197",FALSE,"tepapa:collection/object/1928197","none","none",FALSE,"WELT Herbarium at Museum of New Zealand Te Papa Tongarewa","Gordon McPherson","N Snow","WGS84","Magnoliopsida","NC",NA,"none","OCEANIA","New Caledonia","OCEANIA","Museum of New Zealand Te Papa Tongarewa","tepapa:collection/object/1928197",NA,"26 Apr 1979",NA,"WELT","4520743686","tepapa:collection/object/1928197",NA,"SP110119","NMNZ",NA,NA,"tepapa:collection/identification/1928197/87970","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,NA,NA,NA,NA,NA,NA,"2749cf1e-60d9-4b03-9c71-3763632b8f78","6b5044bb-5fff-49ef-89c1-f52ae9e81550",NA,"https://scientific-collections.gbif.org/institution/2749cf1e-60d9-4b03-9c71-3763632b8f78","[Any additional information not cited on sheet/label was obtained from NOU website]",NA,"tepapa:collection/dataset/plants","NOU029400|WELTU 14165","WIKIDATA","https://www.wikidata.org/wiki/Q2167790","GM 1573","tepapa:collection/fieldcollection/319853","ICBN","Ouenarou; Along Noumea-Yate road. Near sawmill.","en","PhysicalObject","Uromyrtus emarginata Burret","NMNZ","https://data.tepapa.govt.nz/docs/","Plantae | Embryophyta | Angiosperms | Myrtales | Myrtaceae | Uromyrtus | emarginata","https://scientific-collections.gbif.org/collection/6b5044bb-5fff-49ef-89c1-f52ae9e81550",NA,NA,NA,"Low forest.","- Google Maps",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://media.tepapa.govt.nz/collection/632432/preview","http://creativecommons.org/licenses/by/4.0/"
"1258803026","Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",-22.166667,166.733333,"cdround,gass84,txmatfuz,osiic,colmano,inmafu","7bd65a7a-f762-11e1-a439-00145eb45e9a","90fd6680-349f-11d8-aa2d-b8a03c50a862","c4e134d3-c68f-406d-a116-6a37895602e0","90fd6680-349f-11d8-aa2d-b8a03c50a862","US","EML","2024-08-02T18:16:10.271+00:00","2024-08-02T20:16:11.694+00:00",340,"PRESERVED_SPECIMEN","PRESENT",3180380,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Uromyrtus","emarginatus","SPECIES","ACCEPTED","NE","2003-01-01T00:00:00",NA,"OCEANIA","Yate",1979,4,26,"1979-04-26",116,116,"2023-09-11T13:48:00.000+00:00","2024-08-02T20:16:11.694+00:00",NA,FALSE,"urn:catalog:MO:Tropicos:1572035","none","none",FALSE,"Tropicos","Gordon McPherson",NA,"WGS84","Magnoliopsida","NC","none","none","OCEANIA","New Caledonia","NORTH_AMERICA","Missouri Botanical Garden","urn:catalog:MO:Tropicos:1572035",NA,NA,NA,"Tropicos","1258803026","urn:catalog:MO:Tropicos:1572035","100272609","1572035","MO",NA,NA,NA,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret",NA,1,NA,NA,NA,NA,NA,"1be3aa67-8f90-4309-92f4-bd55426a8c09",NA,NA,NA,NA,"417",NA,NA,NA,NA,"McPherson 1573",NA,"ICNafp","Ouénarou on road to Yaté; forest along stream near sawmill. [MO label states ""Along Nouméa-Yaté road. Ouenarou; low forest near sawmill.""]",NA,"PhysicalObject",NA,"MOBOT",NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15859","No opinion","http://www.tropicos.org/Specimen/1572035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://images.mobot.org/tropicosimages5/detailimages/TropicosImagesVol5/101756000/675DB559-0270-4788-9632-95CCF163BE72.jpg","http://creativecommons.org/licenses/by/4.0/"
"4073264517","Myrtus emarginata Pancher ex Brongn. & Gris",-21.916667,166.366667,"cdc,gass84","b740eaa0-0679-41dc-acb7-990d562dfa37","a344ee9f-f1b7-4761-be2c-58ee6d741395","4c5fccfd-c052-42ec-97ab-a4657ec27751","a344ee9f-f1b7-4761-be2c-58ee6d741395","BE","EML","2024-06-18T08:41:46.137+00:00","2024-06-18T09:36:47.344+00:00",308,"PRESERVED_SPECIMEN","PRESENT",3177862,6,7707728,220,690,5014,3180375,3180380,3180380,"Uromyrtus emarginatus (Pancher ex Brongn. & Gris) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Uromyrtus","Uromyrtus emarginatus","Myrtus","emarginata","SPECIES","SYNONYM","NE",NA,NA,"OCEANIA",NA,1977,12,14,"1977-12-14",348,348,"2022-12-25T00:00:00.000+00:00","2024-06-18T09:36:47.344+00:00",NA,FALSE,"http://www.botanicalcollections.be/specimen/BR0000030854390","none","none",FALSE,"Meise Botanic Garden Herbarium","Bamps P.",NA,"WGS84","Magnoliopsida","NC",NA,"none","OCEANIA","New Caledonia","EUROPE","Meise Botanic Garden","http://www.botanicalcollections.be/specimen/BR0000030854390",NA,"[14/12/1977]",NA,"BR","4073264517","http://www.botanicalcollections.be/specimen/BR0000030854390",NA,"BR0000030854390","MeiseBG",NA,NA,NA,"Myrtus emarginata Pancher ex Brongn. & Gris",NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"3b896e03-901d-4cc7-ac2b-61e0469521b0","6416a67f-3c3e-495c-8998-568f64249178","HerbariumSheet","http://biocol.org/urn:lsid:biocol.org:col:15605",NA,NA,NA,NA,"OTHER","http://viaf.org/viaf/41836216","5989",NA,"ICBN","Mine Galliéni - Mont Vulcain",NA,"PhysicalObject",NA,NA,NA,NA,"gbif:ih:irn:124997",NA,NA,NA,NA,NA,"Country: Nouvelle-Caledonie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://oxalis.br.fgov.be/images/BR0/000/030/854/390/BR0000030854390.jpg","http://creativecommons.org/licenses/by/4.0/"
