"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","infraspecificEpithet","taxonRank","taxonomicStatus","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","occurrenceRemarks","http...unknown.org.captive","identificationID","name","elevation","institutionKey","collectionKey","otherCatalogNumbers","recordNumber","habitat","http...unknown.org.recordID","locality","rights","http...unknown.org.recordEnteredBy","higherClassification","verbatimTaxonRank","collectionID","reproductiveCondition","coordinateUncertaintyInMeters","georeferencedBy","associatedOccurrences","georeferenceVerificationStatus","georeferenceSources","verbatimElevation","networkKeys","nomenclaturalCode","institutionID","gadm","higherGeography","georeferenceProtocol","organismID","locationID","ownerInstitutionCode","accessRights","preparations","county","language","type","individualCount","nomenclaturalStatus","bibliographicCitation","fieldNumber","island","elevationAccuracy","typeStatus","typifiedName","locationRemarks","media_url","license"
"2517243990","Psidium salutare var. salutare",3.88333,-59.58333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:27.890+00:00",270,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"SOUTH_AMERICA","Upper Takutu-Upper Essequibo",1990,2,17,"1990-02-17",48,48,NA,"2024-07-18T23:56:27.890+00:00",NA,FALSE,"U.1451617@BRAHMS","none","none",TRUE,NA,"Acevedo-Rodríguez P; Tiwari S",NA,"WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","EUROPE","Naturalis Biodiversity Center","U.1451617@BRAHMS",NA,NA,NA,"Botany","2517243990","https://data.biodiversitydata.nl/naturalis/specimen/U.1451617",NA,"U.1451617",NA,NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","U  0097518","Acevedo-Rodríguez, P; Tiwari, S 3261",NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"0.0 m","17abcf75-2f1e-46dd-bf75-a5b21dd02655","ICN","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1451617/format/large","http://creativecommons.org/licenses/by/4.0/"
"2515588734","Psidium salutare var. salutare",4.03333,-59.6,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:27.889+00:00",270,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"SOUTH_AMERICA","Upper Takutu-Upper Essequibo",1990,3,8,"1990-03-08",67,67,NA,"2024-07-18T23:56:27.889+00:00",NA,FALSE,"U.1451613@BRAHMS","none","none",TRUE,NA,"McDowell T; et al.",NA,"WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","EUROPE","Naturalis Biodiversity Center","U.1451613@BRAHMS",NA,NA,NA,"Botany","2515588734","https://data.biodiversitydata.nl/naturalis/specimen/U.1451613",NA,"U.1451613",NA,NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","U  0097517","McDowell, T; et al. 2187",NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"0.0 m","17abcf75-2f1e-46dd-bf75-a5b21dd02655","ICN","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1451613/format/large","http://creativecommons.org/licenses/by/4.0/"
"2270483166","Psidium salutare var. salutare",22.2916,-84.2878,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.786+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"NORTH_AMERICA","Pinar del Rio",1990,11,8,"1990-11-08",312,312,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.786+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124879",FALSE,"1124879","none","none",FALSE,NA,"Urquiola et al.",NA,"WGS84","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA",NA,"1124879",NA,NA,NA,"Plants","2270483166","245209bf-8d7b-4761-b9a5-72702383c92f","33978","ASU0005041","ASU",NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","225874","6678",NA,"245209bf-8d7b-4761-b9a5-72702383c92f","Mantua.","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005041_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270483051","Psidium salutare var. salutare",4.05,-59.5,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.791+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"SOUTH_AMERICA",NA,1989,3,7,"1989-03-07",66,66,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.791+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124864",FALSE,"1124864","none","none",FALSE,NA,"McDowell",NA,"WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"1124864",NA,NA,NA,"Plants","2270483051","7a2bb12d-3097-4aa4-85c4-8e89bd57b448","33978","ASU0015579","ASU",NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","188427","2154",NA,"7a2bb12d-3097-4aa4-85c4-8e89bd57b448","NE from Karasabai, to Yourora Creek (4*03'N, 59*30'W)","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015579_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270484064","Psidium salutare var. salutare",17.319842,-99.467911,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.879+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"NORTH_AMERICA","Guerrero",1989,7,23,"1989-07-23",204,204,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.879+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1125408",FALSE,"1125408","none","none",TRUE,NA,"Landrum",NA,"WGS84","Magnoliopsida","MX","none","none","LATIN_AMERICA","Mexico","NORTH_AMERICA",NA,"1125408",NA,NA,NA,"Plants","2270484064","a7f4124b-9c3a-4b29-a2e4-34d8b8146ffa","33978","ASU0015521","ASU",NA,"Subshrub ca. 0.4m high. Rare.",NA,NA,"Psidium salutare var. salutare",900,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","159990","6338","On ridge top near road and side of road.","a7f4124b-9c3a-4b29-a2e4-34d8b8146ffa","Agua de Obispo. 34km W of Chilpancingo on road to Acapulco.","http://creativecommons.org/licenses/by-nc/3.0/","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,5000,"Velia",NA,"reviewed - high confidence","georef batch tool 2013-03-11; GeoLocate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015521_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270482153","Psidium salutare var. salutare",14.237758,-87.386687,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.685+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"NORTH_AMERICA","Francisco Morazan",1989,8,27,"1989-08-27",239,239,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.685+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124853",FALSE,"1124853","none","none",TRUE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","HN","none","none","LATIN_AMERICA","Honduras","NORTH_AMERICA",NA,"1124853",NA,NA,NA,"Plants","2270482153","6c3343b8-aa6d-4863-b046-cd1159daeb38","33978","ASU0005035","ASU",NA,"open shrubby veg.",NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","160524","6521",NA,"6c3343b8-aa6d-4863-b046-cd1159daeb38","ca. 25 km NW of Tegucigalpa on road to Comayagua","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr",6000,"alorozco",NA,"reviewed - high confidence","georef batch tool 2013-03-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005035_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270484807","Psidium salutare var. salutare",14.237758,-87.386687,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.746+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"NORTH_AMERICA","Francisco Morazan",1989,8,27,"1989-08-27",239,239,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.746+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124856",FALSE,"1124856","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","HN","none","none","LATIN_AMERICA","Honduras","NORTH_AMERICA",NA,"1124856",NA,NA,NA,"Plants","2270484807","fea62127-cf6a-44b2-b0ee-8ff446c90691","33978","ASU0005036","ASU",NA,"open shrubby veg.",NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","160518","6520",NA,"fea62127-cf6a-44b2-b0ee-8ff446c90691","ca. 25 km NW of Tegucigalpa on road to Comayagua","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr",6000,"alorozco",NA,"reviewed - high confidence","georef batch tool 2013-03-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005036_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270482785","Psidium salutare var. salutare",14.290556,-87.404722,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.854+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"NORTH_AMERICA","Francisco Morazan",1989,8,27,"1989-08-27",239,239,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.854+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124857",FALSE,"1124857","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","HN","none","none","LATIN_AMERICA","Honduras","NORTH_AMERICA",NA,"1124857",NA,NA,NA,"Plants","2270482785","efaeb801-33a2-4cf0-bca7-45c766caa9db","33978","ASU0005040","ASU",NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","160603","6500",NA,"efaeb801-33a2-4cf0-bca7-45c766caa9db","road from Comayagua to Tegucigalpa, 6.7 km SW of Parque Aurora, near KM 27 at powerline crossing","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr",6700,"alorozco",NA,"reviewed - high confidence","georef batch tool 2013-03-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005040_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270479568","Psidium salutare var. salutare",14.290556,-87.404722,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.723+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"NORTH_AMERICA","Francisco Morazan",1989,8,27,"1989-08-27",239,239,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.723+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124858",FALSE,"1124858","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","HN","none","none","LATIN_AMERICA","Honduras","NORTH_AMERICA",NA,"1124858",NA,NA,NA,"Plants","2270479568","d4ccd4fd-6d00-47ee-b084-ff58ef999720","33978","ASU0005033","ASU",NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","160581","6499",NA,"d4ccd4fd-6d00-47ee-b084-ff58ef999720","road from Comayagua to Tegucigalpa, 6.7 km SW of Parque Aurora, near KM 27 at powerline crossing","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","st",6700,"alorozco",NA,"reviewed - high confidence","georef batch tool 2013-03-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005033_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270483661","Psidium salutare var. salutare",14.290556,-87.404722,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.936+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"NORTH_AMERICA","Francisco Morazan",1989,8,27,"1989-08-27",239,239,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.936+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124889",FALSE,"1124889","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","HN","none","none","LATIN_AMERICA","Honduras","NORTH_AMERICA",NA,"1124889",NA,NA,NA,"Plants","2270483661","e619f74f-c0d5-49a4-88a9-96f537c15e83","33978","ASU0005037","ASU",NA,"similar to luridum, margins revolute",NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","160588","6480",NA,"e619f74f-c0d5-49a4-88a9-96f537c15e83","road from Comayagua to Tegucigalpa, 6.7 km SW of Parque Aurora, near KM 27","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fr",6700,"alorozco",NA,"reviewed - high confidence","georef batch tool 2013-03-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005037_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270481936","Psidium salutare var. salutare",14.290556,-87.404722,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.736+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"NORTH_AMERICA","Francisco Morazan",1989,8,27,"1989-08-27",239,239,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.736+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124890",FALSE,"1124890","none","none",FALSE,NA,"L. R. Landrum",NA,"WGS84","Magnoliopsida","HN","none","none","LATIN_AMERICA","Honduras","NORTH_AMERICA",NA,"1124890",NA,NA,NA,"Plants","2270481936","d9b9b68d-6db2-4791-af79-b733d2b0244a","33978","ASU0005034","ASU",NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","160606","6498",NA,"d9b9b68d-6db2-4791-af79-b733d2b0244a","road from Comayagua to Tegucigalpa, 3.2 km SW of Parque Aurora, near KM 34","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","st",3200,"alorozco",NA,"reviewed - high confidence","georef batch tool 2013-03-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005034_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"2270482121","Psidium salutare var. salutare",22.4076,-83.8473,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:11.748+00:00",276,"PRESERVED_SPECIMEN","PRESENT",7223917,6,7707728,220,690,5014,3187232,5420400,7223917,"Psidium salutare var. salutare","Plantae","Tracheophyta","Myrtales","Myrtaceae","Psidium","Psidium salutare","Psidium","salutare","salutare","VARIETY","ACCEPTED",NA,"NORTH_AMERICA","Pinar del Rio",1988,5,7,"1988-05-07",128,128,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:11.748+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1124892",FALSE,"1124892","none","none",FALSE,NA,"Urquiola et al.",NA,"WGS84","Magnoliopsida","CU","none","none","LATIN_AMERICA","Cuba","NORTH_AMERICA",NA,"1124892",NA,NA,NA,"Plants","2270482121","84fb3fed-caa2-40f9-8a48-c4c17ee447ef","33978","ASU0005042","ASU",NA,NA,NA,NA,"Psidium salutare var. salutare",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","236689","4522",NA,"84fb3fed-caa2-40f9-8a48-c4c17ee447ef","San J. y Martinez.","http://creativecommons.org/licenses/by-nc/3.0/","L. Landrum","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Psidium|Psidium salutare","var.","a2e32c87-d320-4a01-bafd-a9182ae2e191","fl",50000,"jssharpe",NA,"reviewed - high confidence","georef batch tool 2012-07-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0005/ASU0005042_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
