"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","identifiedByIDs.type","identifiedByIDs.value","recordedByIDs.type","recordedByIDs.value","identificationRemarks","recordNumber","http...unknown.org.taxonRankID","dynamicProperties","identificationVerificationStatus","taxonRemarks","vernacularName","taxonConceptID","http...unknown.org.species","informationWithheld","higherGeography","institutionKey","collectionKey","preparations","habitat","nomenclaturalCode","georeferenceProtocol","locality","county","type","higherClassification","reproductiveCondition","establishmentMeans","verbatimSRS","verbatimCoordinateSystem","disposition","verbatimTaxonRank","georeferenceSources","verbatimElevation","individualCount","elevation","elevationAccuracy","associatedSequences","fieldNumber","verbatimIdentification","otherCatalogNumbers","gadm","eventRemarks","networkKeys","institutionID","fieldNotes","collectionID","locationRemarks","municipality","typeStatus","typifiedName","http...unknown.org.typifiedName","coordinatePrecision","georeferencedBy","eventID","locationID","projectId","programmeAcronym","island","http...unknown.org.license","http...unknown.org.rightsHolder","ownerInstitutionCode","http...unknown.org.CatalogNumberNumeric","media_url","license"
"2829337265","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-21.07,148.57,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:33.028+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,5000,"OCEANIA","Queensland",1981,11,17,"1981-11-17",321,321,"2021-07-23T18:58:22.000+00:00","2024-07-02T07:40:33.028+00:00",NA,FALSE,"35da20ed-cdc1-42a5-8af6-b1963ce4ed30","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"35da20ed-cdc1-42a5-8af6-b1963ce4ed30",NA,NA,NA,"NSW","2829337265","35da20ed-cdc1-42a5-8af6-b1963ce4ed30",NA,"NSW699192","NSW",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Shrub 2 m tall. Anther filaments mauve. Buds and flowers in F.A.A.",NA,NA,NA,NA,NA,"11286","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Rain forest","ICN",NA,"Eungella, State Forest Reserve 62.","South Kennedy","PhysicalObject","(F.Muell.) A.J.Scott","buds|flowers","native",NA,"Degrees Minutes","in collection","species",NA,"960 m",NA,NA,NA,NA,NA,NA,"QRS 66517.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=f70e193d-21b2-4dd6-b9b2-252c5409c8ff","http://creativecommons.org/publicdomain/zero/1.0/"
"2418811391","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-19.206789,146.442778,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:06.664+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,2000,"OCEANIA","Queensland",1981,11,13,"1981-11-13",317,317,"2021-04-23T10:08:14.000+00:00","2024-06-19T04:59:06.664+00:00",NA,FALSE,"b03990ea-e304-4c8d-ac24-116b4512c852","none","none",TRUE,NA,"Kanis, A.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"b03990ea-e304-4c8d-ac24-116b4512c852",NA,NA,NA,"Herbrecs","2418811391","b03990ea-e304-4c8d-ac24-116b4512c852",NA,"BRI AQ0403120","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Erecet treelet, c. 8m high, few branches.",NA,NA,NA,NA,NA,"2144","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, North Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","N Kennedy District. Paluma Range, Blue Water Forest Reserve.","North Kennedy","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus","Fruit and buds",NA,NA,NA,NA,NA,NA,NA,NA,600,NA,NA,NA,NA,NA,NA,"Clyx light green; corolla white; filaments purplish pink; anthers straw yellow.  Mixed notophyll vine forest on sttep slope.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=21ee5ced-03a2-4e0d-85e8-5702a4610962","http://creativecommons.org/publicdomain/zero/1.0/"
"2514429750","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-19.2,147.43333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:56.957+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,NA,NA,NA,1981,11,13,"1981-11-13",317,317,NA,"2024-07-18T23:55:56.957+00:00",NA,FALSE,"L.2510837@BRAHMS","none","none",FALSE,NA,"Kanis A",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2510837@BRAHMS",NA,NA,NA,"Botany","2514429750","https://data.biodiversitydata.nl/naturalis/specimen/L.2510837",NA,"L.2510837",NA,NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",NA,NA,NA,NA,NA,NA,"Kanis, A 2144",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,"ICN",NA,"Queensland, North Kennedy District. Paluma Range, Blue Water Forest Reserve.",NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2510837/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2517164033","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-21.06667,148.56667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:47.575+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,NA,"OCEANIA",NA,1981,11,17,"1981-11-17",321,321,NA,"2024-07-18T23:54:47.575+00:00",NA,FALSE,"L.4158972@BRAHMS","none","none",TRUE,NA,"Hyland B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.4158972@BRAHMS",NA,NA,NA,"Botany","2517164033","https://data.biodiversitydata.nl/naturalis/specimen/L.4158972",NA,"L.4158972",NA,NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",NA,NA,NA,NA,NA,NA,"Hyland, B 11286",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,"ICN",NA,"QLD: Burdekin. SFR 62, Eungella.",NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.4158972/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2418522659","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-17.173465,145.626104,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:39.286+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,2000,"OCEANIA","Queensland",1981,12,1,"1981-12-01",335,335,"2021-04-23T10:08:15.000+00:00","2024-06-19T04:58:39.286+00:00",NA,FALSE,"359955c9-e214-4213-99cc-69e67574c2b4","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"359955c9-e214-4213-99cc-69e67574c2b4",NA,NA,NA,"Herbrecs","2418522659","359955c9-e214-4213-99cc-69e67574c2b4",NA,"BRI AQ0419554","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Small tree 6m x 8cm d.b.h. Petals cream. Staminal filaments pale mauve.",NA,NA,NA,NA,NA,"11330","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet","Rainforest.","ICN","Hrb Convert","State Forest Reserve 185, Danbulla.","Cook","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus","Flowers and buds",NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=bea5b362-9fe6-48b6-988e-4586906ba301","http://creativecommons.org/publicdomain/zero/1.0/"
"2516792356","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-17.16667,145.61667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:56:15.756+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,NA,"OCEANIA",NA,1981,12,1,"1981-12-01",335,335,NA,"2024-07-18T23:56:15.756+00:00",NA,FALSE,"L.4159096@BRAHMS","none","none",TRUE,NA,"Hyland B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.4159096@BRAHMS",NA,NA,NA,"Botany","2516792356","https://data.biodiversitydata.nl/naturalis/specimen/L.4159096",NA,"L.4159096",NA,NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",NA,NA,NA,NA,NA,NA,"Hyland, B 11330",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,"ICN",NA,"QLD: Cape York. Scenic Reserve 440, Lake Euramoo.",NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.4159096/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
"2828195977","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-28.58,153.3,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:35.001+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,10000,"OCEANIA","New South Wales",1980,2,14,"1980-02-14",45,45,"2021-07-23T18:54:49.000+00:00","2024-07-02T07:40:35.001+00:00",NA,FALSE,"3123de80-9b36-424f-be90-c72f68361ccd","none","none",TRUE,NA,"Coveny, R.G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"3123de80-9b36-424f-be90-c72f68361ccd",NA,NA,NA,"NSW","2828195977","3123de80-9b36-424f-be90-c72f68361ccd",NA,"NSW578485","NSW",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Small tree with yellow fleshy fruits (immature).",NA,NA,NA,NA,NA,"10622","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","In rainforest.","ICN",NA,"Terania Creek, 10 km NNE of The Shannon.","North Coast","PhysicalObject","(F.Muell.) A.J.Scott","fruits","native",NA,"Degrees Minutes","in collection","species",NA,"180 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=65b9240d-9038-48e3-9ae2-11e0341c38a6","http://creativecommons.org/publicdomain/zero/1.0/"
"2418399803","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-17.223465,145.709437,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:16.857+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,2000,"OCEANIA","Queensland",1979,1,31,"1979-01-31",31,31,"2021-04-23T10:08:15.000+00:00","2024-06-19T04:58:16.857+00:00",NA,FALSE,"021d4530-d743-4c8c-a1a3-5c29e96376f4","none","none",TRUE,NA,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"021d4530-d743-4c8c-a1a3-5c29e96376f4",NA,NA,NA,"Herbrecs","2418399803","021d4530-d743-4c8c-a1a3-5c29e96376f4",NA,"BRI AQ0419526","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Small tree 6m tall.  Ripe fruit bright red.  Fruit in F.A.A.",NA,NA,NA,NA,NA,"1260","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, Cook","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet|Spirit","Rainforest.","ICN","Hrb Convert","State Forest Reserve 310 Gillies L.A.","Cook","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,780,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=d2edbbd1-44c8-4037-8e83-af244d0c67fb","http://creativecommons.org/publicdomain/zero/1.0/"
"2418658366","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-21.073437,148.542755,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:51.238+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,2000,"OCEANIA","Queensland",1979,1,1,"1979-01-01",1,1,"2021-04-23T10:08:13.000+00:00","2024-06-19T04:58:51.238+00:00",NA,FALSE,"6f4452c5-23c5-417a-93ad-78a6415a95c2","none","none",FALSE,NA,"Webb, L.J.|Tracey, J.G.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"6f4452c5-23c5-417a-93ad-78a6415a95c2",NA,NA,NA,"Herbrecs","2418658366","6f4452c5-23c5-417a-93ad-78a6415a95c2",NA,"BRI AQ0385043","BRI",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",NA,NA,NA,NA,NA,NA,"13176","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,"Australia, Queensland, South Kennedy","a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028","Sheet",NA,"ICN","Hrb Convert","Beta Creek at Head of Massey Creek - Clarke Range NE of Eungella Post Office.","South Kennedy","PhysicalObject","Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Archirhodomyrtus","Fruit",NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,"Common small tree to 15m on edge of simple notophyll vine forest on soils derived from granite.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=a3510c55-d6d4-4b96-83e6-6af992ff695e","http://creativecommons.org/publicdomain/zero/1.0/"
"2828269666","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-16.5,145.25,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:46.798+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,10000,"OCEANIA","Queensland",1979,10,24,"1979-10-24",297,297,"2021-07-23T18:58:03.000+00:00","2024-07-02T07:40:46.798+00:00",NA,FALSE,"e270d038-c30e-44bb-a8f1-4274ed56a1f1","none","none",TRUE,NA,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"e270d038-c30e-44bb-a8f1-4274ed56a1f1",NA,NA,NA,"NSW","2828269666","e270d038-c30e-44bb-a8f1-4274ed56a1f1",NA,"NSW578951","NSW",NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Small tree 6 m tall, 5 cm diameter. Flowers with creamy white petals and prominent pink stamens. Flowers and buds in F.A.A.",NA,NA,NA,NA,NA,"1548","7000",NA,NA,NA,"Rose Myrtle","https://id.biodiversity.org.au/node/apni/2890272","Archirhodomyrtus beckleri",NA,NA,"bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a","sheet","Rainforest.","ICN",NA,"Gillies Logging Area, State Forest Reserve 310.","Cook","PhysicalObject","(F.Muell.) A.J.Scott","flowers|buds","native",NA,"Degrees Minutes","in collection","species",NA,"800 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=56afe37d-ec80-48d4-bcdf-56d8ae1a6063","http://creativecommons.org/publicdomain/zero/1.0/"
"2516297436","Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",-16.5,145.25,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:56.957+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3181191,6,7707728,220,690,5014,3181190,3181191,3181191,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott","Plantae","Tracheophyta","Myrtales","Myrtaceae","Archirhodomyrtus","Archirhodomyrtus beckleri","Archirhodomyrtus","beckleri","SPECIES","ACCEPTED","DD",NA,NA,"OCEANIA",NA,1979,10,24,"1979-10-24",297,297,NA,"2024-07-18T23:55:56.957+00:00",NA,FALSE,"L.2510831@BRAHMS","none","none",TRUE,NA,"Gray B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2510831@BRAHMS",NA,NA,NA,"Botany","2516297436","https://data.biodiversitydata.nl/naturalis/specimen/L.2510831",NA,"L.2510831",NA,NA,NA,NA,"Archirhodomyrtus beckleri (F.Muell.) A.J.Scott",NA,NA,NA,NA,NA,NA,"Gray, B 1548",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,"ICN",NA,"State Forest Reserve 310 Gillies L.A., Rainforest.",NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2510831/format/large","http://creativecommons.org/publicdomain/zero/1.0/"
