"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","informationWithheld","http...unknown.org.nick","verbatimEventDate","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","verbatimLocality","elevation","institutionKey","collectionKey","otherCatalogNumbers","recordNumber","habitat","http...unknown.org.recordID","locality","rights","occurrenceRemarks","http...unknown.org.recordEnteredBy","higherClassification","collectionID","networkKeys","institutionID","municipality","fieldNotes","individualCount","higherGeography","eventRemarks","nomenclaturalCode","associatedOccurrences","verbatimElevation","reproductiveCondition","dynamicProperties","gadm","preparations","disposition","ownerInstitutionCode","lifeStage","elevationAccuracy","language","type","island","georeferencedDate","georeferenceProtocol","georeferenceSources","associatedTaxa","county","islandGroup","distanceFromCentroidInMeters","typeStatus","fieldNumber","infraspecificEpithet","typifiedName","recordedByIDs.type","recordedByIDs.value","identificationRemarks","locationRemarks","datasetID","eventID","media_url"
"1929639829","Eugenia domingensis O.Berg",18.75,-70.33,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:11.584+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417472,6,7707728,220,690,5014,3177662,5417472,5417472,"Eugenia domingensis O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia domingensis","Eugenia","domingensis","SPECIES","ACCEPTED","NE",NA,NA,"NORTH_AMERICA","Monseñor Nouel",1984,8,21,"1984-08-21",234,234,NA,"2024-07-21T05:14:11.584+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1679658","http://creativecommons.org/licenses/by/4.0/",FALSE,"848f1cec-8d00-43f7-96a4-4d2a4c6229c5","none","none",TRUE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","848f1cec-8d00-43f7-96a4-4d2a4c6229c5",NA,NA,"21 Aug 1984","NY","1929639829","848f1cec-8d00-43f7-96a4-4d2a4c6229c5",NA,"1435775","NY",NA,NA,NA,"Eugenia domingensis O.Berg",NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,"31545",NA,NA,"Cordillera Cential: (vieja Prov. La Vega): ""Zumbador"", 1.5 Km al sudeste de Juan Aldian; en la confluencia de la Rio Zumbador & Calle Estrecha.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"ICN",NA,"853 ft",NA,NA,NA,"sheet",NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/049/v-247-01435775.jpg"
"2270674860","Eugenia domingensis O.Berg",18.3167,-70.95,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.585+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417472,6,7707728,220,690,5014,3177662,5417472,5417472,"Eugenia domingensis O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia domingensis","Eugenia","domingensis","SPECIES","ACCEPTED","NE",NA,NA,"NORTH_AMERICA","Azua",1984,9,12,"1984-09-12",256,256,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.585+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762572","http://creativecommons.org/licenses/by/4.0/",FALSE,"762572","none","none",TRUE,NA,"T. Zanoni; J. Pimentel, R. Garcia",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"762572",NA,NA,NA,"Plants","2270674860","d232b2b4-1e0f-4fd1-a89c-eff8ff5cefe6","47811","ASU0009973","ASU",NA,NA,NA,"Eugenia domingensis O.Berg",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","153658","1237",NA,"d232b2b4-1e0f-4fd1-a89c-eff8ff5cefe6","Sierra Martin Garcia, en el Naranjo 2.5 km al sureste de El Aguacate.","http://creativecommons.org/licenses/by-nc/3.0/","Arbol de 9m de alto; frutos inmaduros verdes.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ecologicallyOccursWith: Prestoea montana|ecologicallyOccursWith: Sloanea ilicifolia|ecologicallyOccursWith: Turpinia occidentalis|ecologicallyOccursWith: epifiticas y helechos arborescentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009973_lg.jpg"
"2517474817","Eugenia domingensis O.Berg",18.31667,-70.95,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.304+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5417472,6,7707728,220,690,5014,3177662,5417472,5417472,"Eugenia domingensis O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia domingensis","Eugenia","domingensis","SPECIES","ACCEPTED","NE",NA,NA,"NORTH_AMERICA",NA,1984,9,12,"1984-09-12",256,256,NA,"2024-07-18T23:54:58.304+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"U.1439308@BRAHMS","none","none",TRUE,NA,"Mejía MM; Pimentel J; García R",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","EUROPE","Naturalis Biodiversity Center","U.1439308@BRAHMS",NA,NA,NA,"Botany","2517474817","https://data.biodiversitydata.nl/naturalis/specimen/U.1439308",NA,"U.1439308",NA,NA,NA,NA,"Eugenia domingensis O.Berg",NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,"Mejía, MM; Pimentel, J; García, R 1237",NA,NA,"Prov. Azua; SIerra Martin Garcia, en el Naranjo 2.5 km al sureste de El Aguacate.",NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1439308/format/large"
"2270672802","Eugenia domingensis O.Berg",19.575,-70.7417,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.619+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417472,6,7707728,220,690,5014,3177662,5417472,5417472,"Eugenia domingensis O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia domingensis","Eugenia","domingensis","SPECIES","ACCEPTED","NE",NA,NA,"NORTH_AMERICA","Santiago",1983,8,24,"1983-08-24",236,236,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.619+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762558","http://creativecommons.org/licenses/by/4.0/",FALSE,"762558","none","none",TRUE,NA,"T. Zanoni; J. Pimentel, R. Garcia.",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"762558",NA,NA,NA,"Plants","2270672802","95905734-4f8c-46c2-82dd-2639254ab8ed","47811","ASU0009976","ASU",NA,NA,NA,"Eugenia domingensis O.Berg",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","188508","26762","Algunos campos cultivados y terrenos descubiertos o abandonados.","95905734-4f8c-46c2-82dd-2639254ab8ed","Cordillera Septentrional, subida de Piche (760 m a la ladera norte (100 m)) de loma Diego Ocampo.","http://creativecommons.org/licenses/by-nc/3.0/","Arbusto de 5m; fruto verde.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009976_lg.jpg"
"2270674049","Eugenia domingensis O.Berg",19.7667,-70.7167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.606+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417472,6,7707728,220,690,5014,3177662,5417472,5417472,"Eugenia domingensis O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia domingensis","Eugenia","domingensis","SPECIES","ACCEPTED","NE",NA,NA,"NORTH_AMERICA","Puerto Plata",1983,11,30,"1983-11-30",334,334,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.606+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762566","http://creativecommons.org/licenses/by/4.0/",FALSE,"762566","none","none",FALSE,NA,"T. Zanoni; J. Pimentel, R. Garcia.",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"762566",NA,NA,NA,"Plants","2270674049","b26dc85d-5965-4ca7-abd1-900089171511","47811","ASU0009977","ASU",NA,NA,NA,"Eugenia domingensis O.Berg",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","188491","28060","Montana casi aislada, de roca caliza, con bosque humedo casi en su cima, pero parque de recreo en la cima.","b26dc85d-5965-4ca7-abd1-900089171511","Cordillera Septentrional: Loma Isabel de Torres, al Sur de la ciudad de Puerto Plata.","http://creativecommons.org/licenses/by-nc/3.0/","Arbol  de 7m, fruto no simetrico; marron-purpura con una semilla, nombre comun del jardinero del parque: 'guasara'.","marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009977a_lg.jpg"
"1931367590","Eugenia domingensis O.Berg",19.02,-70.55,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:54.905+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417472,6,7707728,220,690,5014,3177662,5417472,5417472,"Eugenia domingensis O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia domingensis","Eugenia","domingensis","SPECIES","ACCEPTED","NE",NA,NA,"NORTH_AMERICA","La Vega",1982,2,25,"1982-02-25",56,56,NA,"2024-07-21T05:14:54.905+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1679649","http://creativecommons.org/licenses/by/4.0/",FALSE,"fe9815cb-13fb-468f-9531-cf8a753f96bd","none","none",TRUE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","fe9815cb-13fb-468f-9531-cf8a753f96bd",NA,NA,"25 Feb 1982","NY","1931367590","fe9815cb-13fb-468f-9531-cf8a753f96bd",NA,"1435766","NY",NA,NA,NA,"Eugenia domingensis O.Berg",NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,"19403",NA,NA,"29 Km. oeste de la carretera Duarte en el camino a El Río y Constanza en Las Palmas (pueblo rural) en la orrila de Río Las Palmas.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"ICN",NA,"2950 ft",NA,NA,NA,"sheet",NA,NA,NA,NA,"en","PhysicalObject",NA,"2014-05-01",NA,"Field book",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/040/v-247-01435766.jpg"
"1929219661","Eugenia domingensis O.Berg",19.17,-69.72,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:45.103+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417472,6,7707728,220,690,5014,3177662,5417472,5417472,"Eugenia domingensis O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia domingensis","Eugenia","domingensis","SPECIES","ACCEPTED","NE",NA,NA,"NORTH_AMERICA","Duarte",1981,8,11,"1981-08-11",223,223,NA,"2024-07-21T05:15:45.103+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1679653","http://creativecommons.org/licenses/by/4.0/",FALSE,"66b08d72-161f-4e13-a080-5838a19935f1","none","none",FALSE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","66b08d72-161f-4e13-a080-5838a19935f1",NA,NA,"11 Aug 1981","NY","1929219661","66b08d72-161f-4e13-a080-5838a19935f1",NA,"1435770","NY",NA,NA,NA,"Eugenia domingensis O.Berg",NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,"16028",NA,NA,"At Yuma, being 27.8 Km from Arenoso on road to Yuna and El Guayabo: cacao plantation.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"ICN",NA,"0-16 ft",NA,NA,NA,"sheet",NA,NA,NA,NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/044/v-247-01435770.jpg"
"1930961840","Eugenia domingensis O.Berg",19.05,-70.32,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:16:23.006+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417472,6,7707728,220,690,5014,3177662,5417472,5417472,"Eugenia domingensis O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia domingensis","Eugenia","domingensis","SPECIES","ACCEPTED","NE",NA,NA,"NORTH_AMERICA","Sánchez Ramírez",1981,8,13,"1981-08-13",225,225,NA,"2024-07-21T05:16:23.006+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1679645","http://creativecommons.org/licenses/by/4.0/",FALSE,"e1ec3cdd-88da-40ea-9225-5e05e7ceb393","none","none",FALSE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","e1ec3cdd-88da-40ea-9225-5e05e7ceb393",NA,NA,"13 Aug 1981","NY","1930961840","e1ec3cdd-88da-40ea-9225-5e05e7ceb393",NA,"1435762","NY",NA,NA,NA,"Eugenia domingensis O.Berg",NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,"16147",NA,NA,"About 9 Km. south of Fantino on road to Comedor Arriba: at Loma La Guacara (WNW of Comedor Arriba).",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"ICN",NA,"804 ft",NA,NA,NA,"sheet",NA,NA,NA,NA,"en","PhysicalObject",NA,"2014-03-27",NA,"Field book",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/478/036/v-247-01435762.jpg"
"1320671026","Eugenia domingensis O.Berg",18.53,-70.38,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:45.006+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5417472,6,7707728,220,690,5014,3177662,5417472,5417472,"Eugenia domingensis O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia domingensis","Eugenia","domingensis","SPECIES","ACCEPTED","NE",NA,NA,"NORTH_AMERICA","Peravia",1981,9,5,"1981-09-05",248,248,"2019-01-10T10:19:00.000+00:00","2024-08-02T12:39:45.006+00:00",NA,"http://creativecommons.org/licenses/by/4.0/",FALSE,"http://n2t.net/ark:/65665/39970dd9b-077a-419d-bc4b-a1267214a703","none","none",TRUE,"NMNH Extant Biology","M. Mejia",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/39970dd9b-077a-419d-bc4b-a1267214a703",NA,NA,"05 Sep 1981","US","1320671026","http://n2t.net/ark:/65665/39970dd9b-077a-419d-bc4b-a1267214a703",NA,"US 3636898","US",NA,NA,NA,"Eugenia domingensis O.Berg",NA,1500,"be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"16446",NA,NA,"San José de Ocoa, 27 km E, on road to La Laguna, at margin of Río Nizao, Rancho Los Platanos",NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","urn:lsid:biocol.org:col:15463",NA,NA,1,"West Indies - Neotropics, Dominican Republic, Peravia, Hispaniola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fruiting",NA,NA,NA,"Hispaniola",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3d9a6a8d8-8522-4447-b12c-5fc2af1e03df"
"1929207075","Eugenia domingensis O.Berg",19.4,-71.62,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:14:04.261+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5417472,6,7707728,220,690,5014,3177662,5417472,5417472,"Eugenia domingensis O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia domingensis","Eugenia","domingensis","SPECIES","ACCEPTED","NE",NA,NA,"NORTH_AMERICA","Dajabón",1981,11,11,"1981-11-11",315,315,NA,"2024-07-21T05:14:04.261+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1432902","http://creativecommons.org/licenses/by/4.0/",FALSE,"65d61438-980c-4bb1-b383-78fa3f725ce4","none","none",FALSE,"Vascular plants","T. A. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA","The New York Botanical Garden","65d61438-980c-4bb1-b383-78fa3f725ce4",NA,NA,"11 Nov 1981","NY","1929207075","65d61438-980c-4bb1-b383-78fa3f725ce4",NA,"1686359","NY",NA,NA,NA,"Eugenia domingensis O.Berg",NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,"17919",NA,NA,"En la Cañada Ceiba, en el pueblo rural de Ceiba, 2.5 km sur del parque central de Loma de Cabrera en la carretera a Restauración.",NA,NA,NA,NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556",NA,NA,NA,NA,NA,"ICN",NA,"700 ft",NA,NA,NA,"packeted",NA,NA,NA,NA,"en","PhysicalObject",NA,"2014-04-14",NA,"Field book",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/840/504/1686359.jpg"
"2270677719","Eugenia domingensis O.Berg",18.6917,-70.0167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.312+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5417472,6,7707728,220,690,5014,3177662,5417472,5417472,"Eugenia domingensis O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia domingensis","Eugenia","domingensis","SPECIES","ACCEPTED","NE",NA,NA,"NORTH_AMERICA","San Cristobal",1980,8,13,"1980-08-13",226,226,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.312+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=762556","http://creativecommons.org/licenses/by/4.0/",FALSE,"762556","none","none",FALSE,NA,"M. Mejia; T. Zanoni",NA,"WGS84","Magnoliopsida","DO","none","none","LATIN_AMERICA","Dominican Republic","NORTH_AMERICA",NA,"762556",NA,NA,NA,"Plants","2270677719","d3f4e3c9-99f5-433d-bfb3-0cfbc0a9b8fa","47811","ASU0009967","ASU",NA,NA,NA,"Eugenia domingensis O.Berg",NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","191149","7890","Riparian woodland.","d3f4e3c9-99f5-433d-bfb3-0cfbc0a9b8fa","At La Estancia where Rio Guanuma comes closest to the road from Sierra Prieta to Hato Viejo.","http://creativecommons.org/licenses/by-nc/3.0/",NA,"marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0009/ASU0009967_lg.jpg"
