"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","license","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","identificationRemarks","higherGeography","institutionKey","recordNumber","institutionID","nomenclaturalCode","georeferenceProtocol","locality","organismID","locationID","ownerInstitutionCode","accessRights","higherClassification","collectionID","georeferenceSources","individualCount","elevation","elevationAccuracy","nomenclaturalStatus","type","bibliographicCitation","networkKeys","lifeStage","collectionKey","habitat","county","occurrenceRemarks","gadm","georeferenceRemarks","verbatimCoordinateSystem","otherCatalogNumbers","verbatimElevation","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","reproductiveCondition","projectId","programmeAcronym","preparations","language","disposition","informationWithheld","previousIdentifications","municipality","eventRemarks","locationRemarks","typeStatus","typifiedName","dynamicProperties","eventID","footprintSRS","verbatimIdentification","recordedByIDs.type","recordedByIDs.value","media_url"
"2236109695","Calycolpus moritzianus (O.Berg) Burret",9.4647,-70.2561,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:04.346+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Trujillo",1995,7,NA,"1995-07",NA,NA,"2019-01-08T22:16:00.000+00:00","2024-08-02T12:40:04.346+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"http://n2t.net/ark:/65665/3d0f2759d-07dd-488e-939b-d7576bb60191","none","none",FALSE,"NMNH Extant Biology","A. Licata, S. M. Niño, J. Rivero & B. Milano",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3d0f2759d-07dd-488e-939b-d7576bb60191",NA,NA,NA,"US","2236109695","http://n2t.net/ark:/65665/3d0f2759d-07dd-488e-939b-d7576bb60191",NA,"US 3401865","US",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America - Neotropics, Venezuela, Trujillo, Carache","be5b9c72-e499-42b8-a5dc-c27505cf232e","343","urn:lsid:biocol.org:col:15463",NA,NA,"Vía carache (orilla de carretera de tierra), en las cercanías al Dique, sector La Montañita",NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,1,1942,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Carache",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3fa8d366e-b200-4f2e-9e87-1124c4d0e0f9"
"2236150538","Calycolpus moritzianus (O.Berg) Burret",9.3781,-70.2692,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:14.791+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Trujillo",1995,7,27,"1995-07-27",208,208,"2019-01-10T06:05:00.000+00:00","2024-08-02T12:40:14.791+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"http://n2t.net/ark:/65665/3e7b40ed8-3199-41ce-a0fa-144743303b7a","none","none",FALSE,"NMNH Extant Biology","A. Licata & R. González",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3e7b40ed8-3199-41ce-a0fa-144743303b7a",NA,NA,NA,"US","2236150538","http://n2t.net/ark:/65665/3e7b40ed8-3199-41ce-a0fa-144743303b7a",NA,"US 3401864","US",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America - Neotropics, Venezuela, Trujillo, Carache","be5b9c72-e499-42b8-a5dc-c27505cf232e","453","urn:lsid:biocol.org:col:15463",NA,NA,"Burbusay",NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,1,2250,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"Carache",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3eea071b7-ba2c-4ea7-8dff-3d78569c6b01"
"1456442863","Calycolpus moritzianus (O.Berg) Burret",7.96667,-72.0833,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:16.092+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Táchira",1989,1,4,"1989-01-04",4,4,"2019-01-10T04:50:00.000+00:00","2024-08-02T12:40:16.092+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"http://n2t.net/ark:/65665/3ecbed97d-83fb-4d94-82e9-b737160a5d41","none","none",TRUE,"NMNH Extant Biology","W. Hahn & F. Grifo","Holst, Bruce K.","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3ecbed97d-83fb-4d94-82e9-b737160a5d41",NA,"4 January 1989",NA,"US","1456442863","http://n2t.net/ark:/65665/3ecbed97d-83fb-4d94-82e9-b737160a5d41",NA,"US 3323487","US",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America - Neotropics, Venezuela, Táchira","be5b9c72-e499-42b8-a5dc-c27505cf232e","4988","urn:lsid:biocol.org:col:15463",NA,NA,"Paramo Zumbador",NA,NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,1,2425,175,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e",NA,"151c91ba-a521-4735-8c11-5abf8db7fb67","Open Paramo vegetation and cloud forest",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m303f1f08d-7c24-4b47-9b6b-4a8c77a6628b"
"2515611013","Calycolpus moritzianus (O.Berg) Burret",7.96667,-72.08333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:59.269+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Táchira",1989,1,4,"1989-01-04",4,4,NA,"2024-07-18T23:54:59.269+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"U.1440920@BRAHMS","none","none",TRUE,NA,"Hahn WJ; Grifo FT","Landrum LR","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","EUROPE","Naturalis Biodiversity Center","U.1440920@BRAHMS",NA,NA,NA,"Botany","2515611013","https://data.biodiversitydata.nl/naturalis/specimen/U.1440920",NA,"U.1440920",NA,NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Hahn, WJ; Grifo, FT 4988","Naturalis Biodiversity Center","ICN",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655",NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,NA,NA,"U  0061564","0.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1440920/format/large"
"2270673394","Calycolpus moritzianus (O.Berg) Burret",7.11667,-75.7167,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.549+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Antioquia",1988,5,10,"1988-05-10",131,131,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.549+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761518","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"761518","none","none",TRUE,NA,"Zarucchi; Julio Betancur","B.K. Holst, 1988.","WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","NORTH_AMERICA",NA,"761518",NA,NA,NA,"Plants","2270673394","a67fdf94-7980-48af-be68-069355e95f13","33000","ASU0008717","ASU",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","6422",NA,NA,NA,"Antioquia: Mpio. Ituango; along road San Andres-Ituango, 11.6km after crossing of Rio Cauca. Premontane dry forest; diesturbed roadside.",NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calycolpus","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"Ituango","5 anthers with 17-23 glands.; Tree 5m tall; flowers with calyx plae yellow, corolla white.",NA,NA,NA,"177221",NA,"a67fdf94-7980-48af-be68-069355e95f13","http://creativecommons.org/licenses/by-nc/3.0/","marisin","flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008717_lg.jpg"
"2270674845","Calycolpus moritzianus (O.Berg) Burret",8.65,-70.7667,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.470+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Barinas",1988,6,26,"1988-06-26",178,178,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.470+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761516","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"761516","none","none",TRUE,NA,"Dorr; L. C. Barnett, M. Guerrero","F. Grifo, 1989.","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"761516",NA,NA,NA,"Plants","2270674845","bc0bf954-b9ac-4b9b-8191-16eb3a76e024","33000","ASU0008716","ASU",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","5694",NA,NA,NA,"Dist. Pedraza. Southwest of Carrizal (La Escaza on maps) on the south bank of the Rio Canagua. Parque Nacional Sierra Nevada.",NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calycolpus","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"Pedraza","Small tree. Petals white.",NA,NA,NA,"174988",NA,"bc0bf954-b9ac-4b9b-8191-16eb3a76e024","http://creativecommons.org/licenses/by-nc/3.0/","marisin","flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008716_lg.jpg"
"2270672967","Calycolpus moritzianus (O.Berg) Burret",8.9,-70.65,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.498+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Merida",1987,1,25,"1987-01-25",25,25,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.498+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=761517","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"761517","none","none",TRUE,NA,"Grifo; William Hahn","F. Grifo.","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"761517",NA,NA,NA,"Plants","2270672967","1da7c54d-4f41-4209-8e4d-acab26a983ed","33000","ASU0008718","ASU",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","338-A",NA,NA,NA,"Venezuela: Merida: Mun. La Mitisus: Northeast of Merida on the road to Barinas. At the Mirador at the dam of the General Jose Antonio Paez Hydroelectric complex.",NA,NA,NA,NA,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Calycolpus","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,"La Mitisus",NA,NA,NA,NA,"199189",NA,"1da7c54d-4f41-4209-8e4d-acab26a983ed","http://creativecommons.org/licenses/by-nc/3.0/","marisin","flowers and fruits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0008/ASU0008718_lg.jpg"
"1457798184","Calycolpus moritzianus (O.Berg) Burret",9.6,-69.783333,"cdc,cdround,gass84,preneglon,colmano,inmafu","b89d52a2-861d-4388-adad-c0da3d55fc78","8483a1f0-1032-11db-ae00-b8a03c50a862","12fadca0-d638-416d-8cee-6f29ef37a249","8483a1f0-1032-11db-ae00-b8a03c50a862","US","EML","2024-08-05T04:01:24.363+00:00","2024-08-05T04:07:03.946+00:00",2274,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Lara",1985,7,7,"1985-07-07",188,188,NA,"2024-08-05T04:07:03.946+00:00","http://specifyportal.flmnh.ufl.edu/herbarium/?filter=catalogNumber:165110","http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"9f6ff9ff-8ce8-47f5-a3f7-e163b177f9de","none","none",FALSE,NA,"Raúl Rivero",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","University of Florida","9f6ff9ff-8ce8-47f5-a3f7-e163b177f9de",NA,"7 Jul. 1985","Dtto. Morán. Via Guariquito.5 Kms. de la Carretera El Tocuyo-Guarico.",NA,"1457798184","9f6ff9ff-8ce8-47f5-a3f7-e163b177f9de",NA,"165110","FLAS",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,NA,"2bfdf57f-35bd-450a-b830-a5189c2d836d","989","University of Florida Herbarium","ICN",NA,NA,NA,NA,"FLAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"|LH| Plantas de Venezuela. Flora Pteridofitica del Estado Lara.",NA,NA,NA,NA,NA,NA,NA,NA,"Immature Fruit",NA,NA,"Preserved herbarium specimen",NA,"FLASCAT","location information not given for endangered species","[Ann.:] Calycolpus moritzianus (Berg) Burret [Det.:] L.R. Landrum [Det. date:] 2002 [Det. inst.:] Arizona State University (ASU) ; [Orig. id.:] Psidium",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://cdn.floridamuseum.ufl.edu/Herbarium/87a50fb5-39a3-4675-b66a-c35e9ff96a0a"
"4139014234","Calycolpus moritzianus (O.Berg) Burret",10.639322,-73.419494,"cdround,inmafu","fcb4e601-a1d8-44b6-a9d6-75fd05a280ef","698acf43-05cd-4b45-8107-7c666d87f77c","68845aab-a453-4816-b36d-a3ec8455deb0","c4f66525-4d36-4c18-82ac-98e088f54db4","CO","EML","2023-09-15T09:46:43.924+00:00","2024-01-25T07:31:11.899+00:00",1,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC","2015-04-01T00:00:00","SOUTH_AMERICA","Cesar",1983,7,12,"1983-07-12",193,193,NA,"2024-01-25T07:31:11.899+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"JBGP:JBGP-H:002010","none","none",FALSE,NA,"Cuadros Villalobos, Hermes","Parra, C.","WGS84","Magnoliopsida","CO","none","none","LATIN_AMERICA","Colombia","LATIN_AMERICA","Fundación Jardín Botánico ""Guillermo Piñeres","JBGP:JBGP-H:002010",NA,"1983-07-12","Atanques-Guatapuri","JBGP","4139014234","JBGP:JBGP-H:002010",NA,"002010","Jardín Botánico de Cartagena ""Guillermo Piñeres"" (JBC)",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,NA,"9dcd5a2f-ed65-4d42-bb9d-1beab835b2ed","1671","890.480.597-2",NA,NA,NA,NA,NA,NA,NA,NA,"https://www.gbif.org/grscicoll/collection/d22c2d2c-43d9-4a66-8b7a-01fc7d4bc889",NA,NA,1150,150,NA,"PhysicalObject",NA,NA,NA,"d22c2d2c-43d9-4a66-8b7a-01fc7d4bc889",NA,"Valledupar","Arbolito, frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,"Fructificación","BID-CA2020-048-INS","BID","Exicado","es","in collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://ia802608.us.archive.org/13/items/JBGP-HERBARIO_VIRTUAL/JBGP-002010.jpg"
"1228369234","Calycolpus moritzianus (O.Berg) Burret",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T10:59:50.573+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1983,8,9,"1983-08-09",221,221,"2023-03-01T20:00:00.000+00:00","2024-01-25T10:59:50.573+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"5b35dc8c-20c1-474a-a073-31532af7c62a","none","none",FALSE,"seeds-22-sep-2023","M. Ponce",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","5b35dc8c-20c1-474a-a073-31532af7c62a",NA,NA,NA,"Botany","1228369234","5b35dc8c-20c1-474a-a073-31532af7c62a",NA,"V0107455F","F",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America, Venezuela. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","18380","F","ICBN","TGN - Country Centroid","Venezuela","2381777","7611eec5-8b61-4234-809b-7f0e6d1f5724","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/889/V0107455F.jpg"
"1228178708","Calycolpus moritzianus (O.Berg) Burret",7.0758,-65.9119,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:02.178+00:00",313,"PRESERVED_SPECIMEN","PRESENT",3177624,6,7707728,220,690,5014,3177606,3177624,3177624,"Calycolpus moritzianus (O.Berg) Burret","Plantae","Tracheophyta","Myrtales","Myrtaceae","Calycolpus","Calycolpus moritzianus","Calycolpus","moritzianus","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1982,7,31,"1982-07-31",212,212,"2023-03-01T20:00:00.000+00:00","2024-01-25T11:00:02.178+00:00",NA,"http://creativecommons.org/publicdomain/zero/1.0/",FALSE,"7b02a414-3e5e-42da-87b6-a80ff4ed58bc","none","none",FALSE,"seeds-22-sep-2023","M. Ponce & B. Trujillo",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The Field Museum of Natural History","7b02a414-3e5e-42da-87b6-a80ff4ed58bc",NA,NA,NA,"Botany","1228178708","7b02a414-3e5e-42da-87b6-a80ff4ed58bc",NA,"V0107460F","F",NA,NA,NA,"Calycolpus moritzianus (O.Berg) Burret",NA,NA,"South America, Venezuela. [LL]","689b4219-8256-4c6e-890b-2e81405d4c58","982","F","ICBN","TGN - Country Centroid","Venezuela","2381782","7611eec5-8b61-4234-809b-7f0e6d1f5724","F","http://fieldmuseum.org/about/copyright-information","Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany","Getty Thesaurus of Geographic Names (TGN)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Generalised COUNTRY centroid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/495/894/V0107460F.jpg"
