"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","coordinateUncertaintyInMeters","gadm","informationWithheld","distanceFromCentroidInMeters","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","networkKeys","institutionKey","collectionKey","otherCatalogNumbers","recordNumber","institutionID","municipality","locality","dynamicProperties","identificationQualifier","identificationRemarks","individualCount","elevation","higherGeography","habitat","higherClassification","collectionID","preparations","nomenclaturalCode","county","language","type","georeferenceSources","georeferenceProtocol","organismID","locationID","ownerInstitutionCode","accessRights","fieldNotes","projectId","elevationAccuracy","verbatimElevation","eventRemarks","lifeStage","http...unknown.org.recordID","rights","http...unknown.org.recordEnteredBy","georeferenceRemarks","disposition","previousIdentifications","locationRemarks","fieldNumber","reproductiveCondition","islandGroup","island","associatedTaxa","associatedOccurrences","georeferencedBy","georeferenceVerificationStatus","georeferencedDate","typeStatus","typifiedName","identifiedByIDs.type","identifiedByIDs.value","materialSampleID","verbatimIdentification","infraspecificEpithet","nomenclaturalStatus","bibliographicCitation","media_url","license"
"2270686959","Eugenia pseudopsidium Jacq.",8.65389,-62.8489,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:07.529+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5416958,6,7707728,220,690,5014,3177662,5416958,5416958,"Eugenia pseudopsidium Jacq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pseudopsidium","Eugenia","pseudopsidium","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Monagas",1996,7,28,"1996-07-28",210,210,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:07.529+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=776205",FALSE,"776205","none","none",FALSE,NA,"Wilmer A Diaz; Silvino Elcoro","Holst, 1997","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"776205",NA,NA,NA,"Plants","2270686959","7bf24df0-e022-4af7-aea6-ffb6bd1879ec","33099","ASU0034663","ASU",NA,NA,NA,"Eugenia pseudopsidium Jacq.",NA,NA,NA,NA,"Arbolito de 1 a 1.5 m de alto. Flores blancas.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","220104","2906",NA,NA,"Municipio Libertador El Merey",NA,NA,NA,NA,65,NA,"Bosque de pantano estacional","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"7bf24df0-e022-4af7-aea6-ffb6bd1879ec","http://creativecommons.org/licenses/by-nc/3.0/","Veronica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0034/ASU0034663_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1252640293","Eugenia pseudopsidium Jacq.",-2.883334,-59.966667,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:51.351+00:00",407,"PRESERVED_SPECIMEN","PRESENT",5416958,6,7707728,220,690,5014,3177662,5416958,5416958,"Eugenia pseudopsidium Jacq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pseudopsidium","Eugenia","pseudopsidium","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA",NA,1996,9,5,"1996-09-05T00:00",249,249,NA,"2024-08-02T01:14:51.351+00:00",NA,FALSE,"K001019407","none","none",TRUE,NA,"Assunção, P.A.C.L.; Pereira, E.C.; Silva, C.F.","Souza, M.A.D.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE",NA,"K001019407",NA,NA,NA,"Herbarium","1252640293","http://specimens.kew.org/herbarium/K001019407",NA,"K001019407","K",NA,NA,NA,"Eugenia pseudopsidium Jacq.",NA,NA,NA,NA,"Florada Reserva Ducke",NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","fa252605-26f6-426c-9892-94d071c2c77f",NA,NA,"373",NA,"Manaus","Reserva Florestal Ducke, Manaus-Itacoatiara, km 26.",NA,NA,NA,NA,NA,"Manaus","Data not transcribed.","Myrtaceae",NA,NA,NA,NA,NA,NA,NA,"Label",NA,NA,NA,NA,NA,NA,NA,NA,"Data not transcribed.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://d2seqvvyy3b8p2.cloudfront.net/4fe9c6d53a0cd20c121887063226ebc6.jpg","http://creativecommons.org/licenses/by/4.0/"
"2517247804","Eugenia pseudopsidium Jacq.",2.88333,-59.96667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.319+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5416958,6,7707728,220,690,5014,3177662,5416958,5416958,"Eugenia pseudopsidium Jacq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pseudopsidium","Eugenia","pseudopsidium","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Amazonas",1996,9,5,"1996-09-05",249,249,NA,"2024-07-18T23:54:58.319+00:00",NA,FALSE,"U.1442192@BRAHMS","none","none",FALSE,NA,"Assunção PACL; Pereira EC; Silva CF da","Holst BK","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE","Naturalis Biodiversity Center","U.1442192@BRAHMS",NA,NA,NA,"Botany","2517247804","https://data.biodiversitydata.nl/naturalis/specimen/U.1442192",NA,"U.1442192",NA,NA,NA,NA,"Eugenia pseudopsidium Jacq.",NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","U  0061865","Assunção, PACL; Pereira, EC; Silva, CF da 373","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1442192/format/large","http://creativecommons.org/licenses/by/4.0/"
"1456346596","Eugenia pseudopsidium Jacq.",1.51778,-58.815,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:41.865+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5416958,6,7707728,220,690,5014,3177662,5416958,5416958,"Eugenia pseudopsidium Jacq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pseudopsidium","Eugenia","pseudopsidium","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","U. Takutu-U. Essequibo",1996,11,13,"1996-11-13",318,318,"2024-07-12T15:57:00.000+00:00","2024-08-02T12:41:41.865+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3bfe42379-75ef-4e00-8945-196b3abca6d5","none","none",FALSE,"NMNH Extant Biology","H. D. Clarke","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3bfe42379-75ef-4e00-8945-196b3abca6d5",NA,"13 November 1996",NA,"US","1456346596","http://n2t.net/ark:/65665/3bfe42379-75ef-4e00-8945-196b3abca6d5",NA,"US 3374267","US",NA,NA,NA,"Eugenia pseudopsidium Jacq.",NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"3206","urn:lsid:biocol.org:col:15463",NA,"Kamoa Mts., 2 km S of Kamoa River",NA,NA,NA,1,450,"South America - Neotropics, Guyana, U. Takutu-U. Essequibo","Dense forest on brown sand and granitic boulders, with Scheelea, Clusia, Sloanea","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m382ba5f76-0b9f-45c7-bb8b-5a7e9cc15412","http://creativecommons.org/licenses/by/4.0/"
"2270674237","Eugenia pseudopsidium Jacq.",-9.72917,-68.1481,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:05.877+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5416958,6,7707728,220,690,5014,3177662,5416958,5416958,"Eugenia pseudopsidium Jacq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pseudopsidium","Eugenia","pseudopsidium","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Acre",1995,5,31,"1995-05-31",151,151,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:05.877+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=763182",FALSE,"763182","none","none",TRUE,NA,"A. R. S. Oliveira; L.Lima, E. Consuelo","Bruce K. Holst, 2006","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"763182",NA,NA,NA,"Plants","2270674237","ff220554-067b-44e2-98c6-140c860f0464","33099","ASU0034672","ASU",NA,NA,NA,"Eugenia pseudopsidium Jacq.",NA,NA,NA,NA,"Arvore com 3m de altura, fruto imaturo amarelo. N.V: Aracazinho ou Goiabinha (Portugues)",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","243485","462",NA,NA,"Riozinho do Andira, colocacao Curitiba, propietario Francisco Firmino da Costa.",NA,NA,NA,NA,NA,NA,"Floresta de terra firme.","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,"Sena Madureira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ff220554-067b-44e2-98c6-140c860f0464","http://creativecommons.org/licenses/by-nc/3.0/","marisin",NA,NA,NA,NA,NA,"fruit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0034/ASU0034672_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1228545303","Eugenia pseudopsidium Jacq.",-9,-70,"gass84,ambcol,inmafu","90c853e6-56bd-480b-8e8f-6285c3f8d42b","7b8aff00-a9f8-11d8-944b-b8a03c50a862","3b84ff5b-79ce-427c-acb7-b4004e160f66","7b8aff00-a9f8-11d8-944b-b8a03c50a862","US","EML","2023-09-22T16:42:30.311+00:00","2024-01-25T11:00:12.271+00:00",313,"PRESERVED_SPECIMEN","PRESENT",5416958,6,7707728,220,690,5014,3177662,5416958,5416958,"Eugenia pseudopsidium Jacq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pseudopsidium","Eugenia","pseudopsidium","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Acre",1995,6,20,"1995-06-20",171,171,"2023-03-02T20:45:00.000+00:00","2024-01-25T11:00:12.271+00:00",NA,FALSE,"14e73873-6a94-43d8-987c-0db656710cc7","none","none",TRUE,"seeds-22-sep-2023","C. Figueiredo",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA","The Field Museum of Natural History","14e73873-6a94-43d8-987c-0db656710cc7",NA,NA,NA,"Botany","1228545303","14e73873-6a94-43d8-987c-0db656710cc7",NA,"V0109250F","F",NA,NA,NA,"Eugenia pseudopsidium Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,"689b4219-8256-4c6e-890b-2e81405d4c58",NA,NA,"910","F",NA,"Acre",NA,NA,NA,NA,NA,"South America, Brazil, Acre. [LL]",NA,"Plantae Spermatophyta Dicotyledoneae Myrtaceae","Botany",NA,"ICBN",NA,NA,NA,"Getty Thesaurus of Geographic Names (TGN)","TGN - Centroid","2390389","88e801e5-f050-4cce-a6af-f79934741c50","F","http://fieldmuseum.org/about/copyright-information",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://fm-digital-assets.fieldmuseum.org/516/249/V0109250F.jpg","http://creativecommons.org/licenses/by/4.0/"
"1456098135","Eugenia pseudopsidium Jacq.",-2.88,-59.97,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:11.985+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5416958,6,7707728,220,690,5014,3177662,5416958,5416958,"Eugenia pseudopsidium Jacq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pseudopsidium","Eugenia","pseudopsidium","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Amazonas",1995,8,2,"1995-08-02",214,214,"2019-01-10T12:30:00.000+00:00","2024-08-02T12:39:11.985+00:00",NA,FALSE,"http://n2t.net/ark:/65665/34ba9628d-7a1d-4253-9fec-2c2677219950","none","none",TRUE,"NMNH Extant Biology","P. A. Assunçao",NA,"WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/34ba9628d-7a1d-4253-9fec-2c2677219950",NA,NA,NA,"US","1456098135","http://n2t.net/ark:/65665/34ba9628d-7a1d-4253-9fec-2c2677219950",NA,"US 3564187","US",NA,NA,NA,"Eugenia pseudopsidium Jacq.",NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"58","urn:lsid:biocol.org:col:15463",NA,"Reserva Florestal Ducke, Manaus - Itacoatiara, km 26, estrada para Acará, 0,5 km",NA,NA,NA,1,NA,"South America - Neotropics, Brazil, Amazonas, Manaus",NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,"Manaus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3bebcee92-0fd9-4b9a-9c54-e1c7491c9de4","http://creativecommons.org/licenses/by/4.0/"
"2517455854","Eugenia pseudopsidium Jacq.",-2.88333,-59.96667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.322+00:00",270,"PRESERVED_SPECIMEN","PRESENT",5416958,6,7707728,220,690,5014,3177662,5416958,5416958,"Eugenia pseudopsidium Jacq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pseudopsidium","Eugenia","pseudopsidium","SPECIES","ACCEPTED","LC","1995-09-01T00:00:00","SOUTH_AMERICA","Amazonas",1995,8,2,"1995-08-02",214,214,NA,"2024-07-18T23:54:58.322+00:00",NA,FALSE,"U.1442191@BRAHMS","none","none",TRUE,NA,"Souza MAD de; Assunção PACL","Holst BK","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","EUROPE","Naturalis Biodiversity Center","U.1442191@BRAHMS",NA,NA,NA,"Botany","2517455854","https://data.biodiversitydata.nl/naturalis/specimen/U.1442191",NA,"U.1442191",NA,NA,NA,NA,"Eugenia pseudopsidium Jacq.",NA,NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055","U  0061975","Souza, MAD de; Assunção, PACL 58","Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"0.0 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1442191/format/large","http://creativecommons.org/licenses/by/4.0/"
"2270468686","Eugenia pseudopsidium Jacq.",-11.348627,-37.445661,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.955+00:00",276,"PRESERVED_SPECIMEN","PRESENT",5416958,6,7707728,220,690,5014,3177662,5416958,5416958,"Eugenia pseudopsidium Jacq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pseudopsidium","Eugenia","pseudopsidium","SPECIES","ACCEPTED","LC","2000-01-01T00:00:00","SOUTH_AMERICA","Sergipe",1995,9,15,"1995-09-15",258,258,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.955+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111800",FALSE,"1111800","none","none",FALSE,NA,"M. Landim; C. Proenca, L. R. Landrum","L. R. Landrum, 2000","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"1111800",NA,NA,NA,"Plants","2270468686","89294c37-e7f3-4545-afeb-f6a51231cfbe","33099","ASU0034667","ASU",NA,NA,NA,"Eugenia pseudopsidium Jacq.",5000,NA,NA,NA,"Frutos maduros com polpa suclenta, laranja com sabor de pitanga. Semente (uma) creme.; Arbusto com 1.8 m de altura. Botoes brancos com calice verde. Frutos imaturos verdes.",NA,NA,NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","0bbd7d8f-706c-4e2a-9505-58b142356450","229681","638",NA,NA,"Mata do Crasto-Sta. Luzia do Itanhy-SE",NA,NA,NA,NA,NA,NA,"Mata","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Eugenia","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,NA,NA,NA,NA,"GoogleEarth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89294c37-e7f3-4545-afeb-f6a51231cfbe","http://creativecommons.org/licenses/by-nc/3.0/","Veronica",NA,NA,NA,NA,NA,NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=e6d30842-fc67-428a-b4e5-d78e3c8efb7d","alorozco","reviewed - high confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0034/ASU0034667_lg.jpg","http://creativecommons.org/licenses/by/4.0/"
"1928698495","Eugenia pseudopsidium Jacq.",9.6,-72.92,"gass84,mdativ","d415c253-4d61-4459-9d25-4015b9084fb0","ae447c50-b8a8-11d8-92a4-b8a03c50a862","17017c2c-036b-45d9-b045-606d21b00771","ae447c50-b8a8-11d8-92a4-b8a03c50a862","US","EML","2024-07-21T04:09:35.210+00:00","2024-07-21T05:15:29.112+00:00",415,"PRESERVED_SPECIMEN","PRESENT",5416958,6,7707728,220,690,5014,3177662,5416958,5416958,"Eugenia pseudopsidium Jacq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pseudopsidium","Eugenia","pseudopsidium","SPECIES","ACCEPTED","LC","2010-01-01T00:00:00","SOUTH_AMERICA","Zulia",1994,2,26,"1994-02-26",57,57,NA,"2024-07-21T05:15:29.112+00:00","http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3033451",FALSE,"41c86034-8a8a-4bdc-a4ad-55d5fdae5835","none","none",FALSE,"Vascular plants","M. Lizarralde","B. K. Holst","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA","The New York Botanical Garden","41c86034-8a8a-4bdc-a4ad-55d5fdae5835",NA,"26 Feb 1994",NA,"NY","1928698495","41c86034-8a8a-4bdc-a4ad-55d5fdae5835",NA,"02742466","NY",NA,NA,NA,"Eugenia pseudopsidium Jacq.",NA,NA,NA,NA,NA,NA,NA,NA,"ab83e5ab-f4f7-4c9b-a1d5-eb779dfb9377","b2190553-4505-4fdd-8fff-065c8ca26f72",NA,"ML259","http://biocol.org/urn:lsid:biocol.org:col:15556",NA,"Plant collected 2 km. NE of Saimadodyi.",NA,NA,"Duplicate specimen at MO 5001078  identified as such,, verif. Dec 2016",NA,NA,NA,". It is found in mountain areas above of Saimadodyi. The soil is normally sandy dark brown, quite humid and rich inhumus. Tropical environment with an annual average of rain with high humidity and a dry season from December 15 till March",NA,"http://biocol.org/urn:lsid:biocol.org:col:15556","sheet","ICN",NA,"en","PhysicalObject",NA,NA,NA,NA,NA,NA,NA,NA,NA,"492 ft",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://sweetgum.nybg.org/images3/2195/568/02742466.jpg","http://creativecommons.org/licenses/by/4.0/"
"1456107249","Eugenia pseudopsidium Jacq.",4.98333,-60.1333,"cucdmis,gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:41:09.891+00:00",403,"PRESERVED_SPECIMEN","PRESENT",5416958,6,7707728,220,690,5014,3177662,5416958,5416958,"Eugenia pseudopsidium Jacq.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Eugenia","Eugenia pseudopsidium","Eugenia","pseudopsidium","SPECIES","ACCEPTED","LC",NA,"SOUTH_AMERICA","Potaro-Siparuni",1994,7,21,"1994-07-21",202,202,"2019-01-10T15:00:00.000+00:00","2024-08-02T12:41:09.891+00:00",NA,FALSE,"http://n2t.net/ark:/65665/34ff3b8d5-a3dc-4b2d-bec5-fbc22b19699c","none","none",FALSE,"NMNH Extant Biology","T. Henkel, M. Chin & L. Williams","Holst, Bruce K.","WGS84","Magnoliopsida","GY","none","none","LATIN_AMERICA","Guyana","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/34ff3b8d5-a3dc-4b2d-bec5-fbc22b19699c",NA,"21 July 1994",NA,"US","1456107249","http://n2t.net/ark:/65665/34ff3b8d5-a3dc-4b2d-bec5-fbc22b19699c",NA,"US 3340070","US",NA,NA,NA,"Eugenia pseudopsidium Jacq.",NA,NA,NA,NA,NA,NA,NA,"99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","be5b9c72-e499-42b8-a5dc-c27505cf232e","151c91ba-a521-4735-8c11-5abf8db7fb67",NA,"5774","urn:lsid:biocol.org:col:15463",NA,"Pakaraima Mts; Upper Ireng watershed; E bank Kaatnang R. at base of Achiknang",NA,"aff.",NA,1,800,"South America - Neotropics, Guyana, Potaro-Siparuni","Mixed hardwood forest dominated by balata (Manilkara sp.) in mesic canyon, on sandstone soils","Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m368a864c5-512d-45fc-b9ad-509d0afb8548","http://creativecommons.org/licenses/by/4.0/"
