"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","identificationRemarks","occurrenceRemarks","elevation","institutionKey","recordNumber","habitat","http...unknown.org.recordID","county","rights","ownerInstitutionCode","http...unknown.org.recordEnteredBy","higherClassification","collectionID","networkKeys","locality","individualCount","higherGeography","georeferencedBy","collectionKey","datasetID","dynamicProperties","language","type","taxonRemarks","vernacularName","verbatimElevation","nomenclaturalCode","georeferenceProtocol","georeferenceRemarks","disposition","previousIdentifications","bibliographicCitation","accessRights","georeferenceSources","nomenclaturalStatus","institutionID","fieldNumber","elevationAccuracy","gadm","otherCatalogNumbers","municipality","fieldNotes","identifiedByIDs.type","identifiedByIDs.value","georeferenceVerificationStatus","reproductiveCondition","organismID","locationID","associatedTaxa","eventRemarks","associatedOccurrences","lifeStage","verbatimCoordinateSystem","infraspecificEpithet","preparations","georeferencedDate","typeStatus","locationRemarks","informationWithheld","recordedByIDs.type","recordedByIDs.value","acceptedNameUsage","typifiedName","eventID","footprintSRS","verbatimIdentification","http...unknown.org.license","http...unknown.org.rightsHolder","http...unknown.org.CatalogNumberNumeric","projectId","programmeAcronym","media_url","license"
"1020042491","Ugni myricoides (Kunth) O.Berg",0.827778,-65.983333,"cdc,cdround,gass84,incomis,inmafu","cd6e21c8-9e8a-493a-8a76-fbf7862069e5","061b4f20-f241-11da-a328-b8a03c50a862","996e30f8-f762-11e1-a439-00145eb45e9a","061b4f20-f241-11da-a328-b8a03c50a862","GB","DWC_ARCHIVE","2024-08-02T00:36:44.166+00:00","2024-08-02T01:14:46.976+00:00",407,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1984,3,17,"1984-03-17T00:00",77,77,"2014-09-15T14:17:02.027+00:00","2024-08-02T01:14:46.976+00:00",NA,FALSE,"K000752614","none","none",TRUE,NA,"Stannard, B.L,","Lucas, E.J.","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","EUROPE",NA,"K000752614",NA,NA,NA,"Herbarium","1020042491","http://specimens.kew.org/herbarium/K000752614",NA,"K000752614","K",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"dups to NY and MO",2092.5,"fa252605-26f6-426c-9892-94d071c2c77f","196","On plateau. Palms tall to 15m over tree/shrub canopy ca. 7m tall.; Variable temp. Very wet due to high rainfall abd frequent mists.",NA,NA,NA,NA,NA,"Myrtaceae",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","2.8km NE of Pico Phelps.",NA,"Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"label",NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,"Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,"Shrub ca. 1- 1.3m tall. Flowers white.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://d2seqvvyy3b8p2.cloudfront.net/2c20b1e0492e00ae0e51ec1e894c56a0.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2270468776","Ugni myricoides (Kunth) O.Berg",0.766667,-66,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:08.756+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC","1986-01-01T00:00:00",10000,"SOUTH_AMERICA","Amazonas",1984,4,17,"1984-04-17",108,108,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:08.756+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=1111182",FALSE,"1111182","none","none",FALSE,NA,"Al Gentry; B. Stein","L.R Landrum, 1986.","WGS84","Magnoliopsida","BR","none","none","LATIN_AMERICA","Brazil","NORTH_AMERICA",NA,"1111182",NA,NA,NA,"Plants","2270468776","00557b8f-6378-4a72-b3a7-b34c56987dd4","48282","ASU0015721","ASU",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"Subshrub 0.5m; flowers.",2100,"530c45d0-e0f7-401d-b3f6-34f58482c485","46729",NA,"00557b8f-6378-4a72-b3a7-b34c56987dd4",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Ridge line on Venezuela-Brazil border. Cerro Neblina.",NA,NA,"alorozco","0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GoogleEarth",NA,NA,NA,NA,NA,"146430",NA,NA,NA,NA,"reviewed - high confidence","flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0015/ASU0015721_lg.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1456474691","Ugni myricoides (Kunth) O.Berg",5.41,-60.98,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:40:28.163+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Bolívar",1984,4,29,"1984-04-29",120,120,"2019-01-09T23:10:00.000+00:00","2024-08-02T12:40:28.163+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3fb89186d-f1fb-4bed-9405-5309a86f78a3","none","none",FALSE,"NMNH Extant Biology","O. Huber","Steyermark, Julian A., (VEN)","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3fb89186d-f1fb-4bed-9405-5309a86f78a3",NA,"29-Apr-84",NA,"US","1456474691","http://n2t.net/ark:/65665/3fb89186d-f1fb-4bed-9405-5309a86f78a3",NA,"US 3095430","US",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,2630,"be5b9c72-e499-42b8-a5dc-c27505cf232e","9489","Vegetación herbáceo-fruticosa y arbustiva baja sobre planicies poco disectadas",NA,"Roscio",NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","Ilu-(Uru)-tepuí, cumbre",1,"South America - Neotropics, Venezuela, Bolívar, Roscio",NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m35fa5df88-c026-4e66-8ba7-f8463af00f0d","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2517477803","Ugni myricoides (Kunth) O.Berg",5.41667,-60.98333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.711+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1984,4,29,"1984-04-29",120,120,NA,"2024-07-18T23:54:58.711+00:00",NA,FALSE,"U.1445016@BRAHMS","none","none",TRUE,NA,"Huber O",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","EUROPE","Naturalis Biodiversity Center","U.1445016@BRAHMS",NA,NA,NA,"Botany","2517477803","https://data.biodiversitydata.nl/naturalis/specimen/U.1445016",NA,"U.1445016",NA,NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Huber, O 9489",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Estado Bolivar, dist. Roscio Cumbre del Ilu-(Uru) tepui, sector centromeridional.",NA,NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,NA,NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,"Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1445016/format/large","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"1456289929","Ugni myricoides (Kunth) O.Berg",5.4,-62.45,"gass84,osiic","821cc27a-e3bb-4bc5-ac34-89ada245069d","bc092ff0-02e4-11dc-991f-b8a03c50a862","b2ff19b5-d74f-40d2-82f1-ec5db01e8e31","bc092ff0-02e4-11dc-991f-b8a03c50a862","US","EML","2024-08-02T10:48:24.215+00:00","2024-08-02T12:39:48.425+00:00",403,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA","Bolívar",1984,6,30,"1984-06-30",182,182,"2019-01-10T02:54:00.000+00:00","2024-08-02T12:39:48.425+00:00",NA,FALSE,"http://n2t.net/ark:/65665/3a55ab565-afb2-44b1-99f6-04e58a0dfe5f","none","none",TRUE,"NMNH Extant Biology","O. Huber","Steyermark, Julian A., (VEN)","WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","NORTH_AMERICA",NA,"http://n2t.net/ark:/65665/3a55ab565-afb2-44b1-99f6-04e58a0dfe5f",NA,"30-Jun-84",NA,"US","1456289929","http://n2t.net/ark:/65665/3a55ab565-afb2-44b1-99f6-04e58a0dfe5f",NA,"US 3252965","US",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,2500,"be5b9c72-e499-42b8-a5dc-c27505cf232e","9536","Vegetation de arbustales enanos y bosquecillos bajos sobre planicies fracturdas de arenisca",NA,"Piar",NA,NA,NA,"Plantae, Dicotyledonae, Myrtales, Myrtaceae, Myrtoideae","urn:uuid:60e28f81-e634-4869-aa3e-732caed713c8","99d66b6c-9087-452f-a9d4-f15f2c2d0e7e","Aprada-tepuí, 30 km E de Urimán",1,"South America - Neotropics, Venezuela, Bolívar, Piar",NA,"151c91ba-a521-4735-8c11-5abf8db7fb67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"urn:lsid:biocol.org:col:15463",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://n2t.net/ark:/65665/m3c6769d1c-fc05-468e-beed-d36ac79a5177","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2515609986","Ugni myricoides (Kunth) O.Berg",5.4,-62.45,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:58.612+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"SOUTH_AMERICA",NA,1984,6,30,"1984-06-30",182,182,NA,"2024-07-18T23:54:58.612+00:00",NA,FALSE,"U.1445015@BRAHMS","none","none",TRUE,NA,"Huber O",NA,"WGS84","Magnoliopsida","VE","none","none","LATIN_AMERICA","Venezuela (Bolivarian Republic of)","EUROPE","Naturalis Biodiversity Center","U.1445015@BRAHMS",NA,NA,NA,"Botany","2515609986","https://data.biodiversitydata.nl/naturalis/specimen/U.1445015",NA,"U.1445015",NA,NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","Huber, O 9536",NA,NA,NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Edo. Bolivar, dist. Piar: cumbre del Aprada-tepui, sector Sur ubicado 30 km al E de Urimán.",NA,NA,NA,"0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,NA,NA,NA,NA,"ICN",NA,NA,NA,NA,NA,NA,NA,NA,"Naturalis Biodiversity Center",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://medialib.naturalis.nl/file/id/U.1445015/format/large","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2270679616","Ugni myricoides (Kunth) O.Berg",9.566231,-83.749505,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.842+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC","1986-01-01T00:00:00",1000,"NORTH_AMERICA","Cartago",1984,7,22,"1984-07-22",204,204,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.842+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768250",FALSE,"768250","none","none",FALSE,NA,"J. J. Pipoly","L.R Landrum, 1986.","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","NORTH_AMERICA",NA,"768250",NA,NA,NA,"Plants","2270679616","7a00acd1-5e85-4578-a67a-5e37ee4cd5db","48282","ASU0030476","ASU",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"Arbusto de 1m; caliz verde; corola blanca; anteras amarillas; fruto rojo cuando maduro.",NA,"530c45d0-e0f7-401d-b3f6-34f58482c485","7127",NA,"7a00acd1-5e85-4578-a67a-5e37ee4cd5db",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Cerro de la Muerte; turberas abajo de la antena; km 101 de la Carretera Panamericana.",NA,NA,"emaking","0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georef batch tool 2012-06-20",NA,NA,NA,NA,NA,"146966",NA,NA,NA,NA,"reviewed - high confidence","flowers & fruits",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0030/ASU0030476_lg.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2270679643","Ugni myricoides (Kunth) O.Berg",9.26667,-83.0333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.848+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Limon",1984,9,11,"1984-09-11",255,255,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.848+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768246",FALSE,"768246","none","none",FALSE,NA,"G. Davidse et al.","Pablo Sanchez, 1986.","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","NORTH_AMERICA",NA,"768246",NA,NA,NA,"Plants","2270679643","2052dfb2-c1ee-4cbb-9801-52cb9eec0e5a","48282","ASU0030490","ASU",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"Shrub 2m tall; flowers nodding; white with purple stamens.",3150,"530c45d0-e0f7-401d-b3f6-34f58482c485","29276","Blechnum-shrub association in Chusquea-Hypericum paramo.","2052dfb2-c1ee-4cbb-9801-52cb9eec0e5a",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Cordillera de Talamanca, Atlantic slope, Kamuk Massif. paramo north-east of the main Kamuk peak.",NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,NA,"150794",NA,NA,NA,NA,NA,"flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0030/ASU0030490_lg.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2270680245","Ugni myricoides (Kunth) O.Berg",18.25,-97.0333,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.928+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,NA,"NORTH_AMERICA","Puebla",1984,9,28,"1984-09-28",272,272,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.928+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768265",FALSE,"768265","none","none",TRUE,NA,"L. Tenorio",NA,"WGS84","Magnoliopsida","MX","none","none","LATIN_AMERICA","Mexico","NORTH_AMERICA",NA,"768265",NA,NA,NA,"Plants","2270680245","ab429884-49f0-4577-815b-7d5506a9eef6","48282","ASU0030484","ASU",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"5 anthers with 0-2 glands.; Arbusto de 1m, flores blancas, escaso.",2540,"530c45d0-e0f7-401d-b3f6-34f58482c485","7498","Encinar con elementos mesofilos. Suelos amarillos arcillosos.","ab429884-49f0-4577-815b-7d5506a9eef6","Coxcatlan","http://creativecommons.org/licenses/by-nc/3.0/",NA,"marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"La y Griega, desviacion a Coyomeapan, de La Brecha a Zoquitlan",NA,NA,NA,"0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"178852",NA,NA,NA,NA,NA,"flowers",NA,NA,NA,NA,"herbariumSpecimenDuplicate: https://swbiodiversity.org/seinet/collections/individual/index.php?guid=b88ba72d-1c87-4bc9-9ae7-01202e588055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0030/ASU0030484_lg.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
"2270678046","Ugni myricoides (Kunth) O.Berg",9.986253,-83.839195,"cdc,gass84,colmafu,inmafu","e05fd4c2-4d77-4c50-880e-1b22096af300","814cdfb5-d4f8-4453-815f-ea5df98e76bf","ac2ad091-91eb-482d-a73f-061744da5dbf","96710dc8-fecb-440d-ae3e-c34ae8a9616f","US","DWC_ARCHIVE","2024-08-01T19:50:53.747+00:00","2024-08-01T20:02:06.944+00:00",276,"PRESERVED_SPECIMEN","PRESENT",3185061,6,7707728,220,690,5014,3185042,3185061,3185061,"Ugni myricoides (Kunth) O.Berg","Plantae","Tracheophyta","Myrtales","Myrtaceae","Ugni","Ugni myricoides","Ugni","myricoides","SPECIES","ACCEPTED","LC",NA,1000,"NORTH_AMERICA","Cartago",1983,1,21,"1983-01-21",21,21,"2023-07-16T07:02:03.000+00:00","2024-08-01T20:02:06.944+00:00","https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768182",FALSE,"768182","none","none",TRUE,NA,"G. Davidse et al.","Pablo Sanchez, 1986.","WGS84","Magnoliopsida","CR","none","none","LATIN_AMERICA","Costa Rica","NORTH_AMERICA",NA,"768182",NA,NA,NA,"Plants","2270678046","0f287426-959a-4144-9821-d686747386be","48282","ASU0030493","ASU",NA,NA,NA,"Ugni myricoides (Kunth) O.Berg",NA,"Epiphytic shrub ca. 1m; flowers pendant; corolla white; with pink spots without, maroon at base; fruit balck.",3100,"530c45d0-e0f7-401d-b3f6-34f58482c485","23146","Pastures with scattered oaks and other large trees.","0f287426-959a-4144-9821-d686747386be",NA,"http://creativecommons.org/licenses/by-nc/3.0/",NA,"marisin","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Malvids|Rosids|Myrtales|Myrtaceae|Ugni","a2e32c87-d320-4a01-bafd-a9182ae2e191",NA,"Volcan Irazu. Ca. 3km below crater along road to Cartago.",NA,NA,"emaking","0bbd7d8f-706c-4e2a-9505-58b142356450",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"georef batch tool 2012-06-20",NA,NA,NA,NA,NA,"150770",NA,NA,NA,NA,"reviewed - high confidence",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://swbiodiversity.org/imglib/h_seinet/seinet/ASU/ASU0030/ASU0030493_lg.jpg","http://creativecommons.org/licenses/by-nc-sa/3.0/"
