"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","hostingOrganizationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","basisOfRecord","occurrenceStatus","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","startDayOfYear","endDayOfYear","modified","lastInterpreted","references","isSequenced","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","gbifRegion","country","publishedByGbifRegion","rightsHolder","identifier.1","http...unknown.org.nick","verbatimEventDate","verbatimLocality","collectionCode","gbifID","occurrenceID","taxonID","catalogNumber","institutionCode","eventTime","http...unknown.org.captive","identificationID","name","occurrenceRemarks","recordNumber","http...unknown.org.taxonRankID","dynamicProperties","identificationVerificationStatus","taxonRemarks","vernacularName","taxonConceptID","http...unknown.org.species","establishmentMeans","institutionKey","collectionKey","otherCatalogNumbers","preparations","habitat","nomenclaturalCode","verbatimCoordinateSystem","locality","county","type","disposition","verbatimElevation","higherClassification","verbatimTaxonRank","reproductiveCondition","elevation","higherGeography","georeferenceProtocol","eventRemarks","networkKeys","institutionID","verbatimSRS","gadm","identificationRemarks","media_url","license"
"2418790581","Pilidiostigma tropicum L.S.Sm.",-18.206954,145.765303,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:02.896+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE","1989-01-01T00:00:00",100,"OCEANIA","Queensland",1988,10,1,"1988-10-01",275,275,"2021-07-17T16:34:30.000+00:00","2024-06-19T04:59:02.896+00:00",NA,FALSE,"a812639a-d53e-4034-9147-d51360de36dd","none","none",FALSE,NA,"Jessup, L.W.|Guymer, G.P.|Mcdonald, W.J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"a812639a-d53e-4034-9147-d51360de36dd",NA,NA,NA,"Herbrecs","2418790581","a812639a-d53e-4034-9147-d51360de36dd",NA,"BRI AQ0486455","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"GJM2316","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet","Logged rainforest with sclerophyll emergents and Agathis sp.; on granite.","ICN",NA,"Yuccabine Creek SF 344 Kirrama LA, 28km NW of Cardwell; site 6; centre plot 1; AMG 36932/798630.","North Kennedy","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,NA,620,"Australia, Queensland, North Kennedy","Hrb Convert",NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=3233dc05-6b08-4955-b970-dfff008d55bd","http://creativecommons.org/licenses/by/4.0/"
"2418934252","Pilidiostigma tropicum L.S.Sm.",-17.730985,145.542098,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:20.156+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE","1996-12-01T00:00:00",100,"OCEANIA","Queensland",1988,10,24,"1988-10-24",298,298,"2021-07-17T16:35:14.000+00:00","2024-06-19T04:59:20.156+00:00",NA,FALSE,"e48fcd48-cb45-40bf-91d8-cd8ca845f911","none","none",FALSE,NA,"Jessup, L.W.|Guymer, G.P.|Mcdonald, W.J.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"e48fcd48-cb45-40bf-91d8-cd8ca845f911",NA,NA,NA,"Herbrecs","2418934252","e48fcd48-cb45-40bf-91d8-cd8ca845f911",NA,"BRI AQ0652548","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"GJM5137","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"Tableland LA, 0.5km S of Koolmoon Creek near the junction of Ebony Road and Tully Falls Road, 6km NW of Tully Falls on roadside, site 12, AMG 34530/803880.","North Kennedy","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Flowers and buds",840,"Australia, Queensland, North Kennedy","Hrb Convert","Complex notophyll vine forest (5a) on basalt.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=43966965-5eb4-46a4-80bd-0492bb9de813","http://creativecommons.org/licenses/by/4.0/"
"2418938816","Pilidiostigma tropicum L.S.Sm.",-17.379586,145.760905,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:16.492+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE","1989-01-01T00:00:00",100,"OCEANIA","Queensland",1988,11,21,"1988-11-21",326,326,"2021-07-17T16:34:32.000+00:00","2024-06-19T04:59:16.492+00:00",NA,FALSE,"e6cde4f8-2e01-4e8c-ad7f-9e0aec82dd76","none","none",FALSE,NA,"Jessup, L.W.|Mcdonald, W.J.|Guymer, G.P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"e6cde4f8-2e01-4e8c-ad7f-9e0aec82dd76",NA,NA,NA,"Herbrecs","2418938816","e6cde4f8-2e01-4e8c-ad7f-9e0aec82dd76",NA,"BRI AQ0486504","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"GJM1119","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet",NA,"ICN",NA,"Mt Bartle Frere, 1.8km WSW Bobbin Bobbin Falls 4.4km NNE Boonjee; site 26; perimeter of site; AMG 36825/807785.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,NA,680,"Australia, Queensland, Cook","Hrb Convert","Complex mesophyll vine forest (1a) on basalt; site has been logged in the past.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=baca2abe-e919-4508-b10c-d164f04e1996","http://creativecommons.org/licenses/by/4.0/"
"2828062244","Pilidiostigma tropicum L.S.Sm.",-17.3,145.48,"cdc,colmafu,inmafu","07a54454-87c7-4e1e-b2ba-88a9d98d534b","0cbfea81-f7f6-43a7-a5bc-9b38898b505d","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-07-02T04:22:15.892+00:00","2024-07-02T07:40:34.590+00:00",227,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,5000,"OCEANIA","Queensland",1987,9,23,"1987-09-23",266,266,"2021-07-23T19:02:46.000+00:00","2024-07-02T07:40:34.590+00:00",NA,FALSE,"45c4b665-ae0f-45aa-a31a-5138d11e6258","none","none",TRUE,NA,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"45c4b665-ae0f-45aa-a31a-5138d11e6258",NA,NA,NA,"NSW","2828062244","45c4b665-ae0f-45aa-a31a-5138d11e6258",NA,"NSW537429","NSW",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.","Tree 20 m X 30 cm dbh. Bark flaky. Calyx green to red, petals cream, sometimes flushed with pink.","04596","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum","native","bbd52eff-157b-4c0c-908c-1da4095d7c17","8115adac-2a60-4792-b67b-411865f3a16a",NA,"sheet","Rain forest.","ICN","Degrees Minutes","Parish of Barron, Wongabel, State Forest Reserve 191.","Cook","PhysicalObject","in collection",NA,"L.S.Sm.","species","buds|flowers",NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=871c4d08-3217-40bf-8e4f-94b2b4e9433c","http://creativecommons.org/licenses/by/4.0/"
"2418719201","Pilidiostigma tropicum L.S.Sm.",-17.323465,145.509437,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:56.639+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1987,9,23,"1987-09-23",266,266,"2021-07-17T16:36:08.000+00:00","2024-06-19T04:58:56.639+00:00",NA,FALSE,"8924d8c4-e4c6-425d-8ab7-88af75f45a19","none","none",FALSE,NA,"Gray, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"8924d8c4-e4c6-425d-8ab7-88af75f45a19",NA,NA,NA,"Herbrecs","2418719201","8924d8c4-e4c6-425d-8ab7-88af75f45a19",NA,"BRI AQ0847435","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.","Tree 20m x 30cm dbh.  Bark flaky.  Calyx green to red, petals cream, sometimes flushed with pink.  Flowers in F.A.A.","4596","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet","Rainforest.","ICN",NA,"SFR 191, Parish of Barron, Wongabel.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Fruit",800,"Australia, Queensland, Cook","Map",NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=ed8f7d44-161f-4462-ba4c-a0ca0eda5db7","http://creativecommons.org/licenses/by/4.0/"
"2517214833","Pilidiostigma tropicum L.S.Sm.",-17.3,145.48333,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:54:47.298+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1987,9,23,"1987-09-23",266,266,NA,"2024-07-18T23:54:47.298+00:00",NA,FALSE,"L.4147660@BRAHMS","none","none",TRUE,NA,"Gray B",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.4147660@BRAHMS",NA,NA,NA,"Botany","2517214833","https://data.biodiversitydata.nl/naturalis/specimen/L.4147660",NA,"L.4147660",NA,NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"Gray, B 4596",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,"ICN",NA,"SFR 191, Parish of Barron, Wongabel.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.4147660/format/large","http://creativecommons.org/licenses/by/4.0/"
"2418562416","Pilidiostigma tropicum L.S.Sm.",-17.406801,145.426111,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:42.014+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE","1998-01-01T00:00:00",2000,"OCEANIA","Queensland",1987,10,8,"1987-10-08",281,281,"2021-07-17T16:35:21.000+00:00","2024-06-19T04:58:42.014+00:00",NA,FALSE,"46c1661e-a105-456e-b518-885b8b072aa8","none","none",TRUE,NA,"Foreman, D.B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"46c1661e-a105-456e-b518-885b8b072aa8",NA,NA,NA,"Herbrecs","2418562416","46c1661e-a105-456e-b518-885b8b072aa8",NA,"BRI AQ0598851","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.","Small tree 8-10m tall. Leaves dark, shiny green above, light green beneath. Flower buds green.","1619","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet","Growing in rainforest remnant area.","ICN",NA,"Ravenshoe-Atherton Rd.","North Kennedy","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Buds",900,"Australia, Queensland, North Kennedy","Hrb Convert","Common.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=2ec7b60b-5b6b-4a91-a50b-81859c19fa3d","http://creativecommons.org/licenses/by/4.0/"
"2418716547","Pilidiostigma tropicum L.S.Sm.",-17.390131,145.592771,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:56.031+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE","1998-01-01T00:00:00",2000,"OCEANIA","Queensland",1987,10,17,"1987-10-17",290,290,"2021-07-17T16:35:20.000+00:00","2024-06-19T04:58:56.031+00:00",NA,FALSE,"88011f73-aadf-45a6-a59b-f1228394396f","none","none",TRUE,NA,"Foreman, D.B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"88011f73-aadf-45a6-a59b-f1228394396f",NA,NA,NA,"Herbrecs","2418716547","88011f73-aadf-45a6-a59b-f1228394396f",NA,"BRI AQ0598747","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.","Tree 8-10m tall. Leaves dark green, shiny above, light green beneath. Flowers white tinged with pink.","1788","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet","Remnant rainforest.","ICN",NA,"Portion 92, Parish of Malanda.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Buds",770,"Australia, Queensland, Cook","Hrb Convert","Scattered.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=6016f8ba-c291-494e-bcce-e5c3ddb0f604","http://creativecommons.org/licenses/by/4.0/"
"2418811636","Pilidiostigma tropicum L.S.Sm.",-17.373465,145.742771,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:59:04.605+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1987,11,12,"1987-11-12",316,316,"2021-07-17T16:36:07.000+00:00","2024-06-19T04:59:04.605+00:00",NA,FALSE,"b0795661-4b79-4f85-a91e-efecb0e48d5f","none","none",TRUE,NA,"Hyland, B.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"b0795661-4b79-4f85-a91e-efecb0e48d5f",NA,NA,NA,"Herbrecs","2418811636","b0795661-4b79-4f85-a91e-efecb0e48d5f",NA,"BRI AQ0874719","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.","Small tree. Calyx pale green. Petals cream. Stigma pink.  Flowers in FAA.","13335","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet","Rainforest.","ICN",NA,"TR 1230, Boonjee LA.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Flowers",720,"Australia, Queensland, Cook","Unknown",NA,NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=74b0c6bf-c346-4a2a-b82f-1edae43ee94d","http://creativecommons.org/licenses/by/4.0/"
"2418423390","Pilidiostigma tropicum L.S.Sm.",-17.285278,145.573611,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:26.215+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,100,"OCEANIA","Queensland",1986,1,27,"1986-01-27",27,27,"2021-07-17T16:34:14.000+00:00","2024-06-19T04:58:26.215+00:00",NA,FALSE,"0b9d6dba-a900-4511-bf31-ab117a19b183","none","none",TRUE,NA,"Guymer, G.P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"0b9d6dba-a900-4511-bf31-ab117a19b183",NA,NA,NA,"Herbrecs","2418423390","0b9d6dba-a900-4511-bf31-ab117a19b183",NA,"BRI AQ0424405","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"2070","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Ref sheet|Sheet|Spirit",NA,"ICN",NA,"Curtain Fig, 2km SW of Yungaburra.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Fruit",720,"Australia, Queensland, Cook","Map","In rainforest.  Tree to 10m.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=fdef0a23-df99-4682-8abf-e31564fba175","http://creativecommons.org/licenses/by/4.0/"
"2418539623","Pilidiostigma tropicum L.S.Sm.",-17.440131,145.526104,"cdc,colmafu,inmafu","5d7f5915-0561-4107-aa20-20a4267c203f","96835ce2-d3af-4f6e-af81-faa0c7576fa4","19893c10-381e-4534-9bb8-6c37d03ad29e","3c5e4331-7f2f-4a8d-aa56-81ece7014fc8","AU","DWC_ARCHIVE","2024-06-19T02:32:59.476+00:00","2024-06-19T04:58:39.553+00:00",318,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,2000,"OCEANIA","Queensland",1986,1,27,"1986-01-27",27,27,"2021-07-17T16:35:08.000+00:00","2024-06-19T04:58:39.553+00:00",NA,FALSE,"3d99cba1-d823-42c0-96db-c88ac199e37e","none","none",TRUE,NA,"Guymer, G.P.",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","OCEANIA",NA,"3d99cba1-d823-42c0-96db-c88ac199e37e",NA,NA,NA,"Herbrecs","2418539623","3d99cba1-d823-42c0-96db-c88ac199e37e",NA,"BRI AQ0424402","BRI",NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"2073","7000",NA,NA,NA,"Apricot Myrtle","https://id.biodiversity.org.au/node/apni/2890435","Pilidiostigma tropicum",NA,"a79d773e-d540-4a63-bf13-3892b10581c8","96b0cded-0297-4de7-8917-2911806bb028",NA,"Sheet|Spirit",NA,"ICN",NA,"ca 4km E of Crater NP, S of Atherton.","Cook","PhysicalObject",NA,NA,"Plantae | Viridaeplantae | Streptophyta | Equisetopsida | Magnoliidae | Rosanae | Myrtales | Myrtaceae | Pilidiostigma",NA,"Fruit",900,"Australia, Queensland, Cook","Hrb Convert","On rainforest margin.  Tree to 6m; fruit ripening to shiny black.",NA,NA,NA,NA,NA,"https://images.ala.org.au/image/proxyImageThumbnailLarge?imageId=e0f7e2b5-6680-4bda-ba85-628c9194f9c6","http://creativecommons.org/licenses/by/4.0/"
"2514344907","Pilidiostigma tropicum L.S.Sm.",-17.43333,145.51667,"colmafu,inmafu","15f819bd-6612-4447-854b-14d12ee1022d","396d5f30-dea9-11db-8ab4-b8a03c50a862","65eb93af-41b8-4917-a5fc-cfe2a45aa4bf","396d5f30-dea9-11db-8ab4-b8a03c50a862","NL","DWC_ARCHIVE","2024-07-18T22:01:52.868+00:00","2024-07-18T23:55:56.984+00:00",270,"PRESERVED_SPECIMEN","PRESENT",3188130,6,7707728,220,690,5014,3188129,3188130,3188130,"Pilidiostigma tropicum L.S.Sm.","Plantae","Tracheophyta","Myrtales","Myrtaceae","Pilidiostigma","Pilidiostigma tropicum","Pilidiostigma","tropicum","SPECIES","ACCEPTED","NE",NA,NA,"OCEANIA",NA,1986,1,27,"1986-01-27",27,27,NA,"2024-07-18T23:55:56.984+00:00",NA,FALSE,"L.2518667@BRAHMS","none","none",TRUE,NA,"Guymer GP",NA,"WGS84","Magnoliopsida","AU","none","none","OCEANIA","Australia","EUROPE","Naturalis Biodiversity Center","L.2518667@BRAHMS",NA,NA,NA,"Botany","2514344907","https://data.biodiversitydata.nl/naturalis/specimen/L.2518667",NA,"L.2518667",NA,NA,NA,NA,"Pilidiostigma tropicum L.S.Sm.",NA,"Guymer, GP 2073",NA,NA,NA,NA,NA,NA,NA,NA,"0e919a55-08d3-4bd2-aec1-200858fafd92","0add23db-a8f7-4d15-95ad-4ed0c5c8a055",NA,NA,NA,"ICN",NA,"Flora of Queensland. Cook District. About 4 km E of Crater NP, S of Atherton.",NA,NA,NA,NA,"Plantae|Myrtales|Myrtaceae",NA,NA,NA,NA,NA,NA,"17abcf75-2f1e-46dd-bf75-a5b21dd02655","Naturalis Biodiversity Center",NA,NA,NA,"https://medialib.naturalis.nl/file/id/L.2518667/format/large","http://creativecommons.org/licenses/by/4.0/"
