"sp","lma","se"
"Crinodendron_patagua",1.8437821459884,0.00535213220448736
"Crispiloba_disperma",1.57000768182804,0.00644630920077816
"Crossopetalum_ilicifolium",1.81535592976621,0.00505704922247772
"Crossopetalum_rhacoma",1.67131741292896,0.00650092680339021
"Crossosoma_californicum",1.70306022426711,0.0245159014331845
"Crossostylis_grandiflora",1.89292195827982,0.022623029026413
"Crotalaria_laburnifolia",2.11855012887585,0.0517634115213375
"Crotalaria_lebrunii",2.33826731187731,0.108032096280064
"Crypteronia_griffithii",1.06938448610001,0.086007912991094
"Cryptocarya_alba",1.57559778216983,0.00878140428545528
"Cryptocarya_bidwillii",1.89258112582615,0.013899699185772
"Cryptocarya_botelhensis",2.08936616684639,0.00958984628360939
"Cryptocarya_corrugata",2.11932693368639,0.0102007924629798
"Cryptocarya_densiflora",1.89565481629691,0.00742547175721417
"Cryptocarya_gracilis",1.76223194623663,0.00906049923855013
"Cryptocarya_guillauminii",1.95939788510024,0.012610064542987
"Cryptocarya_oubatchensis",2.1331292525618,0.00874869477890668
"Cryptocarya_pluricostata",1.91038543040307,0.0250179810468176
"Cryptocarya_saccharata",2.02989954022377,0.00830724223055933
"Cryptocarya_subtriplinervia",2.25802021397019,0.0109396637709124
"Ctenolophon_englerianus",1.81220647746782,0.00932603877829746
"Cuervea_kappleriana",1.64206208439051,0.0813072729479703
"Cuphea_hyssopifolia",1.83163779009778,0.0251497111286006
"Curatella_americana",1.91813559458793,0.283699516347765
"Curtisia_dentata",2.10904628720974,0.00894709539681525
"Cyanea_angustifolia",2.77290053099275,0.100479008721051
"Cyathocalyx_sumatranus",1.21254329348759,NA
"Cyathostegia_matthewsii",1.5987700290036,0.00824628819760116
"Cyclea_barbata",2.12140144542681,0.0341491297325068
"Cyclea_polypetala",1.95132196767777,0.0676810832962094
"Cymbopetalum_torulosum",1.18189313158269,0.0983468079770844
"Cyphostemma_buchananii",1.99550553880624,NA
"Cyphostemma_macrocarpum",1.28578359453973,0.0534414133476218
"Cyphostemma_microdipterum",1.92572453417475,0.0493930081549076
"Cyrilla_racemiflora",2.01678548950575,0.00992766273622871
"Cyrillopsis_paraensis",1.54071086957262,0.0637219699526522
"Dacryodes_nitens",1.71006836755517,0.0487516991062667
"Dactyladenia_staudtii",1.2268406559658,0.0604301485169647
"Dactylocladus_stenostachys",1.71686249202287,0.0180621926965492
"Dalbergia_sericea",2.05614200677985,0.0254408822799973
"Dalbergiella_nyasae",1.3549749608465,0.0359149230273144
"Dalrympelea_pomifera",1.49587629812055,0.0277652902465559
"Dapania_pentandra",1.59467207220399,0.015457512220061
"Dapania_racemosa",1.53965851936154,NA
"Daphnandra_micrantha",1.91900399069922,0.0084712106107273
"Daphne_laureola",1.90147437988567,0.0351838859582221
"Daphniphyllum_calycinum",1.83095694375575,0.0172645704254718
"Daphniphyllum_macropodum",2.15009755979283,0.0236831454222248
"Daphnopsis_philippiana",1.43009719448381,0.0877370286370024
"Darlingia_darlingiana",1.92835789898122,0.0620182125281056
"Davidia_involucrata",2.25450920299641,0.0486237725597324
"Daviesia_latifolia",1.81103027039702,0.0653715365523778
"Davilla_alata",2.20386315569163,0.178508195575277
"Davilla_angustifolia",2.08686594820767,0.0276508888646236
"Davilla_cearensis",2.06749813550921,0.0446104191201423
"Davilla_cuspidulata",1.99820459228017,0.0347443844761487
"Davilla_glaziovii",2.05186225137499,0.0342210591350045
"Davilla_grandiflora",1.91669533938617,0.0338522164610624
"Davilla_kunthii",2.04869657486987,0.0136764805212683
"Davilla_latifolia",1.65839750853762,0.0679574716604278
"Davilla_nitida",2.13850775672559,0.0299920027358175
"Davilla_rugosa",2.15870398884276,0.0200791475641296
"Davilla_sellowiana",1.92035969833062,0.0502239322657553
"Davilla_strigosa",1.37482276851159,NA
"Decaisnea_insignis",1.80823257866559,0.00864518407821602
"Decarydendron_ranomafanensis",1.96010518358896,0.00586721839874246
"Deeringia_amaranthoides",2.23440311814577,0.0179826711272363
"Degeneria_vitiensis",2.39250745433367,0.0369372695930362
"Dendrobangia_boliviana",2.00876677121135,0.0207618832577002
"Dendromecon_harfordii",1.86914878941653,0.00934468477744461
"Desbordesia_glaucescens",1.88591786482096,0.0219496008373164
"Desfontainia_spinosa",2.18896524533868,0.00745334472875868
"Deutzia_glabrata",1.76651819873669,0.011057283293946
"Deutzia_parviflora",1.89195256019002,0.00912724124222327
"Deutzia_pulchra",1.89083110973666,0.00901056078116023
"Deutzia_uniflora",2.11538140747447,0.0270189896507271
"Diacidia_galphimioides",1.75299734303051,0.0100810095522119
"Dialium_schlechteri",1.78366601466784,0.0232025178888644
"Dianthus_anticarius",2.91499917347164,NA
"Diapensia_lapponica",1.79179614376312,NA
"Dicarpellum_baillonianum",1.90673041797794,0.00594958101291695
"Dicella_julianii",1.78384487197212,0.0226153277881021
"Dichostemma_glaucescens",1.74589869205524,0.0125135946370164
"Diclinanona_calycina",1.85289981643623,0.0261350815232171
"Diclinanona_tessmannii",1.43409453039343,0.0653248427455615
"Didymeles_integrifolia",2.22012143780305,0.0461119612670843
"Didymeles_perrieri",2.03225116611148,0.00851190485617212
"Diervilla_sessilifolia",1.96188906508712,0.35233257427554
"Dillenia_aurea",2.13732158775165,0.166187863828486
"Dillenia_indica",2.29776802280223,0.0799571491776232
"Dillenia_philippinensis",2.26616962052598,0.0275362160410371
"Dillenia_suffruticosa",1.799782954292,NA
"Dilobeia_thouarsii",2.19803955749331,0.163989449232727
"Diogoa_zenkeri",1.72261675955976,0.0412239850203975
"Dionysia_balsamea",2.67162061358972,NA
"Dioscoreophyllum_volkensii",2.45575783141613,0.149324248974173
"Diospyros_maingayi",1.53134125217307,0.038477604199686
"Dipelta_yunnanensis",1.83434806732858,0.00951181965727666
"Dipentodon_sinicus",1.82133361765216,0.0162310649757442
"Diploclisia_glaucescens",2.2905967446928,0.0248392886237502
"Diplokeleba_floribunda",2.21114423150056,0.00787928068824322
"Dipterocarpus_retusus",1.98262470889541,0.0972297266038686
"Dipteropeltis_poranoides",1.75244640927344,0.100176536612513
"Dirca_palustris",1.33497418617715,0.015548832560848
"Disanthus_cercidifolius",2.43139024018924,0.0320194993171708
"Discophora_guianensis",1.77060844438823,0.134396634326292
"Discopodium_penninervium",2.14553594439869,0.0322982415076078
"Distylium_racemosum",1.80646656763479,0.00785421478395831
"Ditrysinia_fruticosa",2.07237207665972,0.00594359880142494
"Ditta_myricoides",1.81296742685908,0.0115735591568301
"Doliocarpus_major",1.72503803844624,0.0185702604493702
"Doliocarpus_multiflorus",2.09071651925395,0.0529921192097609
"Doliocarpus_olivaceus",1.82658377771863,0.0240389832345415
"Doryphora_sassafras",1.63166455444777,0.0136597192778308
"Dovyalis_hebecarpa",1.99188245253136,0.00511085907994735
"Draba_cana",2.46696198874903,NA
"Dracontomelon_lenticulatum",1.35551263776765,0.0398569878532159
"Drepananthus_kingii",1.83135653029139,0.0530149025336872
"Drimys_andina",2.04717819902451,0.0496187883671363
"Drimys_aromatica",2.18475422988687,0.0230276289719078
"Drimys_confertiflora",2.13328687309728,0.0424982451414905
"Drimys_granadensis",1.89045697348384,0.0737286165804895
"Drimys_membranea",1.98026327559307,0.0210981522859209
"Drimys_piperita",2.01389963874085,0.0133873287072636
"Drimys_roraimensis",2.07923572517217,0.0121152266697911
"Dryades_concinna",2.03563340728226,0.0510280929956847
"Dryas_drummondii",2.36248414059528,0.0513710835431361
"Drypetes_principum",1.18926494421174,0.103347826416401
"Duabanga_moluccana",1.84234775847985,0.104240317955021
"Dubouzetia_kairoi",1.86964156355272,0.0272424669085277
"Duguetia_hadrantha",1.37691180116265,0.0255486541249839
"Duguetia_inconspicua",1.26352168411823,0.0706563566621791
"Duguetia_macrophylla",1.63639375197511,0.0572131172754245
"Duguetia_odorata",1.94372901994975,0.0509025173670054
"Duparquetia_orchidacea",1.34428174909895,0.0133199137928592
"Elaeagnus_conferta",2.18272974061556,0.113714651772015
"Elaeagnus_umbellata",2.00409955473328,0.00625128729836915
"Elaeocarpus_coumbouiensis",2.20856963767004,0.00641850291940609
"Elaeocarpus_floribundus",2.21340327938176,0.0233927080569034
"Elaeocarpus_johnsonii",2.05291573240932,0.0368559943401087
"Elephantomene_eburnea",2.15507150521768,0.167611671980434
"Eliea_articulata",1.92705366754221,0.0128881087113507
"Elissarrhena_solimoesana",1.61286517513915,NA
"Embelia_ribes",1.99905341828406,0.0281172352286475
"Embothrium_coccineum",2.02839671993333,0.0295929733603023
"Endertia_spectabilis",1.58564679271515,0.0259390911870253
"Endiandra_dichrophylla",1.98828538102835,0.0345945696939239
"Endiandra_glauca",2.01018112685862,0.0108734566114722
"Endiandra_montana",1.91286249197631,0.0208430366414192
"Endiandra_wolfei",1.99550631473442,0.00982837475002265
"Endodesmia_calophylloides",1.80307902253096,0.0184775122556579
"Engelhardia_roxburghiana",1.85054461927526,0.00958758790856866
"Engomegoma_gordonii",1.72554962121908,0.0245327162848652
"Enkianthus_campanulatus",1.9490926685897,0.00408886823092365
"Enkianthus_chinensis",2.14181837819454,0.0233116744720183
"Enkianthus_quinqueflorus",2.07285345289011,0.027835325546426
"Ephedranthus_boliviensis",1.35663172455959,0.0276300984100365
"Epiprinus_siletianus",2.28246843680011,NA
"Episcia_lilacina",2.40919194354595,0.0293286411384445
"Erblichia_odorata",2.17239007227964,0.0233308580919797
"Eremogone_congesta",4.48950154989185,NA
"Erisma_floribundum",1.60733400938159,0.0176509660292961
"Erismadelphus_exsul",1.47185880428791,0.0841556530910298
"Erodium_arborescens",2.56015081812843,0.0248938999233427
"Erythropalum_scandens",2.21722325988296,0.0425074748462256
"Escallonia_micrantha",1.85492514222286,0.04068599980256
"Escallonia_pendula",1.95240750248776,0.0506556677976505
"Escallonia_pulverulenta",1.82520246964237,0.0258048722146397
"Escallonia_revoluta",1.69992878551251,NA
"Espadaea_amoena",1.90388855469495,0.00687779370379168
"Eucalyptus_concinna",2.42941561565034,0.0233447632533196
"Euclea_divinorum",1.90315556029427,0.0111983268199318
"Eucnide_aurea",2.95822189132791,0.141972545736673
"Eucnide_rupestris",2.48712381241666,0.145583067669981
"Eucommia_ulmoides",2.01602150221875,0.0122084369793633
"Eucryphia_cordifolia",1.68178513917635,0.0197613855439523
"Eucryphia_jinksii",1.94037475266294,0.0286421075955039
"Eucryphia_moorei",2.05166092316804,0.0445409027982638
"Euonymus_europaeus",2.01438299696033,0.00607453584082821
"Euphronia_guianensis",2.09214543072303,0.00634012481645844
"Eupomatia_barbata",1.72397885866426,0.0855680870958112
"Eupomatia_bennettii",1.58227205018305,0.0674965880875175
"Euptelea_pleiosperma",2.37877076390797,0.0222557194621494
"Euptelea_polyandra",2.2462539830525,0.0220284222970755
"Eurya_quinquelocularis",1.46321541069739,0.0127750557098684
"Eusideroxylon_zwageri",1.13919213403381,0.0247022293591499
"Exbucklandia_populnea",1.98035059271005,0.0729215310433583
"Exomis_microphylla",2.20280352785845,0.0237981629095103
"Fagus_crenata",1.84299292001681,0.0062932755380315
"Fagus_lucida",2.03699505701165,0.00782518548908663
"Fallopia_baldschuanica",2.36920845277326,0.0278172555959494
"Faurea_forficuliflora",1.98091464994256,0.019857714765896
"Faurea_saligna",1.91376233041672,0.0560434982523314
"Fendlera_rupicola",2.03818675416924,0.0402383908757576
"Fendlerella_utahensis",1.76144585468619,0.15071640633503
"Fenerivia_angustielliptica",2.16189594306198,0.0898716197819222
"Fenerivia_capuronii",1.64606515743147,0.0641297678206364
"Fenerivia_chapelieri",2.12082308291858,0.00520254204458071
"Fenerivia_humbertii",2.10950370443996,0.00952520868220666
"Fenerivia_richardiana",1.34712999263615,NA
"Fevillea_cordifolia",2.05423104498534,0.109630819140057
"Fibraurea_tinctoria",1.90875244736185,0.100569266646905
"Finschia_chloroxantha",2.13698257896306,0.0198073349208789
"Firmiana_simplex",1.39014556802844,0.0770353646585371
"Fissicalyx_fendleri",1.81985202764598,0.0838594430717187
"Fissistigma_oldhamii",1.68385328450341,0.0147665611491698
"Forchhammeria_watsonii",1.7583110534821,0.270529222524923
"Forsythia_viridissima",2.32915393708773,0.00800523368479377
"Fortunearia_sinensis",1.71282892591248,0.10717585492425
"Fothergilla_gardenii",1.91270730005333,0.00804641567886534
"Fothergilla_latifolia",1.78775121209467,0.0270872724509563
"Freziera_verrucosa",2.15161651858593,0.0346112904258011
"Fuchsia_boliviana",2.18667932793101,0.0273232327108723
"Fuchsia_cyrtandroides",2.19908674571047,0.00927828784814878
"Fuchsia_magellanica",2.19784590113909,0.0106793168834884
"Fuchsia_paniculata",1.88978400892686,0.0121027619094038
"Fusaea_longifolia",1.71241034307528,0.0887108170630676
"Fusaea_peruviana",1.30262188090081,0.0951469286237346
"Fusispermum_laxiflorum",1.98544968530537,0.0733470872829492
"Fusispermum_minutiflorum",1.68347207838723,0.108968636252931
"Galbulimima_belgraveana",2.08976587471266,0.0207193847184788
"Galearia_filiformis",1.77256915617043,NA
"Galipea_laxiflora",1.82094506122626,0.0603170694116703
"Galphimia_brasiliensis",2.07632879429107,0.00741451561620267
"Galpinia_transvaalica",1.51466530258004,0.0118786726323576
"Garcinia_amplexicaulis",1.30663618953578,0.0481002274506173
"Garcinia_griffithii",1.43344242061392,0.0058341553394707
"Garrya_fremontii",2.24495411696792,0.00574252270738029
"Garrya_ovata",2.11394208609471,0.00763792255831404
"Gasteranthus_glaber",2.38640061290578,0.00840625913841815
"Gasteranthus_wendlandianus",1.69040384199732,0.0312387245823614
"Gelsemium_elegans",1.86159100759449,0.0111289583319591
"Gelsemium_rankinii",1.92869476668582,0.00381332502988159
"Gelsemium_sempervirens",1.71624410291122,0.00384054440299197
"Geniostoma_rupestre",1.99231219668852,0.0115672104419568
"Genipa_americana",1.8709592224275,0.074047465411002
"Geranium_aculeolatum",2.93065741552462,0.0420521104580863
"Geranium_arabicum",2.7569985862363,0.0904866133562631
"Gerrardina_foliosa",1.9477839041714,0.00594720415355785
"Gillbeea_adenopetala",1.66142812229582,0.0376301965759575
"Glandonia_macrocarpa",1.91285698070169,0.0350710637166591
"Glaucium_flavum",1.95003641540414,0.0610063594481871
"Glischrocaryon_baeuerlenii",2.64484490702896,0.0405564691660347
"Gomortega_keule",2.12088833608821,0.0130224134124954
"Gomphandra_tetrandra",1.88748900486227,0.00922673319434113
"Goniothalamus_tortilipetalus",1.28535726049274,0.00745966781511447
"Gonocaryum_litorale",1.06074433417862,0.0383820848107098
"Gonocaryum_minus",1.96976520033554,0.0179758668733398
"Gonystylus_macrophyllus",1.6541867399718,0.035043278506592
"Grayia_spinosa",2.05477126220804,0.0300773554849977
"Greenwayodendron_oliveri",1.04631970097835,0.0534570172474713
"Greenwayodendron_suaveolens",1.35568130175961,0.0183127212037301
"Greyia_sutherlandii",1.96347105350681,NA
"Griselinia_lucida",2.03243116863466,0.0622749254956009
"Griselinia_racemosa",1.85610707035235,0.00643584175644034
"Griselinia_ruscifolia",1.89755630095429,0.00421660144786404
"Guaiacum_sanctum",1.66848887668793,0.308601217323716
"Guamatela_tuerckheimii",2.21715946396617,0.0117013289340448
"Guatteria_aeruginosa",1.45263130149052,NA
"Guatteria_blainii",1.98922886491731,0.00776501622731446
"Guatteria_lucens",1.67735793602637,0.0225838184420284
"Guatteria_pittieri",1.75229624236847,0.0826145051389231
"Guatteria_wachenheimii",1.88731915060907,0.0585579728586138
"Guiera_senegalensis",1.82535542268987,0.00486072784839901
"Guilfoylia_monostylis",1.91323522817553,0.0123256276137869
"Gustavia_speciosa",1.65666491555689,NA
"Gyminda_tonduzii",1.75345238693023,0.00559783238559222
"Gynostemma_pentaphyllum",1.66185800246751,0.0351476103641786
"Gyrocarpus_americanus",2.40147220491811,0.0655428883348373
"Haematodendron_glabrum",1.929340835528,0.0208388932858993
"Haematoxylum_campechianum",2.09673496170177,0.0370361004752894
"Hagenia_abyssinica",1.34799300549162,0.0549762331780806
"Halesia_diptera",2.08376351930424,0.0108440022863607
"Hamamelis_japonica",1.82074672768908,0.0181502619676008
"Hamamelis_mollis",1.92339849576757,0.0348353750337427
"Hamamelis_vernalis",1.754089276504,0.018373404218313
"Hamamelis_virginiana",1.85021188370909,0.013702500019428
"Harmandia_mekongensis",1.80042933207918,0.0167742334075891
"Hasseltia_floribunda",1.97059218909502,0.0154098200802267
"Hauya_elegans",2.0706154108167,0.0214192760674231
"Hebecarpa_obscura",1.86941453936866,0.0255663717281154
"Hedycarya_angustifolia",2.19659336488221,0.00927156562171088
"Hedycarya_cupulata",2.06360481257645,0.00794065572195605
"Hedyosmum_angustifolium",1.97177448268817,0.0202630334347195
"Hedyosmum_anisodorum",2.09694706467,0.00936697856005903
"Hedyosmum_arborescens",2.04996249535231,0.00658301358835007
"Hedyosmum_bonplandianum",1.81100223930103,0.0409153605957738
"Hedyosmum_brenesii",1.89777093204681,0.0630414382089468
"Hedyosmum_colombianum",1.88385697839817,0.0240420229191916
"Hedyosmum_costaricense",2.01317991479676,0.02113480322564
"Hedyosmum_cuatrecazanum",1.84814027501069,0.0224285752531621
"Hedyosmum_cumbalense",1.84773232523465,0.00727695796731652
"Hedyosmum_dombeyanum",2.00293503508336,0.0158178180245607
"Hedyosmum_gentryi",2.0120251313546,0.00519629357498992
"Hedyosmum_lechleri",1.86102922456513,0.011415819012931
"Hedyosmum_luteynii",1.85357210290609,0.0302086495441586
"Hedyosmum_nutans",1.55484163520719,0.0203755106381751
"Hedyosmum_orientale",1.8273818459034,0.0409526628174645
"Hedyosmum_peruvianum",1.96327565683348,0.0335086849336553
"Hedyosmum_scaberrimum",1.94273716754751,0.03214129003208
"Hedyosmum_scabrum",2.09683635291394,0.00889569874831301
"Hedyosmum_spectabile",1.66189387696626,0.0537041805644305
"Hedyosmum_sprucei",2.0010938086714,0.0623152139928993
"Hedyosmum_strigosum",1.74168888319519,0.0756215369809127
"Hedyosmum_translucidum",2.08787217493464,0.0165295328711029
"Heimia_salicifolia",1.97393457845411,0.137248573638682
"Heisteria_concinna",1.90498576117693,0.0204306681613805
"Heisteria_densifrons",1.72854552512104,0.0180491994001072
"Heisteria_insculpta",1.85312094244194,0.0107741450785107
"Heisteria_parvifolia",1.68852338459376,0.0243513388267002
"Heisteria_scandens",1.83479359732431,0.0130346351542411
"Heliciopsis_terminalis",1.74993757496716,0.0403246179610201
"Helinus_integrifolius",1.95626204685406,0.0192040138027807
"Heliotropium_amplexicaule",1.6626305324268,0.0257124345919851
"Heliotropium_arborescens",1.82982439556147,0.0180628898292894
"Helwingia_chinensis",1.96409884982795,0.00818258751966909
"Hemiptelea_davidii",1.69935091243084,0.00930002666909217
"Heptacodium_miconioides",1.79547532180905,0.0233497449150126
"Hernandia_ovigera",1.88947026882176,0.246391984830625
"Heteropyxis_natalensis",1.97264429456706,0.015833576484542
"Heterostemon_conjugatus",1.23106013822913,0.0237316013566557
"Hibbertia_banksii",2.14327712702035,0.0811331831938369
"Hibbertia_baudouinii",1.69788414229939,0.178195484764771
"Hibbertia_commutata",2.63220888290996,NA
"Hibiscus_mutabilis",2.23385430745829,0.0703942019009216
"Hidalgoa_ternata",2.93828138352491,0.16402453934898
"Hijmania_alta",1.65508543530192,0.0369165285947773
"Honckenya_peploides",1.75215325588558,0.0360041003953657
"Horsfieldia_amygdalina",2.45087179161057,NA
"Horsfieldia_australiana",1.436868212153,0.11938084347816
"Horsfieldia_basifissa",1.61123380467098,0.0306187506701616
"Horsfieldia_hellwigii",1.10151668175732,NA
"Horsfieldia_kingii",1.86680746618132,NA
"Horsfieldia_spicata",1.93352698317058,0.0263474617848138
"Horsfieldia_sylvestris",1.95978794973422,0.277014718226679
"Hubera_nitidissima",1.64539032306448,0.0081747232187348
"Huertea_cubensis",1.86820409741007,0.0330092948415906
"Huertea_glandulosa",1.57699160330414,0.131397376004431
"Hugonia_obtusifolia",1.91954647705485,0.0291487748960838
"Hugonia_penicillanthemum",1.73286391508905,0.0651333004784049
"Hugonia_spicata",1.33042280824025,0.0151880315567032
"Hullettia_dumosa",1.75396992643077,0.365079846011744
"Humbertia_madagascariensis",2.2002290904068,0.0133405994452229
"Huodendron_biaristatum",1.72648231539944,0.0219746502977774
"Hydrangea_arborescens",2.47416451170741,0.052203653083805
"Hydrangea_aspera",1.70180402809901,0.0606298984866983
"Hydrangea_diplostemona",1.77257801048128,0.0602198682445036
"Hydrangea_febrifuga",2.14924266969664,0.0410996734330459
"Hydrangea_heteromalla",2.21277042812374,0.0364759207466192
"Hydrangea_involucrata",1.93607537813102,0.0912463449233654
"Hydrangea_luteovenosa",1.84803002650724,0.00695788326697846
"Hydrangea_macrophylla",2.09014670367372,0.030660197433053
"Hydrangea_quercifolia",2.05404740830045,0.140705760599598
"Hydrangea_robusta",1.64542605992923,0.0861978912499539
"Hymenolobium_flavum",1.62606522276246,NA
"Hypericum_nanum",1.64433871141212,0.0286422176022034
"Hypodaphnis_zenkeri",1.99679127632835,0.0127200923844724
"Hypserpa_decumbens",1.55503508501156,0.175750129266294
"Hypserpa_laurina",2.26534670485063,0.0883776399429172
"Hypserpa_smilacifolia",2.35827708337529,0.0413450131494575
"Hypsophila_dielsiana",1.46583708737074,0.0188489139542107
"Icacina_mannii",1.40216273487161,0.0245167329034289
"Idesia_polycarpa",2.32087224289631,0.0494717910374328
"Idiospermum_australiense",2.05969270120468,0.0346231598848016
"Ilex_amelanchier",1.97256645340667,0.00356693903582082
"Ilex_buergeri",1.90917393770157,0.0091720335796511
"Ilex_chinensis",1.97980048552507,0.00978831003238833
"Ilex_colchica",1.7545849575481,0.157009139787129
"Ilex_cymosa",1.94654710727199,0.0256565687218827
"Ilex_decidua",2.05243137831309,0.00261964217493195
"Ilex_dipyrena",1.66140618911746,0.00532048388934615
"Ilex_fargesii",2.20861777976507,0.00794663724742276
"Ilex_ficoidea",2.15395100590736,0.00782431834286106
"Ilex_guianensis",1.89762047839471,0.027986481689078
"Ilex_laurina",1.78864356051675,0.0289574787383039
"Ilex_liebmannii",2.18274539593802,0.00947322484077059
"Ilex_lundii",1.82627735925662,0.0134395455977562
"Ilex_mucronata",2.30911603268297,0.00288725469651189
"Ilex_myrtifolia",1.94901915709692,0.00217986276864071
"Ilex_pedunculosa",2.24016020905726,0.00603196817722648
"Ilex_pubescens",1.85427571335867,0.00608736166466166
"Ilex_retusa",2.0408704113935,0.00758719235551461
"Ilex_sebertii",2.42205282039389,0.01217022758389
"Ilex_triflora",1.86474591507728,0.00922280037274911
"Ilex_verticillata",2.18471470024812,0.00584260576209958
"Ilex_yunnanensis",1.87806511475654,0.00166295932015521
"Illicium_anisatum",2.12018167450701,0.0146316099046452
"Illicium_burmanicum",2.01219315429786,0.0378966391713559
"Illicium_henryi",2.19626264007537,0.00778199142046868
"Illicium_simonsii",2.2881438852262,0.0168367972971084
"Illicium_verum",2.10951669052396,0.0130913861663331
"Impatiens_buccinalis",2.07780955789467,0.168854355907256
"Indigofera_heterantha",1.93950733282397,0.00406784340785695
"Intsia_bijuga",1.60932901523705,0.0527903958335766
"Irvingbaileya_australis",2.0082771872517,0.0454046722550857
"Irvingia_malayana",1.97110336704902,0.02573566458209
"Iryanthera_hostmannii",2.0046775838888,0.0394843748059086
"Iryanthera_lancifolia",1.8079835687895,0.0250714456351831
"Isoberlinia_doka",1.39962999786357,NA
"Isotrema_californicum",2.04564334435698,0.0185242021474443
"Isotrema_kaempferi",2.12706450104193,0.0662299462610891
"Isotrema_malacophyllum",1.6686940278648,0.0688021402247983
"Isotrema_tomentosum",2.07289128228966,0.0436573752270263
"Itea_chinensis",2.0627377704886,0.0193699639233338
"Itea_macrophylla",1.74647567929681,0.0591359347945734
"Itea_virginica",1.73342865428816,0.0057688499293469
"Itea_yunnanensis",1.83968084179824,0.0146068232345169
"Ixonanthes_reticulata",2.30107465413545,0.0582855936770114
"Jacquinia_arborea",1.78699899839874,0.0123845446806397
"Jacquinia_keyensis",2.14580494239503,0.0125189503496419
"Jamesia_americana",2.16336449386909,0.00693698933089691
"Jasminum_abyssinicum",1.99283329606117,0.0143876366601042
"Jasminum_fluminense",2.07707515622991,0.00745869900556298
"Jasminum_mesnyi",1.80233366171143,0.0110502669291623
"Jasminum_nervosum",1.70041761142362,0.00402079110218864
"Juglans_californica",1.19123281666126,0.00255782539732481
"Kadsura_coccinea",2.12646020296234,0.00926410357626018
"Kairoa_suberosa",1.6681447640382,0.0417504740584226
"Kalanchoe_beharensis",3.10671713803137,0.0591319619378667
"Kalanchoe_pubescens",2.54231235210284,0.0157583285421147
"Karrabina_biagiana",1.97962690800362,0.0176791298017856
"Kermadecia_sinuata",2.44073125400683,0.13781157818236
"Kiggelaria_africana",1.99402765716854,0.00680595446988238
"Kirkia_acuminata",2.07386720530436,0.188884036229676
"Knema_cinerea",1.76489300004871,0.0125393144080045
"Knema_communis",2.02620029044864,0.0190880100583542
"Knema_elegans",1.60182196907124,NA
"Knema_furfuracea",1.67111176090079,0.0576016159972843
"Knema_globularia",2.09799967662799,0.010309999381136
"Knema_latericia",1.56532770148342,0.0360368338120557
"Knema_laurina",1.48017173574532,0.021512138591367
"Knema_malayana",1.78957318192211,0.0290744469387238
"Knightia_excelsa",2.14714691298129,0.0710895689161557
"Koelreuteria_bipinnata",1.38732676390861,0.0291812994775177
"Koelreuteria_paniculata",1.74336575241885,0.216008832585976
"Lacunaria_oppositifolia",1.81124721060103,0.200383418105546
"Lafoensia_acuminata",1.79816209247445,0.0199896570153552
"Lambertia_formosa",2.79952991544564,0.153273433636743
"Lardizabala_funaria",1.72722422887073,0.0249568074870208
"Larrea_cuneifolia",1.75903892141763,0.0188443043861821
"Larrea_divaricata",2.01494766450155,0.058775225781897
"Larrea_nitida",2.13998041780107,0.0373711662442653
"Lasianthera_africana",1.98296027983218,0.021092809772937
"Lasjia_whelanii",2.04196687631596,0.034886804448831
"Laubertia_contorta",2.14627436389082,0.0270085717155184
"Laurelia_novae-zelandiae",2.00344921022598,0.00708433865830405
"Laurelia_sempervirens",2.06831891281474,0.0119818867514155
"Laurophyllus_capensis",2.27313094145514,0.0176091816584718
"Lebruniodendron_leptanthum",1.65006241713216,0.0618805985697058
"Lecythis_alutacea",1.90469260797393,NA
"Leea_angulata",2.08721208026704,0.0654976512061572
"Leea_guineensis",1.59444895498627,0.09328447001598
"Leea_indica",1.73435669657271,0.0520364205223124
"Leea_macrophylla",1.54058063230088,NA
"Leea_philippinensis",1.67949871750844,0.039904281183238
"Leea_setuligera",1.64687637002055,0.432662808379235
"Leea_spinea",1.77232635918918,0.00551185939786151
"Legnephora_moorei",2.08047108002147,0.0509867405195408
"Lepidobotrys_staudtii",1.68814155125788,0.00654860531924984
"Lepionurus_sylvestris",1.66704464044895,0.095703758992562
"Leptaulus_daphnoides",1.80825863042724,0.0145082600147543
"Leptobalanus_longistylus",1.66632364851557,0.0213777408513013
"Leptolobium_dasycarpum",1.74541438549492,0.229524549424187
"Leptonychia_pallida",0.879838714724211,NA
"Leptoterantha_mayumbensis",1.61525731698148,0.0736468126048959
"Lettowianthus_stellatus",1.66741670109452,0.0334740053333991
"Leucadendron_argenteum",1.78836240742695,NA
"Leucadendron_laureolum",1.53968868511753,0.0791640205635197
"Leucadendron_salicifolium",2.40589538759411,0.146968447532632
"Leucophyllum_frutescens",1.91177067819368,0.0119599342667005
"Leucosyke_capitellata",1.79780508968369,0.0221569046435776
"Levieria_acuminata",2.04800857805344,0.00392422132410498
"Leycesteria_formosa",1.80911714951386,0.042709611234183
"Limoniastrum_monopetalum",2.48691560326788,NA
"Lindera_communis",1.84475636736079,0.0129633180342012
"Lindera_lucida",1.80410236746622,0.0567455928642465
"Linnaea_borealis",2.14121304095786,0.00260910345717917
"Liquidambar_excelsa",2.13092871059223,0.0536747349164403
"Liquidambar_formosana",2.26949583810373,0.0564626772218678
