"sp","lma","se","bio_1","bio_1_se","bio_2","bio_2_se","bio_3","bio_3_se","bio_4","bio_4_se","bio_5","bio_5_se","bio_6","bio_6_se","bio_7","bio_7_se","bio_8","bio_8_se","bio_9","bio_9_se","bio_10","bio_10_se","bio_11","bio_11_se","bio_12","bio_12_se","bio_13","bio_13_se","bio_14","bio_14_se","bio_15","bio_15_se","bio_16","bio_16_se","bio_17","bio_17_se","bio_18","bio_18_se","bio_19","bio_19_se","alt","alt_se","ai","ai_se","wind","wind_se","srad","srad_se","et0","et0_se"
"Sideroxylon_marginatum",0.0162161465803466,0.00957755277588898,0.487386414932924,0.341694278946686,-1.66039567211751,0.139103481874084,-0.0532173376126701,1.60530939657024,-0.453844667540119,10.5373433189269,-0.198243342607027,0.76933238832804,0.719208722972274,0.257681785698157,-0.949558911727614,0.511650602629867,0.640665234255325,0.568739689049635,0.508207878917812,0.209156264546213,0.429858568303243,0.568739689049635,0.530145856273631,0.274063085602589,-1.9500827750548,51.9723484172112,-1.47239849822891,17.6776695296637,-1.1559145897451,0,4.08983765352763,0.548267784616218,-1.72869077518446,48.0832611206852,-1.25303758721119,0.353553390593274,-1.22791172075245,48.0832611206852,-1.18753767443431,0.707106781186548,-0.611316697340479,60.1040764008565,-1.93456660749927,232.284577619781,2.71661944077706,0.175765170932375,1.6378123795177,127.014055570634,1.72538742802754,24.0416305603426
"Camellia_brevistyla",-0.432984030356997,0.0150265574045163,0.615056010807076,NA,-2.34421729345179,NA,-1.31655661167198,NA,0.0270824178087024,NA,0.215906693585752,NA,0.623861450057206,NA,-0.629710438085356,NA,0.951927156780524,NA,0.235375127998456,NA,0.879744354534969,NA,0.381912720053201,NA,0.974374353257722,NA,2.26620128594545,NA,-0.236104581717693,NA,1.34399539800614,NA,2.17342527297453,NA,-0.226368766373237,NA,3.59176671860955,NA,-0.663941411262645,NA,-0.706224550130054,NA,1.03347614066465,NA,1.01033814859344,NA,-0.0253579452968069,NA,-0.102807021973445,NA
"Camellia_saluenensis",0.00901008415734962,0.0123696702435394,-1.60249584176261,0.589243725092483,0.487926795299524,0.0644684535944538,-0.795358537650589,0.236810589657992,0.651337854350597,4.15032675479552,-2.31390930732012,0.622091383018817,-1.52517154224333,0.558630475643133,0.646299560305285,0.126384276880327,-1.00873479554532,0.49641103611777,-1.73414183921661,0.502919803222836,-1.9541196041551,0.49641103611777,-1.37342598867591,0.595223649464555,-1.0991058641056,4.23465366549222,-0.947572689600405,3.93898781414718,-0.86426751402909,0.288675134594813,0.541683952917197,2.56775111382758,-0.941253958276559,12.2236110322059,-0.881253861392796,2.82842712474619,-0.25531321215571,12.2236110322059,-1.00588182802781,3.16885889030526,3.23820333171546,128.278343196868,-0.806836695579349,62.1524922401883,-0.148940188932507,0.028656757892998,-0.740829215737111,40.3731264271658,-1.08291309594564,10.9779608762283
"Pyrenaria_microcarpa",-0.846626089396621,0.0221449363184059,-0.289918060870298,1.15838163361071,-1.22736850528132,0.35961963796659,-1.57853502528948,1.48506740574127,1.03063081478518,60.8045933200727,-0.0165451264077479,0.85630854864652,-0.4968754709799,1.88787253542231,0.579252475199888,1.87673340130675,0.0801798704050436,1.06952916802252,-0.745878827384295,1.68608743477508,0.310656570127025,0.741573580417579,-0.613176801531912,1.77980056269651,0.137723652930561,194.854931794,0.512600044897224,48.4083708708563,-0.415579705235235,3.21455025366432,0.41947237645178,4.81342040756541,0.544355582934299,131.276214313349,-0.374172694068624,11.4519931954288,1.30005687244232,150.771350063598,-0.624760738508303,5.13160143944688,-0.00879563190363227,145.936439741568,0.412455740317372,1350.14222844745,-0.346896683098866,0.0799449727679634,-0.727338044506924,463.618789464409,-0.747855520785492,64.089347355426
"Pyrenaria_diospyricarpa",-1.77268376912938,0.0656401164281264,0.578024947772346,1.59770745379799,1.0942608473128,0.149435191730643,-0.533736789258233,0.294580171457651,-0.00252762007995267,12.3262902433817,1.35735612626258,1.67867188696222,-0.00934347288376882,1.83564900435279,0.689827293191507,0.156977117390586,0.598831950961751,1.06796674943766,0.248881808451192,1.25841453369208,0.72816328773294,1.55752026515547,0.35571222947529,1.78921598993572,-0.754958448940581,154.856385079854,-0.410201244112256,33.2340187157677,-1.01009105188709,3.18198051533946,1.09702261129112,0.112093083949988,-0.467835467139623,90.1561146012848,-1.07567287397673,8.83883476483184,-0.584106635102383,35.0017856687341,-1.0397196817702,3.18198051533946,0.141475135013195,293.80286758301,-0.930224167681703,1184.75741187806,-1.40874263396506,0.0614004350679133,0.720502951320202,267.787000413867,0.592374779855083,44.5477272147525
"Stewartia_rostrata",-0.424360409125433,0.0156345407819527,-0.730304939366106,0.172636303045998,1.51047438056133,0.118476834061396,-1.24164234366621,0.308664839051376,1.82626051699068,5.46924433072308,0.832394075286807,0.0830775606629326,-1.30265548280168,0.235065312661829,1.95657331530063,0.152438411563214,-0.392399779941652,3.19711536319684,-0.57059100575088,1.75194462584659,0.403362653406716,0.141638281300323,-1.19309121844358,0.214338374406783,-0.663695181274249,43.5970607232151,-1.241001196151,6.50071221169337,0.751008597628788,4.09606857581484,-1.83312552532993,0.573639818954163,-1.20798356832229,15.3815666494864,0.59451150898114,12.4379943601733,-0.697642088535066,1.89541356769244,-0.114224699588085,19.2709722217217,-0.743612492138068,21.1765068990248,-0.671954114811169,210.599760824316,-0.0581143964648281,0.0151177785883067,-0.449582847744081,92.8528777803748,-0.109491462375642,13.2455443242037
"Stewartia_ovata",-0.103428065541664,0.0476071923003268,-0.937190318165135,0.317751849388525,1.49715118317518,0.151188878915647,-1.18607157662246,0.124850123134256,1.73561776361118,9.44141744099805,0.406740147047104,0.465425121308698,-1.3845070486396,0.139614299244593,1.84049936093737,0.361882493610696,-2.11446358103722,1.7843513965926,0.177826592083379,0.368100559209873,0.00974641251878649,0.414390199013499,-1.30250570424705,0.230183755706051,-0.259589921654027,16.5563012509169,-0.872995848268068,0.769800358919501,1.05761193363792,3.56422554052121,-1.68823700803712,1.2108150079928,-0.865804546669999,3.23751161874077,0.912858430171204,10.2143689640297,-0.603138589724046,11.8149309178087,0.314388114482145,2.26895309518468,-0.345766442565608,60.4743594273486,-0.176753938523986,292.546482536441,0.194411598171283,0.081227237236966,-0.451848649241549,54.0581739053325,-0.396922399670129,20.9841209807162
"Collomia_rawsoniana",0.544892642752576,0.0480564739350356,-1.71855133457577,0.15581637129741,1.88555667764868,0.054628427644982,-0.856839984302136,0.0621983609031601,1.18431775167872,2.01162871395211,-0.381362461262475,0.198007501293208,-1.45468188946366,0.160046418131131,1.52936706382822,0.0804182336704392,-3.06926663656966,0.139909366544743,-0.167096619188655,0.173849812277941,-1.37103557366603,0.170653480006096,-1.46786498691909,0.136448877605853,-0.979848119683011,0.995991967839098,-0.784897598320335,0.477493455452533,-1.02130824710694,0.14142135623731,1.06720536491742,0.186395155321647,-0.725744934701765,1.12782977438973,-1.0927271733262,0.282842712474619,-1.82958399651595,0.433589667773576,0.542823309571098,1.21983605455815,1.51720760113117,28.4771487336777,-1.20322161719934,19.6700788000455,0.929030857578424,0.0175459627789448,0.738486808211564,11.4598880579942,1.06429627225022,8.61440653788756
"Phlox_colubrina",6.41722823629133,0.198006611780572,-1.62835421492125,0.477061189819173,2.33890435061884,0.286613742739561,-1.18593744128579,1.05921706368682,1.86299732333171,14.3748024119011,0.858448067858634,0.562857337696673,-1.67070134060155,0.299813292756187,2.40479502582813,0.263044887877483,-1.42632207609986,0.513359741630676,0.196772718320742,0.657608847945803,-0.830154998500888,0.638753359446381,-1.76161300551545,0.258329730273731,-1.65719135789308,1.76776695296637,-1.83204008820541,0,-0.651140804852009,0.353553390593274,-1.30945099191578,0.350775070339432,-1.86418091574554,1.06066017177982,-0.737997746857268,1.4142135623731,-1.59608160153705,1.76776695296637,-0.81710222293871,2.12132034355964,0.112715179622414,64.7002704785691,-1.6187356515818,70.3571247280615,-0.0746569515411309,0.0432514331166682,-0.869570410941329,57.0104842331654,-0.16630920579432,21.2132034355964
"Loeselia_ciliata",1.2153944246939,0.108306674347717,0.892045228049388,NA,0.830783191320487,NA,0.724374276048893,NA,-0.718238427931568,NA,1.14875897197631,NA,0.750502250413511,NA,-0.312960183078922,NA,0.723597989443658,NA,0.768737604283271,NA,0.828009087122501,NA,0.896168400308238,NA,-0.746044362331311,NA,-0.301472391328662,NA,-1.1559145897451,NA,1.87440264198021,NA,-0.230329220744324,NA,-1.23598328786172,NA,-1.38935519788795,NA,-1.14835700167997,NA,-0.336659123358527,NA,-1.1379043611269,NA,-0.810512823681878,NA,1.85098225856048,NA,1.63848970279897,NA
"Cantua_buxifolia",-0.581144910591329,0.0252532322577712,-1.92742686177404,0.00913339065970415,2.43682921102994,1.00232353864415,0.972268655717562,2.8317071610847,-0.646485060816014,28.610742759076,-3.06430187789501,0.804687525082492,-1.40990679197126,1.15824089460233,0.134753589026147,1.96292844075826,-2.04399648775379,0.198225732266014,-1.4725522036162,0.305705759352796,-3.43339348579646,0.247015935626591,-1.09540961189498,0.41507160502935,-1.6081638815421,38.8908729652601,-1.27166830847458,7.07106781186548,-1.1334801993054,0,1.84635847683404,8.71109407331647,-1.34931838161345,0.707106781186548,-1.20869640890258,0,-0.838084788156998,14.8492424049175,-1.18753767443431,0,4.45834443916931,16.6170093578839,-1.53559528642947,768.271517759184,0.639318378268498,0.491910620367623,0.39564985934903,917.235576507139,-0.273260252229478,183.140656327316
"Cantua_quercifolia",-0.0379832670025186,0.0135687261066253,-0.501469110922215,0.385018269541176,0.858601994529097,0.157378671202268,1.36318249197207,0.332085065847338,-0.963124993641541,2.01525739446058,-1.29634929686864,0.381729239389777,-0.0670402558583383,0.446861986180429,-0.569000020952118,0.164791988843321,-0.741129090590673,0.381365017178515,-0.230479740369072,0.399938260803489,-1.5057777775057,0.375216708792938,0.0205046753739229,0.39890978938332,-1.07815776057381,44.4108995630577,-0.987300539655949,10.8452754690695,-0.577107316401023,3.17616120497685,-0.0203476814296665,4.82323921288223,-1.06367328527763,25.8842036771464,-0.653408422083908,10.0355368565912,-1.14600868844957,18.6908533780563,-0.891901689106091,10.5773342577419,2.15395301348304,76.3026867154755,-1.06681678813012,353.893673297503,0.050887237502174,0.0377444170041334,-0.698084296922434,103.717922283901,-0.396922399670129,20.893061049066
"Cobaea_scandens",0.315793317077182,0.0689322415249241,-1.50283713501737,0.352315959120998,1.92905936731908,0.445831049422161,0.682021943142017,1.59507411870304,-0.602443981201478,14.2427108169198,-2.53950903383329,0.0438408146462414,-1.16692783867128,1.0620744092816,0.109880581516286,1.01823414254438,-1.61013677636104,0.26846497259594,-1.18648452104733,0.612118911410999,-2.80976952704654,0.272943328131347,-0.824028458703373,0.612118911410999,-1.22804175970396,5.30330085889911,-0.991482418609164,8.83883476483184,-0.942787880568014,1.06066017177982,0.680359999281607,0.647275789390043,-1.05921008064738,10.6066017177982,-0.918773319961625,2.47487373415292,-0.818396559238035,36.0624458405139,-1.0361578024289,2.47487373415292,3.81412143841584,18.7383297014435,-0.886349272724518,940.098465587515,-0.613586978736275,0.0787245389001037,-0.905433694833724,191.419813312703,-0.590771171333853,61.5182899632296
"Bejaria_aestuans",0.471666395128035,0.0133687708421455,-0.0746420162143731,0.479387045051272,0.812173742220091,0.365162836294924,0.935801907609175,1.18666852586291,-0.738202070127358,12.6745013822056,-0.644875394813367,0.617238661936034,0.0678430897437064,0.559798324162039,-0.402706233893074,0.555425088864458,-0.231577630289436,0.491960497285288,0.036482748794461,0.525006028077807,-0.713042221873347,0.535575688272918,0.232346871126959,0.520383020125428,-0.490846797117364,77.8456935225064,-0.661113981305166,8.65794432876534,-0.263025850245324,3.9934947101505,-0.143419806451684,1.92153377397396,-0.57399597727336,24.4578821650608,-0.342338001949617,11.1229492491875,-0.262400974566537,8.30951262108675,-0.728767615274375,10.8290350447304,1.5845058967456,66.7935625640675,-0.362530828377714,780.939746715456,-0.626017790046891,0.112063029708263,-0.726166563815562,304.777939546384,-0.257217595264204,38.0928864750363
"Bejaria_racemosa",-0.275429352083304,0.0125867822530536,0.468700690711398,0.104993921550091,0.900489698973345,0.213790722028287,-0.537446587410564,0.265640202945563,0.503651057702759,7.04029267147531,1.07709449135899,0.0863434559043106,-0.0446312911138119,0.277810523696088,0.591401365025598,0.345893066375026,1.06234137715182,0.0381114788548532,0.0643310614787675,0.164603390292588,1.04971288705015,0.0429696064946317,0.118455987287491,0.195260096140207,-0.598325212806272,16.6547290581384,-0.605913179122726,1.78101094887145,-0.114958873343352,1.78101094887145,-0.0422936062756193,1.85263697802118,-0.531276732955279,7.67671804874974,-0.147236817391707,4.79291143252199,0.166014886710086,6.807348970047,-0.570620172520484,5.05252412166434,-0.966789745970523,2.72543574497731,-0.914569195434334,73.4934554909483,0.719800991136115,0.118868595942993,0.507955954986118,26.2970803288622,1.0669700484111,7.15262189689907
"Chimaphila_japonica",0.344099669921482,0.0110051476190154,-2.27691450726868,1.16934070271604,-0.450512179162568,0.486915859816843,-1.33210036407282,0.345707333546554,0.97925845672699,31.6611775967365,-2.99451576343254,1.14075157882476,-1.88910333682594,1.51033443328945,0.73627382638825,1.26191022079616,-1.53681034619477,1.10772712941922,-2.34055513920785,1.19724881615786,-2.67050452356515,1.07529088214107,-1.95853260321079,1.31357320681217,-0.126515342987074,405.247686606599,-0.054741533088967,48.6096269614706,-0.522143059823775,9.83906965452866,0.867096153665695,3.96048098647159,0.0653580860095536,147.737855535856,-0.560633033622804,35.7636920167181,0.958466100698323,144.027684694066,-0.734288528253396,51.6879156573372,3.61855374175853,233.952407909529,1.55045727161443,6639.85674222657,0.847818698616539,0.514753992754794,-0.907048551481716,223.419598874588,-1.70874382860136,51.9897826500554
"Chimaphila_menziesii",-0.0806546291693974,0.0140082536484213,-1.50628396689693,0.454810738891561,2.09442041570942,0.367010294826424,-1.06293803297127,0.626403699088829,1.66450617259827,22.2668916668499,0.274780728779673,0.781009941643113,-1.58312588508624,0.420045341662212,2.00936502446837,0.911358433359357,-3.06938063722801,0.385896662213061,-0.413147207489054,0.499367003284195,-0.772488354401209,0.674235254220177,-1.56763103389052,0.372594783166572,-1.22918785655372,135.208032305777,-1.25828629582429,23.4587297183799,-0.859780635941151,1.60872620417522,-0.368973724757124,4.32438092921685,-1.22626145395092,68.8583473516465,-0.761191593972544,7.25341298975868,-1.59726289527219,5.71909083683762,-0.0726694406062067,65.9219235156257,1.20602488380293,138.822505380072,-1.14999129716958,1439.0507524059,1.03634121976296,0.0762430557267607,0.499333909906737,515.091134170649,1.12245090374933,84.6782852920393
"Arctostaphylos_pungens",0.920313239253751,0.00329829160242684,-0.984300215738035,0.248448895803968,2.93882729047891,0.354869957596166,-0.598233730225983,0.576127251955221,1.15347158147986,6.87672396469854,0.801400596092577,0.424097930389966,-1.11871841412121,0.163628265255584,1.72357938311131,0.377721529205765,-2.28916263149836,0.276082215989588,0.10521739230834,0.373314578354529,-0.360089200689555,0.2634330959961,-1.00053582272976,0.240813529028001,-1.55416998550881,34.1316861581727,-1.46738024348505,6.46621991583955,-1.09758517460189,0.228035085019828,0.920013450327207,1.64437330557536,-1.44559608149449,18.8103163184461,-1.09136282937824,2.38075618239248,-1.80438306349967,3.55696499842211,-0.294218335635306,16.9772789339164,0.681155697921187,88.4470915293431,-1.68960128931225,149.79056045025,0.586360722605049,0.0880788901347103,1.03580983989048,117.235066730576,1.74544074923413,19.444793647658
"Arbutus_xalapensis",0.92783837006137,0.0167682623325311,-0.438990210432401,0.722883639484313,2.19376805674364,0.568698463119095,0.409648196165845,1.08247849508261,-0.419125268641455,18.8798098666878,-0.293051214861747,0.748783530275575,-0.447134898396995,0.904648155955561,0.382163556732769,0.853233798567459,-0.526319468782768,0.647689282931518,-0.232541947167078,0.745862548874871,-0.974717102999416,0.606777821720381,-0.14592326459894,0.900345807683347,-0.934513622070154,60.4339308666911,-0.51893009689585,10.6197928416707,-1.00336073475518,0.841427358718505,1.6588124908152,1.13516701726826,-0.458590257548396,34.1343229023222,-1.05179685488747,3.40881210981186,-0.786107863810937,6.25203966718062,-1.00659420389607,9.38445523192476,2.02740920976361,73.5125839567621,-1.09379045895983,543.522632463451,-0.21098294716415,0.058471471655433,0.473865250761921,135.88450045211,0.881811049270229,51.3113242861651
"Arbutus_menziesii",0.971924317625,0.0621321779912471,-1.52944454526491,0.555761619394832,0.116242396115505,0.841661430031272,-1.01767081783475,2.59817468553539,0.741062947420123,11.6381891077287,-1.14733658060193,0.847833298480388,-1.02850818646078,0.462597932155018,0.642397317626219,0.722901930382858,-2.68750482142987,0.642275762348016,-0.21033801285522,0.342691778686182,-1.56510658164423,0.434460878495549,-1.24960218042344,0.697217467562633,-0.464613913667228,147.156096260626,-0.232471388600612,23.6681704334464,-0.651140804852009,5.68807231552717,0.676097012338297,3.75780253291001,-0.194464183536981,63.1906424375213,-0.664664259654557,18.9047778352458,-1.60592571599653,18.0219773239971,0.947808990677345,53.8410082248342,-0.253614752167649,93.4840394131533,0.051924745503829,2029.12896439991,0.549714610523333,0.0494404024393978,-1.25521265696221,647.704568793238,-0.953402063153061,89.7363035045832
"Arbutus_unedo",-0.471622012791311,0.0574130840095332,-1.16630165015459,0.492246787213194,-0.0158507929175322,0.376005369431083,-0.823159144580612,4.84404130333561,0.678135545755006,84.3683585984376,-0.872908619266336,1.70048387108601,-0.85125134291383,0.872500767248295,0.570035839537762,2.50171093970834,-2.26668085167247,0.979243250824643,0.0364560198702697,1.28982694810816,-1.13094558077191,1.22024926984868,-1.01405188271904,1.02153824177801,-1.12552976369736,36.9564308040939,-1.05421060290739,5.29150262212918,-0.782008082416883,3.94874569864819,0.424263373546565,7.1580963224058,-1.06558608726202,15.1694136706437,-0.84941916927379,14.5194633101508,-1.7293052838887,13.4053610060939,0.118484750710433,16.4800665226992,-0.750802480985764,71.0336383537953,-0.903108230655635,606.068050206808,0.501772977640935,0.365827426023738,-0.866284661378865,830.374543235152,-0.890456916032369,47.3125932652342
"Arbutus_canariensis",0.431175038339356,0.0116628812298774,-0.858631531105739,0.404156393798288,-0.902348905309621,0.280580513036342,-0.584245919506289,1.63208624799061,-0.0114935427600399,11.6158256986261,-1.36009571674878,0.23735385299741,-0.321524225567577,0.525007682552724,-0.299965527975292,0.322860919774432,-1.67017724132005,0.491870434382239,-0.0737858148020313,0.334907826442742,-1.21648877138163,0.37535228958017,-0.544957252060386,0.475466982283315,-1.49482763750996,54.5957873832771,-1.33188736540088,12.165853854128,-1.11553268695365,0.219089023002066,1.09010402723736,1.64304628109496,-1.3607951935198,31.6052527279881,-1.19368862547504,0.698569967862919,-1.90361173725124,0.268328157299975,-0.161004048270542,33.5578306807815,-0.147993815995009,124.855148071675,-1.45438405089977,433.480735442765,2.33053443218251,0.17386098650127,0.737082439623181,385.492939415219,0.241441658739721,32.8642663085607
"Enkianthus_campanulatus",-0.110913897320814,0.00741245544086233,-2.12921041405716,0.915898421093732,-0.242951562695518,0.365525342979097,-1.76963516453028,0.890305456089755,2.02677706503126,9.91176142948624,-1.50920990876149,0.729842640051342,-2.10428566957509,1.15560112527187,1.73347791329718,0.426689987165699,-0.701180047439708,0.877089886028928,-2.71004862059213,0.98540872198833,-1.50959202256634,0.877089886028928,-2.19358093626858,1.01038275013649,0.167649515118823,116.138656355238,0.309081935840752,19.7568553503166,-0.157584215178768,1.78535710713571,-0.0318064408205141,1.08856527250495,0.25424728196823,52.0012019091867,-0.153035279170526,6.6344272548578,1.22130395676647,52.0012019091867,-0.449338180949088,15.7762677778998,1.1175161210878,249.133529708468,1.78485505673589,1919.91045119948,2.83792746646181,0.433794582016443,-1.62744844626571,57.7831164966867,-2.05884139466645,38.4059321589777
"Enkianthus_quinqueflorus",0.440489947310921,0.027835325546426,0.0933883866182695,0.416205327493894,-1.26962927510932,0.137665988902779,-0.49341342089939,2.59419555349232,-0.231605252270353,22.5354985008005,-0.512239181157921,0.642783329063338,0.238500728131323,0.257883149603588,-0.53817098664116,0.38490017945975,0.0422959600599655,0.506400156000497,-0.00481818511372701,0.198480306088209,-0.104763078600519,0.699876571816188,0.128527843206997,0.142413022351785,0.413211377188464,182.827585243381,0.565570511637949,27.3279127416423,-0.505317266994006,1.73205080756888,0.34451844574645,1.71989346852649,0.671875715227077,98.726896031426,-0.299133776930966,14.8186569092004,0.463963417683717,49.8445732400377,-0.601014876232944,18.0903084346083,0.510321562899952,40.4145188432738,0.445802936743974,909.719757418205,0.283096876915679,0.0501011668747844,0.680051661436897,18.5552708584283,-0.222012875812631,36.570074793065
"Enkianthus_chinensis",0.470950120480782,0.027720024963455,-1.77670583079662,0.390852077825961,0.303868245961825,0.175696820135482,-1.09241392392946,1.92288968700579,1.01574461805119,30.8816805448673,-2.14033181293528,0.770237044579068,-1.719747888498,0.437460403977163,0.963176467100875,0.791164970755613,-1.00047028543332,0.517849739280395,-2.05367786721833,0.576880114205637,-1.89155137685701,0.620258975654694,-1.63401318592979,0.488316924448764,-1.1602310294263,13.9394150403332,-0.968482084366481,2.29469496883573,-0.948396478177938,0.850857410694256,0.811787545239506,2.83020064516337,-0.987480006232691,4.54835134966506,-0.980168797619709,5.06828373317832,-0.324222013372079,5.71729831301464,-1.06643377682998,5.2121652570373,3.00201219806868,182.947097886247,-0.741920630180635,102.932319997171,-0.284505122460116,0.098440151687405,-1.28847553536803,404.813143301429,-1.43551732716155,25.2168718321682
"Clethra_peruviana",0.402097910823746,0.0512432479561798,-0.91404589719931,2.60368461844586,1.24742326143802,0.815294369566134,1.04998805276548,3.01013196674551,-0.828956002904608,19.2178488954679,-1.81423939428133,2.13829102499362,-0.510326622831153,3.74483734727395,-0.303823342683216,1.60654615369291,-1.12914060822998,2.44658948987942,-0.609747376242707,2.83714781346527,-2.03555335496487,2.44046100093118,-0.32326999922835,2.90573725755711,-1.03256857477212,22.6274169979695,-1.08766563453311,17.6776695296637,-0.505317266994006,13.4350288425444,-0.149660562072706,17.965704464135,-1.09109011372057,58.6898628384834,-0.584509052712059,39.2444263558534,-0.908962412265263,4.24264068711928,-0.861625714705008,39.2444263558534,2.94772778226858,586.191521603648,-0.868253012547625,172.180501218924,-0.419832183327007,0.0725963028329237,-0.983281491272349,71.5061732474896,-0.580744510730557,12.7279220613579
"Clethra_acuminata",-0.978531990768168,0.0637244775293698,-1.41052119108399,0.197776988761018,1.23647167003186,0.161228848657396,-1.17936394542418,0.303672544556693,1.56851885835463,6.50149385181627,-0.551488812234448,0.316557566649974,-1.63152850284641,0.155180280483184,1.65340209268317,0.271128980788864,-2.36702597293978,1.77822152541988,-0.654932814586068,1.07126592673475,-0.844118443857117,0.247375502407572,-1.56418299482476,0.195610787804119,-0.123968461098711,88.7812151677745,-0.88275356582557,9.6663074645906,1.43525750603942,6.45012919767245,-1.9233071347789,0.31932466895952,-0.887854902878959,23.7103836254639,1.27099871651003,20.9727005096308,-0.328159659155871,15.9131758824776,0.257694868299725,27.1242319399708,0.462867636505164,48.6355494126124,0.0972080758049696,700.348168621627,0.891976455078069,0.127669961603859,-0.599629596226995,62.8564078260626,-0.725295534428075,9.39054267157477
"Clethra_canescens",0.342362594719331,0.0322298753516637,0.2301218935846,0.874209284546028,-0.50231228025404,0.176912392557532,1.02892016125897,0.841763029707737,-0.864745320584509,3.34584808370853,-0.521036528951775,0.821943501599845,0.5344613874353,0.999150773773121,-0.892526576314175,0.178550560916781,0.0302886584973421,0.796452494199189,0.328366367738804,0.933879174910165,-0.332862226379253,0.881144312923355,0.482763910887058,0.859828461272266,1.08643715634568,69.2182538545048,0.290263480551284,7.70112275364227,2.09146342640043,5.31654257953418,-1.42376474473138,0.40285864987789,0.307646337365831,33.2624506764009,2.13565169352804,9.36833096127587,1.01556196456331,30.0564572929013,1.00747046964418,20.3289356583172,0.913679937255645,187.340654512931,1.7426019964172,1187.97838390477,-0.196427595605466,0.0563785785113323,-0.223572742320589,66.8424034063267,-0.968442054058005,39.5774557039737
"Clethra_alnifolia",0.125739512063629,0.016462779724279,-1.25676219668849,0.260507540971352,0.418317968020297,0.154529419686327,-1.66095851543086,0.41866720430357,2.19435922632804,4.52814460453317,0.228932568548129,0.188867236552976,-1.64168188979917,0.332360404594297,2.05567661572062,0.176590481256924,-0.20622173951121,1.24568958393758,-1.82226568365344,0.958815517093315,-0.0793639885184866,0.216746067954401,-1.68309950319902,0.313917924480851,-0.736111522966697,13.1874182461921,-1.34694212963245,1.00995049383621,0.593967864550939,0.721110255092798,-1.92438989696098,0.239163485532876,-1.30723673795683,2.80499554366847,0.551307283962489,2.50199920063936,-0.752244110070322,1.41703916671347,-0.26144904569531,2.33666428910958,-0.930264602624232,12.396289767507,-0.577295878401597,216.387125310172,1.27220057617275,0.0485439674254225,-1.09168596650618,84.520597599763,-0.582081398810997,15.4994193439625
"Purdiaea_nutans",-0.639282726771902,0.0197340912208181,-0.475602405494538,0.741128647460852,0.50923833831216,0.131804423210134,1.25861179714679,0.518630430113126,-0.921846965336664,1.61500915785109,-1.32761370073521,0.707601606025494,-0.0204192181014049,0.806475243571011,-0.639761204568952,0.168770041136348,-0.699111049893792,0.75545998566455,-0.205460540873246,0.76887774941468,-1.43278820602943,0.715556198814909,0.0198846364339006,0.756651189946419,-0.741714663121094,64.5632403152134,-1.08097462820797,5.89813529854987,0.293347032659056,5.75951386837466,-1.25316474050293,1.36604874811263,-1.12041974414791,18.5253340050861,0.162469258794626,17.7943811356282,-0.820759146708311,15.9540590446444,-0.398225212401378,22.233578209546,2.09298190805459,142.720608182561,-0.636774529775461,614.235892796896,-0.0621945335031991,0.0711150137607029,-1.14914969086232,98.5217641706681,-0.664968459798244,23.7092387056185
"Cyrilla_racemiflora",0.289408509838979,0.00992766273622871,0.203823896668742,0.42630260197348,0.573157118017586,0.338068599159543,-0.197797329362273,3.73748935690318,0.371432352862101,55.9074560862627,0.6091458529554,0.539983537694474,-0.0854139382172809,1.24241075467021,0.405615353262788,1.65468382954314,0.717259815788175,0.49617602061906,0.0671090979604784,0.662640812273049,0.582480789036756,0.472722008477095,-0.00836498321830859,1.0526672218875,-0.319441646030552,71.5295743032209,-0.447001778900549,19.8708832214373,0.257452007955548,3.63868107973205,-0.657269052689001,3.62757870882007,-0.452214250933757,50.7161907086879,0.252515959359815,10.581493278361,-0.131671134544626,13.021213461118,-0.278546066533569,13.9444612660368,-0.549482793250302,78.4270361546323,-0.559711776531597,519.849543618151,0.112533647146488,0.140552866508772,0.355595429453506,180.10747180673,0.531546372195087,19.1976040171684
"Actinidia_eriantha",-0.359136309563256,0.0406374506612171,-0.452562691011277,0.195016746564423,-1.05443467786445,0.0748036577144808,-1.93206274659233,0.619837800380872,1.84157356532893,22.3694310951588,0.646974436368405,0.498325193415738,-0.89783366339968,0.299802418871578,1.38517151482783,0.619023705950708,-0.00216159586502337,0.213280505747614,-1.17175644903505,0.27932131214917,0.749911936039028,0.407038873605781,-1.02381508208166,0.292685075663248,-0.330902614528184,31.785741037977,-0.273593198307227,6.07667062838903,-0.16132328025205,0.38490017945975,-0.0918631690108817,1.98308329611132,-0.175070496750787,19.348652934258,-0.144508129495792,9.95545634871205,-0.0951822836148158,20.0231347677112,-0.530964582520635,4.68251277904566,-0.429649645788717,81.0242304864781,0.0113219730629066,226.705960646368,-0.494036224337908,0.0429885224355767,-1.12964455202031,127.441534708161,-0.999636109268259,6.47502323748154
