filename,filepart1,filepart2,width_pixels,location_along_petiole,leaf_and_petiole_touch_within20pixels,image_name,leaf_id,pixel_distance,error_pixels,error_percent
Anthoshorea_bracteolata_2514363389__4,Anthoshorea_bracteolata,Anthoshorea_bracteolata_2514363389,15.0,0.10,True,Anthoshorea_bracteolata_2514363389,Anthoshorea_bracteolata_2514363389__4,6.62971530308806,8.370284696911941,126.25405940151218
Antiaris_toxicaria_1931224147__1,Antiaris_toxicaria,Antiaris_toxicaria_1931224147,37.65634076752546,0.10,True,Antiaris_toxicaria_1931224147,Antiaris_toxicaria_1931224147__1,37.39067397092489,0.2656667966005699,0.710516202000406
Apeiba_glabra_1928652643__1,Apeiba_glabra,Apeiba_glabra_1928652643,24.020824298928627,0.10,True,Apeiba_glabra_1928652643,Apeiba_glabra_1928652643__1,18.58258593414813,5.438238364780496,29.26523996203867
Apeiba_glabra_1928652643__2,Apeiba_glabra,Apeiba_glabra_1928652643,24.35159132377184,0.10,True,Apeiba_glabra_1928652643,Apeiba_glabra_1928652643__2,19.423729044650518,4.927862279121321,25.370320332379748
Apeiba_glabra_1928935236__1,Apeiba_glabra,Apeiba_glabra_1928935236,17.029386365926403,0.10,True,Apeiba_glabra_1928935236,Apeiba_glabra_1928935236__1,18.736005150511605,1.7066187845852028,9.108765560616863
Apeiba_glabra_1928935236__2,Apeiba_glabra,Apeiba_glabra_1928935236,16.278820596099706,0.10,True,Apeiba_glabra_1928935236,Apeiba_glabra_1928935236__2,18.867962264113206,2.5891416680135,13.722423395652205
Apeiba_glabra_1928935236__3,Apeiba_glabra,Apeiba_glabra_1928935236,24.166091947189145,0.10,True,Apeiba_glabra_1928935236,Apeiba_glabra_1928935236__3,22.628107521399134,1.537984425790011,6.796787686887015
Apeiba_glabra_1928935236__4,Apeiba_glabra,Apeiba_glabra_1928935236,24.596747752497688,0.10,True,Apeiba_glabra_1928935236,Apeiba_glabra_1928935236__4,21.81527561136921,2.7814721411284786,12.750112309738098
Apeiba_glabra_1929556610__1,Apeiba_glabra,Apeiba_glabra_1929556610,26.476404589747453,0.10,True,Apeiba_glabra_1929556610,Apeiba_glabra_1929556610__1,24.5776829664637,1.8987216232837518,7.725389028227606
Apeiba_glabra_1929556610__2,Apeiba_glabra,Apeiba_glabra_1929556610,25.0,0.10,True,Apeiba_glabra_1929556610,Apeiba_glabra_1929556610__2,28.509866713122545,3.5098667131225447,12.311059705891296
Aphananthe_cuspidata_2515274154__2,Aphananthe_cuspidata,Aphananthe_cuspidata_2515274154,10.04987562112089,0.10,True,Aphananthe_cuspidata_2515274154,Aphananthe_cuspidata_2515274154__2,5.979127779199839,4.070747841921051,68.08263666955486
Aphananthe_cuspidata_3991082944__1,Aphananthe_cuspidata,Aphananthe_cuspidata_3991082944,29.410882339705484,0.10,True,Aphananthe_cuspidata_3991082944,Aphananthe_cuspidata_3991082944__1,21.95022778925084,7.460654550454645,33.98896185536705
Aphananthe_cuspidata_3991082944__2,Aphananthe_cuspidata,Aphananthe_cuspidata_3991082944,24.04163056034261,0.10,True,Aphananthe_cuspidata_3991082944,Aphananthe_cuspidata_3991082944__2,17.67766952966369,6.363961030678922,35.999999999999964
Aphananthe_cuspidata_4072864611__1,Aphananthe_cuspidata,Aphananthe_cuspidata_4072864611,11.180339887498947,0.10,True,Aphananthe_cuspidata_4072864611,Aphananthe_cuspidata_4072864611__1,13.491919396438703,2.311579508939756,17.133066400840754
Aphananthe_cuspidata_4072864611__3,Aphananthe_cuspidata,Aphananthe_cuspidata_4072864611,10.44030650891055,0.10,True,Aphananthe_cuspidata_4072864611,Aphananthe_cuspidata_4072864611__3,9.03911256706084,1.4011939418497104,15.501454721957545
Aphananthe_cuspidata_4072864611__5,Aphananthe_cuspidata,Aphananthe_cuspidata_4072864611,13.341664064126334,0.10,True,Aphananthe_cuspidata_4072864611,Aphananthe_cuspidata_4072864611__5,12.133086087224576,1.2085779769017577,9.961010481696977
Aphananthe_philippinensis_2265600213__1,Aphananthe_philippinensis,Aphananthe_philippinensis_2265600213,11.40175425099138,0.20,True,Aphananthe_philippinensis_2265600213,Aphananthe_philippinensis_2265600213__1,12.332736476548847,0.930982225557468,7.548869849994484
Aphananthe_philippinensis_2265600213__2,Aphananthe_philippinensis,Aphananthe_philippinensis_2265600213,12.36931687685298,0.10,True,Aphananthe_philippinensis_2265600213,Aphananthe_philippinensis_2265600213__2,7.903023345530393,4.466293531322588,56.5137332391727
Aphanopetalum_resinosum_2575488904__1,Aphanopetalum_resinosum,Aphanopetalum_resinosum_2575488904,15.556349186104043,0.10,True,Aphanopetalum_resinosum_2575488904,Aphanopetalum_resinosum_2575488904__1,10.235508047967135,5.320841138136908,51.98414297757965
Aphanopetalum_resinosum_2575488904__2,Aphanopetalum_resinosum,Aphanopetalum_resinosum_2575488904,10.0,0.10,True,Aphanopetalum_resinosum_2575488904,Aphanopetalum_resinosum_2575488904__2,11.01135777277262,1.0113577727726195,9.184678162700033
Aphanopetalum_resinosum_2575488904__3,Aphanopetalum_resinosum,Aphanopetalum_resinosum_2575488904,15.620499351813308,0.10,True,Aphanopetalum_resinosum_2575488904,Aphanopetalum_resinosum_2575488904__3,9.067647005823522,6.552852345989786,72.26629291790188
Aphanopetalum_resinosum_2575488904__4,Aphanopetalum_resinosum,Aphanopetalum_resinosum_2575488904,17.26267650163207,0.10,True,Aphanopetalum_resinosum_2575488904,Aphanopetalum_resinosum_2575488904__4,9.567196559076226,7.695479942555842,80.43610157936266
Aphanopetalum_resinosum_4519400214__1,Aphanopetalum_resinosum,Aphanopetalum_resinosum_4519400214,5.0990195135927845,0.20,True,Aphanopetalum_resinosum_4519400214,Aphanopetalum_resinosum_4519400214__1,3.582522714512692,1.5164967990800924,42.330416857841804
Aphanopetalum_resinosum_4519400214__2,Aphanopetalum_resinosum,Aphanopetalum_resinosum_4519400214,4.123105625617661,0.20,True,Aphanopetalum_resinosum_4519400214,Aphanopetalum_resinosum_4519400214__2,4.250055176112524,0.12694955049486367,2.9870094677449095
Aphanopetalum_resinosum_4519400214__3,Aphanopetalum_resinosum,Aphanopetalum_resinosum_4519400214,5.656854249492381,0.20,True,Aphanopetalum_resinosum_4519400214,Aphanopetalum_resinosum_4519400214__3,5.038052103740019,0.6188021457523618,12.282567409197524
Aphanopetalum_resinosum_4519400214__4,Aphanopetalum_resinosum,Aphanopetalum_resinosum_4519400214,5.0,0.20,True,Aphanopetalum_resinosum_4519400214,Aphanopetalum_resinosum_4519400214__4,4.117151685328025,0.8828483146719748,21.443181649539728
Aphloia_theiformis_2312218699__1,Aphloia_theiformis,Aphloia_theiformis_2312218699,5.0990195135927845,0.10,True,Aphloia_theiformis_2312218699,Aphloia_theiformis_2312218699__1,11.573812034070713,6.474792520477928,55.94347395151734
Aphloia_theiformis_2312218699__2,Aphloia_theiformis,Aphloia_theiformis_2312218699,10.816653826391969,0.10,True,Aphloia_theiformis_2312218699,Aphloia_theiformis_2312218699__2,9.34767949814275,1.4689743282492191,15.714855526883259
Aphloia_theiformis_2312218699__3,Aphloia_theiformis,Aphloia_theiformis_2312218699,12.083045973594572,0.20,True,Aphloia_theiformis_2312218699,Aphloia_theiformis_2312218699__3,9.33400000000006,2.7490459735945123,29.451960291348772
Aphloia_theiformis_2312218699__4,Aphloia_theiformis,Aphloia_theiformis_2312218699,11.40175425099138,0.20,True,Aphloia_theiformis_2312218699,Aphloia_theiformis_2312218699__4,10.179636535751166,1.2221177152402127,12.005514253363579
Aphloia_theiformis_2312218699__5,Aphloia_theiformis,Aphloia_theiformis_2312218699,18.384776310850235,0.20,True,Aphloia_theiformis_2312218699,Aphloia_theiformis_2312218699__5,11.93086568527168,6.453910625578555,54.09423587381197
Aquilaria_beccariana_2515304706__1,Aquilaria_beccariana,Aquilaria_beccariana_2515304706,12.36931687685298,0.20,True,Aquilaria_beccariana_2515304706,Aquilaria_beccariana_2515304706__1,7.00446286306095,5.364854013792031,76.59194029115875
Aquilaria_beccariana_2517245947__2,Aquilaria_beccariana,Aquilaria_beccariana_2517245947,2.8284271247461903,0.10,False,Aquilaria_beccariana_2517245947,Aquilaria_beccariana_2517245947__2,6.860288332132986,4.031861207386795,58.77101678805412
Aralia_soratensis_1424308283__1,Aralia_soratensis,Aralia_soratensis_1424308283,8.54400374531753,0.10,True,Aralia_soratensis_1424308283,Aralia_soratensis_1424308283__1,3.410602155411824,5.133401589905706,150.5130576945248
Aralia_soratensis_1424308283__2,Aralia_soratensis,Aralia_soratensis_1424308283,7.280109889280518,0.10,True,Aralia_soratensis_1424308283,Aralia_soratensis_1424308283__2,6.983238861731711,0.2968710275488071,4.251193943481818
Aralia_soratensis_1424308283__3,Aralia_soratensis,Aralia_soratensis_1424308283,8.0,0.10,True,Aralia_soratensis_1424308283,Aralia_soratensis_1424308283__3,9.650129532809393,1.6501295328093928,17.099558375865644
Aralia_soratensis_1424308283__4,Aralia_soratensis,Aralia_soratensis_1424308283,11.31370849898476,0.10,True,Aralia_soratensis_1424308283,Aralia_soratensis_1424308283__4,7.737136501962467,3.5765719970222927,46.22604236225019
Aralia_soratensis_1424308283__5,Aralia_soratensis,Aralia_soratensis_1424308283,7.280109889280518,0.10,True,Aralia_soratensis_1424308283,Aralia_soratensis_1424308283__5,11.724314734772406,4.444204845491888,37.905881461123705
Arboa_berneriana_1839543204__2,Arboa_berneriana,Arboa_berneriana_1839543204,13.0,0.20,True,Arboa_berneriana_1839543204,Arboa_berneriana_1839543204__2,9.505869555174849,3.494130444825151,36.75760985930004
Arboa_berneriana_1839543204__3,Arboa_berneriana,Arboa_berneriana_1839543204,11.6619037896906,0.20,True,Arboa_berneriana_1839543204,Arboa_berneriana_1839543204__3,7.142522313580827,4.519381476109773,63.27430671818273
Arboa_berneriana_4072344770__1,Arboa_berneriana,Arboa_berneriana_4072344770,17.204650534085253,0.20,True,Arboa_berneriana_4072344770,Arboa_berneriana_4072344770__1,12.502499750049989,4.702150784035265,37.60968508730795
Arboa_berneriana_4072344770__2,Arboa_berneriana,Arboa_berneriana_4072344770,4.47213595499958,0.20,True,Arboa_berneriana_4072344770,Arboa_berneriana_4072344770__2,8.5,4.02786404500042,47.386635823534355
Arbutus_menziesii_1928402460__1,Arbutus_menziesii,Arbutus_menziesii_1928402460,31.064449134018133,0.10,True,Arbutus_menziesii_1928402460,Arbutus_menziesii_1928402460__1,41.01186007459005,9.947410940571913,24.254961668356728
Arbutus_menziesii_1928402460__3,Arbutus_menziesii,Arbutus_menziesii_1928402460,33.24154027718932,0.10,True,Arbutus_menziesii_1928402460,Arbutus_menziesii_1928402460__3,30.4138126514911,2.8277276256982233,9.297511160803406
Arbutus_menziesii_1928402460__4,Arbutus_menziesii,Arbutus_menziesii_1928402460,11.6619037896906,0.10,False,Arbutus_menziesii_1928402460,Arbutus_menziesii_1928402460__4,21.68020410420529,10.018300314514692,46.20943726526749
Arbutus_menziesii_1988114697__1,Arbutus_menziesii,Arbutus_menziesii_1988114697,22.825424421026653,0.10,True,Arbutus_menziesii_1988114697,Arbutus_menziesii_1988114697__1,20.66868271080656,2.1567417102200928,10.434829061904592
Arbutus_menziesii_2270174137__1,Arbutus_menziesii,Arbutus_menziesii_2270174137,39.81205847478876,0.10,True,Arbutus_menziesii_2270174137,Arbutus_menziesii_2270174137__1,31.93572646739072,7.8763320073980445,24.663074489445215
Arbutus_unedo_1927771407__1,Arbutus_unedo,Arbutus_unedo_1927771407,21.54065922853801,0.10,True,Arbutus_unedo_1927771407,Arbutus_unedo_1927771407__1,19.132168957020973,2.4084902715170387,12.588694344731834
Arbutus_unedo_1927771407__2,Arbutus_unedo,Arbutus_unedo_1927771407,12.041594578792296,0.10,False,Arbutus_unedo_1927771407,Arbutus_unedo_1927771407__2,15.486223296853549,3.444628718061253,22.24318125879745
Arbutus_unedo_1927771407__3,Arbutus_unedo,Arbutus_unedo_1927771407,14.7648230602334,0.10,True,Arbutus_unedo_1927771407,Arbutus_unedo_1927771407__3,16.617009357883866,1.8521862976504657,11.146327583739996
Arbutus_unedo_1927771407__4,Arbutus_unedo,Arbutus_unedo_1927771407,16.0312195418814,0.10,True,Arbutus_unedo_1927771407,Arbutus_unedo_1927771407__4,15.970128368648531,0.06109117323286739,0.3825340148974471
Arbutus_unedo_1927771407__5,Arbutus_unedo,Arbutus_unedo_1927771407,13.038404810405298,0.10,True,Arbutus_unedo_1927771407,Arbutus_unedo_1927771407__5,15.53793924560116,2.499534435195862,16.086653420938614
Arbutus_unedo_3331197802__1,Arbutus_unedo,Arbutus_unedo_3331197802,20.09975124224178,0.10,True,Arbutus_unedo_3331197802,Arbutus_unedo_3331197802__1,20.17980289794696,0.08005165570518002,0.39669196032298354
Arbutus_xalapensis_1928082902__1,Arbutus_xalapensis,Arbutus_xalapensis_1928082902,24.020824298928627,0.10,True,Arbutus_xalapensis_1928082902,Arbutus_xalapensis_1928082902__1,21.09650444978978,2.924319849138847,13.861632177495581
Arbutus_xalapensis_1928082902__3,Arbutus_xalapensis,Arbutus_xalapensis_1928082902,20.09975124224178,0.10,True,Arbutus_xalapensis_1928082902,Arbutus_xalapensis_1928082902__3,18.82817038376273,1.2715808584790516,6.753608197510541
Arbutus_xalapensis_1928082902__5,Arbutus_xalapensis,Arbutus_xalapensis_1928082902,18.384776310850235,0.10,True,Arbutus_xalapensis_1928082902,Arbutus_xalapensis_1928082902__5,16.750157551497743,1.6346187593524917,9.758826174183238
Arbutus_xalapensis_1928342467__2,Arbutus_xalapensis,Arbutus_xalapensis_1928342467,21.213203435596427,0.10,False,Arbutus_xalapensis_1928342467,Arbutus_xalapensis_1928342467__2,29.37297322369667,8.159769788100242,27.77985642092691
Arbutus_xalapensis_1928342467__3,Arbutus_xalapensis,Arbutus_xalapensis_1928342467,30.675723300355934,0.10,True,Arbutus_xalapensis_1928342467,Arbutus_xalapensis_1928342467__3,26.92582403567252,3.749899264683414,13.926776241705294
Arbutus_xalapensis_1928342467__4,Arbutus_xalapensis,Arbutus_xalapensis_1928342467,17.46424919657298,0.10,True,Arbutus_xalapensis_1928342467,Arbutus_xalapensis_1928342467__4,24.316917979053184,6.852668782480205,28.180663307673925
Arbutus_xalapensis_1930376912__1,Arbutus_xalapensis,Arbutus_xalapensis_1930376912,22.13594362117865,0.10,True,Arbutus_xalapensis_1930376912,Arbutus_xalapensis_1930376912__1,19.557607215607945,2.578336405570706,13.18329168362204
Arbutus_xalapensis_1930376912__2,Arbutus_xalapensis,Arbutus_xalapensis_1930376912,16.0,0.10,True,Arbutus_xalapensis_1930376912,Arbutus_xalapensis_1930376912__2,17.66927064142717,1.6692706414271683,9.44730925968962
Arbutus_xalapensis_1930376912__3,Arbutus_xalapensis,Arbutus_xalapensis_1930376912,22.47220505424423,0.10,True,Arbutus_xalapensis_1930376912,Arbutus_xalapensis_1930376912__3,24.502869729890826,2.0306646756465945,8.287456522569702
Arbutus_xalapensis_1930376912__4,Arbutus_xalapensis,Arbutus_xalapensis_1930376912,24.04163056034261,0.10,True,Arbutus_xalapensis_1930376912,Arbutus_xalapensis_1930376912__4,16.202923261628403,7.838707298714208,48.37835230188218
Arbutus_xalapensis_1930376912__5,Arbutus_xalapensis,Arbutus_xalapensis_1930376912,19.4164878389476,0.10,True,Arbutus_xalapensis_1930376912,Arbutus_xalapensis_1930376912__5,21.98949244525677,2.573004606309169,11.701064100113769
Arcangelisia_flava_4058652574__1,Arcangelisia_flava,Arcangelisia_flava_4058652574,26.476404589747453,0.10,True,Arcangelisia_flava_4058652574,Arcangelisia_flava_4058652574__1,24.902309129877896,1.5740954598695573,6.321082320759366
Arcangelisia_flava_4058652574__2,Arcangelisia_flava,Arcangelisia_flava_4058652574,27.0,0.10,True,Arcangelisia_flava_4058652574,Arcangelisia_flava_4058652574__2,25.7579545426692,1.2420454573308,4.821987923277433
Arcangelisia_flava_4058652574__3,Arcangelisia_flava,Arcangelisia_flava_4058652574,33.0,0.10,True,Arcangelisia_flava_4058652574,Arcangelisia_flava_4058652574__3,31.445389169161192,1.5546108308388078,4.943843507471773
Arcangelisia_flava_4058652574__4,Arcangelisia_flava,Arcangelisia_flava_4058652574,27.16615541441225,0.10,True,Arcangelisia_flava_4058652574,Arcangelisia_flava_4058652574__4,27.64148051389451,0.4753250994822622,1.719607961097927
Arcangelisia_flava_4058652689__1,Arcangelisia_flava,Arcangelisia_flava_4058652689,15.297058540778355,0.10,False,Arcangelisia_flava_4058652689,Arcangelisia_flava_4058652689__1,33.28663395418648,17.989575413408122,54.04444149615063
Arcangelisia_flava_4058652689__2,Arcangelisia_flava,Arcangelisia_flava_4058652689,20.615528128088304,0.10,True,Arcangelisia_flava_4058652689,Arcangelisia_flava_4058652689__2,22.80350850198276,2.1879803738944545,9.594928665052619
Arcangelisia_flava_4058656003__1,Arcangelisia_flava,Arcangelisia_flava_4058656003,20.615528128088304,0.10,True,Arcangelisia_flava_4058656003,Arcangelisia_flava_4058656003__1,17.568170792657956,3.0473573354303483,17.345899988084657
Arcangelisia_flava_4058656003__2,Arcangelisia_flava,Arcangelisia_flava_4058656003,9.0,0.20,True,Arcangelisia_flava_4058656003,Arcangelisia_flava_4058656003__2,15.87512500738183,6.875125007381831,43.30753303791272
Archibaccharis_schiedeana_1927841978__1,Archibaccharis_schiedeana,Archibaccharis_schiedeana_1927841978,11.04536101718726,0.20,True,Archibaccharis_schiedeana_1927841978,Archibaccharis_schiedeana_1927841978__1,8.804741279560735,2.240619737626524,25.44787707536487
Archibaccharis_schiedeana_1927841978__2,Archibaccharis_schiedeana,Archibaccharis_schiedeana_1927841978,10.04987562112089,0.20,True,Archibaccharis_schiedeana_1927841978,Archibaccharis_schiedeana_1927841978__2,7.833999999999833,2.2158756211210573,28.285366621408027
Archibaccharis_schiedeana_2270472699__1,Archibaccharis_schiedeana,Archibaccharis_schiedeana_2270472699,5.0,0.10,True,Archibaccharis_schiedeana_2270472699,Archibaccharis_schiedeana_2270472699__1,7.575714157754239,2.5757141577542386,33.99962174018705
Archibaccharis_schiedeana_2270472699__2,Archibaccharis_schiedeana,Archibaccharis_schiedeana_2270472699,9.219544457292889,0.10,True,Archibaccharis_schiedeana_2270472699,Archibaccharis_schiedeana_2270472699__2,7.233818148115144,1.9857263091777453,27.45059757543324
Archibaccharis_schiedeana_2270472699__3,Archibaccharis_schiedeana,Archibaccharis_schiedeana_2270472699,9.848857801796104,0.20,True,Archibaccharis_schiedeana_2270472699,Archibaccharis_schiedeana_2270472699__3,4.858795015227624,4.99006278656848,102.70165279517778
Archibaccharis_schiedeana_2270472699__4,Archibaccharis_schiedeana,Archibaccharis_schiedeana_2270472699,8.94427190999916,0.20,True,Archibaccharis_schiedeana_2270472699,Archibaccharis_schiedeana_2270472699__4,5.852349955359813,3.0919219546393464,52.83214398017402
Arctostaphylos_pungens_4128831353__1,Arctostaphylos_pungens,Arctostaphylos_pungens_4128831353,10.0,0.10,True,Arctostaphylos_pungens_4128831353,Arctostaphylos_pungens_4128831353__1,14.654587829223882,4.654587829223882,31.761983915656756
Arctostaphylos_pungens_4128831353__2,Arctostaphylos_pungens,Arctostaphylos_pungens_4128831353,10.770329614269007,0.20,True,Arctostaphylos_pungens_4128831353,Arctostaphylos_pungens_4128831353__2,10.077822185373186,0.6925074288958211,6.871598011531866
Arctostaphylos_pungens_4128831353__3,Arctostaphylos_pungens,Arctostaphylos_pungens_4128831353,15.524174696260024,0.10,True,Arctostaphylos_pungens_4128831353,Arctostaphylos_pungens_4128831353__3,14.576377396321774,0.9477972999382498,6.50228293469829
Arctostaphylos_pungens_4128831353__4,Arctostaphylos_pungens,Arctostaphylos_pungens_4128831353,13.601470508735444,0.20,True,Arctostaphylos_pungens_4128831353,Arctostaphylos_pungens_4128831353__4,13.397549535476976,0.2039209732584677,1.52207665079708
Arctostaphylos_pungens_4128831353__5,Arctostaphylos_pungens,Arctostaphylos_pungens_4128831353,13.41640786499874,0.10,True,Arctostaphylos_pungens_4128831353,Arctostaphylos_pungens_4128831353__5,10.41686933669556,2.99953852830318,28.795009626708957
Arctostaphylos_pungens_4601559391__1,Arctostaphylos_pungens,Arctostaphylos_pungens_4601559391,14.560219778561036,0.10,True,Arctostaphylos_pungens_4601559391,Arctostaphylos_pungens_4601559391__1,14.051366090170724,0.5088536883903121,3.6213823277031243
Arctostaphylos_pungens_4601559391__2,Arctostaphylos_pungens,Arctostaphylos_pungens_4601559391,13.341664064126334,0.10,True,Arctostaphylos_pungens_4601559391,Arctostaphylos_pungens_4601559391__2,13.702895079345677,0.3612310152193423,2.636165665194536
Arctostaphylos_pungens_4601559391__3,Arctostaphylos_pungens,Arctostaphylos_pungens_4601559391,16.1245154965971,0.10,True,Arctostaphylos_pungens_4601559391,Arctostaphylos_pungens_4601559391__3,10.446583726537703,5.677931770059395,54.35204387091266
Arctostaphylos_pungens_4601559391__4,Arctostaphylos_pungens,Arctostaphylos_pungens_4601559391,11.31370849898476,0.10,True,Arctostaphylos_pungens_4601559391,Arctostaphylos_pungens_4601559391__4,10.810530514271909,0.5031779847128508,4.654517038257858
Arctostaphylos_pungens_4601559391__5,Arctostaphylos_pungens,Arctostaphylos_pungens_4601559391,18.43908891458577,0.20,True,Arctostaphylos_pungens_4601559391,Arctostaphylos_pungens_4601559391__5,11.478920898760476,6.960168015825294,60.63434078177916
Aristolochia_acuminata_1317531107__1,Aristolochia_acuminata,Aristolochia_acuminata_1317531107,6.4031242374328485,0.10,False,Aristolochia_acuminata_1317531107,Aristolochia_acuminata_1317531107__1,25.00271097301272,18.599586735579873,74.39028014064469
Aristolochia_albida_474719407__3,Aristolochia_albida,Aristolochia_albida_474719407,14.317821063276352,0.10,True,Aristolochia_albida_474719407,Aristolochia_albida_474719407__3,15.62424042953764,1.306419366261288,8.36149041710534
Aristolochia_anguicida_3913398454__1,Aristolochia_anguicida,Aristolochia_anguicida_3913398454,4.242640687119285,0.20,True,Aristolochia_anguicida_3913398454,Aristolochia_anguicida_3913398454__1,5.939848083074176,1.6972073959548917,28.573245851036976
Aristolochia_littoralis_1949816098__1,Aristolochia_littoralis,Aristolochia_littoralis_1949816098,15.524174696260024,0.10,True,Aristolochia_littoralis_1949816098,Aristolochia_littoralis_1949816098__1,26.17447443598455,10.650299739724526,40.689641221917114
Aristolochia_maxima_3913404450__1,Aristolochia_maxima,Aristolochia_maxima_3913404450,10.0,0.10,True,Aristolochia_maxima_3913404450,Aristolochia_maxima_3913404450__1,9.583666689854144,0.4163333101458555,4.344196471133658
Aristolochia_maxima_3913404450__2,Aristolochia_maxima,Aristolochia_maxima_3913404450,9.055385138137416,0.20,True,Aristolochia_maxima_3913404450,Aristolochia_maxima_3913404450__2,6.581133109123399,2.474252029014017,37.59614017810962
Aristolochia_maxima_3913404450__3,Aristolochia_maxima,Aristolochia_maxima_3913404450,8.54400374531753,0.20,True,Aristolochia_maxima_3913404450,Aristolochia_maxima_3913404450__3,7.484034874317444,1.0599688710000867,14.163066965889273
Aristolochia_maxima_3913404450__4,Aristolochia_maxima,Aristolochia_maxima_3913404450,10.44030650891055,0.20,True,Aristolochia_maxima_3913404450,Aristolochia_maxima_3913404450__4,8.91780174706756,1.52250476184299,17.07264643266638
Aristolochia_maxima_3913404450__5,Aristolochia_maxima,Aristolochia_maxima_3913404450,10.295630140987,0.10,True,Aristolochia_maxima_3913404450,Aristolochia_maxima_3913404450__5,6.928767025957793,3.366863115029208,48.59252883544302
Aristotelia_chilensis_4073087118__1,Aristotelia_chilensis,Aristotelia_chilensis_4073087118,12.727922061357855,0.10,True,Aristotelia_chilensis_4073087118,Aristotelia_chilensis_4073087118__1,8.650231239683693,4.077690821674162,47.139674173881026
Aristotelia_chilensis_4073087118__3,Aristotelia_chilensis,Aristotelia_chilensis_4073087118,11.40175425099138,0.10,True,Aristotelia_chilensis_4073087118,Aristotelia_chilensis_4073087118__3,9.85678700185816,1.5449672491332187,15.67414664476333
Aristotelia_chilensis_4073087118__5,Aristotelia_chilensis,Aristotelia_chilensis_4073087118,5.0990195135927845,0.10,False,Aristotelia_chilensis_4073087118,Aristotelia_chilensis_4073087118__5,8.514693182963201,3.415673669370417,40.11505283836577
Aristotelia_chilensis_4073214011__1,Aristotelia_chilensis,Aristotelia_chilensis_4073214011,39.698866482558415,0.10,True,Aristotelia_chilensis_4073214011,Aristotelia_chilensis_4073214011__1,30.038516940754583,9.660349541803832,32.15987513916577
Aristotelia_chilensis_4073214011__2,Aristotelia_chilensis,Aristotelia_chilensis_4073214011,17.88854381999832,0.10,False,Aristotelia_chilensis_4073214011,Aristotelia_chilensis_4073214011__2,12.730377056474016,5.158166763524303,40.518570193497325
Aristotelia_chilensis_4073214011__3,Aristotelia_chilensis,Aristotelia_chilensis_4073214011,7.615773105863909,0.10,True,Aristotelia_chilensis_4073214011,Aristotelia_chilensis_4073214011__3,12.03250805110888,4.416734945244972,36.70668597506518
Aristotelia_fruticosa_2397792037__1,Aristotelia_fruticosa,Aristotelia_fruticosa_2397792037,5.0,midpoint,True,Aristotelia_fruticosa_2397792037,Aristotelia_fruticosa_2397792037__1,4.952903189039738,0.0470968109602623,0.9508930250137471
Aristotelia_fruticosa_2397792037__4,Aristotelia_fruticosa,Aristotelia_fruticosa_2397792037,6.708203932499369,0.20,True,Aristotelia_fruticosa_2397792037,Aristotelia_fruticosa_2397792037__4,5.066842124155333,1.641361808344036,32.39417704607599
Artabotrys_aurantiacus_2516011841__1,Artabotrys_aurantiacus,Artabotrys_aurantiacus_2516011841,6.0,0.10,True,Artabotrys_aurantiacus_2516011841,Artabotrys_aurantiacus_2516011841__1,5.423556858741308,0.5764431412586921,10.628507384957558
Artabotrys_hexapetalus_1927830550__1,Artabotrys_hexapetalus,Artabotrys_hexapetalus_1927830550,24.35159132377184,0.10,True,Artabotrys_hexapetalus_1927830550,Artabotrys_hexapetalus_1927830550__1,21.10094784600919,3.2506434777626474,15.405201233068965
Artabotrys_hexapetalus_1927830550__2,Artabotrys_hexapetalus,Artabotrys_hexapetalus_1927830550,23.53720459187964,0.10,True,Artabotrys_hexapetalus_1927830550,Artabotrys_hexapetalus_1927830550__2,18.64852691233285,4.888677679546788,26.214819553997877
Artabotrys_hexapetalus_1927830550__3,Artabotrys_hexapetalus,Artabotrys_hexapetalus_1927830550,15.132745950421556,0.10,True,Artabotrys_hexapetalus_1927830550,Artabotrys_hexapetalus_1927830550__3,19.50824897319073,4.375503022769175,22.428989033214734
Artabotrys_hexapetalus_1929281529__1,Artabotrys_hexapetalus,Artabotrys_hexapetalus_1929281529,27.29468812791236,0.10,True,Artabotrys_hexapetalus_1929281529,Artabotrys_hexapetalus_1929281529__1,17.329526825623372,9.965161302288987,57.50394342882195
Artabotrys_hexapetalus_1929281529__2,Artabotrys_hexapetalus,Artabotrys_hexapetalus_1929281529,20.591260281974,0.10,True,Artabotrys_hexapetalus_1929281529,Artabotrys_hexapetalus_1929281529__2,19.93946952654441,0.651790755429591,3.2688470200367905
Artabotrys_monteiroae_1929860330__1,Artabotrys_monteiroae,Artabotrys_monteiroae_1929860330,32.28002478313795,0.10,True,Artabotrys_monteiroae_1929860330,Artabotrys_monteiroae_1929860330__1,14.850559316066166,17.42946546707178,117.36571731824006
Artabotrys_monteiroae_1929860330__2,Artabotrys_monteiroae,Artabotrys_monteiroae_1929860330,24.596747752497688,0.10,True,Artabotrys_monteiroae_1929860330,Artabotrys_monteiroae_1929860330__2,16.276335951313275,8.320411801184413,51.11968581917278
Artabotrys_pierreanus_2517771685__3,Artabotrys_pierreanus,Artabotrys_pierreanus_2517771685,16.76305461424021,0.20,True,Artabotrys_pierreanus_2517771685,Artabotrys_pierreanus_2517771685__3,14.887074930959406,1.8759796832808053,12.601398810584927
